Product ID : 991 # of JPs covered : 1 : 87 : Energy, 
us_000192100,0.189174, 0.182638
us_000462465,0.189174, 0.184301
us_000483633,0.189174, 0.184383
us_000048613,0.189174, 0.184476
us_000480247,0.189174, 0.185141
us_000478658,0.189174, 0.185942
us_000449474,0.189174, 0.185942
us_000460965,0.189174, 0.187447
us_000475129,0.189174, 0.187447
us_000195319,0.189174, 0.193717
us_000459749,0.189174, 0.194661
us_000470309,0.189174, 0.194661
us_000465524,0.189174, 0.194661
us_000460189,0.189174, 0.195490
us_000460206,0.189174, 0.195490
us_000481974,0.189174, 0.195490
us_000410064,0.189174, 0.195490
us_000462572,0.189174, 0.195490
us_000377596,0.189174, 0.198689
us_000577038,0.189174, 0.199376
us_000460823,0.189174, 0.199879
us_000465193,0.189174, 0.206783
us_000234452,0.189174, 0.206783
us_000470967,0.189174, 0.206783
us_000465114,0.189174, 0.206783
us_000472971,0.189174, 0.206783
us_000470902,0.189174, 0.206783
us_000126837,0.189174, 0.206783
us_000463796,0.189174, 0.215189
us_000001350,0.189174, 0.215189
us_000470532,0.189174, 0.215189
us_000461701,0.189174, 0.215189
us_000463822,0.189174, 0.215189
us_000463823,0.189174, 0.215189
us_000460696,0.189174, 0.215189
us_000472460,0.189174, 0.215189
us_000480737,0.189174, 0.215189
us_000461400,0.189174, 0.215189
us_000460614,0.189174, 0.215189
us_000444263,0.189174, 0.215189
us_000460749,0.189174, 0.215189
us_000463791,0.189174, 0.215189
us_000463847,0.189174, 0.215189
us_000460650,0.189174, 0.215189
us_000470642,0.189174, 0.215189
us_000460681,0.189174, 0.215189
us_000470500,0.189174, 0.215189
us_000470488,0.189174, 0.215189
us_000467057,0.189174, 0.215189
us_000460633,0.189174, 0.215189
us_000470493,0.189174, 0.215189
us_000461388,0.189174, 0.215189
us_000609678,0.189174, 0.215189
us_000478601,0.189174, 0.215189
us_000461401,0.189174, 0.215189
us_000287759,0.189174, 0.215189
us_000477373,0.189174, 0.215189
us_000461406,0.189174, 0.215401
us_000611232,0.189174, 0.215611
us_000326100,0.189174, 0.219099
us_000460882,0.189174, 0.223908
us_000466434,0.189174, 0.223908
us_000461276,0.189174, 0.223908
us_000149844,0.189174, 0.223908
us_000460424,0.189174, 0.223908
us_000474145,0.189174, 0.223908
us_000425726,0.189174, 0.223908
us_000460920,0.189174, 0.223908
us_000460954,0.189174, 0.223908
us_000178345,0.189174, 0.223908
us_000472263,0.189174, 0.223908
us_000361769,0.189174, 0.223908
us_000424286,0.189174, 0.223908
us_000466151,0.189174, 0.223908
us_000464804,0.189174, 0.223908
us_000470880,0.189174, 0.223908
us_000038782,0.189174, 0.223908
us_000463282,0.189174, 0.223908
us_000460967,0.189174, 0.223908
us_000460880,0.189174, 0.223908
us_000029320,0.189174, 0.223908
us_000464963,0.189174, 0.223908
us_000421634,0.189174, 0.223908
us_000470291,0.189174, 0.223908
us_000459085,0.189174, 0.223908
us_000464049,0.189174, 0.223908
us_000459921,0.189174, 0.223908
us_000461454,0.189174, 0.223908
us_000461433,0.189174, 0.223908
us_000465046,0.189174, 0.223908
us_000460285,0.189174, 0.223908
us_000459600,0.189174, 0.223908
us_000471976,0.189174, 0.223908
us_000465440,0.189174, 0.223908
us_000461366,0.189174, 0.223908
us_000463088,0.189174, 0.223908
us_000059610,0.189174, 0.223908
us_000460314,0.189174, 0.223908
us_000465098,0.189174, 0.223908
us_000459881,0.189174, 0.223908
us_000464508,0.189174, 0.223908
us_000460568,0.189174, 0.223908
us_000460961,0.189174, 0.223908
us_000302551,0.189174, 0.223908
us_000373503,0.189174, 0.223908
us_000465523,0.189174, 0.223908
us_000470839,0.189174, 0.223908
us_000470174,0.189174, 0.223908
us_000460950,0.189174, 0.223908
us_000460235,0.189174, 0.223908
us_000465601,0.189174, 0.223908
us_000464783,0.189174, 0.223908
us_000433279,0.189174, 0.223908
us_000470698,0.189174, 0.223908
us_000459910,0.189174, 0.223908
us_000476244,0.189174, 0.223908
us_000460397,0.189174, 0.223908
us_000460250,0.189174, 0.223908
us_000470822,0.189174, 0.223908
us_000461017,0.189174, 0.223908
us_000466327,0.189174, 0.223908
us_000442875,0.189174, 0.223908
us_000459827,0.189174, 0.223908
us_000366753,0.189174, 0.223908
us_000463989,0.189174, 0.223908
us_000321877,0.189174, 0.223908
us_000459664,0.189174, 0.223908
us_000480361,0.189174, 0.223908
us_000415373,0.189174, 0.224811
us_000461272,0.189174, 0.225098
us_000465635,0.189174, 0.226060
us_000465563,0.189174, 0.226640
us_000470467,0.189174, 0.226884
us_000481191,0.189174, 0.227158
us_000484942,0.189174, 0.227335
us_000461678,0.189174, 0.227384
us_000470474,0.189174, 0.227463
us_000256533,0.189174, 0.227646
us_000461680,0.189174, 0.228651
us_000465125,0.189174, 0.228721
us_000472372,0.189174, 0.229212
us_000461242,0.189174, 0.230418
us_000460291,0.189174, 0.230418
us_000471851,0.189174, 0.230571
us_000458781,0.189174, 0.232947
us_000575450,0.189174, 0.240212
us_000222679,0.189174, 0.241206
us_000458798,0.189174, 0.253920
us_000474756,0.189174, 0.254073
us_000487128,0.189174, 0.270416
pr_000612227,0.188493, 0.000000
pr_000175173,0.188493, 0.000000
pr_000918595,0.188493, 0.000000
pr_000511281,0.188493, 0.000000
us_000561236,0.188493, 0.000000
us_000568709,0.188493, 0.000000
us_000495972,0.188493, 0.000000
us_000501611,0.188493, 0.000003
pr_001105608,0.188493, 0.000004
us_000492612,0.188493, 0.167492
us_000498318,0.188493, 0.390662
us_000501601,0.174135, 0.000008
us_000497688,0.174135, 0.000009
pr_002038214,0.166152, 0.000000
pr_001851210,0.166152, 0.000000
pr_001801550,0.166152, 0.000000
pr_001808991,0.166152, 0.000000
pr_001789345,0.166152, 0.000000
pr_002046720,0.166152, 0.000000
pr_002041730,0.166152, 0.000000
pr_001800718,0.166152, 0.000000
pr_001893720,0.166152, 0.000000
pr_001775957,0.166152, 0.000000
pr_001939377,0.166152, 0.000000
pr_001779428,0.166152, 0.000000
pr_001789866,0.166152, 0.000000
pr_001888383,0.166152, 0.000000
pr_001778701,0.166152, 0.000000
pr_001854092,0.166152, 0.000000
pr_001888076,0.166152, 0.000000
pr_001940739,0.166152, 0.000000
pr_001809086,0.166152, 0.000000
pr_001888259,0.166152, 0.000000
pr_001790475,0.166152, 0.000000
pr_002045508,0.166152, 0.000000
pr_001782314,0.166152, 0.000000
pr_001888505,0.166152, 0.000000
pr_001939951,0.166152, 0.000000
pr_001853070,0.166152, 0.000000
pr_001785022,0.166152, 0.000000
pr_001886976,0.166152, 0.000000
pr_001807756,0.166152, 0.000000
pr_001780997,0.166152, 0.000000
pr_001887074,0.166152, 0.000000
pr_001792243,0.166152, 0.000000
pr_001939003,0.166152, 0.000000
pr_001864165,0.166152, 0.000000
pr_001778570,0.166152, 0.000000
pr_001775158,0.166152, 0.000000
pr_001804044,0.166152, 0.000000
pr_002001468,0.166152, 0.000000
pr_002036846,0.166152, 0.000000
pr_002045860,0.166152, 0.000000
pr_002027453,0.166152, 0.000000
pr_001784218,0.166152, 0.000000
pr_001808080,0.166152, 0.000000
pr_001723260,0.166152, 0.000000
pr_001803592,0.166152, 0.000000
pr_000748519,0.166152, 0.000000
pr_001887259,0.166152, 0.000000
pr_002014622,0.166152, 0.000000
pr_001887909,0.166152, 0.000000
pr_002046045,0.166152, 0.000000
pr_001776950,0.166152, 0.000000
pr_001790182,0.166152, 0.000000
pr_001942498,0.166152, 0.000000
pr_001801516,0.166152, 0.000000
pr_001894852,0.166152, 0.000000
pr_001806660,0.166152, 0.000000
pr_001788807,0.166152, 0.000000
pr_001787742,0.166152, 0.000000
pr_001855520,0.166152, 0.000000
pr_001789882,0.166152, 0.000000
pr_001792214,0.166152, 0.000000
pr_002015461,0.166152, 0.000000
pr_001778720,0.166152, 0.000000
pr_001782096,0.166152, 0.000000
pr_001883045,0.166152, 0.000000
pr_001801960,0.166152, 0.000000
pr_001807085,0.166152, 0.000000
pr_002039158,0.166152, 0.000000
pr_001893310,0.166152, 0.000000
pr_001778244,0.166152, 0.000000
pr_002046060,0.166152, 0.000000
pr_002044527,0.166152, 0.000000
pr_000084796,0.166152, 0.000000
pr_001906052,0.166152, 0.000000
pr_001096969,0.166152, 0.000000
pr_000217600,0.166152, 0.000000
pr_000419929,0.166152, 0.000000
pr_001691496,0.166152, 0.000000
pr_000740839,0.166152, 0.000000
pr_000416456,0.166152, 0.000000
pr_000624374,0.166152, 0.000000
pr_002195202,0.166152, 0.000000
pr_002067179,0.166152, 0.000000
pr_000833285,0.166152, 0.000000
pr_001667457,0.166152, 0.000000
pr_001417964,0.166152, 0.000000
pr_000321042,0.166152, 0.000000
pr_001015676,0.166152, 0.000000
pr_001025461,0.166152, 0.000000
pr_002159986,0.166152, 0.000000
pr_001870854,0.166152, 0.000000
pr_000107153,0.166152, 0.000000
pr_001093925,0.166152, 0.000000
pr_001602856,0.166152, 0.000000
pr_001955073,0.166152, 0.000000
pr_002161109,0.166152, 0.000000
pr_000940023,0.166152, 0.000000
pr_002155532,0.166152, 0.000000
pr_000787486,0.166152, 0.000000
pr_001950046,0.166152, 0.000000
pr_001911149,0.166152, 0.000000
pr_001095196,0.166152, 0.000000
pr_002079977,0.166152, 0.000000
pr_000980070,0.166152, 0.000000
pr_000783849,0.166152, 0.000000
pr_000741488,0.166152, 0.000000
pr_000426131,0.166152, 0.000000
pr_002082631,0.166152, 0.000000
pr_000995430,0.166152, 0.000000
pr_002159957,0.166152, 0.000000
pr_000311069,0.166152, 0.000000
pr_002169387,0.166152, 0.000000
pr_002056314,0.166152, 0.000000
pr_001764356,0.166152, 0.000000
pr_000802855,0.166152, 0.000000
pr_001719205,0.166152, 0.000000
pr_001981636,0.166152, 0.000000
pr_000426594,0.166152, 0.000000
pr_000100881,0.166152, 0.000000
pr_000889566,0.166152, 0.000000
pr_001669504,0.166152, 0.000000
pr_001949354,0.166152, 0.000000
pr_001927824,0.166152, 0.000000
pr_000418004,0.166152, 0.000000
pr_001967259,0.166152, 0.000000
pr_002072168,0.166152, 0.000000
pr_000013887,0.166152, 0.000000
pr_001899472,0.166152, 0.000000
pr_001983418,0.166152, 0.000000
pr_000997378,0.166152, 0.000000
pr_000227784,0.166152, 0.000000
pr_000312107,0.166152, 0.000000
pr_000019526,0.166152, 0.000000
pr_002159674,0.166152, 0.000000
pr_001935962,0.166152, 0.000000
pr_000962802,0.166152, 0.000000
pr_001898355,0.166152, 0.000000
pr_000742101,0.166152, 0.000000
pr_001902389,0.166152, 0.000000
pr_002160037,0.166152, 0.000000
pr_001075554,0.166152, 0.000000
pr_001739022,0.166152, 0.000000
pr_000024315,0.166152, 0.000000
pr_001907687,0.166152, 0.000000
pr_001735013,0.166152, 0.000000
pr_002192204,0.166152, 0.000000
us_000520972,0.166152, 0.000000
us_000481566,0.166152, 0.000001
us_000493215,0.166152, 0.000001
pr_000400779,0.166152, 0.000001
pr_000740472,0.166152, 0.000001
pr_001782739,0.166152, 0.000002
pr_001781451,0.166152, 0.000002
pr_001014403,0.166152, 0.000006
pr_000012178,0.166152, 0.000006
pr_000082908,0.166152, 0.000011
pr_000567537,0.166152, 0.000015
pr_000964904,0.166152, 0.000033
us_000608112,0.166152, 0.000170
us_000606342,0.166152, 0.000194
us_000600360,0.166152, 0.000351
us_000571677,0.166152, 0.000408
us_000466616,0.166152, 0.012021
us_000518119,0.166152, 2.640129
us_000533917,0.166152, 2.854441
us_000260693,0.166152, 3.157577
us_000574580,0.166152, 3.366055
us_000534001,0.166152, 3.397267
us_000567566,0.166152, 3.476426
us_000524059,0.166152, 3.486218
us_000518065,0.166152, 3.494004
us_000524097,0.166152, 3.501140
us_000504096,0.166152, 3.572701
us_000496476,0.166152, 3.581113
us_000534125,0.166152, 3.585050
us_000546909,0.166152, 3.615952
us_000462223,0.166152, 3.623647
us_000534042,0.166152, 3.653504
us_000462225,0.166152, 3.668966
us_000141464,0.166152, 3.672641
us_000593911,0.166152, 3.775726
us_000506964,0.166152, 3.966600
us_000574935,0.166152, 4.106942
pr_001693438,0.151449, 0.000000
pr_000973639,0.151449, 0.000000
pr_001119461,0.151449, 0.000000
pr_001098753,0.151449, 0.000000
pr_001686879,0.151449, 0.000000
pr_000811740,0.151449, 0.000000
us_000526800,0.151449, 0.000004
pr_000187657,0.151449, 0.000021
pr_000199527,0.151449, 0.000030
pr_000199961,0.151449, 0.000030
pr_001401087,0.151449, 0.000030
pr_000199404,0.151449, 0.000030
pr_000556316,0.151449, 0.000039
pr_000666162,0.151449, 0.000046
pr_000717622,0.151449, 0.000058
pr_001095280,0.151449, 0.000064
pr_000887411,0.151449, 0.000064
pr_000889180,0.151449, 0.000064
pr_000313768,0.151449, 0.000064
pr_000566089,0.151449, 0.000084
pr_000563633,0.151449, 0.000084
pr_000989343,0.151449, 0.000084
pr_000209371,0.151449, 0.000084
pr_001700224,0.151449, 0.000084
pr_000206511,0.151449, 0.000084
pr_001722920,0.151449, 0.000084
pr_000763875,0.151449, 0.000084
pr_000743224,0.151449, 0.000084
pr_000204412,0.151449, 0.000084
pr_001163752,0.151449, 0.000088
pr_000657817,0.151449, 0.000096
pr_000829773,0.151449, 0.000096
pr_000569601,0.151449, 0.000096
pr_000234712,0.151449, 0.000101
pr_000193543,0.151449, 0.000122
pr_000219823,0.151449, 0.000165
pr_000903670,0.151449, 0.000201
pr_000155966,0.151449, 0.000210
pr_000742634,0.151449, 0.000249
pr_000586632,0.151449, 0.000265
pr_000850198,0.151449, 0.000300
pr_000760256,0.151449, 0.000399
pr_000903593,0.151449, 0.000463
pr_001685218,0.151449, 0.000528
pr_000989830,0.151449, 0.000677
pr_001106223,0.151449, 0.000684
pr_000210244,0.151449, 0.000749
pr_001015991,0.151449, 0.000786
pr_001025926,0.151449, 0.001473
us_000538777,0.151449, 0.006298
us_000527934,0.151449, 0.024420
us_000245697,0.151449, 1.092182
us_000505589,0.151449, 1.161716
us_000093803,0.151449, 1.321901
us_000526673,0.150089, 0.000000
us_000520659,0.150089, 0.000000
us_000583571,0.150089, 0.000000
us_000518872,0.150089, 0.000000
us_000608585,0.150089, 0.000000
us_000564486,0.150089, 0.000000
us_000587702,0.150089, 0.000000
us_000556005,0.150089, 0.000000
us_000594589,0.150089, 0.000000
us_000571941,0.150089, 0.000000
us_000609869,0.150089, 0.000000
us_000615324,0.150089, 0.000000
us_000514465,0.150089, 0.000000
us_000614230,0.150089, 0.000000
us_000561867,0.150089, 0.000000
us_000484897,0.150089, 0.000000
us_000480554,0.150089, 0.000000
us_000566511,0.150089, 0.000000
us_000510383,0.150089, 0.000000
us_000557045,0.150089, 0.000000
us_000481478,0.150089, 0.000000
us_000568936,0.150089, 0.000000
us_000483302,0.150089, 0.000000
pr_001198356,0.150089, 0.000000
us_000459965,0.150089, 0.000000
us_000561609,0.150089, 0.000000
pr_000512936,0.150089, 0.000001
pr_000553708,0.150089, 0.000001
pr_000525022,0.150089, 0.000001
us_000566717,0.150089, 0.000005
us_000488177,0.150089, 0.000005
us_000555845,0.150089, 0.000005
pr_001159357,0.150089, 0.000006
pr_000547930,0.150089, 0.000006
us_000590277,0.150089, 0.000007
us_000566916,0.150089, 0.000008
us_000558506,0.150089, 0.000008
us_000589284,0.150089, 0.000015
us_000582837,0.150089, 0.000240
us_000596575,0.150089, 0.000686
us_000609144,0.150089, 0.000794
us_000584686,0.150089, 0.000828
us_000617081,0.150089, 0.000863
us_000579349,0.150089, 0.001431
us_000599695,0.150089, 0.001849
us_000599987,0.150089, 0.001849
us_000572177,0.150089, 0.002521
us_000549376,0.150089, 0.003183
us_000598769,0.150089, 0.003353
us_000584434,0.150089, 0.004975
us_000501268,0.150089, 0.007158
us_000523697,0.150089, 0.016723
us_000580430,0.150089, 0.030038
us_000496334,0.150089, 0.048682
us_000468274,0.150089, 4.406743
us_000553362,0.150089, 4.538523
us_000523992,0.150089, 5.194504
us_000547588,0.150089, 5.391441
us_000539626,0.150089, 6.676672
us_000535163,0.150089, 6.939778
us_000460249,0.150089, 7.183022
us_000524201,0.150089, 7.585209
us_000553375,0.150089, 8.848219
us_000521028,0.142552, 0.010177
us_000542665,0.142552, 0.017668
us_000532969,0.142552, 0.148112
us_000475805,0.142552, 0.282076
us_000500461,0.142552, 0.311308
us_000476106,0.142552, 0.328658
us_000531634,0.142552, 0.332960
us_000589689,0.142552, 0.348694
us_000486353,0.142552, 0.354714
us_000529111,0.142552, 0.380324
us_000465070,0.142552, 0.456331
pr_000287751,0.132531, 0.000000
pr_000585762,0.132531, 0.000000
pr_000974249,0.132531, 0.000000
pr_000785121,0.132531, 0.000056
us_000615442,0.132531, 0.000120
us_000612937,0.132531, 0.000120
pr_000025414,0.132531, 0.000186
us_000510353,0.132531, 0.001884
us_000504055,0.132531, 0.003538
us_000598556,0.132531, 0.004864
us_000460034,0.132531, 0.011662
us_000598501,0.132531, 0.034327
us_000567066,0.132531, 0.114109
us_000544887,0.132531, 0.139584
us_000541478,0.132531, 0.145390
us_000583144,0.132531, 0.147730
us_000474858,0.132531, 0.150544
us_000595222,0.132531, 0.150618
us_000491007,0.132531, 0.153495
us_000589076,0.132531, 0.155215
us_000470888,0.132531, 0.158230
us_000518217,0.132531, 0.159833
us_000608834,0.132531, 0.160140
us_000582227,0.132531, 0.163960
us_000478047,0.132531, 0.164345
us_000482673,0.132531, 0.165712
us_000485099,0.132531, 0.166742
us_000615903,0.132531, 0.166826
us_000545266,0.132531, 0.168505
us_000119888,0.132531, 0.169723
us_000473192,0.132531, 0.169963
us_000533451,0.132531, 0.170018
us_000217870,0.132531, 0.171942
us_000585992,0.132531, 0.172463
us_000586705,0.132531, 0.173094
us_000507684,0.132531, 0.177133
us_000469794,0.132531, 0.177737
us_000611206,0.132531, 0.178305
us_000522380,0.132531, 0.178417
us_000533450,0.132531, 0.178552
us_000540616,0.132531, 0.178756
us_000578821,0.132531, 0.179432
us_000587904,0.132531, 0.181009
us_000486778,0.132531, 0.181041
us_000598303,0.132531, 0.183516
us_000522965,0.132531, 0.183620
us_000492379,0.132531, 0.183750
us_000606464,0.132531, 0.183781
us_000110410,0.132531, 0.184093
us_000568672,0.132531, 0.184822
us_000489488,0.132531, 0.185270
us_000594814,0.132531, 0.185499
us_000524967,0.132531, 0.187195
us_000520229,0.132531, 0.187266
us_000586734,0.132531, 0.188616
us_000540159,0.132531, 0.189561
us_000583280,0.132531, 0.189609
us_000583173,0.132531, 0.189944
us_000538941,0.132531, 0.190061
us_000465363,0.132531, 0.191195
us_000601135,0.132531, 0.192161
us_000549673,0.132531, 0.192628
us_000136677,0.132531, 0.192786
us_000144350,0.132531, 0.193558
us_000479914,0.132531, 0.193735
us_000493114,0.132531, 0.194369
us_000556007,0.132531, 0.194999
us_000542902,0.132531, 0.195450
us_000461189,0.132531, 0.195472
us_000497148,0.132531, 0.195780
us_000549551,0.132531, 0.196356
us_000615850,0.132531, 0.196675
us_000586646,0.132531, 0.196676
us_000499389,0.132531, 0.197966
us_000566082,0.132531, 0.198483
us_000482232,0.132531, 0.199713
us_000499244,0.132531, 0.200028
us_000467470,0.132531, 0.200394
us_000470381,0.132531, 0.200526
us_000508827,0.132531, 0.200731
us_000582923,0.132531, 0.201050
us_000558580,0.132531, 0.201750
us_000089785,0.132531, 0.201979
us_000483893,0.132531, 0.202886
us_000450646,0.132531, 0.203639
us_000564590,0.132531, 0.204184
us_000566306,0.132531, 0.204268
us_000476692,0.132531, 0.204616
us_000596650,0.132531, 0.204824
us_000534919,0.132531, 0.204828
us_000214097,0.132531, 0.205045
us_000580078,0.132531, 0.205088
us_000588890,0.132531, 0.206817
us_000560138,0.132531, 0.206861
us_000574351,0.132531, 0.206961
us_000578101,0.132531, 0.207240
us_000498916,0.132531, 0.207323
us_000471523,0.132531, 0.207331
us_000477575,0.132531, 0.207494
us_000594062,0.132531, 0.207657
us_000572196,0.132531, 0.208675
pr_000404993,0.132531, 0.209776
us_000499634,0.132531, 0.209875
us_000596345,0.132531, 0.210537
us_000514608,0.132531, 0.211134
us_000490099,0.132531, 0.211735
us_000460275,0.132531, 0.212825
us_000564521,0.132531, 0.213597
us_000474274,0.132531, 0.213703
us_000482669,0.132531, 0.214784
us_000597664,0.132531, 0.214874
us_000550685,0.132531, 0.215113
us_000472364,0.132531, 0.216197
us_000610147,0.132531, 0.216912
us_000095541,0.132531, 0.216912
us_000593953,0.132531, 0.216912
us_000559354,0.132531, 0.216912
us_000489390,0.132531, 0.217554
us_000615851,0.132531, 0.217642
us_000547035,0.132531, 0.218388
us_000573388,0.132531, 0.218388
us_000582974,0.132531, 0.218388
us_000592178,0.132531, 0.218545
us_000526947,0.132531, 0.218575
pr_000581139,0.132531, 0.218716
pr_001903470,0.132531, 0.218918
us_000572915,0.132531, 0.219463
us_000577996,0.132531, 0.219526
us_000599272,0.132531, 0.219572
us_000267081,0.132531, 0.220222
us_000594603,0.132531, 0.220467
us_000500786,0.132531, 0.220857
us_000477071,0.132531, 0.221525
us_000497806,0.132531, 0.221896
us_000500819,0.132531, 0.222095
us_000537821,0.132531, 0.222187
us_000467759,0.132531, 0.222268
us_000011324,0.132531, 0.222692
us_000472470,0.132531, 0.222920
us_000477686,0.132531, 0.222967
us_000556665,0.132531, 0.223079
us_000520531,0.132531, 0.223161
us_000562501,0.132531, 0.223258
us_000478363,0.132531, 0.223535
us_000558712,0.132531, 0.223542
pr_001903469,0.132531, 0.224028
us_000582186,0.132531, 0.224076
us_000468071,0.132531, 0.224251
pr_002132277,0.132531, 0.224575
us_000475032,0.132531, 0.224808
us_000598672,0.132531, 0.224929
us_000498922,0.132531, 0.225290
us_000579027,0.132531, 0.225542
us_000468015,0.132531, 0.225791
us_000465803,0.132531, 0.225791
us_000468460,0.132531, 0.226020
us_000547643,0.132531, 0.226690
us_000598226,0.132531, 0.226690
us_000533728,0.132531, 0.226690
us_000578625,0.132531, 0.227311
us_000539359,0.132531, 0.227435
us_000468029,0.132531, 0.227985
us_000561221,0.132531, 0.228703
us_000477664,0.132531, 0.228810
us_000476841,0.132531, 0.228970
us_000607373,0.132531, 0.230544
us_000485946,0.132531, 0.230660
us_000594051,0.132531, 0.231365
us_000315807,0.132531, 0.231609
us_000598367,0.132531, 0.232278
us_000480928,0.132531, 0.232288
us_000590279,0.132531, 0.232463
us_000520910,0.132531, 0.232779
us_000531168,0.132531, 0.233019
us_000557635,0.132531, 0.233162
us_000207895,0.132531, 0.233237
us_000529535,0.132531, 0.233309
us_000549088,0.132531, 0.233844
us_000553826,0.132531, 0.234481
us_000597737,0.132531, 0.235841
us_000597773,0.132531, 0.235841
us_000589341,0.132531, 0.236225
us_000572951,0.132531, 0.237274
us_000571415,0.132531, 0.237710
us_000598456,0.132531, 0.238020
us_000547650,0.132531, 0.238216
us_000527330,0.132531, 0.239002
us_000588304,0.132531, 0.239039
us_000588320,0.132531, 0.239039
us_000580408,0.132531, 0.239622
us_000497719,0.132531, 0.240025
us_000578033,0.132531, 0.240349
us_000548054,0.132531, 0.240581
us_000538304,0.132531, 0.240799
us_000453230,0.132531, 0.241712
us_000588261,0.132531, 0.242482
us_000565430,0.132531, 0.243131
us_000587500,0.132531, 0.243382
us_000587307,0.132531, 0.243382
us_000469980,0.132531, 0.243382
us_000587655,0.132531, 0.243382
us_000466405,0.132531, 0.243670
us_000520929,0.132531, 0.243921
us_000578627,0.132531, 0.244235
us_000550415,0.132531, 0.244789
us_000572898,0.132531, 0.245423
us_000572917,0.132531, 0.245423
us_000530936,0.132531, 0.245947
us_000599323,0.132531, 0.246322
us_000577142,0.132531, 0.246322
us_000553785,0.132531, 0.246623
us_000591672,0.132531, 0.246623
us_000552404,0.132531, 0.246623
us_000582198,0.132531, 0.246749
us_000598499,0.132531, 0.246749
us_000464268,0.132531, 0.247049
us_000396538,0.132531, 0.247437
us_000578654,0.132531, 0.247535
us_000602716,0.132531, 0.247618
us_000598792,0.132531, 0.247618
us_000572825,0.132531, 0.247618
us_000572840,0.132531, 0.247618
us_000582156,0.132531, 0.248501
us_000598496,0.132531, 0.248501
us_000582906,0.132531, 0.248591
us_000594007,0.132531, 0.248706
us_000461023,0.132531, 0.249401
us_000509971,0.132531, 0.249401
us_000547843,0.132531, 0.249401
us_000525120,0.132531, 0.249565
us_000461364,0.132531, 0.250296
us_000537739,0.132531, 0.252553
us_000512678,0.132531, 0.254530
us_000534074,0.132531, 0.254841
us_000258211,0.132531, 0.256625
us_000458919,0.132531, 0.257319
us_000463178,0.132531, 0.258412
us_000463951,0.132531, 0.258931
us_000463955,0.132531, 0.258931
us_000591271,0.132531, 0.260346
us_000571566,0.132531, 0.260581
us_000477909,0.132531, 0.262179
us_000508550,0.132531, 0.262179
us_000527345,0.132531, 0.262179
us_000481969,0.132531, 0.262179
us_000477649,0.132531, 0.262179
us_000482013,0.132531, 0.262179
us_000207617,0.132531, 0.262179
us_000519490,0.132531, 0.262179
us_000519483,0.132531, 0.262179
us_000470773,0.132531, 0.262179
us_000513208,0.132531, 0.262179
us_000458892,0.132531, 0.262179
us_000470356,0.132531, 0.262179
us_000479973,0.132531, 0.262179
us_000499410,0.132531, 0.262179
us_000492188,0.132531, 0.262179
us_000552346,0.132531, 0.262179
us_000495176,0.132531, 0.262179
us_000481950,0.132531, 0.262179
us_000581930,0.132531, 0.262179
us_000499757,0.132531, 0.262179
us_000482045,0.132531, 0.262179
us_000460093,0.132531, 0.262179
us_000476781,0.132531, 0.262179
us_000520080,0.132531, 0.262179
us_000481986,0.132531, 0.262179
us_000520767,0.132531, 0.262179
us_000519717,0.132531, 0.262179
us_000477044,0.132531, 0.262179
us_000481783,0.132531, 0.262179
us_000496461,0.132531, 0.262179
us_000477792,0.132531, 0.262179
us_000615276,0.132531, 0.262179
us_000593151,0.132531, 0.262179
us_000519339,0.132531, 0.262179
us_000520529,0.132531, 0.262179
us_000547796,0.132531, 0.262179
us_000496058,0.132531, 0.262179
us_000540084,0.132531, 0.262179
us_000525544,0.132531, 0.262179
us_000486518,0.132531, 0.262179
us_000467720,0.132531, 0.262179
us_000520544,0.132531, 0.262179
us_000498172,0.132531, 0.262589
us_000467873,0.132531, 0.262866
us_000495079,0.132531, 0.263129
us_000562979,0.132531, 0.264147
us_000582909,0.132531, 0.264147
us_000582919,0.132531, 0.264147
us_000582910,0.132531, 0.264147
us_000563241,0.132531, 0.264147
us_000582911,0.132531, 0.264147
us_000526657,0.132531, 0.267499
us_000550691,0.132531, 0.268497
us_000546922,0.132531, 0.268500
us_000527137,0.132531, 0.269333
us_000515447,0.132531, 0.269460
us_000551114,0.132531, 0.270162
us_000390337,0.132531, 0.270291
us_000459734,0.132531, 0.270884
us_000479905,0.132531, 0.270884
us_000459517,0.132531, 0.270884
us_000459769,0.132531, 0.270884
us_000459499,0.132531, 0.270884
us_000459478,0.132531, 0.270884
us_000483625,0.132531, 0.271114
us_000516404,0.132531, 0.271812
us_000538343,0.132531, 0.272028
us_000084180,0.132531, 0.272062
us_000566943,0.132531, 0.272168
us_000559232,0.132531, 0.273408
us_000551252,0.132531, 0.273917
us_000460023,0.132531, 0.274318
us_000476089,0.132531, 0.275421
us_000592623,0.132531, 0.275750
us_000492589,0.132531, 0.276070
us_000497194,0.132531, 0.276070
us_000497614,0.132531, 0.276070
us_000487605,0.132531, 0.276070
us_000497705,0.132531, 0.276070
us_000582874,0.132531, 0.278871
us_000146279,0.132531, 0.278871
us_000491712,0.132531, 0.278871
us_000547716,0.132531, 0.278871
us_000571597,0.132531, 0.280317
us_000530721,0.132531, 0.281791
us_000490544,0.132531, 0.281811
us_000490870,0.132531, 0.281811
us_000534433,0.132531, 0.281811
us_000512824,0.132531, 0.281811
us_000465971,0.132531, 0.281811
us_000468410,0.132531, 0.281811
us_000475035,0.132531, 0.281811
