Product ID : 961 # of JPs covered : 1 : 117 : Litigation, 
OID,Confidence at Map Node,Error at Map Node
us_000583500,0.089583, 0.000003
us_000582807,0.089583, 0.000010
us_000592485,0.089583, 0.000026
us_000581966,0.089583, 0.000026
us_000582848,0.089583, 0.000033
us_000598507,0.089583, 0.000033
us_000591915,0.089583, 0.000033
us_000590882,0.089583, 0.000051
pr_001627817,0.089583, 0.000082
us_000494976,0.089583, 0.000230
pr_001910117,0.089583, 0.000550
us_000477555,0.089583, 0.009116
us_000612532,0.089583, 0.015146
us_000524533,0.089583, 0.050099
us_000567835,0.089583, 0.074283
us_000552647,0.089583, 0.076498
us_000564885,0.089583, 0.076609
us_000509567,0.089583, 0.077766
us_000507370,0.089583, 0.079119
us_000513581,0.089583, 0.079413
us_000500172,0.089583, 0.079500
us_000615526,0.089583, 0.080069
us_000481322,0.089583, 0.080444
us_000486445,0.089583, 0.081622
us_000590329,0.089583, 0.081968
us_000517119,0.089583, 0.082547
us_000615139,0.089583, 0.084435
us_000560669,0.089583, 0.086000
us_000551856,0.089583, 0.087093
us_000497095,0.089583, 0.087154
us_000494752,0.089583, 0.087902
us_000488675,0.089583, 0.089370
us_000208595,0.089583, 0.093308
us_000560734,0.089583, 0.095376
us_000557850,0.089583, 0.095599
us_000493806,0.089583, 0.101244
us_000587336,0.089583, 0.103706
us_000560993,0.089583, 0.105714
us_000551950,0.089583, 0.106737
us_000514037,0.089583, 0.114855
us_000526493,0.089583, 0.120911
us_000497032,0.089583, 0.125196
us_000489652,0.089583, 0.128867
us_000538628,0.089583, 0.130861
us_000500118,0.089583, 0.316367
us_000305443,0.089583, 0.389833
us_000536980,0.084718, 0.083641
us_000492192,0.084718, 0.090192
us_000551542,0.084718, 0.148710
us_000483219,0.084718, 0.155195
us_000528808,0.084718, 0.164607
us_000489408,0.084718, 0.165559
us_000488379,0.084718, 0.168635
us_000616937,0.084718, 0.202293
us_000487152,0.084718, 0.208108
pr_000006707,0.081720, 0.000000
pr_000597583,0.081720, 0.000000
us_000554939,0.081720, 0.000100
us_000461633,0.081720, 0.000164
us_000567106,0.081720, 0.000209
pr_000412083,0.081720, 0.000499
us_000538437,0.081720, 0.038790
us_000476146,0.081720, 1.215634
us_000485864,0.081720, 1.261183
us_000489213,0.081720, 1.314387
us_000474355,0.081720, 1.375535
us_000521298,0.081720, 1.404043
us_000528134,0.081720, 1.411857
us_000485855,0.081720, 1.424424
us_000480632,0.081720, 1.439389
us_000486369,0.081720, 1.481342
us_000471399,0.081720, 1.484350
us_000489681,0.081720, 1.583670
us_000483456,0.081720, 1.604386
us_000486122,0.081720, 1.617206
us_000485918,0.081720, 1.646315
us_000490370,0.081720, 1.661593
us_000498309,0.081720, 1.664123
us_000523908,0.081720, 1.670020
us_000536592,0.081720, 1.673073
us_000528046,0.081720, 1.676288
us_000483304,0.081720, 1.686363
us_000473673,0.081720, 1.687984
us_000484651,0.081720, 1.693683
us_000487269,0.081720, 1.693815
us_000533910,0.081720, 1.696817
us_000529063,0.081720, 1.719229
us_000496506,0.081720, 1.730417
us_000497972,0.081720, 1.733462
us_000485911,0.081720, 1.735494
us_000492903,0.081720, 1.735935
us_000543680,0.081720, 1.741374
us_000486238,0.081720, 1.755137
us_000218926,0.081720, 1.776257
us_000493768,0.081720, 1.791775
us_000487974,0.081720, 1.800810
us_000535852,0.081720, 1.803787
us_000475271,0.081720, 1.804851
us_000493403,0.081720, 1.806105
us_000502340,0.081720, 1.812446
us_000500881,0.081720, 1.823745
us_000535882,0.081720, 1.828778
us_000486484,0.081720, 1.828778
us_000485571,0.081720, 1.828778
us_000489601,0.081720, 1.837782
us_000507434,0.081720, 1.841290
us_000490810,0.081720, 1.858664
us_000227271,0.081720, 1.866398
us_000485859,0.081720, 1.867802
us_000559908,0.081720, 1.868652
us_000485903,0.081720, 1.868854
us_000475179,0.081720, 1.872872
us_000492938,0.081720, 1.873896
us_000489518,0.081720, 1.880681
us_000529108,0.081720, 1.881732
us_000484832,0.081720, 1.881733
us_000513508,0.081720, 1.896798
us_000489085,0.081720, 1.903688
us_000485772,0.081720, 1.938977
pr_000824018,0.077071, 0.000000
pr_001416513,0.077071, 0.000000
us_000491685,0.077071, 1.222011
us_000541417,0.077071, 1.238662
us_000532498,0.077071, 1.242917
us_000559372,0.077071, 1.255243
us_000494664,0.077071, 1.255552
us_000513635,0.077071, 1.287170
us_000546437,0.077071, 1.304840
us_000513612,0.077071, 1.319993
us_000520604,0.077071, 1.332946
us_000532639,0.077071, 1.350549
us_000597449,0.077071, 1.360396
us_000616612,0.077071, 1.362911
us_000584388,0.077071, 1.374350
us_000527509,0.077071, 1.374843
us_000570412,0.077071, 1.381096
us_000472166,0.077071, 1.385488
us_000562987,0.077071, 1.386554
us_000563114,0.077071, 1.387243
us_000431302,0.077071, 1.401375
us_000185846,0.077071, 1.401652
us_000565717,0.077071, 1.407086
us_000272778,0.077071, 1.439822
us_000558055,0.077071, 1.448752
us_000528393,0.077071, 1.450149
us_000496445,0.077071, 1.454108
us_000559111,0.077071, 1.458345
us_000528331,0.077071, 1.458345
us_000472345,0.077071, 1.497968
us_000614468,0.077071, 1.503445
us_000596974,0.077071, 1.522516
us_000471886,0.077071, 1.553494
us_000496536,0.077071, 1.592747
us_000531981,0.077071, 1.594992
us_000580233,0.077071, 1.599834
us_000490304,0.077071, 1.602550
us_000528315,0.077071, 1.626500
us_000597849,0.077071, 1.645528
us_000560458,0.077071, 1.649982
us_000584285,0.077071, 1.654255
us_000495123,0.077071, 1.679340
us_000485163,0.077071, 1.679340
us_000547333,0.077071, 1.679340
us_000522291,0.077071, 1.783888
us_000489637,0.074464, 0.000207
us_000578717,0.074464, 0.000361
us_000498082,0.074464, 0.000429
us_000579172,0.074464, 0.000508
us_000578778,0.074464, 0.000508
us_000560402,0.074464, 0.000508
us_000613288,0.074464, 0.000508
us_000599206,0.074464, 0.000508
us_000578826,0.074464, 0.000508
us_000582960,0.074464, 0.000508
us_000582998,0.074464, 0.000828
us_000583018,0.074464, 0.000828
us_000396562,0.074464, 0.000927
us_000613307,0.074464, 0.001029
us_000582054,0.074464, 0.001705
us_000597516,0.074464, 0.001705
us_000585116,0.074464, 0.001973
us_000581929,0.074464, 0.002103
us_000613462,0.074464, 0.002701
us_000569924,0.074464, 0.002858
us_000476356,0.074464, 0.021599
us_000521120,0.074464, 0.026904
us_000599410,0.074464, 0.086311
us_000544072,0.074464, 0.097742
us_000497115,0.074464, 0.098546
us_000515390,0.074464, 0.101086
us_000558990,0.074464, 0.101086
us_000520293,0.074464, 0.101086
us_000596427,0.074464, 0.102823
us_000583225,0.074464, 0.102823
us_000305990,0.074464, 0.105218
us_000596439,0.074464, 0.107009
us_000559510,0.074464, 0.107009
us_000489149,0.074464, 0.122394
us_000488395,0.074464, 0.122394
us_000498203,0.074464, 0.157927
us_000597932,0.074464, 0.158538
us_000600852,0.074464, 0.162579
us_000586128,0.074464, 0.163747
us_000575096,0.074464, 0.166729
us_000588327,0.074464, 0.170161
us_000579223,0.074464, 0.170161
us_000502003,0.074464, 0.170917
us_000579379,0.074464, 0.171188
us_000592919,0.074464, 0.171188
us_000583190,0.074464, 0.172593
us_000587149,0.074464, 0.173919
us_000569391,0.074464, 0.174640
us_000559478,0.074464, 0.177510
us_000587073,0.074464, 0.178500
us_000586849,0.074464, 0.179526
us_000583250,0.074464, 0.179526
us_000476080,0.074464, 0.179935
us_000506648,0.074464, 0.204086
us_000504589,0.074464, 0.276775
us_000518149,0.074464, 0.314265
us_000475730,0.073384, 0.410222
us_000520750,0.073384, 0.421327
us_000551352,0.073384, 0.421327
us_000551374,0.073384, 0.421327
us_000475893,0.073384, 0.438392
us_000486963,0.073384, 0.440682
us_000227340,0.073384, 0.447919
us_000549625,0.073384, 0.447919
us_000477290,0.073384, 0.447919
us_000489726,0.073384, 0.447919
us_000479930,0.073384, 0.447919
us_000480985,0.073384, 0.447919
us_000385840,0.073384, 0.457438
us_000179559,0.073384, 0.458187
us_000597605,0.073384, 0.460271
us_000597781,0.073384, 0.461416
us_000564403,0.073384, 0.462437
us_000008592,0.073384, 0.462572
us_000472976,0.073384, 0.463080
us_000592812,0.073384, 0.466881
us_000485570,0.073384, 0.468731
us_000271198,0.073384, 0.472386
us_000584478,0.073384, 0.472555
us_000476637,0.073384, 0.475570
us_000580619,0.073384, 0.478624
us_000598650,0.073384, 0.479948
us_000566699,0.073384, 0.484470
us_000480716,0.073384, 0.487080
us_000010644,0.073384, 0.488178
us_000418420,0.073384, 0.489164
us_000086777,0.073384, 0.489901
us_000545787,0.073384, 0.490187
us_000543809,0.073384, 0.491313
us_000480728,0.073384, 0.492585
us_000607649,0.073384, 0.492585
us_000566150,0.073384, 0.492585
us_000462360,0.073384, 0.492585
us_000472401,0.073384, 0.492585
us_000551113,0.073384, 0.492585
us_000563459,0.073384, 0.493643
us_000537927,0.073384, 0.494629
us_000581400,0.073384, 0.494629
us_000564696,0.073384, 0.494629
us_000564660,0.073384, 0.494629
us_000476653,0.073384, 0.494933
us_000490441,0.073384, 0.495485
us_000535925,0.073384, 0.498198
us_000481188,0.073384, 0.499148
us_000474880,0.073384, 0.499667
us_000293463,0.073384, 0.499667
us_000537971,0.073384, 0.500134
us_000459983,0.073384, 0.500134
us_000580280,0.073384, 0.504824
us_000550504,0.073384, 0.516185
us_000483015,0.073384, 0.531480
us_000549776,0.073384, 0.537598
pr_000767821,0.070973, 0.000000
pr_000864314,0.070973, 0.000000
pr_000886129,0.070973, 0.000000
pr_001044932,0.070973, 0.000000
pr_000768393,0.070973, 0.000000
pr_000662209,0.070973, 0.000000
pr_001007337,0.070973, 0.000000
us_000518623,0.070973, 0.000001
pr_000978614,0.070973, 0.000006
pr_001824357,0.070973, 0.000006
pr_001737441,0.070973, 0.000156
pr_000881233,0.070973, 0.000186
pr_001630749,0.070973, 0.000202
us_000592029,0.070973, 0.001823
us_000516095,0.070973, 0.002431
us_000468600,0.070973, 0.005361
us_000125447,0.070973, 0.006305
us_000517483,0.070973, 0.020018
us_000472316,0.070973, 0.035807
us_000596056,0.070973, 0.150659
us_000547221,0.070973, 0.176464
us_000614522,0.070973, 0.180763
us_000589638,0.070973, 0.242123
us_000596075,0.070973, 0.307351
us_000550271,0.070973, 0.311835
us_000546659,0.070973, 0.317803
us_000527418,0.070973, 0.326173
us_000504050,0.070973, 0.331827
us_000591449,0.070973, 0.331894
us_000526910,0.070973, 0.335267
us_000526086,0.070973, 0.338525
us_000501995,0.070973, 0.341811
us_000547246,0.070973, 0.342726
us_000480137,0.070973, 0.343325
us_000503885,0.070973, 0.343442
us_000579960,0.070973, 0.344374
us_000580667,0.070973, 0.345150
us_000579842,0.070973, 0.345796
us_000580928,0.070973, 0.345796
us_000614309,0.070973, 0.345796
us_000549334,0.070973, 0.345796
us_000614442,0.070973, 0.345796
us_000481859,0.070973, 0.352327
us_000040069,0.070973, 0.353270
us_000485814,0.070973, 0.354072
us_000512239,0.070973, 0.354971
us_000029731,0.070973, 0.356961
us_000477316,0.070973, 0.357660
us_000545134,0.070973, 0.367058
us_000584891,0.070973, 0.368654
us_000541590,0.070973, 0.385222
us_000517411,0.070973, 0.513635
us_000525472,0.070973, 0.789350
pr_000877558,0.068943, 0.000000
us_000610980,0.068943, 0.000000
us_000611067,0.068943, 0.000001
pr_001009945,0.068943, 0.000011
pr_000906217,0.068943, 0.000019
pr_000908846,0.068943, 0.000028
pr_000980738,0.068943, 0.000028
pr_000836585,0.068943, 0.000033
pr_000828266,0.068943, 0.000044
pr_001814343,0.068943, 0.000100
pr_000858526,0.068943, 0.000104
pr_000976194,0.068943, 0.000138
pr_000986259,0.068943, 0.000138
pr_000725191,0.068943, 0.000138
pr_000831038,0.068943, 0.000138
pr_000634265,0.068943, 0.000138
pr_000825609,0.068943, 0.000266
pr_000860355,0.068943, 0.000346
pr_001659347,0.068943, 0.000383
pr_000735852,0.068943, 0.000705
us_000577650,0.068943, 0.000745
pr_000666091,0.068943, 0.001074
pr_000728455,0.068943, 0.001092
us_000484296,0.068943, 0.001136
us_000484475,0.068943, 0.002975
us_000498858,0.068943, 0.003763
us_000478882,0.068943, 0.003872
pr_001071739,0.068943, 0.004605
us_000472568,0.068943, 0.005838
us_000477966,0.068943, 0.006354
us_000511684,0.068943, 0.006369
us_000486834,0.068943, 0.006891
us_000581179,0.068943, 0.007871
us_000600740,0.068943, 0.012268
us_000480390,0.068943, 0.016745
us_000600824,0.068943, 0.017217
us_000501437,0.068943, 0.030872
us_000484473,0.068943, 0.031305
us_000501144,0.068943, 0.044123
us_000501510,0.068943, 0.070574
us_000476524,0.068943, 0.081951
us_000475273,0.068943, 0.294665
us_000473794,0.068943, 0.737050
us_000469769,0.068943, 0.798565
us_000612585,0.068943, 0.827677
us_000490724,0.068943, 0.840008
us_000586429,0.068943, 0.842786
us_000470367,0.068943, 0.842786
us_000594715,0.068943, 0.851844
us_000483974,0.068943, 0.876392
us_000366010,0.068943, 0.881711
us_000478259,0.068943, 0.884309
us_000491210,0.068943, 0.888576
us_000116376,0.068943, 0.889285
us_000482863,0.068943, 0.890958
us_000172561,0.068943, 0.892590
us_000508022,0.068943, 0.910303
us_000476645,0.068943, 0.912159
us_000470424,0.068943, 0.912718
us_000476259,0.068943, 0.916452
us_000543530,0.068943, 0.918787
us_000595712,0.068943, 0.928510
us_000488158,0.068943, 0.934301
us_000092516,0.068943, 0.939263
us_000474368,0.068943, 0.949822
us_000600716,0.068943, 0.953344
us_000595690,0.068943, 0.960063
us_000471228,0.068943, 0.961494
us_000583061,0.064668, 0.000000
us_000004482,0.064668, 0.000000
us_000475752,0.064668, 0.000000
us_000490073,0.064668, 0.000000
us_000465772,0.064668, 0.000000
us_000607805,0.064668, 0.000000
us_000526049,0.064668, 0.000000
us_000495677,0.064668, 0.000000
pr_000413696,0.064668, 0.000000
pr_001044647,0.064668, 0.000000
us_000612082,0.064668, 0.000000
pr_001086630,0.064668, 0.000002
us_000510299,0.064668, 0.000043
us_000478721,0.064668, 0.000204
us_000499800,0.064668, 0.030330
us_000484694,0.064668, 0.041236
us_000560533,0.064668, 0.082986
us_000496498,0.064668, 0.087536
us_000563446,0.064668, 0.088455
us_000598842,0.064668, 0.090404
us_000598841,0.064668, 0.090404
us_000615382,0.064668, 0.095098
us_000538398,0.064668, 0.099610
us_000563445,0.064668, 0.100463
us_000536034,0.064668, 0.102412
us_000570322,0.064668, 0.102412
us_000570323,0.064668, 0.102412
us_000601417,0.064668, 0.107778
us_000538890,0.064668, 0.112829
us_000615529,0.064668, 0.114954
us_000566560,0.064668, 0.119215
us_000568282,0.064668, 0.119727
us_000594714,0.064668, 0.119894
us_000583313,0.064668, 0.120031
us_000593146,0.064668, 0.120506
us_000597847,0.064668, 0.120678
us_000390882,0.064668, 0.122318
us_000534298,0.064668, 0.124223
us_000526248,0.064668, 0.124451
us_000501327,0.064668, 0.128752
us_000533007,0.064668, 0.130780
us_000584480,0.064668, 0.189536
us_000092549,0.064668, 0.201621
us_000514676,0.064668, 0.242047
us_000538548,0.064668, 0.274588
us_000489725,0.064668, 0.275379
pr_000586079,0.063598, 0.000001
pr_001112927,0.063598, 0.000001
pr_001158923,0.063598, 0.000001
pr_001068819,0.063598, 0.000001
pr_000535910,0.063598, 0.000001
pr_002071088,0.063598, 0.000001
pr_001924845,0.063598, 0.000001
pr_002133763,0.063598, 0.000001
pr_000742190,0.063598, 0.000001
pr_002099432,0.063598, 0.000001
pr_002065801,0.063598, 0.000001
pr_001066005,0.063598, 0.000001
pr_001124246,0.063598, 0.000001
pr_000939300,0.063598, 0.000001
pr_001001667,0.063598, 0.000001
pr_000821839,0.063598, 0.000001
pr_002066240,0.063598, 0.000001
pr_001073474,0.063598, 0.000001
pr_002070628,0.063598, 0.000001
pr_001716170,0.063598, 0.000001
pr_001664456,0.063598, 0.000001
pr_000661454,0.063598, 0.000001
pr_001920423,0.063598, 0.000001
pr_001990526,0.063598, 0.000001
pr_001937588,0.063598, 0.000001
pr_001119887,0.063598, 0.000001
pr_002082284,0.063598, 0.000001
pr_000623614,0.063598, 0.000001
pr_001975730,0.063598, 0.000001
pr_000249323,0.063598, 0.000002
pr_000536599,0.063598, 0.000004
pr_001876420,0.063598, 0.000028
us_000150724,0.063598, 0.007267
us_000590266,0.063598, 0.008628
us_000612891,0.063598, 0.101599
us_000592767,0.063598, 0.105156
us_000583416,0.063598, 0.106210
us_000613505,0.063598, 0.106210
us_000488914,0.063598, 0.107784
us_000582868,0.063598, 0.109257
us_000593234,0.063598, 0.109726
us_000568157,0.063598, 0.112844
us_000612113,0.063598, 0.114548
us_000488288,0.063598, 0.115238
us_000566675,0.063598, 0.118484
us_000497964,0.063598, 0.118654
us_000517962,0.063598, 0.118728
us_000574679,0.063598, 0.129327
us_000489144,0.063598, 0.131315
us_000533719,0.063598, 0.131344
us_000493608,0.063598, 0.132234
us_000488366,0.063598, 0.132234
us_000489587,0.063598, 0.132234
us_000489044,0.063598, 0.132234
us_000535934,0.063598, 0.137870
us_000538355,0.063598, 0.138919
us_000594638,0.063598, 0.140758
us_000534622,0.063598, 0.140816
us_000559060,0.063598, 0.141674
us_000498518,0.063598, 0.141769
us_000498547,0.063598, 0.141769
us_000560074,0.063598, 0.141926
us_000511957,0.063598, 0.141926
us_000559072,0.063598, 0.141926
us_000499615,0.063598, 0.142626
us_000576573,0.063598, 0.142758
us_000598405,0.063598, 0.142992
us_000513991,0.063598, 0.143092
us_000530442,0.063598, 0.143366
us_000557719,0.063598, 0.143615
us_000598356,0.063598, 0.145405
us_000517835,0.063598, 0.167992
us_000494188,0.063598, 0.171206
us_000499665,0.063598, 0.172828
us_000533742,0.063598, 0.174608
us_000499588,0.063598, 0.193469
us_000498572,0.063598, 0.200562
us_000509589,0.063598, 0.202472
us_000498038,0.063598, 0.209179
us_000553354,0.063598, 0.212054
us_000556591,0.063598, 0.217758
us_000538714,0.063598, 0.236724
us_000529009,0.063598, 0.261153
us_000477847,0.063598, 0.268413
us_000487950,0.063598, 0.300928
us_000500545,0.063598, 0.698252
us_000542592,0.059287, 0.000000
us_000493617,0.059287, 0.000000
us_000480135,0.059287, 0.000000
pr_000538545,0.059287, 0.000008
pr_000739178,0.059287, 0.000008
us_000585633,0.059287, 0.215267
us_000493551,0.059287, 0.222714
us_000557720,0.059287, 0.223393
us_000598514,0.059287, 0.229618
us_000491790,0.059287, 0.237144
us_000507086,0.059287, 0.244596
us_000584610,0.059287, 0.245304
us_000511793,0.059287, 0.246861
us_000488998,0.059287, 0.254711
us_000488637,0.059287, 0.263219
us_000565885,0.059287, 0.263671
us_000498592,0.059287, 0.271442
us_000489003,0.059287, 0.274193
us_000547405,0.059287, 0.275130
us_000496313,0.059287, 0.288523
us_000533771,0.059287, 0.289474
us_000536087,0.059287, 0.312664
us_000493437,0.059287, 0.320990
us_000496858,0.059287, 0.324693
us_000490450,0.059287, 0.337965
us_000510728,0.059287, 0.338881
us_000550715,0.059287, 0.366642
us_000507860,0.058417, 0.000000
pr_001038524,0.058417, 0.000000
pr_000247486,0.058417, 0.000000
pr_000533856,0.058417, 0.000000
pr_000493458,0.058417, 0.000000
pr_001673915,0.058417, 0.000000
pr_000589940,0.058417, 0.000000
us_000378032,0.058417, 0.003376
us_000558143,0.058417, 0.037314
us_000507409,0.058417, 0.037834
us_000501429,0.058417, 0.038286
us_000537459,0.058417, 0.038286
us_000524053,0.058417, 0.038286
us_000561840,0.058417, 0.038598
us_000493224,0.058417, 0.039037
us_000559432,0.058417, 0.040858
us_000587752,0.058417, 0.042263
us_000480433,0.058417, 0.043234
us_000561401,0.058417, 0.045101
us_000513046,0.058417, 0.045300
us_000477547,0.058417, 0.046278
us_000482347,0.058417, 0.046278
us_000512978,0.058417, 0.046466
us_000481402,0.058417, 0.046466
us_000477499,0.058417, 0.046688
us_000496371,0.058417, 0.047666
us_000531804,0.058417, 0.048059
us_000494449,0.058417, 0.048263
us_000601429,0.058417, 0.049011
us_000515521,0.058417, 0.049366
us_000458583,0.058417, 0.050795
us_000507969,0.058417, 0.051416
us_000563167,0.058417, 0.051423
