Product ID : 906 # of JPs covered : 1 : 68 : Bankruptcy, 
OID,Confidence at Map Node,Error at Map Node
us_000602986,0.795767, 0.362432
us_000562592,0.795767, 0.362454
us_000573315,0.795767, 0.362509
us_000606789,0.795767, 0.363120
us_000602763,0.795767, 0.363390
us_000585729,0.795767, 0.363813
us_000578297,0.795767, 0.363936
us_000546802,0.795767, 0.364050
us_000573512,0.795767, 0.364113
us_000527314,0.795767, 0.364113
us_000573489,0.795767, 0.364113
us_000459917,0.795767, 0.364240
us_000402574,0.795767, 0.364240
us_000474557,0.795767, 0.364240
us_000432990,0.795767, 0.364240
us_000523784,0.795767, 0.364240
us_000476231,0.795767, 0.364240
us_000557415,0.795767, 0.364240
us_000572961,0.795767, 0.364659
us_000527773,0.795767, 0.364659
us_000594933,0.795767, 0.365391
us_000462331,0.795767, 0.366575
us_000463869,0.795767, 0.366575
us_000474021,0.795767, 0.366575
us_000463909,0.795767, 0.366575
us_000465683,0.795767, 0.366575
us_000261095,0.795767, 0.366575
us_000064881,0.795767, 0.366575
us_000462143,0.795767, 0.366575
us_000461890,0.795767, 0.366575
us_000474641,0.795767, 0.366575
us_000525672,0.795767, 0.366575
us_000471027,0.795767, 0.366575
us_000463103,0.795767, 0.366575
us_000462296,0.795767, 0.366575
us_000527217,0.795767, 0.366575
us_000458636,0.795767, 0.366575
us_000529555,0.795767, 0.366575
us_000463082,0.795767, 0.366575
us_000108986,0.795767, 0.366575
us_000527079,0.795767, 0.366575
us_000470627,0.795767, 0.366575
us_000376417,0.795767, 0.366575
us_000458900,0.795767, 0.366575
us_000525015,0.795767, 0.366575
us_000458731,0.795767, 0.366575
us_000475870,0.795767, 0.366575
us_000469339,0.795767, 0.366575
us_000470921,0.795767, 0.366575
us_000467669,0.795767, 0.366575
us_000026756,0.795767, 0.366575
us_000470619,0.795767, 0.366575
us_000459969,0.795767, 0.366575
us_000470890,0.795767, 0.366575
us_000458901,0.795767, 0.366575
us_000465906,0.795767, 0.366575
us_000460996,0.795767, 0.366575
us_000462161,0.795767, 0.366575
us_000460907,0.795767, 0.366575
us_000463093,0.795767, 0.366575
us_000469402,0.795767, 0.366575
us_000462703,0.795767, 0.366575
us_000527892,0.795767, 0.366575
us_000463059,0.795767, 0.366575
us_000473760,0.795767, 0.366575
us_000460183,0.795767, 0.366575
us_000460995,0.795767, 0.366575
us_000529476,0.795767, 0.366575
us_000017076,0.795767, 0.366575
us_000473873,0.795767, 0.366575
us_000468580,0.795767, 0.366575
us_000467836,0.795767, 0.366575
us_000403012,0.795767, 0.366614
us_000132062,0.795767, 0.366639
us_000586314,0.795767, 0.366669
us_000509484,0.795767, 0.366878
us_000601954,0.795767, 0.366887
us_000543050,0.795767, 0.366942
us_000473841,0.795767, 0.367103
us_000556630,0.795767, 0.367686
us_000524051,0.795767, 0.367734
us_000592208,0.795767, 0.367768
us_000462985,0.795767, 0.367939
us_000522944,0.795767, 0.368360
us_000529764,0.795767, 0.368590
us_000569682,0.795767, 0.368728
us_000528375,0.795767, 0.368810
us_000018100,0.795767, 0.368871
us_000467007,0.795767, 0.368919
us_000529712,0.795767, 0.368919
us_000462386,0.795767, 0.368919
us_000237156,0.795767, 0.368919
us_000437068,0.795767, 0.368919
us_000476022,0.795767, 0.368919
us_000459718,0.795767, 0.368919
us_000529989,0.795767, 0.368919
us_000530098,0.795767, 0.368919
us_000471009,0.795767, 0.368919
us_000048253,0.795767, 0.368919
us_000460139,0.795767, 0.368919
us_000477173,0.795767, 0.368919
us_000461485,0.795767, 0.368919
us_000470849,0.795767, 0.368919
us_000460433,0.795767, 0.368919
us_000462375,0.795767, 0.368919
us_000463129,0.795767, 0.368919
us_000460251,0.795767, 0.368919
us_000459508,0.795767, 0.368919
us_000526558,0.795767, 0.368919
us_000526067,0.795767, 0.368919
us_000459725,0.795767, 0.368919
us_000467899,0.795767, 0.368919
us_000469745,0.795767, 0.368919
us_000098863,0.795767, 0.368919
us_000475744,0.795767, 0.368919
us_000525332,0.795767, 0.368919
us_000477003,0.795767, 0.368919
us_000461243,0.795767, 0.368919
us_000527965,0.795767, 0.368919
us_000465730,0.795767, 0.368919
us_000602403,0.795767, 0.368919
us_000461088,0.795767, 0.368919
us_000523764,0.795767, 0.368919
us_000469673,0.795767, 0.368919
us_000466563,0.795767, 0.368919
us_000459209,0.795767, 0.368919
us_000462941,0.795767, 0.368919
us_000466175,0.795767, 0.368919
us_000525942,0.795767, 0.368919
us_000462526,0.795767, 0.368919
us_000459729,0.795767, 0.368919
us_000464368,0.795767, 0.368919
us_000460058,0.795767, 0.368919
us_000527385,0.795767, 0.368919
us_000459645,0.795767, 0.368919
us_000467001,0.795767, 0.368919
us_000557815,0.795767, 0.368919
us_000468651,0.795767, 0.368919
us_000601714,0.795767, 0.368919
us_000477285,0.795767, 0.368919
us_000470885,0.795767, 0.368919
us_000548490,0.795767, 0.368919
us_000468770,0.795767, 0.368919
us_000460281,0.795767, 0.368919
us_000378441,0.795767, 0.368919
us_000548511,0.795767, 0.368919
us_000527588,0.795767, 0.368919
us_000526475,0.795767, 0.368919
us_000525685,0.795767, 0.368919
us_000468668,0.795767, 0.368919
us_000473806,0.795767, 0.368919
us_000463747,0.795767, 0.368919
us_000524531,0.795767, 0.368919
us_000466671,0.795767, 0.368919
us_000006197,0.795767, 0.368919
us_000463164,0.795767, 0.368919
us_000312172,0.795767, 0.368919
us_000466740,0.795767, 0.368919
us_000466534,0.795767, 0.368919
us_000148806,0.795767, 0.368919
us_000460243,0.795767, 0.368919
us_000548491,0.795767, 0.368919
us_000462544,0.795767, 0.368919
us_000360462,0.795767, 0.368919
us_000474132,0.795767, 0.368919
us_000466176,0.795767, 0.368919
us_000368626,0.795767, 0.368919
us_000467520,0.795767, 0.368919
us_000459033,0.795767, 0.368919
us_000524062,0.795767, 0.368919
us_000462571,0.795767, 0.369076
us_000475773,0.795767, 0.369227
us_000526318,0.795767, 0.369632
us_000475394,0.795767, 0.369687
us_000528517,0.795767, 0.369750
us_000566529,0.795767, 0.371101
us_000525588,0.795767, 0.371271
us_000523791,0.795767, 0.371465
us_000524584,0.795767, 0.371771
us_000563581,0.795767, 0.372225
us_000598352,0.795767, 0.372544
us_000584270,0.795767, 0.373574
us_000584186,0.795767, 0.373574
us_000467186,0.795767, 0.373632
us_000467143,0.795767, 0.373632
us_000467111,0.795767, 0.373632
us_000463499,0.795767, 0.374045
us_000606223,0.795767, 0.374137
us_000495195,0.795767, 0.374480
us_000505772,0.795767, 0.374891
us_000569435,0.795767, 0.375079
us_000616250,0.795767, 0.375191
us_000601951,0.795767, 0.375608
us_000588947,0.795767, 0.375842
us_000522956,0.795767, 0.375868
us_000475864,0.795767, 0.376002
us_000475852,0.795767, 0.376002
us_000581719,0.795767, 0.376322
us_000597861,0.795767, 0.376378
us_000600493,0.795767, 0.376429
us_000510794,0.795767, 0.376526
us_000475930,0.795767, 0.377073
us_000501511,0.795767, 0.377342
us_000584183,0.795767, 0.377595
us_000528274,0.795767, 0.377814
us_000519343,0.795767, 0.377901
us_000494550,0.795767, 0.377972
us_000529986,0.795767, 0.378222
us_000227379,0.795767, 0.378380
us_000498641,0.795767, 0.378781
us_000486318,0.795767, 0.379076
us_000508390,0.795767, 0.379093
us_000554789,0.795767, 0.379288
us_000566027,0.795767, 0.379344
us_000564429,0.795767, 0.379377
us_000586947,0.795767, 0.379457
us_000586985,0.795767, 0.379457
us_000596608,0.795767, 0.379457
us_000506397,0.795767, 0.379503
us_000572773,0.795767, 0.379675
us_000569947,0.795767, 0.379855
us_000532984,0.795767, 0.380130
us_000585954,0.795767, 0.380136
us_000591894,0.795767, 0.380159
us_000540536,0.795767, 0.380436
us_000615478,0.795767, 0.380761
us_000465619,0.795767, 0.380767
us_000465640,0.795767, 0.380767
us_000465661,0.795767, 0.380767
us_000523741,0.795767, 0.380866
us_000615977,0.795767, 0.381059
us_000615978,0.795767, 0.381059
us_000469295,0.795767, 0.381157
us_000614365,0.795767, 0.381157
us_000599976,0.795767, 0.381157
us_000585965,0.795767, 0.381157
us_000540059,0.795767, 0.381169
us_000510712,0.795767, 0.381184
us_000458513,0.795767, 0.381197
us_000563513,0.795767, 0.381379
us_000529532,0.795767, 0.381399
us_000589097,0.795767, 0.381482
us_000543052,0.795767, 0.381724
us_000587085,0.795767, 0.381879
us_000588808,0.795767, 0.381879
us_000524019,0.795767, 0.381879
us_000495565,0.795767, 0.382200
us_000579215,0.795767, 0.382228
us_000528950,0.795767, 0.382301
us_000465947,0.795767, 0.382305
us_000570733,0.795767, 0.382415
us_000584727,0.795767, 0.382629
us_000591347,0.795767, 0.382957
us_000526824,0.795767, 0.383031
us_000474036,0.795767, 0.383046
us_000070679,0.795767, 0.383162
us_000460604,0.795767, 0.383162
us_000529922,0.795767, 0.383162
us_000470284,0.795767, 0.383162
us_000114659,0.795767, 0.383162
us_000468296,0.795767, 0.383162
us_000587942,0.795767, 0.383174
us_000507249,0.795767, 0.383225
us_000597193,0.795767, 0.383329
us_000514426,0.795767, 0.383339
us_000475942,0.795767, 0.383381
us_000539981,0.795767, 0.383443
us_000581664,0.795767, 0.383531
us_000573110,0.795767, 0.383540
us_000508472,0.795767, 0.383546
us_000588806,0.795767, 0.383587
us_000613244,0.795767, 0.383587
us_000593195,0.795767, 0.383587
us_000613266,0.795767, 0.383587
us_000519521,0.795767, 0.383587
us_000511409,0.795767, 0.383666
pr_000761657,0.795767, 0.383756
us_000533312,0.795767, 0.383915
us_000542253,0.795767, 0.383989
us_000588807,0.795767, 0.384052
us_000115179,0.795767, 0.384128
us_000484917,0.795767, 0.384139
us_000584729,0.795767, 0.384208
us_000583127,0.795767, 0.384217
us_000584730,0.795767, 0.384309
us_000612499,0.795767, 0.384309
us_000585801,0.795767, 0.384309
us_000469185,0.795767, 0.384309
us_000584885,0.795767, 0.384309
us_000584818,0.795767, 0.384309
us_000584884,0.795767, 0.384309
us_000584728,0.795767, 0.384309
us_000463655,0.795767, 0.384309
us_000584756,0.795767, 0.384309
us_000558691,0.795767, 0.384309
us_000583264,0.795767, 0.384309
us_000583203,0.795767, 0.384309
us_000512652,0.795767, 0.384309
us_000613337,0.795767, 0.384309
us_000548757,0.795767, 0.384309
us_000581696,0.795767, 0.384309
us_000562207,0.795767, 0.384309
us_000582937,0.795767, 0.384309
us_000583236,0.795767, 0.384309
us_000485704,0.795767, 0.384587
us_000595680,0.795767, 0.384732
us_000493996,0.795767, 0.384806
us_000177442,0.795767, 0.384852
us_000590134,0.795767, 0.384900
us_000475285,0.795767, 0.384954
us_000589899,0.795767, 0.385094
us_000582762,0.795767, 0.385157
us_000570553,0.795767, 0.385373
us_000542257,0.795767, 0.385421
us_000526823,0.795767, 0.385530
us_000221614,0.795767, 0.385567
us_000461924,0.795767, 0.385567
us_000461930,0.795767, 0.385567
us_000469765,0.795767, 0.385567
us_000461677,0.795767, 0.385567
us_000058846,0.795767, 0.385567
us_000527185,0.795767, 0.385567
us_000461935,0.795767, 0.385567
us_000461611,0.795767, 0.385567
us_000469766,0.795767, 0.385567
us_000523337,0.795767, 0.385595
us_000582782,0.795767, 0.385595
pr_000834509,0.795767, 0.385747
us_000596896,0.795767, 0.385786
us_000583774,0.795767, 0.385830
us_000615980,0.795767, 0.385911
us_000600128,0.795767, 0.385931
us_000489651,0.795767, 0.385968
us_000576923,0.795767, 0.386355
us_000562675,0.795767, 0.386380
us_000484571,0.795767, 0.386560
us_000580640,0.795767, 0.386856
us_000595915,0.795767, 0.386874
us_000583579,0.795767, 0.386954
us_000600375,0.795767, 0.386962
us_000561918,0.795767, 0.387114
us_000534610,0.795767, 0.387157
us_000612534,0.795767, 0.387188
us_000570785,0.795767, 0.387220
us_000570779,0.795767, 0.387220
us_000586315,0.795767, 0.387220
us_000569450,0.795767, 0.387220
us_000585788,0.795767, 0.387220
us_000586316,0.795767, 0.387220
us_000586317,0.795767, 0.387220
us_000617437,0.795767, 0.387322
us_000185553,0.795767, 0.387322
us_000586312,0.795767, 0.387322
us_000586313,0.795767, 0.387322
us_000582730,0.795767, 0.387322
us_000593466,0.795767, 0.387553
us_000486434,0.795767, 0.387587
us_000584180,0.795767, 0.387587
us_000583211,0.795767, 0.387587
us_000583276,0.795767, 0.387587
us_000617247,0.795767, 0.387924
us_000460815,0.795767, 0.387980
us_000597739,0.795767, 0.387980
us_000459761,0.795767, 0.387980
us_000465994,0.795767, 0.387980
us_000476513,0.795767, 0.387980
us_000529395,0.795767, 0.387980
us_000459775,0.795767, 0.387980
us_000528143,0.795767, 0.387980
us_000465948,0.795767, 0.387980
us_000476736,0.795767, 0.387980
us_000459776,0.795767, 0.387980
us_000459906,0.795767, 0.387980
us_000529222,0.795767, 0.387980
us_000460785,0.795767, 0.387980
us_000527485,0.795767, 0.387980
us_000474537,0.795767, 0.387980
us_000475944,0.795767, 0.387980
us_000459928,0.795767, 0.387980
us_000574080,0.795767, 0.388025
us_000614165,0.795767, 0.388025
us_000583541,0.795767, 0.388025
us_000583735,0.795767, 0.388025
us_000579326,0.795767, 0.388025
us_000466995,0.795767, 0.388025
us_000579327,0.795767, 0.388025
us_000510607,0.795767, 0.388025
us_000583721,0.795767, 0.388025
us_000583688,0.795767, 0.388025
us_000612506,0.795767, 0.388025
us_000139672,0.795767, 0.388025
us_000562639,0.795767, 0.388183
us_000581036,0.795767, 0.388218
us_000562672,0.795767, 0.388223
us_000482350,0.795767, 0.388346
us_000561185,0.795767, 0.388639
us_000590913,0.795767, 0.388721
us_000590910,0.795767, 0.388721
us_000590906,0.795767, 0.388721
us_000590909,0.795767, 0.388721
us_000586739,0.795767, 0.388731
us_000506644,0.795767, 0.388848
us_000598958,0.795767, 0.388892
us_000596946,0.795767, 0.389029
us_000563450,0.795767, 0.389137
us_000598638,0.795767, 0.389235
us_000613558,0.795767, 0.389235
us_000608126,0.795767, 0.389256
us_000584697,0.795767, 0.389646
us_000569424,0.795767, 0.389651
us_000580609,0.795767, 0.389651
us_000527630,0.795767, 0.389651
us_000569821,0.795767, 0.389651
us_000576715,0.795767, 0.389651
us_000592999,0.795767, 0.389651
us_000617188,0.795767, 0.389651
us_000584999,0.795767, 0.389651
us_000586135,0.795767, 0.389651
us_000525910,0.795767, 0.389651
us_000570164,0.795767, 0.389651
us_000579734,0.795767, 0.389651
us_000535627,0.795767, 0.389651
us_000510464,0.795767, 0.389752
us_000571620,0.795767, 0.389929
us_000571431,0.795767, 0.389929
us_000597008,0.795767, 0.389981
us_000583972,0.795767, 0.389985
us_000583631,0.795767, 0.390139
us_000465864,0.795767, 0.390401
us_000044211,0.795767, 0.390401
us_000458915,0.795767, 0.390401
us_000527070,0.795767, 0.390401
us_000464612,0.795767, 0.390401
us_000477322,0.795767, 0.390401
us_000460002,0.795767, 0.390401
us_000476186,0.795767, 0.390401
us_000458752,0.795767, 0.390401
us_000464478,0.795767, 0.390401
us_000470974,0.795767, 0.390401
us_000550216,0.795767, 0.390401
us_000467256,0.795767, 0.390401
us_000458867,0.795767, 0.390401
us_000458640,0.795767, 0.390401
us_000477333,0.795767, 0.390401
us_000526294,0.795767, 0.390401
us_000459443,0.795767, 0.390401
us_000458665,0.795767, 0.390401
us_000165416,0.795767, 0.390401
us_000477510,0.795767, 0.390401
us_000458612,0.795767, 0.390401
us_000524024,0.795767, 0.390401
us_000469833,0.795767, 0.390401
us_000458488,0.795767, 0.390401
us_000469781,0.795767, 0.390401
us_000460013,0.795767, 0.390401
us_000475612,0.795767, 0.390401
us_000465699,0.795767, 0.390401
us_000463087,0.795767, 0.390401
us_000458713,0.795767, 0.390401
us_000469876,0.795767, 0.390401
us_000524659,0.795767, 0.390401
us_000425771,0.795767, 0.390401
us_000468537,0.795767, 0.390401
us_000459452,0.795767, 0.390401
us_000598753,0.795767, 0.390401
us_000520826,0.795767, 0.390401
us_000547788,0.795767, 0.390401
us_000464777,0.795767, 0.390401
us_000178869,0.795767, 0.390401
us_000458516,0.795767, 0.390401
us_000458613,0.795767, 0.390401
us_000477328,0.795767, 0.390401
us_000230046,0.795767, 0.390401
us_000246273,0.795767, 0.390401
us_000458651,0.795767, 0.390401
us_000458689,0.795767, 0.390401
us_000111888,0.795767, 0.390401
us_000458799,0.795767, 0.390401
us_000469867,0.795767, 0.390401
us_000475586,0.795767, 0.390401
us_000473903,0.795767, 0.390401
us_000462301,0.795767, 0.390401
us_000460969,0.795767, 0.390401
us_000458628,0.795767, 0.390401
us_000615976,0.795767, 0.390506
us_000595057,0.795767, 0.390691
us_000516896,0.795767, 0.390705
us_000463261,0.795767, 0.390823
us_000564952,0.795767, 0.390923
us_000218142,0.795767, 0.391016
us_000459491,0.795767, 0.391121
us_000589792,0.795767, 0.391151
us_000591029,0.795767, 0.391151
us_000616271,0.795767, 0.391151
us_000590917,0.795767, 0.391151
us_000591031,0.795767, 0.391151
us_000589767,0.795767, 0.391151
us_000497163,0.795767, 0.391632
us_000613987,0.795767, 0.391666
us_000475687,0.795767, 0.391738
us_000485537,0.795767, 0.391966
us_000467359,0.795767, 0.392083
us_000460783,0.795767, 0.392114
us_000485647,0.795767, 0.392204
us_000518519,0.795767, 0.392308
us_000487853,0.795767, 0.392379
us_000577531,0.795767, 0.392593
us_000564861,0.795767, 0.392645
us_000112978,0.795767, 0.392681
us_000567111,0.795767, 0.392759
us_000468833,0.795767, 0.392784
us_000469747,0.795767, 0.392831
us_000468634,0.795767, 0.392831
us_000461190,0.795767, 0.392831
us_000535756,0.795767, 0.392831
us_000459569,0.795767, 0.392831
us_000459341,0.795767, 0.392831
us_000466782,0.795767, 0.392831
us_000558703,0.795767, 0.392831
us_000460115,0.795767, 0.392831
us_000235304,0.795767, 0.392831
us_000466914,0.795767, 0.392831
us_000462125,0.795767, 0.392831
us_000463154,0.795767, 0.392831
us_000608375,0.795767, 0.392831
us_000530036,0.795767, 0.392831
us_000459492,0.795767, 0.392831
us_000459717,0.795767, 0.392831
us_000460652,0.795767, 0.392831
us_000179954,0.795767, 0.392831
us_000463475,0.795767, 0.392831
us_000525615,0.795767, 0.392831
us_000468030,0.795767, 0.392831
us_000460019,0.795767, 0.392831
us_000461760,0.795767, 0.392831
us_000477378,0.795767, 0.392831
us_000524956,0.795767, 0.392831
us_000528570,0.795767, 0.392831
us_000459733,0.795767, 0.392831
us_000474210,0.795767, 0.392831
us_000477467,0.795767, 0.392831
us_000460154,0.795767, 0.392831
us_000588511,0.795767, 0.392831
us_000168667,0.795767, 0.392831
us_000461328,0.795767, 0.392831
us_000459349,0.795767, 0.392831
us_000463139,0.795767, 0.392831
us_000463750,0.795767, 0.392831
us_000468666,0.795767, 0.392831
us_000471146,0.795767, 0.392831
us_000462416,0.795767, 0.392831
us_000476791,0.795767, 0.392831
us_000462489,0.795767, 0.392831
us_000471172,0.795767, 0.392831
us_000468768,0.795767, 0.392831
us_000461500,0.795767, 0.392831
us_000463043,0.795767, 0.392831
us_000459075,0.795767, 0.392831
us_000466989,0.795767, 0.392831
us_000468886,0.795767, 0.392831
us_000012726,0.795767, 0.392831
us_000465299,0.795767, 0.392831
us_000476621,0.795767, 0.392831
us_000475910,0.795767, 0.392831
us_000461986,0.795767, 0.392831
us_000460642,0.795767, 0.392831
us_000463725,0.795767, 0.392831
us_000466720,0.795767, 0.392831
us_000462999,0.795767, 0.392831
us_000464361,0.795767, 0.392831
us_000462073,0.795767, 0.392831
us_000525896,0.795767, 0.392831
us_000461172,0.795767, 0.392831
us_000524514,0.795767, 0.392831
us_000459123,0.795767, 0.392831
us_000468121,0.795767, 0.392831
us_000459637,0.795767, 0.392831
us_000524727,0.795767, 0.392831
us_000470515,0.795767, 0.392831
us_000465318,0.795767, 0.392831
us_000460462,0.795767, 0.392831
us_000166177,0.795767, 0.392831
us_000459059,0.795767, 0.392831
us_000465946,0.795767, 0.392831
us_000466187,0.795767, 0.392831
us_000459060,0.795767, 0.392831
us_000219407,0.795767, 0.392831
us_000166663,0.795767, 0.392831
us_000460118,0.795767, 0.392831
us_000242998,0.795767, 0.392831
us_000464141,0.795767, 0.392831
us_000219772,0.795767, 0.392831
us_000459351,0.795767, 0.392831
us_000476803,0.795767, 0.392831
us_000476047,0.795767, 0.392831
