Product ID : 1016 JPs covered : 68 : Bankruptcy, 
pr_000760029,0.284398, 0.249906
pr_000171068,0.284398, 0.249917
pr_000377428,0.284398, 0.249923
pr_001082190,0.284398, 0.249924
pr_002046424,0.284398, 0.249926
pr_000877013,0.284398, 0.249936
pr_000161374,0.284398, 0.249936
pr_001843427,0.284398, 0.249936
pr_000312104,0.284398, 0.249941
pr_000637098,0.284398, 0.249944
pr_000736026,0.284398, 0.249944
pr_000907043,0.284398, 0.249944
pr_000947113,0.284398, 0.249944
pr_000282395,0.284398, 0.249949
pr_000655204,0.284398, 0.249950
pr_000639317,0.284398, 0.249960
pr_000257646,0.284398, 0.249973
pr_000319844,0.284398, 0.249973
pr_001009664,0.284398, 0.249984
pr_000187569,0.284398, 0.249989
pr_000292386,0.284398, 0.250011
pr_000711237,0.284398, 0.250037
pr_000405521,0.284398, 0.250059
pr_000293091,0.284398, 0.250079
pr_000985189,0.284398, 0.250087
pr_000160976,0.284398, 0.250094
pr_001005062,0.284398, 0.250098
pr_001032579,0.284398, 0.250110
pr_000412599,0.284398, 0.250120
pr_000758952,0.284398, 0.250126
pr_000729026,0.284398, 0.250143
pr_001639434,0.284398, 0.250143
pr_000865138,0.284398, 0.250148
pr_000765772,0.284398, 0.250163
pr_000740203,0.284398, 0.250173
pr_001032109,0.284398, 0.250200
pr_000301212,0.284398, 0.250227
pr_000439986,0.284398, 0.250227
pr_000995532,0.284398, 0.250273
pr_000856347,0.284398, 0.250273
pr_000656605,0.284398, 0.250273
pr_000882761,0.284398, 0.250273
pr_000836606,0.284398, 0.250273
pr_000690443,0.284398, 0.250273
pr_000163111,0.284398, 0.250305
pr_000439057,0.284398, 0.250328
pr_000244958,0.284398, 0.250346
pr_001031200,0.284398, 0.250349
pr_001685969,0.284398, 0.250349
pr_001094124,0.284398, 0.250349
pr_000996430,0.284398, 0.250349
pr_001031804,0.284398, 0.250349
pr_000872956,0.284398, 0.250349
pr_000840758,0.284398, 0.250349
pr_001133931,0.284398, 0.250349
pr_000669867,0.284398, 0.250349
pr_001062299,0.284398, 0.250371
pr_001032289,0.284398, 0.250380
pr_002112717,0.284398, 0.250398
pr_000964141,0.284398, 0.250415
pr_000746624,0.284398, 0.250427
pr_001979459,0.284398, 0.250439
pr_001121191,0.284398, 0.250463
pr_000430268,0.284398, 0.250467
pr_000742115,0.284398, 0.250467
pr_001733993,0.284398, 0.250479
pr_001032001,0.284398, 0.250492
pr_000849763,0.284398, 0.250492
pr_001925650,0.284398, 0.250492
pr_000258443,0.284398, 0.250492
pr_000974688,0.284398, 0.250496
pr_000843352,0.284398, 0.250496
pr_000939062,0.284398, 0.250496
pr_000740838,0.284398, 0.250496
pr_000725172,0.284398, 0.250496
pr_000414168,0.284398, 0.250508
pr_000598572,0.284398, 0.250553
pr_000843295,0.284398, 0.250578
pr_000590152,0.284398, 0.250602
pr_000909527,0.284398, 0.250627
pr_000740716,0.284398, 0.250643
pr_000971818,0.284398, 0.250648
pr_000869244,0.284398, 0.250648
pr_001098802,0.284398, 0.250651
pr_000361686,0.284398, 0.250660
pr_000869953,0.284398, 0.250670
pr_000599987,0.284398, 0.250670
pr_000725304,0.284398, 0.250670
pr_000669036,0.284398, 0.250680
pr_001736629,0.284398, 0.250692
pr_000972003,0.284398, 0.250698
pr_000726298,0.284398, 0.250698
pr_001162913,0.284398, 0.250744
pr_000896919,0.284398, 0.250745
pr_000969112,0.284398, 0.250751
pr_001012009,0.284398, 0.250770
pr_000968026,0.284398, 0.250791
pr_001031722,0.284398, 0.250826
pr_000761617,0.284398, 0.250833
pr_000606390,0.284398, 0.250843
pr_000721337,0.284398, 0.250843
pr_000691838,0.284398, 0.250843
pr_000638949,0.284398, 0.250862
pr_000872690,0.284398, 0.250864
pr_001031983,0.284398, 0.250864
pr_000735826,0.284398, 0.250864
pr_000657437,0.284398, 0.250901
pr_000769493,0.284398, 0.250901
pr_000972092,0.284398, 0.250901
pr_000669652,0.284398, 0.250901
pr_000927714,0.284398, 0.250901
pr_000888887,0.284398, 0.250901
pr_000973415,0.284398, 0.250901
pr_000979225,0.284398, 0.250901
pr_000887145,0.284398, 0.250901
pr_000600524,0.284398, 0.250901
pr_000888891,0.284398, 0.250901
pr_000720748,0.284398, 0.250901
pr_000847629,0.284398, 0.250901
pr_000717483,0.284398, 0.250901
pr_000850130,0.284398, 0.250901
pr_000848899,0.284398, 0.250901
pr_000907328,0.284398, 0.250901
pr_000725267,0.284398, 0.250901
pr_000848462,0.284398, 0.250901
pr_000635975,0.284398, 0.250901
pr_000927615,0.284398, 0.250901
pr_001587932,0.284398, 0.250901
pr_000653169,0.284398, 0.250901
pr_000899621,0.284398, 0.250901
pr_000761486,0.284398, 0.250901
pr_000860451,0.284398, 0.250901
pr_000973840,0.284398, 0.250901
pr_000716481,0.284398, 0.250901
pr_000731113,0.284398, 0.250901
pr_000969609,0.284398, 0.250901
pr_000903543,0.284398, 0.250901
pr_001013983,0.284398, 0.250901
pr_000892179,0.284398, 0.250901
pr_001749065,0.284398, 0.250901
pr_000651475,0.284398, 0.250901
pr_000973552,0.284398, 0.250901
pr_001713737,0.284398, 0.250901
pr_000759822,0.284398, 0.250901
pr_000887351,0.284398, 0.250901
pr_000651799,0.284398, 0.250901
pr_001038762,0.284398, 0.250901
pr_000878359,0.284398, 0.250901
pr_001063966,0.284398, 0.250901
pr_000890815,0.284398, 0.250901
pr_000989883,0.284398, 0.250901
pr_000739907,0.284398, 0.250901
pr_001588215,0.284398, 0.250901
pr_000848457,0.284398, 0.250901
pr_000744388,0.284398, 0.250901
pr_000975868,0.284398, 0.250901
pr_000905990,0.284398, 0.250905
pr_000736084,0.284398, 0.250905
pr_001019638,0.284398, 0.250915
pr_000981860,0.284398, 0.250917
pr_000838745,0.284398, 0.250917
pr_001082135,0.284398, 0.250983
pr_000910916,0.284398, 0.250985
pr_000637882,0.284398, 0.250999
pr_000669978,0.284398, 0.251056
pr_000844411,0.284398, 0.251057
pr_000433460,0.284398, 0.251057
pr_000877624,0.284398, 0.251057
pr_000858177,0.284398, 0.251057
pr_000972101,0.284398, 0.251057
pr_000866745,0.284398, 0.251057
pr_000744020,0.284398, 0.251057
pr_000433704,0.284398, 0.251057
pr_000768638,0.284398, 0.251057
pr_000668832,0.284398, 0.251057
pr_000597718,0.284398, 0.251057
pr_000759790,0.284398, 0.251057
pr_000967714,0.284398, 0.251187
pr_000946354,0.284398, 0.251190
pr_000846473,0.284398, 0.251204
pr_000159130,0.284398, 0.251273
pr_000377553,0.284398, 0.251306
pr_000907961,0.284398, 0.251336
pr_000735938,0.284398, 0.251345
pr_000909145,0.284398, 0.251394
pr_000970311,0.284398, 0.251394
pr_001030334,0.284398, 0.251450
pr_000699532,0.284398, 0.251612
pr_001153644,0.284398, 0.251667
pr_001010771,0.284398, 0.252044
pr_000909116,0.284398, 0.252167
pr_000755519,0.284398, 0.252173
pr_000169140,0.284398, 0.252742
pr_001981655,0.284398, 0.252758
pr_001609102,0.284398, 0.252884
pr_001601517,0.284398, 0.252909
pr_000644564,0.284398, 0.253025
pr_000660194,0.284398, 0.253172
pr_000762647,0.284398, 0.253213
pr_001899442,0.284398, 0.253395
pr_001828802,0.284398, 0.253450
pr_001932387,0.284398, 0.253451
pr_001150883,0.284398, 0.253865
pr_000933723,0.284398, 0.254635
pr_000833524,0.284398, 0.254973
pr_001900602,0.284398, 0.255014
pr_001603523,0.284398, 0.255059
pr_000762002,0.284398, 0.255275
pr_000729354,0.284398, 0.255518
pr_000248164,0.284398, 0.255667
pr_001074533,0.284398, 0.255667
pr_001409394,0.284398, 0.255740
pr_000692847,0.284398, 0.256203
pr_000166825,0.284398, 0.256371
pr_000378225,0.284398, 0.256680
pr_001121186,0.284398, 0.256921
pr_000665506,0.284398, 0.257099
pr_000858980,0.284398, 0.257275
pr_000841613,0.284398, 0.257320
pr_000924621,0.284398, 0.257320
pr_000730642,0.284398, 0.257320
pr_000973434,0.284398, 0.258033
pr_000760797,0.284398, 0.258382
pr_002062096,0.284398, 0.258424
pr_000697482,0.284398, 0.258731
pr_000159019,0.284398, 0.258888
pr_000731387,0.284398, 0.259094
pr_001391411,0.284398, 0.260221
pr_000650419,0.284398, 0.260299
pr_001022634,0.284398, 0.260368
pr_000569616,0.284398, 0.260689
pr_001923033,0.284398, 0.260828
pr_000266396,0.284398, 0.260850
pr_000893444,0.284398, 0.261131
pr_001657977,0.284398, 0.261526
pr_000995528,0.284398, 0.261980
pr_000630733,0.284398, 0.261999
pr_000945166,0.284398, 0.262266
pr_000844790,0.284398, 0.262345
pr_001148495,0.284398, 0.262446
pr_000744135,0.284398, 0.262979
pr_000858979,0.284398, 0.263580
pr_000735697,0.284398, 0.266220
pr_000209961,0.284398, 0.267170
pr_000636334,0.284398, 0.267585
pr_000867159,0.284398, 0.268479
pr_001108811,0.284398, 0.270708
pr_000295717,0.284398, 0.271589
pr_001903949,0.284398, 0.275387
pr_001920486,0.284398, 0.279504
pr_001920485,0.284398, 0.279504
pr_001781872,0.284398, 0.280158
pr_001964340,0.284398, 0.280875
pr_001928881,0.284398, 0.283059
pr_001926887,0.284398, 0.287952
pr_001133245,0.284398, 0.295246
pr_002199220,0.284398, 0.295338
pr_001072597,0.284398, 0.307780
pr_001640748,0.284398, 0.311318
pr_000899846,0.284398, 0.311402
pr_001395625,0.284398, 0.375843
pr_001408874,0.284398, 0.377411
pr_000848792,0.284398, 0.395467
pr_001209736,0.284398, 1.293264
pr_001207496,0.284398, 1.345261
pr_001583874,0.184400, 0.207751
pr_001417387,0.184400, 0.213412
pr_000729913,0.184400, 0.213638
pr_000292127,0.184400, 0.214268
pr_000634772,0.184400, 0.215208
pr_001116223,0.184400, 0.215422
pr_000917076,0.184400, 0.215435
pr_000728450,0.184400, 0.215435
pr_000580498,0.184400, 0.215507
pr_000767868,0.184400, 0.215518
pr_000761302,0.184400, 0.215518
pr_000655078,0.184400, 0.215669
pr_000846837,0.184400, 0.216156
pr_000864823,0.184400, 0.216773
pr_000716228,0.184400, 0.216773
pr_000733055,0.184400, 0.216773
pr_000845182,0.184400, 0.216829
pr_000708993,0.184400, 0.217142
pr_000829132,0.184400, 0.217198
pr_001031122,0.184400, 0.217205
pr_000975164,0.184400, 0.217222
pr_001109395,0.184400, 0.217416
pr_000846070,0.184400, 0.217416
pr_000717066,0.184400, 0.218073
pr_000934168,0.184400, 0.218073
pr_000770023,0.184400, 0.218073
pr_000887441,0.184400, 0.218159
pr_000760682,0.184400, 0.218294
pr_001404756,0.184400, 0.218489
pr_000233200,0.184400, 0.218535
pr_000833829,0.184400, 0.218581
pr_000927005,0.184400, 0.218680
pr_000195774,0.184400, 0.218680
pr_000177909,0.184400, 0.218680
pr_000706862,0.184400, 0.218680
pr_000711829,0.184400, 0.218680
pr_000645631,0.184400, 0.218680
pr_000844857,0.184400, 0.218680
pr_001605224,0.184400, 0.218821
pr_001409286,0.184400, 0.218965
pr_000220786,0.184400, 0.218975
pr_000907573,0.184400, 0.218999
pr_000003421,0.184400, 0.219049
pr_000162640,0.184400, 0.219123
pr_000882917,0.184400, 0.219132
pr_000735056,0.184400, 0.219132
pr_000744513,0.184400, 0.219132
pr_000912219,0.184400, 0.219141
pr_000973499,0.184400, 0.219164
pr_001059793,0.184400, 0.219204
pr_001588615,0.184400, 0.219204
pr_000838436,0.184400, 0.219240
pr_000727492,0.184400, 0.219240
pr_001055748,0.184400, 0.219240
pr_000996448,0.184400, 0.219299
pr_000829455,0.184400, 0.219319
pr_000899321,0.184400, 0.219323
pr_000882709,0.184400, 0.219323
pr_000597446,0.184400, 0.219323
pr_000829253,0.184400, 0.219323
pr_000892511,0.184400, 0.219323
pr_001614669,0.184400, 0.219323
pr_000929005,0.184400, 0.219323
pr_000755587,0.184400, 0.219323
pr_000864585,0.184400, 0.219323
pr_000692552,0.184400, 0.219323
pr_000990057,0.184400, 0.219323
pr_000736013,0.184400, 0.219323
pr_000730179,0.184400, 0.219323
pr_000566103,0.184400, 0.219323
pr_000976420,0.184400, 0.219323
pr_000759048,0.184400, 0.219323
pr_000746566,0.184400, 0.219323
pr_000169350,0.184400, 0.219323
pr_000644723,0.184400, 0.219323
pr_000758158,0.184400, 0.219323
pr_000570855,0.184400, 0.219323
pr_000288220,0.184400, 0.219419
pr_000827918,0.184400, 0.219419
pr_000827987,0.184400, 0.219419
pr_000891429,0.184400, 0.219512
pr_000996545,0.184400, 0.219524
pr_000714960,0.184400, 0.219599
pr_001018470,0.184400, 0.219659
pr_000986140,0.184400, 0.219766
pr_000758797,0.184400, 0.219976
pr_000339728,0.184400, 0.219988
pr_000158115,0.184400, 0.219988
pr_000665490,0.184400, 0.219988
pr_001025390,0.184400, 0.219988
pr_000166599,0.184400, 0.219988
pr_000585008,0.184400, 0.219988
pr_000893187,0.184400, 0.219988
pr_000893068,0.184400, 0.219988
pr_001006116,0.184400, 0.220054
pr_000730771,0.184400, 0.220136
pr_000588144,0.184400, 0.220229
pr_000890349,0.184400, 0.220436
pr_001019368,0.184400, 0.220465
pr_000994810,0.184400, 0.220573
pr_000728299,0.184400, 0.220595
pr_000861550,0.184400, 0.220595
pr_000562434,0.184400, 0.220595
pr_000171434,0.184400, 0.220595
pr_000231841,0.184400, 0.220595
pr_000646560,0.184400, 0.220595
pr_000696057,0.184400, 0.220595
pr_000634937,0.184400, 0.220595
pr_001117692,0.184400, 0.220595
pr_000330723,0.184400, 0.220595
pr_000864895,0.184400, 0.220595
pr_000846665,0.184400, 0.220595
pr_001138209,0.184400, 0.220595
pr_000769058,0.184400, 0.220595
pr_001141066,0.184400, 0.220595
pr_000758541,0.184400, 0.220595
pr_000897874,0.184400, 0.220595
pr_001647946,0.184400, 0.220595
pr_001106090,0.184400, 0.220595
pr_000943380,0.184400, 0.220595
pr_001137784,0.184400, 0.220595
pr_001137774,0.184400, 0.220595
pr_000337807,0.184400, 0.220595
pr_000904743,0.184400, 0.220595
pr_000592865,0.184400, 0.220595
pr_000906144,0.184400, 0.220595
pr_000735147,0.184400, 0.220595
pr_000898631,0.184400, 0.220595
pr_000721287,0.184400, 0.220595
pr_000728522,0.184400, 0.220595
pr_000728265,0.184400, 0.220595
pr_000719130,0.184400, 0.220595
pr_000829777,0.184400, 0.220595
pr_000907428,0.184400, 0.220595
pr_000567838,0.184400, 0.220595
pr_001164535,0.184400, 0.220595
pr_000719077,0.184400, 0.220595
pr_001018160,0.184400, 0.220595
pr_000195081,0.184400, 0.220595
pr_000972063,0.184400, 0.220595
pr_000194506,0.184400, 0.220609
pr_000164871,0.184400, 0.220617
pr_000992964,0.184400, 0.220654
pr_000719864,0.184400, 0.220654
pr_001008488,0.184400, 0.220660
pr_000276455,0.184400, 0.220736
pr_000228609,0.184400, 0.220892
pr_000318395,0.184400, 0.220928
pr_001410725,0.184400, 0.220964
pr_000981688,0.184400, 0.221012
pr_000858314,0.184400, 0.221033
pr_001697330,0.184400, 0.221035
pr_000286090,0.184400, 0.221040
pr_001019637,0.184400, 0.221044
pr_001022614,0.184400, 0.221044
pr_000850149,0.184400, 0.221044
pr_001033358,0.184400, 0.221044
pr_001714485,0.184400, 0.221044
pr_000864981,0.184400, 0.221044
pr_000759201,0.184400, 0.221047
pr_000971014,0.184400, 0.221047
pr_000906351,0.184400, 0.221047
pr_000877342,0.184400, 0.221047
pr_000704175,0.184400, 0.221047
pr_001002243,0.184400, 0.221079
pr_001011303,0.184400, 0.221082
pr_001121917,0.184400, 0.221119
pr_000766452,0.184400, 0.221119
pr_001002062,0.184400, 0.221119
pr_000712504,0.184400, 0.221119
pr_000879187,0.184400, 0.221119
pr_000835558,0.184400, 0.221155
pr_000169912,0.184400, 0.221155
pr_000563426,0.184400, 0.221155
pr_000725157,0.184400, 0.221155
pr_000975913,0.184400, 0.221205
pr_000003599,0.184400, 0.221217
pr_000883174,0.184400, 0.221223
pr_000862957,0.184400, 0.221223
pr_000716322,0.184400, 0.221223
pr_000884016,0.184400, 0.221227
pr_001006705,0.184400, 0.221229
pr_000640484,0.184400, 0.221238
pr_001814499,0.184400, 0.221238
pr_000582240,0.184400, 0.221238
pr_000858198,0.184400, 0.221238
pr_001057640,0.184400, 0.221238
pr_000981328,0.184400, 0.221238
pr_001007664,0.184400, 0.221238
pr_001037992,0.184400, 0.221238
pr_001056824,0.184400, 0.221238
pr_000996165,0.184400, 0.221238
pr_000994388,0.184400, 0.221238
pr_002178522,0.184400, 0.221238
pr_000690372,0.184400, 0.221238
pr_001655022,0.184400, 0.221238
pr_000579330,0.184400, 0.221238
pr_001017907,0.184400, 0.221238
pr_001004946,0.184400, 0.221238
pr_000565596,0.184400, 0.221238
pr_001600744,0.184400, 0.221238
pr_001900374,0.184400, 0.221238
pr_000769791,0.184400, 0.221238
pr_001588512,0.184400, 0.221238
pr_001603612,0.184400, 0.221238
pr_000916237,0.184400, 0.221238
pr_000845238,0.184400, 0.221238
pr_000836403,0.184400, 0.221238
pr_002155725,0.184400, 0.221238
pr_000928265,0.184400, 0.221238
pr_000588885,0.184400, 0.221238
pr_000876966,0.184400, 0.221238
pr_000912931,0.184400, 0.221238
pr_001416390,0.184400, 0.221238
pr_000915659,0.184400, 0.221238
pr_000835669,0.184400, 0.221238
pr_000847492,0.184400, 0.221238
pr_000830983,0.184400, 0.221238
pr_001646594,0.184400, 0.221238
pr_001031959,0.184400, 0.221238
pr_000580574,0.184400, 0.221238
pr_000845129,0.184400, 0.221238
pr_000949418,0.184400, 0.221238
pr_000850228,0.184400, 0.221238
pr_000713112,0.184400, 0.221238
pr_000299469,0.184400, 0.221238
pr_000947420,0.184400, 0.221238
pr_000844358,0.184400, 0.221238
pr_000923477,0.184400, 0.221238
pr_000869288,0.184400, 0.221238
pr_000832884,0.184400, 0.221238
pr_000767243,0.184400, 0.221238
pr_000738534,0.184400, 0.221238
pr_001705315,0.184400, 0.221238
pr_000279475,0.184400, 0.221238
pr_000918793,0.184400, 0.221238
pr_001097024,0.184400, 0.221238
pr_000175671,0.184400, 0.221238
pr_000161564,0.184400, 0.221238
pr_000207847,0.184400, 0.221238
pr_000759839,0.184400, 0.221238
pr_000879523,0.184400, 0.221238
pr_000731459,0.184400, 0.221238
pr_000929836,0.184400, 0.221238
pr_001415946,0.184400, 0.221238
pr_000582046,0.184400, 0.221238
pr_000924092,0.184400, 0.221238
pr_000691678,0.184400, 0.221238
pr_001601490,0.184400, 0.221238
pr_001615586,0.184400, 0.221238
pr_000585046,0.184400, 0.221238
pr_001160359,0.184400, 0.221238
pr_001074479,0.184400, 0.221238
pr_000829482,0.184400, 0.221238
pr_000708207,0.184400, 0.221238
pr_000888555,0.184400, 0.221238
pr_001021452,0.184400, 0.221238
pr_000004055,0.184400, 0.221238
pr_000725844,0.184400, 0.221238
pr_001766099,0.184400, 0.221238
pr_000887721,0.184400, 0.221238
pr_000888032,0.184400, 0.221238
pr_000742257,0.184400, 0.221238
pr_001601667,0.184400, 0.221238
pr_000843405,0.184400, 0.221238
pr_000693253,0.184400, 0.221238
pr_002056367,0.184400, 0.221238
pr_000891451,0.184400, 0.221238
pr_001900377,0.184400, 0.221238
pr_000888035,0.184400, 0.221238
pr_000735571,0.184400, 0.221238
pr_000859301,0.184400, 0.221238
pr_000731159,0.184400, 0.221238
pr_001109069,0.184400, 0.221238
pr_000744503,0.184400, 0.221238
pr_000004082,0.184400, 0.221238
pr_000972010,0.184400, 0.221238
pr_000731224,0.184400, 0.221238
pr_001031446,0.184400, 0.221238
pr_000964121,0.184400, 0.221238
pr_000847997,0.184400, 0.221238
pr_000665662,0.184400, 0.221238
pr_001698819,0.184400, 0.221238
pr_000837679,0.184400, 0.221238
pr_000177834,0.184400, 0.221238
pr_000964345,0.184400, 0.221238
pr_000887457,0.184400, 0.221238
pr_000003713,0.184400, 0.221238
pr_000211441,0.184400, 0.221238
pr_001401575,0.184400, 0.221238
pr_000712026,0.184400, 0.221238
pr_000756435,0.184400, 0.221238
pr_000913422,0.184400, 0.221238
pr_000733419,0.184400, 0.221238
pr_000950003,0.184400, 0.221238
pr_000635680,0.184400, 0.221238
pr_000857514,0.184400, 0.221238
pr_000828858,0.184400, 0.221238
pr_000588947,0.184400, 0.221238
pr_001160598,0.184400, 0.221238
pr_000973280,0.184400, 0.221238
pr_000844194,0.184400, 0.221238
pr_000741258,0.184400, 0.221238
pr_000757990,0.184400, 0.221238
pr_001586612,0.184400, 0.221238
pr_000579053,0.184400, 0.221238
pr_000971346,0.184400, 0.221238
pr_000765780,0.184400, 0.221238
pr_000979836,0.184400, 0.221238
pr_000319082,0.184400, 0.221238
pr_001134004,0.184400, 0.221238
pr_000716163,0.184400, 0.221238
pr_001010127,0.184400, 0.221238
pr_000832286,0.184400, 0.221238
pr_000844993,0.184400, 0.221238
pr_000838712,0.184400, 0.221238
pr_001813272,0.184400, 0.221238
pr_000708482,0.184400, 0.221238
pr_000179974,0.184400, 0.221238
pr_000914386,0.184400, 0.221238
pr_001005121,0.184400, 0.221238
pr_001619154,0.184400, 0.221238
pr_000759802,0.184400, 0.221238
pr_000595098,0.184400, 0.221238
pr_000590041,0.184400, 0.221238
pr_000705895,0.184400, 0.221238
pr_000845404,0.184400, 0.221238
pr_000158719,0.184400, 0.221241
pr_001145314,0.184400, 0.221274
pr_000858754,0.184400, 0.221298
pr_000003819,0.184400, 0.221302
pr_000860416,0.184400, 0.221338
pr_001417335,0.184400, 0.221341
pr_001131640,0.184400, 0.221346
pr_000986165,0.184400, 0.221389
pr_000627141,0.184400, 0.221400
pr_001002305,0.184400, 0.221400
pr_000718485,0.184400, 0.221400
pr_001395585,0.184400, 0.221400
pr_000004029,0.184400, 0.221407
pr_000207381,0.184400, 0.221426
pr_001004837,0.184400, 0.221429
pr_000738367,0.184400, 0.221434
pr_000845388,0.184400, 0.221438
pr_001051403,0.184400, 0.221485
pr_000880513,0.184400, 0.221558
pr_000167028,0.184400, 0.221595
pr_001911529,0.184400, 0.221595
pr_000904345,0.184400, 0.221595
pr_000720066,0.184400, 0.221595
pr_000880358,0.184400, 0.221595
pr_000223281,0.184400, 0.221659
pr_000985516,0.184400, 0.221828
pr_001142872,0.184400, 0.221831
pr_000971155,0.184400, 0.221866
pr_000882607,0.184400, 0.222028
pr_001113644,0.184400, 0.222257
pr_001699520,0.184400, 0.222866
pr_000339662,0.184400, 0.223083
pr_000197857,0.184400, 0.223988
pr_000757660,0.184400, 0.224103
pr_000861838,0.184400, 0.224302
pr_000164774,0.184400, 0.224477
pr_000292665,0.184400, 0.225210
pr_000924723,0.184400, 0.225626
pr_001121143,0.184400, 0.225948
pr_000735537,0.184400, 0.227698
pr_000979886,0.184400, 0.228231
pr_000945098,0.184400, 0.231105
pr_000003293,0.184400, 0.234888
pr_000276496,0.184400, 0.237179
pr_000843511,0.184400, 0.240903
pr_000860487,0.184400, 0.256060
pr_000569433,0.184400, 0.278719
us_000520789,0.171201, 0.000000
us_000563976,0.171201, 0.000003
us_000532184,0.171201, 0.000291
pr_001990542,0.073919, 0.000001
us_000569642,0.073919, 0.000305
us_000548261,0.073919, 0.002815
us_000492574,0.073919, 0.005765
pr_001130253,0.062117, 0.000000
pr_001128564,0.062117, 0.000000
pr_001129814,0.062117, 0.000000
pr_001128467,0.062117, 0.000000
pr_001126350,0.062117, 0.000000
pr_001126527,0.062117, 0.000000
pr_001401058,0.062117, 0.000000
pr_001014452,0.062117, 0.000000
pr_001128274,0.062117, 0.000000
pr_000979316,0.062117, 0.000000
pr_001130343,0.062117, 0.000000
pr_000979388,0.062117, 0.000000
pr_000553631,0.062117, 0.000000
us_000558652,0.062117, 0.000000
us_000542920,0.062117, 0.000000
us_000553651,0.062117, 0.000000
pr_001612512,0.062117, 0.000000
pr_000689893,0.062117, 0.000000
pr_001661875,0.062117, 0.000003
pr_000733337,0.062117, 0.000003
pr_000626543,0.062117, 0.000003
pr_001682170,0.062117, 0.000003
pr_001056907,0.062117, 0.000003
pr_001008637,0.062117, 0.000004
pr_002095344,0.062117, 0.000004
us_000537309,0.062117, 0.000006
pr_000526777,0.062117, 0.000007
pr_001013248,0.062117, 0.000007
pr_001033568,0.062117, 0.000012
pr_000847702,0.062117, 0.000015
pr_002062722,0.062117, 0.000019
pr_001999429,0.062117, 0.000020
pr_000633068,0.062117, 0.000026
us_000597549,0.062117, 0.000044
us_000551173,0.062117, 0.000098
us_000542916,0.062117, 0.000543
us_000476765,0.062117, 0.000860
us_000546502,0.062117, 0.001415
us_000594803,0.062117, 0.002058
us_000483853,0.062117, 0.003330
us_000478803,0.062117, 0.016506
us_000545942,0.062117, 0.032574
us_000537082,0.062117, 0.038749
us_000497706,0.062117, 0.065039
us_000531618,0.062117, 4.458370
us_000491042,0.062117, 4.718196
pr_000996452,0.057555, 0.000000
pr_001112026,0.057555, 0.000001
pr_000438113,0.057555, 0.000006
us_000568328,0.057555, 0.000007
pr_000690173,0.057555, 0.000009
us_000567526,0.057555, 0.000867
us_000567557,0.057555, 0.000867
us_000481055,0.057555, 0.000966
us_000545513,0.057555, 0.002446
us_000566141,0.057555, 0.002446
us_000561229,0.057555, 0.002446
us_000527368,0.057555, 0.002446
us_000617469,0.057555, 0.002446
us_000566951,0.057555, 0.002755
us_000487415,0.057555, 0.002892
us_000567159,0.057555, 0.003557
us_000571870,0.057555, 0.005735
us_000566568,0.057555, 0.021211
us_000422908,0.057555, 0.031875
