OID,Sq Dist to BMU, BMU Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,
2284,0.10831556,(23|48),0.16583154,(22|48),0.17657740,(23|49),0.50115126,(22|49),0.75528848,(22|47),0.89692485,(23|47),0.90452784,(24|48),0.93925124,(24|49),0.98058170,(24|47),
2285,0.00003403,(24|0),0.00082938,(24|1),0.00115054,(23|0),0.01883716,(24|49),0.02986621,(23|1),0.07514696,(25|0),0.18718033,(23|49),0.28106022,(25|1),0.77502197,(25|49),
2286,0.00011453,(23|47),0.00313534,(22|47),0.19830067,(23|46),0.27902374,(24|47),0.47624370,(22|46),0.62480533,(23|48),0.98066258,(24|46),0.99806905,(22|48),0.99954218,(24|48),
2287,0.00110944,(42|42),0.06777858,(43|42),0.12085579,(42|43),0.12805317,(43|41),0.15116695,(42|41),0.35887331,(43|43),0.59902102,(41|42),0.96022540,(41|43),0.99718040,(41|41),
2288,0.00000943,(44|40),0.00029122,(44|41),0.00390395,(45|40),0.00752102,(44|39),0.01223920,(43|40),0.02097776,(45|41),0.02184472,(45|39),0.34166571,(43|39),0.37665766,(43|41),
2289,0.00008573,(31|48),0.00045726,(31|47),0.05835612,(31|49),0.30941179,(30|48),0.66945434,(32|48),0.93187273,(32|49),0.97350311,(30|49),0.97665942,(30|47),0.98509258,(32|47),
229,0.00000019,(23|5),0.00022310,(23|6),0.00082878,(22|5),0.00151109,(24|5),0.00165761,(23|4),0.00196361,(24|6),0.00689547,(22|4),0.03705577,(22|6),0.06063512,(24|4),
2290,0.00000000,(17|15),0.00000001,(18|15),0.00000018,(17|16),0.00000074,(16|15),0.00000299,(17|14),0.00027664,(16|14),0.00040889,(18|14),0.00046763,(16|16),0.98672509,(18|16),
2291,0.00006686,(25|3),0.00028123,(26|3),0.00545630,(25|4),0.00698126,(25|2),0.03259588,(26|2),0.04072092,(24|3),0.12599057,(24|4),0.59411424,(24|2),0.68723089,(26|4),
2292,0.00004763,(30|39),0.00049212,(31|39),0.00353974,(31|38),0.01474886,(31|40),0.48091155,(30|38),0.84367830,(30|40),0.99918264,(29|39),0.99922353,(29|38),1.00000000,(29|40),
2293,0.00000861,(32|34),0.00398552,(33|34),0.00772380,(31|34),0.01207411,(32|33),0.08627035,(33|33),0.15118191,(32|35),0.18201654,(33|35),0.22797576,(31|33),0.75855619,(31|35),
2294,0.00000000,(26|5),0.00000716,(25|5),0.00001681,(27|5),0.00026849,(26|4),0.00028379,(26|6),0.00111577,(27|6),0.00141473,(27|4),0.01074639,(25|6),0.95380050,(25|4),
2295,0.00109473,(12|36),0.00359816,(12|37),0.01931058,(11|36),0.02793628,(13|36),0.02988762,(12|35),0.07325128,(13|35),0.12853290,(11|37),0.17256333,(11|35),0.20990953,(13|37),
2296,0.00003555,(28|48),0.04802576,(29|48),0.19070204,(28|49),0.22104242,(27|48),0.35053685,(28|47),0.86807930,(27|49),0.99721330,(27|47),0.99987578,(29|49),1.00000000,(29|47),
2297,0.00771867,(9|4),0.02078270,(9|5),0.07819634,(8|5),0.15101124,(10|5),0.20693550,(10|4),0.60425818,(8|4),0.83326906,(9|3),0.87700516,(10|3),0.99594134,(8|3),
2298,0.00000000,(18|42),0.00000438,(19|42),0.00001171,(18|43),0.00004800,(18|41),0.00020508,(17|42),0.00085793,(19|43),0.00186559,(17|43),0.43806368,(19|41),0.98133606,(17|41),
2299,0.00000000,(2|47),0.00000243,(1|47),0.00000751,(2|48),0.00003210,(2|46),0.00038624,(1|48),0.00057277,(1|46),0.00361931,(3|46),0.01129964,(3|47),0.04295446,(3|48),
230,0.00000000,(26|5),0.00000716,(25|5),0.00001681,(27|5),0.00026849,(26|4),0.00028379,(26|6),0.00111577,(27|6),0.00141473,(27|4),0.01074639,(25|6),0.95380050,(25|4),
2300,0.00002524,(28|0),0.00276435,(29|0),0.03247783,(28|49),0.17281884,(27|0),0.24301353,(28|1),0.84201497,(27|49),0.96075571,(27|1),0.97581524,(29|49),0.99111074,(29|1),
2301,0.00000018,(20|49),0.00000228,(19|49),0.00002788,(20|48),0.00009127,(21|49),0.00068988,(21|48),0.00101764,(20|0),0.00724252,(21|0),0.02537595,(19|0),1.00000000,(19|48),
2302,0.00000000,(17|40),0.00000000,(16|40),0.00000000,(17|39),0.00000000,(17|41),0.00000011,(18|40),0.00001310,(16|39),0.00055085,(18|39),0.05479521,(16|41),0.78281677,(18|41),
2303,0.83498240,(15|44),0.93462569,(15|43),0.93550968,(14|44),0.96834451,(16|43),0.97393882,(16|45),0.98075843,(15|45),0.98790038,(16|44),0.99862003,(14|43),1.00000000,(14|45),
2304,0.00000943,(44|40),0.00029122,(44|41),0.00390395,(45|40),0.00752102,(44|39),0.01223920,(43|40),0.02097776,(45|41),0.02184472,(45|39),0.34166571,(43|39),0.37665766,(43|41),
2305,0.00000215,(37|43),0.00034750,(37|44),0.00115847,(36|43),0.00221897,(38|43),0.00497928,(37|42),0.01700419,(36|42),0.02548851,(38|44),0.03575050,(38|42),0.55867773,(36|44),
2306,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
2307,0.00000018,(19|20),0.00009147,(20|20),0.00009587,(19|19),0.00019503,(19|21),0.00061332,(18|20),0.00105319,(18|19),0.00128996,(20|19),0.01137549,(20|21),0.01541701,(18|21),
2308,0.00000000,(26|5),0.00000716,(25|5),0.00001681,(27|5),0.00026849,(26|4),0.00028379,(26|6),0.00111577,(27|6),0.00141473,(27|4),0.01074639,(25|6),0.95380050,(25|4),
2309,0.00000432,(34|47),0.00016099,(34|46),0.00052153,(33|47),0.00112647,(35|47),0.00168812,(34|48),0.01995914,(35|46),0.04011168,(35|48),0.09454756,(33|48),0.60027623,(33|46),
231,0.00000003,(0|6),0.00000335,(0|7),0.00002093,(49|6),0.00002932,(0|5),0.00009509,(1|6),0.00075426,(1|7),0.00568270,(49|5),0.01147958,(1|5),0.36823601,(49|7),
2310,0.00000002,(14|41),0.00004125,(15|41),0.00007965,(13|41),0.00014931,(14|42),0.00140148,(13|40),0.00210822,(13|42),0.00300095,(14|40),0.05683685,(15|42),0.55487466,(15|40),
2311,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
2312,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
2313,0.00000000,(5|6),0.00000000,(5|7),0.00000010,(6|7),0.00000059,(4|7),0.00005454,(4|6),0.71415633,(6|6),0.97513825,(4|5),0.98921448,(6|5),0.99617535,(5|5),
2314,0.00000244,(0|35),0.00056655,(0|36),0.00229823,(0|34),0.00282912,(1|35),0.00447186,(49|35),0.01326267,(1|36),0.01620199,(49|36),0.03556221,(49|34),0.05335602,(1|34),
2315,0.60042691,(28|45),0.72382796,(29|45),0.74236995,(28|44),0.93576950,(28|46),0.95975775,(27|45),0.96182257,(27|44),0.99722004,(27|46),1.00000000,(29|44),1.00000000,(29|46),
2316,0.01315156,(33|20),0.01897701,(33|19),0.21369699,(33|21),0.25131911,(34|20),0.28482714,(32|20),0.79761571,(34|21),0.85062551,(34|19),0.98331320,(32|19),0.99304044,(32|21),
2317,0.00001524,(47|49),0.00431758,(46|49),0.01662601,(47|48),0.01817285,(48|49),0.03658473,(47|0),0.06955291,(46|0),0.20626210,(48|0),0.29059854,(46|48),0.29585278,(48|48),
2318,0.00003523,(32|46),0.00028402,(32|45),0.00145353,(33|46),0.00798054,(32|47),0.02419601,(31|46),0.67171764,(31|45),0.72881454,(31|47),0.73782772,(33|45),0.77796203,(33|47),
2319,0.00116740,(24|48),0.09312949,(24|47),0.27493972,(24|49),0.44288754,(23|48),0.72709942,(25|48),0.83677864,(25|49),0.89774191,(23|49),0.94769394,(25|47),0.98664433,(23|47),
232,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
2320,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
2321,0.00000012,(36|6),0.00019609,(36|7),0.00060080,(35|6),0.00192329,(36|5),0.00536554,(37|6),0.02218450,(37|7),0.04789079,(37|5),0.45020565,(35|5),0.46755373,(35|7),
2322,0.00000007,(19|47),0.00000362,(19|48),0.00005410,(20|47),0.00077892,(19|46),0.00164638,(18|47),0.03394587,(18|46),0.03544991,(18|48),0.13128486,(20|46),0.84311807,(20|48),
2323,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
2324,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
2325,0.00000232,(46|36),0.00121421,(45|36),0.00155363,(46|35),0.00197487,(47|36),0.00210339,(46|37),0.00285951,(45|35),0.01245187,(47|37),0.05299182,(45|37),0.05869322,(47|35),
2326,0.00000101,(14|28),0.00052187,(14|29),0.00068795,(14|27),0.00080152,(13|28),0.00661440,(15|28),0.00881671,(13|27),0.01671276,(15|29),0.04307242,(13|29),0.23469906,(15|27),
2327,0.00000000,(17|40),0.00000000,(16|40),0.00000000,(17|39),0.00000000,(17|41),0.00000011,(18|40),0.00001310,(16|39),0.00055085,(18|39),0.05479521,(16|41),0.78281677,(18|41),
2328,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
2329,0.00000000,(40|37),0.00000515,(40|36),0.00001478,(40|38),0.00002006,(41|37),0.00016586,(39|37),0.00089347,(39|38),0.00121088,(41|36),0.00805774,(39|36),0.04540359,(41|38),
233,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
2330,0.00002138,(36|3),0.00398628,(35|3),0.01064112,(36|4),0.02195382,(36|2),0.03320955,(37|3),0.11860412,(37|4),0.20037149,(35|4),0.21041772,(37|2),0.21659537,(35|2),
2331,0.11124112,(30|45),0.11324821,(30|46),0.48685202,(31|46),0.51979274,(29|46),0.94799489,(31|45),0.98550177,(29|45),0.99257886,(30|44),0.99540132,(29|44),1.00000000,(31|44),
2332,0.00000000,(5|6),0.00000000,(5|7),0.00000010,(6|7),0.00000059,(4|7),0.00005454,(4|6),0.71415633,(6|6),0.97513825,(4|5),0.98921448,(6|5),0.99617535,(5|5),
2333,0.09388731,(32|48),0.40515804,(33|48),0.53284729,(32|49),0.54730082,(32|47),0.80077797,(33|49),0.85282439,(33|47),0.86423475,(31|48),0.98419136,(31|47),0.99171299,(31|49),
2334,0.03636151,(25|46),0.04963206,(25|45),0.16998868,(25|47),0.65845150,(24|46),0.69092000,(26|46),0.91227031,(26|45),0.93462127,(24|45),0.97671795,(24|47),0.99424797,(26|47),
2335,0.00000005,(30|31),0.00003027,(29|31),0.00007677,(30|32),0.00010147,(30|30),0.00056468,(31|31),0.00235083,(29|30),0.00592547,(31|32),0.00906755,(31|30),0.01725460,(29|32),
2336,0.00000000,(28|39),0.00000344,(28|38),0.00000816,(29|39),0.00001954,(27|39),0.00005370,(28|40),0.00103823,(29|38),0.00545133,(27|38),0.00844446,(27|40),0.04633069,(29|40),
2337,0.00001315,(38|35),0.00110942,(38|34),0.00151383,(37|35),0.00151428,(39|35),0.01303448,(38|36),0.02056172,(37|36),0.04566244,(37|34),0.68723702,(39|36),0.98789042,(39|34),
2338,0.00000000,(24|9),0.00000467,(24|8),0.00001545,(23|9),0.00002001,(25|9),0.00009049,(24|10),0.00082514,(23|8),0.00423318,(25|8),0.00427531,(25|10),0.03896698,(23|10),
2339,0.00000105,(9|37),0.00031078,(10|37),0.00071870,(9|38),0.00250264,(8|37),0.00714926,(9|36),0.00956859,(10|38),0.04780722,(8|38),0.12703334,(8|36),0.22603874,(10|36),
234,0.00000000,(40|37),0.00000515,(40|36),0.00001478,(40|38),0.00002006,(41|37),0.00016586,(39|37),0.00089347,(39|38),0.00121088,(41|36),0.00805774,(39|36),0.04540359,(41|38),
2340,0.00138974,(16|12),0.10465255,(15|12),0.17612229,(16|13),0.24696620,(17|12),0.40652153,(16|11),0.42841536,(15|13),0.58889967,(15|11),0.78084165,(17|13),0.96301299,(17|11),
2341,0.00000018,(20|49),0.00000228,(19|49),0.00002788,(20|48),0.00009127,(21|49),0.00068988,(21|48),0.00101764,(20|0),0.00724252,(21|0),0.02537595,(19|0),1.00000000,(19|48),
2342,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
2343,0.00000000,(10|33),0.00000019,(9|33),0.00000127,(10|32),0.00000717,(10|34),0.00001493,(11|33),0.00025487,(9|34),0.00040366,(11|32),0.00051643,(9|32),0.00180643,(11|34),
2344,0.00000000,(17|40),0.00000000,(16|40),0.00000000,(17|39),0.00000000,(17|41),0.00000011,(18|40),0.00001310,(16|39),0.00055085,(18|39),0.05479521,(16|41),0.78281677,(18|41),
2345,0.00008573,(31|48),0.00045726,(31|47),0.05835612,(31|49),0.30941179,(30|48),0.66945434,(32|48),0.93187273,(32|49),0.97350311,(30|49),0.97665942,(30|47),0.98509258,(32|47),
2346,0.11856467,(37|46),0.28079826,(37|45),0.28490236,(37|47),0.28919166,(38|46),0.35041222,(38|47),0.39375094,(36|46),0.55137849,(38|45),0.85110724,(36|47),0.97414672,(36|45),
2347,0.00006580,(42|39),0.00085348,(42|40),0.00461023,(41|39),0.00709292,(42|38),0.02459614,(43|39),0.13307306,(43|38),0.25103837,(41|38),0.33473954,(43|40),0.52783018,(41|40),
2348,0.00000432,(34|47),0.00016099,(34|46),0.00052153,(33|47),0.00112647,(35|47),0.00168812,(34|48),0.01995914,(35|46),0.04011168,(35|48),0.09454756,(33|48),0.60027623,(33|46),
2349,0.00000023,(21|44),0.00013004,(22|44),0.00044214,(21|43),0.00054202,(22|43),0.00073775,(20|44),0.00288378,(21|45),0.04365980,(20|43),0.07726564,(20|45),0.16942358,(22|45),
235,0.00000001,(41|46),0.00001241,(42|46),0.00001474,(40|46),0.00003289,(41|45),0.00012609,(41|47),0.00029443,(40|45),0.00162319,(40|47),0.00487382,(42|47),0.01348659,(42|45),
2350,0.00000003,(37|32),0.00003777,(38|32),0.00004977,(37|31),0.00025222,(36|32),0.00060095,(37|33),0.00237769,(38|33),0.00321229,(36|31),0.00413093,(38|31),0.00598021,(36|33),
2351,0.00000000,(26|5),0.00000716,(25|5),0.00001681,(27|5),0.00026849,(26|4),0.00028379,(26|6),0.00111577,(27|6),0.00141473,(27|4),0.01074639,(25|6),0.95380050,(25|4),
2352,0.00000002,(14|41),0.00004125,(15|41),0.00007965,(13|41),0.00014931,(14|42),0.00140148,(13|40),0.00210822,(13|42),0.00300095,(14|40),0.05683685,(15|42),0.55487466,(15|40),
2353,0.00040741,(8|1),0.00087769,(8|2),0.00263796,(7|1),0.00463220,(9|1),0.00498974,(9|2),0.02011178,(7|2),0.05517891,(8|0),0.05948730,(7|0),0.09010933,(9|0),
2354,0.00000000,(10|33),0.00000019,(9|33),0.00000127,(10|32),0.00000717,(10|34),0.00001493,(11|33),0.00025487,(9|34),0.00040366,(11|32),0.00051643,(9|32),0.00180643,(11|34),
2355,0.00000000,(19|10),0.00000448,(20|10),0.00000473,(19|11),0.00001657,(19|9),0.00012872,(18|10),0.00076655,(20|9),0.00306473,(18|9),0.00348711,(20|11),0.00901981,(18|11),
2356,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
2357,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
2358,0.00000452,(38|3),0.00426918,(38|4),0.00559510,(39|3),0.04643419,(38|2),0.06351107,(39|4),0.09970488,(39|2),0.19574854,(37|3),0.28637421,(37|4),0.65414006,(37|2),
2359,0.00000000,(12|23),0.00000001,(11|23),0.00000002,(12|24),0.00000024,(12|22),0.00000040,(13|23),0.00004152,(13|24),0.00013908,(13|22),0.00018947,(11|22),0.47579002,(11|24),
236,0.00000000,(45|3),0.00000454,(45|2),0.00001880,(45|4),0.00002195,(44|3),0.00003399,(46|3),0.00017565,(44|2),0.00383273,(46|2),0.01001885,(46|4),0.02406104,(44|4),
2360,0.03636151,(25|46),0.04963206,(25|45),0.16998868,(25|47),0.65845150,(24|46),0.69092000,(26|46),0.91227031,(26|45),0.93462127,(24|45),0.97671795,(24|47),0.99424797,(26|47),
2361,0.00000000,(2|47),0.00000243,(1|47),0.00000751,(2|48),0.00003210,(2|46),0.00038624,(1|48),0.00057277,(1|46),0.00361931,(3|46),0.01129964,(3|47),0.04295446,(3|48),
2362,0.00058365,(25|48),0.00131349,(25|49),0.09198686,(25|47),0.61506838,(24|48),0.72921580,(26|48),0.73042107,(26|49),0.88595182,(24|49),0.91085875,(24|47),0.98508489,(26|47),
2363,0.00000003,(37|32),0.00003777,(38|32),0.00004977,(37|31),0.00025222,(36|32),0.00060095,(37|33),0.00237769,(38|33),0.00321229,(36|31),0.00413093,(38|31),0.00598021,(36|33),
2364,0.00000000,(19|16),0.00000000,(18|16),0.00000031,(19|15),0.00000034,(20|16),0.00000110,(19|17),0.00008739,(20|17),0.00011512,(20|15),0.12685023,(18|17),0.98671126,(18|15),
2365,0.00000000,(18|42),0.00000438,(19|42),0.00001171,(18|43),0.00004800,(18|41),0.00020508,(17|42),0.00085793,(19|43),0.00186559,(17|43),0.43806368,(19|41),0.98133606,(17|41),
2366,0.00000018,(20|49),0.00000228,(19|49),0.00002788,(20|48),0.00009127,(21|49),0.00068988,(21|48),0.00101764,(20|0),0.00724252,(21|0),0.02537595,(19|0),1.00000000,(19|48),
2367,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
2368,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
2369,0.24220987,(44|46),0.39502946,(43|45),0.52022552,(43|46),0.62355995,(44|45),0.71710956,(45|46),0.77594781,(44|47),0.86356497,(45|45),0.88411242,(43|47),0.92536855,(45|47),
237,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
2370,0.00254785,(33|43),0.00646932,(33|44),0.04340128,(32|43),0.08446863,(32|44),0.11227711,(34|44),0.18446849,(34|43),0.76175100,(32|42),0.87035203,(33|42),0.97579736,(34|42),
2371,0.00000041,(24|43),0.00001668,(23|43),0.00012973,(25|43),0.00038326,(24|44),0.01231747,(24|42),0.01623388,(25|44),0.11671911,(23|42),0.14803024,(23|44),0.87414533,(25|42),
2372,0.00000000,(17|15),0.00000001,(18|15),0.00000018,(17|16),0.00000074,(16|15),0.00000299,(17|14),0.00027664,(16|14),0.00040889,(18|14),0.00046763,(16|16),0.98672509,(18|16),
2373,0.00000018,(19|20),0.00009147,(20|20),0.00009587,(19|19),0.00019503,(19|21),0.00061332,(18|20),0.00105319,(18|19),0.00128996,(20|19),0.01137549,(20|21),0.01541701,(18|21),
2374,0.00000000,(45|8),0.00000000,(44|8),0.00000028,(45|9),0.00000046,(45|7),0.00000067,(46|8),0.00016375,(46|9),0.00018793,(44|9),0.00059992,(46|7),0.00355715,(44|7),
2375,0.00000001,(46|46),0.00005512,(47|46),0.00010136,(46|45),0.00010235,(46|47),0.00022320,(45|46),0.00129931,(47|45),0.00348204,(45|47),0.00970829,(47|47),0.03577406,(45|45),
2376,0.00007588,(22|11),0.00382778,(21|11),0.00961761,(22|10),0.03229004,(22|12),0.04036551,(23|11),0.10773855,(21|12),0.15875031,(21|10),0.22242944,(23|10),0.23343024,(23|12),
2377,0.00000005,(30|42),0.00000289,(30|43),0.00000633,(31|42),0.00016374,(30|41),0.00053574,(29|42),0.00208529,(31|41),0.02595802,(29|41),0.38839316,(29|43),0.78339571,(31|43),
2378,0.00000000,(2|47),0.00000243,(1|47),0.00000751,(2|48),0.00003210,(2|46),0.00038624,(1|48),0.00057277,(1|46),0.00361931,(3|46),0.01129964,(3|47),0.04295446,(3|48),
2379,0.00000943,(44|40),0.00029122,(44|41),0.00390395,(45|40),0.00752102,(44|39),0.01223920,(43|40),0.02097776,(45|41),0.02184472,(45|39),0.34166571,(43|39),0.37665766,(43|41),
238,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
2380,0.00000244,(0|35),0.00056655,(0|36),0.00229823,(0|34),0.00282912,(1|35),0.00447186,(49|35),0.01326267,(1|36),0.01620199,(49|36),0.03556221,(49|34),0.05335602,(1|34),
2381,0.04987949,(33|49),0.52236807,(33|48),0.64898992,(34|49),0.67724210,(34|0),0.71172953,(32|49),0.74903142,(33|0),0.81515592,(34|48),0.91896158,(32|48),0.99543226,(32|0),
2382,0.00016517,(41|49),0.00771566,(40|49),0.01065535,(41|0),0.02970561,(42|49),0.04735017,(41|48),0.21194971,(42|48),0.27690345,(40|48),0.29678786,(42|0),0.38484567,(40|0),
2383,0.00000000,(6|24),0.00000224,(7|24),0.00000735,(6|25),0.00002264,(5|24),0.00012779,(7|23),0.00037379,(6|23),0.00076559,(7|25),0.05332986,(5|25),0.50782460,(5|23),
2384,0.00002148,(40|43),0.00062649,(41|43),0.01173074,(40|42),0.01850697,(39|43),0.02712714,(41|42),0.10423512,(40|44),0.12446305,(39|42),0.25913295,(41|44),0.45597172,(39|44),
2385,0.00007479,(23|45),0.01937014,(22|46),0.03860056,(22|45),0.05485263,(23|44),0.07284561,(23|46),0.12620354,(24|45),0.73202515,(22|44),0.98127240,(24|46),1.00000000,(24|44),
2386,0.14763010,(23|48),0.28318650,(23|49),0.29824159,(22|48),0.41333970,(22|49),0.83363199,(22|47),0.90264505,(23|47),0.92533326,(24|48),0.96208656,(24|49),0.99345541,(24|47),
2387,0.00000179,(18|31),0.00005513,(18|32),0.00012159,(17|31),0.00059087,(18|30),0.00318837,(19|31),0.01071721,(17|30),0.01658626,(19|30),0.07399020,(19|32),0.50420552,(17|32),
2388,0.00000005,(30|31),0.00003027,(29|31),0.00007677,(30|32),0.00010147,(30|30),0.00056468,(31|31),0.00235083,(29|30),0.00592547,(31|32),0.00906755,(31|30),0.01725460,(29|32),
2389,0.00000000,(17|15),0.00000001,(18|15),0.00000018,(17|16),0.00000074,(16|15),0.00000299,(17|14),0.00027664,(16|14),0.00040889,(18|14),0.00046763,(16|16),0.98672509,(18|16),
239,0.00000000,(3|41),0.00000108,(4|41),0.00000222,(3|40),0.00000440,(3|42),0.00002476,(2|41),0.00025587,(4|40),0.00050524,(2|40),0.00171004,(2|42),0.04039694,(4|42),
2390,0.00000000,(2|47),0.00000243,(1|47),0.00000751,(2|48),0.00003210,(2|46),0.00038624,(1|48),0.00057277,(1|46),0.00361931,(3|46),0.01129964,(3|47),0.04295446,(3|48),
2391,0.00004763,(30|39),0.00049212,(31|39),0.00353974,(31|38),0.01474886,(31|40),0.48091155,(30|38),0.84367830,(30|40),0.99918264,(29|39),0.99922353,(29|38),1.00000000,(29|40),
2392,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
2393,0.00005660,(12|46),0.00225857,(13|46),0.01549723,(12|45),0.02201711,(12|47),0.02357131,(11|46),0.06088135,(13|45),0.10744806,(11|45),0.29383993,(11|47),0.39350069,(13|47),
2394,0.00000000,(18|42),0.00000438,(19|42),0.00001171,(18|43),0.00004800,(18|41),0.00020508,(17|42),0.00085793,(19|43),0.00186559,(17|43),0.43806368,(19|41),0.98133606,(17|41),
2395,0.03900001,(30|48),0.57596475,(29|48),0.60105121,(30|47),0.84709483,(30|49),0.89959139,(31|49),0.91976810,(29|49),0.92571849,(31|48),0.98299253,(31|47),0.99699533,(29|47),
2396,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
2397,0.00000000,(17|40),0.00000000,(16|40),0.00000000,(17|39),0.00000000,(17|41),0.00000011,(18|40),0.00001310,(16|39),0.00055085,(18|39),0.05479521,(16|41),0.78281677,(18|41),
2398,0.00000232,(46|36),0.00121421,(45|36),0.00155363,(46|35),0.00197487,(47|36),0.00210339,(46|37),0.00285951,(45|35),0.01245187,(47|37),0.05299182,(45|37),0.05869322,(47|35),
