Product ID : 2067 # of JPs covered : 1 : 143 : Trademarks, 
OID,Confidence at Map Node,Error at Map Node
pr_002199744,0.082387, 0.047120
pr_000628644,0.082387, 0.047197
pr_000756042,0.082387, 0.047502
pr_001037221,0.082387, 0.047549
pr_000979683,0.082387, 0.047549
pr_001002779,0.082387, 0.047833
pr_000598833,0.076259, 0.000000
pr_000189265,0.076259, 0.000000
pr_000991694,0.076259, 0.000000
pr_002164706,0.076259, 0.000000
pr_001901813,0.076259, 0.000000
pr_001825546,0.076259, 0.000000
pr_000992131,0.076259, 0.000000
pr_001406523,0.076259, 0.000000
pr_001907562,0.076259, 0.000000
pr_001845841,0.076259, 0.000000
pr_002069389,0.076259, 0.000000
pr_001013851,0.076259, 0.000000
pr_002138394,0.076259, 0.000000
pr_001825440,0.076259, 0.000000
pr_001910185,0.076259, 0.000000
pr_002129395,0.076259, 0.000000
pr_000077561,0.076259, 0.000000
pr_000726939,0.076259, 0.000000
pr_002117663,0.076259, 0.000000
pr_001861894,0.076259, 0.000000
pr_001102761,0.076259, 0.000000
pr_001899431,0.076259, 0.000000
pr_000001592,0.076259, 0.000001
pr_001927814,0.076259, 0.000001
pr_001724086,0.076259, 0.000001
pr_001023968,0.076259, 0.000002
pr_000098986,0.076259, 0.000002
pr_001667072,0.076259, 0.000004
pr_000948512,0.076259, 0.000004
pr_002164719,0.076259, 0.000005
pr_000991164,0.076259, 0.000006
pr_000991432,0.076259, 0.000006
pr_002153506,0.076259, 0.000006
pr_001395269,0.076259, 0.000006
pr_000640767,0.076259, 0.000006
us_000577902,0.076259, 0.000006
pr_000942404,0.076259, 0.000007
pr_000625484,0.076259, 0.000010
pr_000850296,0.076259, 0.000012
pr_000308262,0.076259, 0.000012
pr_000125862,0.076259, 0.000012
pr_000991480,0.076259, 0.000013
pr_001008186,0.076259, 0.000015
pr_001404647,0.076259, 0.000015
pr_001062988,0.076259, 0.000016
pr_000985842,0.076259, 0.000017
pr_000026184,0.076259, 0.000017
pr_002151165,0.076259, 0.000019
pr_000974157,0.076259, 0.000019
pr_002054528,0.076259, 0.000025
pr_000188089,0.076259, 0.000026
pr_001410861,0.076259, 0.000026
pr_001411007,0.076259, 0.000031
pr_001726911,0.076259, 0.000034
pr_000991514,0.076259, 0.000042
pr_001409049,0.076259, 0.000071
pr_001411663,0.076259, 0.000075
pr_001198521,0.076259, 0.000155
pr_001865098,0.076259, 0.000156
pr_001866827,0.076259, 0.000271
us_000476340,0.076259, 0.000387
us_000525671,0.076259, 0.000399
us_000540464,0.076259, 0.000514
pr_001590620,0.076259, 0.000557
pr_000640946,0.076259, 0.000724
pr_000644109,0.076259, 0.001123
pr_000841376,0.076259, 0.002071
pr_000558094,0.076259, 0.002976
pr_000802372,0.076259, 0.003099
pr_000911016,0.076259, 0.006166
us_000514574,0.076259, 0.026636
us_000485279,0.076259, 0.035096
us_000503056,0.076259, 0.413455
us_000587573,0.075858, 0.193316
us_000467965,0.075858, 0.211917
us_000550802,0.075858, 0.239377
us_000477777,0.075858, 0.239377
us_000611811,0.075858, 0.322064
us_000585385,0.075858, 0.331230
pr_000114719,0.068591, 0.000000
pr_000694653,0.068591, 0.000000
pr_001046402,0.068591, 0.000000
pr_001817940,0.068591, 0.000000
pr_000969998,0.068591, 0.000000
pr_001818418,0.068591, 0.000000
us_000536444,0.068591, 0.146902
us_000563293,0.068591, 0.156550
us_000529933,0.068591, 0.158192
us_000589769,0.068591, 0.173336
us_000501305,0.068591, 0.191219
us_000563023,0.068591, 0.215547
us_000510995,0.068591, 0.218508
us_000491924,0.068591, 0.220570
us_000504613,0.068591, 0.223365
us_000584252,0.068591, 0.224077
us_000490420,0.068591, 0.224175
us_000509888,0.068591, 0.224304
us_000533607,0.068591, 0.224434
us_000587483,0.068591, 0.229445
us_000617012,0.068591, 0.231509
us_000543682,0.068591, 0.231805
us_000571233,0.068591, 0.231825
us_000473119,0.068591, 0.233104
us_000545987,0.068591, 0.235037
us_000516463,0.068591, 0.236007
us_000546586,0.068591, 0.240217
us_000497546,0.068591, 0.241265
us_000546451,0.068591, 0.243861
us_000490503,0.068591, 0.243936
us_000473538,0.068591, 0.245682
us_000599109,0.068591, 0.255217
us_000581895,0.068591, 0.256581
us_000209303,0.068591, 0.264712
us_000491715,0.068591, 0.266302
us_000546054,0.068591, 0.266651
us_000598072,0.068591, 0.267272
us_000616934,0.068591, 0.267883
us_000615518,0.068591, 0.269454
us_000546053,0.068591, 0.271029
us_000587302,0.068591, 0.271029
us_000598062,0.068591, 0.274737
us_000598013,0.068591, 0.275555
us_000582363,0.068591, 0.276370
us_000616078,0.068591, 0.276370
us_000615000,0.068591, 0.276847
us_000492946,0.068591, 0.276847
us_000541250,0.068591, 0.276857
us_000598110,0.068591, 0.276886
us_000597015,0.068591, 0.276905
us_000530506,0.068591, 0.278480
us_000537589,0.068591, 0.278480
us_000546712,0.068591, 0.278480
us_000546607,0.068591, 0.278480
us_000529438,0.068591, 0.278480
us_000546786,0.068591, 0.278480
us_000537620,0.068591, 0.278480
us_000546711,0.068591, 0.278480
us_000545509,0.068591, 0.278480
us_000529169,0.068591, 0.278480
us_000514440,0.068591, 0.278480
us_000537493,0.068591, 0.278480
us_000599188,0.068591, 0.279063
us_000615290,0.068591, 0.281656
us_000586702,0.068591, 0.282404
us_000502389,0.068591, 0.284184
us_000614625,0.068591, 0.285536
us_000581914,0.068591, 0.285744
us_000204189,0.068591, 0.287862
us_000546504,0.068591, 0.289321
us_000515687,0.068591, 0.289443
us_000582300,0.068591, 0.293051
us_000475601,0.068591, 0.293813
us_000605595,0.068591, 0.299328
us_000615905,0.068591, 0.305879
us_000518963,0.068591, 0.308469
us_000567574,0.068591, 0.343533
us_000567109,0.068591, 0.343533
us_000567090,0.068591, 0.343533
us_000567590,0.068591, 0.343533
us_000567086,0.068591, 0.343533
us_000464968,0.068591, 0.343735
us_000590989,0.068591, 0.461475
us_000567113,0.068591, 0.486977
us_000484293,0.068151, 0.000000
pr_002172150,0.068151, 0.000001
pr_002082188,0.068151, 0.000001
pr_001932738,0.068151, 0.000001
pr_002082090,0.068151, 0.000001
pr_001089187,0.068151, 0.000007
pr_001606541,0.068151, 0.000015
pr_001394138,0.068151, 0.000017
pr_002112465,0.068151, 0.000017
pr_000968793,0.068151, 0.000031
pr_001085885,0.068151, 0.000031
us_000462722,0.068151, 0.000163
us_000581909,0.068151, 0.000334
us_000471706,0.068151, 0.000334
us_000614657,0.068151, 0.000334
us_000471717,0.068151, 0.000334
pr_000929264,0.068151, 0.000573
us_000466010,0.068151, 0.002018
us_000469720,0.068151, 0.003160
us_000529569,0.068151, 0.018168
us_000495162,0.068151, 0.065865
us_000497186,0.068151, 0.074368
us_000487499,0.068151, 0.986302
us_000484333,0.068151, 1.172160
us_000332177,0.068151, 1.267356
us_000477854,0.068151, 1.307923
us_000477704,0.068151, 1.359087
us_000464143,0.053722, 0.000000
us_000470870,0.053722, 0.000000
us_000469979,0.053722, 0.000000
pr_000755753,0.053722, 0.000000
pr_000904914,0.053722, 0.000000
us_000544555,0.053722, 0.000000
us_000529657,0.053722, 0.000001
us_000550596,0.053722, 0.000001
us_000524032,0.053722, 0.000001
us_000518607,0.053722, 0.000001
us_000515325,0.053722, 0.000001
us_000587374,0.053722, 0.000003
us_000612422,0.053722, 0.000004
us_000540214,0.053722, 0.000009
pr_000891919,0.053722, 0.000012
us_000587046,0.053722, 0.000015
us_000474921,0.053722, 0.000044
pr_001966302,0.053722, 0.000100
pr_001680645,0.053722, 0.000143
pr_000717967,0.053722, 0.000180
pr_000843326,0.053722, 0.000231
us_000551962,0.053722, 0.000344
us_000594653,0.053722, 0.000359
us_000615136,0.053722, 0.000376
us_000604801,0.053722, 0.000380
us_000188916,0.053722, 0.000636
us_000018297,0.053722, 0.000652
us_000580549,0.053722, 0.000659
us_000580553,0.053722, 0.000659
us_000492349,0.053722, 0.000713
us_000462998,0.053722, 0.000713
pr_000988753,0.053722, 0.000782
us_000556745,0.053722, 0.001005
us_000511878,0.053722, 0.001074
us_000609015,0.053722, 0.001162
us_000580552,0.053722, 0.001603
us_000532962,0.053722, 0.001673
us_000515865,0.053722, 0.002269
us_000510421,0.053722, 0.002897
us_000582562,0.053722, 0.003191
us_000522194,0.053722, 0.004967
us_000466905,0.053722, 0.005969
us_000544848,0.053722, 0.006184
us_000478493,0.053722, 0.008211
us_000580214,0.053722, 0.008385
us_000599358,0.053722, 0.009644
us_000483187,0.053722, 0.010976
us_000523846,0.053722, 0.011002
us_000465663,0.053722, 0.011660
us_000607949,0.053722, 0.012435
us_000481514,0.053722, 0.012447
us_000574050,0.053722, 0.012705
us_000463060,0.053722, 0.013028
us_000575679,0.053722, 0.019550
us_000536031,0.053722, 0.021246
us_000536332,0.053722, 0.022369
us_000547608,0.053722, 0.024668
us_000482363,0.053722, 0.027232
us_000475522,0.053722, 0.028480
us_000469422,0.053722, 0.029800
us_000103730,0.053722, 0.030832
us_000491611,0.053722, 0.035990
us_000479628,0.053722, 0.036183
us_000462028,0.053722, 0.038655
us_000557200,0.053722, 0.040854
us_000578936,0.053722, 0.042963
us_000616842,0.053722, 0.044720
us_000587968,0.053722, 0.047362
us_000534932,0.053722, 0.049621
us_000594982,0.053722, 0.062592
us_000521649,0.053722, 0.067461
us_000502052,0.053722, 0.071109
us_000541173,0.053722, 0.073995
us_000472184,0.053722, 0.093796
us_000599192,0.053722, 0.095175
us_000558207,0.053722, 0.098085
us_000535239,0.053722, 0.109734
us_000521559,0.053722, 0.124962
us_000487607,0.053722, 0.783015
us_000487472,0.053722, 1.167901
us_000534374,0.053722, 1.218816
us_000487270,0.053722, 1.827862
pr_001415935,0.047872, 0.000000
pr_000587191,0.047872, 0.000000
pr_001015677,0.047872, 0.000010
us_000515965,0.047872, 0.000127
us_000589604,0.047872, 0.038284
us_000568327,0.047872, 0.066386
us_000605799,0.047872, 0.103188
us_000612259,0.047872, 0.112362
us_000610291,0.047872, 0.114304
us_000490060,0.047202, 0.156818
us_000489195,0.047202, 0.157740
us_000464668,0.047202, 0.159288
us_000464662,0.047202, 0.162764
us_000489236,0.047202, 0.409236
us_000483851,0.047202, 0.422142
us_000548798,0.047202, 0.454035
us_000465444,0.047202, 0.455924
us_000545024,0.047202, 0.465472
us_000549792,0.047202, 0.465522
us_000473345,0.047202, 0.465522
us_000493784,0.047202, 0.465612
us_000506450,0.047202, 0.527397
us_000473556,0.047202, 0.532025
us_000551124,0.047202, 0.539686
us_000535559,0.047202, 0.576349
us_000533898,0.047202, 0.589489
us_000534560,0.047202, 0.589489
us_000494770,0.047202, 0.589489
us_000535160,0.047202, 0.620268
us_000551007,0.047202, 0.626799
us_000473259,0.047202, 0.634565
us_000473314,0.047202, 0.645502
us_000550646,0.047202, 0.645776
us_000472143,0.047202, 0.663656
us_000535161,0.047202, 0.671803
us_000535194,0.047202, 0.671803
us_000480572,0.047202, 0.676957
us_000482124,0.047202, 0.678072
us_000552422,0.047202, 0.679215
us_000473419,0.047202, 0.686101
us_000512880,0.047202, 0.700564
us_000548184,0.047202, 0.700564
us_000481226,0.047202, 0.700564
us_000482247,0.047202, 0.705570
us_000549795,0.047202, 0.715192
us_000549794,0.047202, 0.715192
us_000472203,0.047202, 0.715192
us_000482152,0.047202, 0.715192
us_000472010,0.047202, 0.715192
us_000535550,0.047202, 0.715192
us_000514105,0.047202, 0.715192
us_000472098,0.047202, 0.715192
us_000544321,0.047202, 0.715192
us_000550567,0.047202, 0.715192
us_000544318,0.047202, 0.715192
us_000479805,0.047202, 0.726872
us_000475551,0.047202, 0.741459
us_000533915,0.047202, 0.741459
us_000482273,0.047202, 0.741459
us_000544909,0.046550, 0.001400
us_000515858,0.046550, 0.001573
us_000550840,0.046550, 0.002440
us_000550864,0.046550, 0.002499
us_000564519,0.046550, 0.063874
us_000481157,0.046550, 0.065444
us_000576361,0.046550, 0.066298
us_000605654,0.046550, 0.072508
us_000564497,0.046550, 0.097959
us_000596417,0.046550, 0.100606
us_000594633,0.046550, 0.102743
us_000583537,0.046550, 0.103318
us_000582375,0.046550, 0.105542
us_000611031,0.046550, 0.110119
us_000577231,0.046550, 0.111598
us_000582142,0.046550, 0.122307
us_000602141,0.046550, 0.143426
us_000545977,0.046550, 0.144266
us_000578470,0.046550, 0.192358
us_000577492,0.046550, 0.308891
us_000577503,0.046550, 0.939694
pr_001037991,0.044010, 0.000000
pr_002171149,0.044010, 0.000000
pr_000782135,0.044010, 0.000000
pr_001598920,0.044010, 0.000000
pr_001937608,0.044010, 0.000000
pr_002081871,0.044010, 0.000000
pr_001945141,0.044010, 0.000000
pr_002191705,0.044010, 0.000000
pr_001108508,0.044010, 0.000000
pr_001069135,0.044010, 0.000000
pr_000827456,0.044010, 0.000000
pr_000934298,0.044010, 0.000000
pr_002070561,0.044010, 0.000000
pr_001963342,0.044010, 0.000000
pr_002205738,0.044010, 0.000000
pr_002069862,0.044010, 0.000000
pr_001681255,0.044010, 0.000000
pr_001922476,0.044010, 0.000000
pr_001730461,0.044010, 0.000000
pr_001069857,0.044010, 0.000000
pr_001630079,0.044010, 0.000000
pr_000825633,0.044010, 0.000000
pr_001148305,0.044010, 0.000000
pr_000986024,0.044010, 0.000000
pr_001074861,0.044010, 0.000000
pr_000636872,0.044010, 0.000000
pr_001122361,0.044010, 0.000000
pr_001617642,0.044010, 0.000000
pr_001144242,0.044010, 0.000000
pr_001599149,0.044010, 0.000001
pr_000528012,0.044010, 0.000001
pr_001107717,0.044010, 0.000001
pr_000667556,0.044010, 0.000001
pr_000541366,0.044010, 0.000001
pr_000822482,0.044010, 0.000001
pr_002130056,0.044010, 0.000001
pr_002127723,0.044010, 0.000001
pr_001722343,0.044010, 0.000001
pr_000601040,0.044010, 0.000001
pr_000251895,0.044010, 0.000004
pr_001122244,0.044010, 0.000019
pr_000587573,0.044010, 0.000034
pr_000261822,0.044010, 0.000175
pr_000393800,0.044010, 0.000682
pr_000394690,0.044010, 0.000852
pr_001625356,0.044010, 0.000966
pr_000957183,0.044010, 0.001187
us_000485116,0.044010, 0.093097
us_000492430,0.044010, 0.101433
us_000464093,0.044010, 0.154900
us_000488136,0.044010, 0.166618
us_000483229,0.044010, 0.169460
us_000477424,0.044010, 0.181139
us_000492460,0.044010, 0.212544
us_000492458,0.044010, 0.212544
us_000489535,0.044010, 0.212544
us_000492459,0.044010, 0.212544
us_000110835,0.044010, 0.227875
us_000492456,0.044010, 0.318226
us_000544400,0.044010, 0.503551
us_000470661,0.044010, 0.504937
us_000474190,0.044010, 0.523187
us_000145495,0.044010, 0.545877
us_000492443,0.044010, 0.545877
us_000243716,0.044010, 0.545877
us_000286636,0.044010, 0.545877
us_000492487,0.044010, 0.545877
us_000477120,0.044010, 0.568049
us_000490188,0.044010, 0.741604
pr_000416917,0.026355, 0.000000
pr_000021577,0.026355, 0.000000
pr_001399190,0.026355, 0.000000
us_000496920,0.026355, 0.000000
pr_000925767,0.026355, 0.000000
us_000519151,0.026355, 0.000000
us_000587231,0.026355, 0.000001
us_000539657,0.026355, 0.000001
us_000518123,0.026355, 0.000003
us_000518750,0.026355, 0.000003
us_000533157,0.026355, 0.000003
us_000523737,0.026355, 0.000003
us_000464976,0.026355, 0.000003
us_000463092,0.026355, 0.000003
us_000459542,0.026355, 0.000003
pr_000584329,0.026355, 0.000004
us_000461596,0.026355, 0.000029
us_000474939,0.026355, 0.000029
us_000541963,0.026355, 0.000029
us_000589005,0.026355, 0.000029
us_000462019,0.026355, 0.000029
us_000458465,0.026355, 0.000029
us_000474850,0.026355, 0.000029
us_000466873,0.026355, 0.000029
us_000459232,0.026355, 0.000029
us_000474048,0.026355, 0.000029
us_000458466,0.026355, 0.000029
us_000468411,0.026355, 0.000029
us_000466300,0.026355, 0.000029
us_000471024,0.026355, 0.000029
us_000467863,0.026355, 0.000029
us_000466508,0.026355, 0.000029
us_000471448,0.026355, 0.000029
us_000467675,0.026355, 0.000029
us_000466386,0.026355, 0.000029
us_000469164,0.026355, 0.000029
us_000467681,0.026355, 0.000029
us_000584604,0.026355, 0.000029
us_000592544,0.026355, 0.000029
us_000592397,0.026355, 0.000029
us_000616636,0.026355, 0.000029
us_000592257,0.026355, 0.000029
pr_001138256,0.026355, 0.000031
pr_001777089,0.026355, 0.000047
pr_001802922,0.026355, 0.000047
us_000513021,0.026355, 0.000050
pr_001801207,0.026355, 0.000055
pr_002121650,0.026355, 0.000055
pr_001785803,0.026355, 0.000063
us_000526716,0.026355, 0.000063
pr_001154845,0.026355, 0.000070
pr_000755813,0.026355, 0.000070
pr_001775771,0.026355, 0.000072
us_000516689,0.026355, 0.000080
pr_002038172,0.026355, 0.000080
pr_001027951,0.026355, 0.000094
us_000465997,0.026355, 0.000098
us_000469738,0.026355, 0.000113
us_000461275,0.026355, 0.000113
us_000141844,0.026355, 0.000117
pr_001780587,0.026355, 0.000129
pr_002042257,0.026355, 0.000134
us_000614329,0.026355, 0.000142
pr_001884201,0.026355, 0.000143
us_000215592,0.026355, 0.000163
us_000531255,0.026355, 0.000167
us_000549940,0.026355, 0.000174
us_000478811,0.026355, 0.000183
us_000488851,0.026355, 0.000202
us_000518193,0.026355, 0.000203
pr_001783692,0.026355, 0.000215
us_000479525,0.026355, 0.000218
us_000596966,0.026355, 0.000226
us_000592444,0.026355, 0.000233
us_000533506,0.026355, 0.000233
us_000500173,0.026355, 0.000233
us_000498889,0.026355, 0.000316
us_000510904,0.026355, 0.000324
us_000525420,0.026355, 0.000330
us_000568223,0.026355, 0.000347
us_000483711,0.026355, 0.000417
us_000512248,0.026355, 0.000441
us_000613316,0.026355, 0.000446
us_000479618,0.026355, 0.000463
us_000524552,0.026355, 0.000533
us_000511120,0.026355, 0.000589
pr_000208930,0.026355, 0.000630
us_000225346,0.026355, 0.000637
us_000534794,0.026355, 0.000738
us_000548458,0.026355, 0.000845
us_000583392,0.026355, 0.000950
us_000476394,0.026355, 0.000970
us_000461962,0.026355, 0.000983
us_000487051,0.026355, 0.001018
us_000508586,0.026355, 0.001018
us_000590931,0.026355, 0.001069
us_000592455,0.026355, 0.001069
us_000460758,0.026355, 0.001102
us_000467812,0.026355, 0.001328
us_000616794,0.026355, 0.001337
us_000591487,0.026355, 0.001437
us_000538336,0.026355, 0.001440
us_000548272,0.026355, 0.001455
us_000508363,0.026355, 0.001483
us_000470400,0.026355, 0.001500
us_000480743,0.026355, 0.001581
us_000393232,0.026355, 0.001674
us_000541751,0.026355, 0.001856
us_000499098,0.026355, 0.001920
us_000530241,0.026355, 0.002009
us_000553361,0.026355, 0.002038
pr_001774601,0.026355, 0.002132
us_000579214,0.026355, 0.002192
us_000494194,0.026355, 0.002348
us_000584481,0.026355, 0.002356
us_000502521,0.026355, 0.002367
us_000511786,0.026355, 0.002415
us_000468063,0.026355, 0.002458
us_000525947,0.026355, 0.002513
us_000503687,0.026355, 0.002530
us_000588989,0.026355, 0.002614
us_000580705,0.026355, 0.002723
us_000498095,0.026355, 0.002913
us_000560989,0.026355, 0.003061
us_000546029,0.026355, 0.003299
us_000479473,0.026355, 0.003546
us_000500243,0.026355, 0.003745
us_000558945,0.026355, 0.003768
us_000517162,0.026355, 0.003770
us_000473652,0.026355, 0.004349
us_000541517,0.026355, 0.005343
us_000508132,0.026355, 0.005701
us_000571407,0.026355, 0.005745
us_000580573,0.026355, 0.005801
us_000505900,0.026355, 0.006175
us_000521473,0.026355, 0.006378
us_000487766,0.026355, 0.006938
us_000509684,0.026355, 0.008220
us_000600173,0.026355, 0.008371
us_000551828,0.026355, 0.008436
us_000480956,0.026355, 0.011969
us_000550178,0.026355, 0.015121
us_000563109,0.026355, 0.015635
us_000561107,0.026355, 0.016918
us_000580502,0.026355, 0.016918
us_000583074,0.026355, 0.016918
us_000596690,0.026355, 0.016918
us_000464386,0.026355, 0.017037
us_000579820,0.026355, 0.017286
us_000470069,0.026355, 0.017612
us_000508028,0.026355, 0.018692
us_000499925,0.026355, 0.019673
us_000525843,0.026355, 0.019887
us_000500903,0.026355, 0.022190
us_000521051,0.026355, 0.022801
us_000027597,0.026355, 0.023207
us_000517450,0.026355, 0.024244
us_000473774,0.026355, 0.024625
us_000506678,0.026355, 0.024854
us_000528006,0.026355, 0.025288
us_000617039,0.026355, 0.027844
us_000568136,0.026355, 0.028889
us_000498404,0.026355, 0.028993
us_000526994,0.026355, 0.029582
us_000533880,0.026355, 0.029878
us_000550675,0.026355, 0.030046
us_000527023,0.026355, 0.032272
us_000517878,0.026355, 0.032291
us_000489336,0.026355, 0.036534
us_000473591,0.026355, 0.036961
us_000587861,0.026355, 0.041871
us_000592560,0.026355, 0.042341
us_000521761,0.026355, 0.051437
us_000562140,0.026355, 0.066025
us_000507744,0.026355, 0.070828
us_000538344,0.026355, 0.073138
us_000545914,0.026355, 0.085027
us_000559135,0.026355, 0.089871
us_000543691,0.026355, 0.092093
us_000480792,0.026355, 0.099396
us_000522564,0.026355, 0.116936
us_000543851,0.026355, 0.143956
us_000549243,0.026355, 0.226650
us_000563118,0.026355, 0.287916
us_000555873,0.026355, 0.333005
us_000425859,0.026355, 0.588824
us_000496383,0.026355, 0.683060
us_000578940,0.025359, 0.000001
us_000599087,0.025359, 0.000020
us_000596359,0.025359, 0.000051
us_000612494,0.025359, 0.000054
us_000598449,0.025359, 0.000078
us_000536418,0.025359, 0.000078
us_000595906,0.025359, 0.000091
us_000596388,0.025359, 0.000091
us_000595299,0.025359, 0.000091
us_000594797,0.025359, 0.000091
us_000596349,0.025359, 0.000091
us_000615053,0.025359, 0.000091
us_000612524,0.025359, 0.000091
us_000596268,0.025359, 0.000091
us_000605286,0.025359, 0.000098
us_000595693,0.025359, 0.000100
us_000597241,0.025359, 0.000104
us_000595355,0.025359, 0.000140
us_000580195,0.025359, 0.001260
us_000329170,0.025359, 0.001810
us_000606412,0.025359, 0.002278
us_000588925,0.025359, 0.002278
us_000459620,0.025359, 0.021633
us_000478990,0.025359, 0.026906
us_000344623,0.025359, 0.031678
us_000598092,0.025359, 0.037832
us_000489304,0.025359, 0.038974
us_000600802,0.025359, 0.039103
us_000525174,0.025359, 0.040938
us_000591021,0.025359, 0.041370
us_000548216,0.025359, 0.042815
us_000574584,0.025359, 0.042922
us_000599710,0.025359, 0.044102
us_000194463,0.025359, 0.044308
us_000501297,0.025359, 0.044395
us_000372361,0.025359, 0.044770
us_000514209,0.025359, 0.045948
us_000476672,0.025359, 0.046730
us_000543033,0.025359, 0.046852
us_000574638,0.025359, 0.046908
us_000597440,0.025359, 0.047883
us_000540761,0.025359, 0.048075
us_000605087,0.025359, 0.048731
us_000525155,0.025359, 0.052207
us_000186157,0.025359, 0.052349
us_000473009,0.025359, 0.052350
us_000613503,0.025359, 0.052677
us_000604260,0.025359, 0.054853
us_000526406,0.025359, 0.056229
us_000524803,0.025359, 0.056582
us_000552450,0.025359, 0.056941
us_000536818,0.025359, 0.057867
us_000500835,0.025359, 0.061523
us_000508739,0.025359, 0.061762
us_000537365,0.025359, 0.064856
us_000557025,0.025359, 0.065390
us_000574606,0.025359, 0.065769
us_000547118,0.025359, 0.066037
us_000605754,0.025359, 0.066786
us_000530943,0.025359, 0.071070
us_000548350,0.025359, 0.071070
us_000541604,0.025359, 0.071798
us_000604879,0.025359, 0.076721
us_000581158,0.025359, 0.080408
us_000471465,0.025359, 0.080836
us_000541793,0.025359, 0.080929
us_000549315,0.025359, 0.081015
us_000525659,0.025359, 0.081021
us_000525718,0.025359, 0.081021
us_000525357,0.025359, 0.081021
us_000525625,0.025359, 0.081021
us_000542817,0.025359, 0.081021
us_000538053,0.025359, 0.081021
us_000549246,0.025359, 0.081021
us_000537932,0.025359, 0.081021
us_000577900,0.025359, 0.081859
us_000591388,0.025359, 0.083711
us_000574994,0.025359, 0.084470
us_000567096,0.025359, 0.085301
us_000548080,0.025359, 0.085540
us_000162908,0.025359, 0.085800
us_000597579,0.025359, 0.086673
us_000575893,0.025359, 0.086719
us_000586568,0.025359, 0.087075
us_000494184,0.025359, 0.087137
us_000548075,0.025359, 0.087400
us_000538686,0.025359, 0.087400
us_000548078,0.025359, 0.087401
us_000597985,0.025359, 0.087861
us_000598583,0.025359, 0.087861
us_000593372,0.025359, 0.087872
us_000583566,0.025359, 0.087908
us_000548980,0.025359, 0.088533
us_000538324,0.025359, 0.088533
us_000539140,0.025359, 0.089094
us_000595778,0.025359, 0.089105
us_000574437,0.025359, 0.089105
us_000574443,0.025359, 0.089105
us_000575859,0.025359, 0.089105
us_000593458,0.025359, 0.089105
us_000493347,0.025359, 0.089116
us_000598611,0.025359, 0.089118
us_000605766,0.025359, 0.089131
us_000605715,0.025359, 0.089131
us_000541598,0.025359, 0.089131
us_000585772,0.025359, 0.089133
us_000577436,0.025359, 0.089133
us_000611838,0.025359, 0.089151
us_000593773,0.025359, 0.089356
us_000597321,0.025359, 0.089356
us_000535461,0.025359, 0.089722
us_000536382,0.025359, 0.089722
us_000561119,0.025359, 0.089722
us_000540626,0.025359, 0.089722
us_000535912,0.025359, 0.090307
us_000525663,0.025359, 0.090965
us_000525349,0.025359, 0.090965
us_000537985,0.025359, 0.090965
us_000524504,0.025359, 0.090965
us_000535567,0.025359, 0.090965
us_000543031,0.025359, 0.090965
us_000538169,0.025359, 0.090965
us_000541041,0.025359, 0.090965
us_000616273,0.025359, 0.090965
us_000541997,0.025359, 0.090965
us_000549129,0.025359, 0.090965
us_000538167,0.025359, 0.090965
us_000537507,0.025359, 0.090965
us_000537955,0.025359, 0.090965
us_000541986,0.025359, 0.090965
us_000262902,0.025359, 0.090965
us_000541049,0.025359, 0.090965
us_000541448,0.025359, 0.090965
us_000616305,0.025359, 0.090965
us_000541678,0.025359, 0.090965
us_000537445,0.025359, 0.090965
us_000535848,0.025359, 0.090965
us_000536071,0.025359, 0.090965
us_000492114,0.025359, 0.090965
us_000567258,0.025359, 0.090965
us_000548583,0.025359, 0.091334
us_000514654,0.025359, 0.091464
us_000465300,0.025359, 0.092062
us_000492139,0.025359, 0.092194
us_000603493,0.025359, 0.092459
us_000577773,0.025359, 0.092971
us_000479276,0.025359, 0.093375
us_000493530,0.025359, 0.094308
us_000603524,0.025359, 0.094397
us_000493999,0.025359, 0.095391
us_000538678,0.025359, 0.095436
us_000588480,0.025359, 0.095551
us_000526056,0.025359, 0.096007
us_000542879,0.025359, 0.096256
us_000543023,0.025359, 0.097251
us_000616764,0.025359, 0.097251
us_000494171,0.025359, 0.101899
us_000468084,0.025359, 0.106595
us_000523387,0.025359, 0.109520
us_000566804,0.025359, 0.117693
us_000531876,0.025359, 0.122748
us_000559106,0.025359, 0.124379
us_000378451,0.025359, 0.131521
us_000490494,0.025359, 0.132775
us_000546362,0.025359, 0.140945
us_000583889,0.025359, 0.156740
us_000593396,0.025359, 0.165497
us_000501226,0.025359, 0.184029
us_000508150,0.025359, 0.191197
us_000546104,0.025359, 0.204530
us_000591218,0.025359, 0.367895
us_000525989,0.025359, 0.715074
pr_000255950,0.024845, 0.000000
pr_000258749,0.024845, 0.000000
pr_000485185,0.024845, 0.000000
us_000469681,0.024845, 0.000000
pr_000000747,0.017265, 0.000000
us_000557221,0.017265, 0.000000
us_000486658,0.017265, 0.004388
us_000571350,0.017265, 0.027325
us_000578661,0.017265, 0.040912
us_000477145,0.017265, 0.045100
us_000554231,0.017265, 0.045301
us_000589709,0.017265, 0.046126
us_000490629,0.017265, 0.046241
us_000577680,0.017265, 0.048449
us_000556245,0.017265, 0.049810
us_000557929,0.017265, 0.050188
us_000487328,0.017265, 0.051456
us_000574239,0.017265, 0.051466
us_000521060,0.017265, 0.052208
us_000502118,0.017265, 0.052519
us_000591660,0.017265, 0.052566
us_000605975,0.017265, 0.052962
us_000514270,0.017265, 0.053089
us_000558256,0.017265, 0.053153
