id,jps
"1495","[[20,198]]"
"1501","[[10,291]]"
"1517","[[29,96]]"
"1574","[[27,50]]"
"1576","[[19,129]]"
"1721","[[18,122]]"
"1727","[[1,66]]"
"1729","[[53,126]]"
"1766","[[27,50]]"
"1780","[[14,110]]"
"1798","[[26,210]]"
"1806","[[26,157]]"
"2017","[[54,279]]"
"2041","[[6,85]]"
"2042","[[51,373]]"
"2045","[[42,262]]"
"2081","[[38,243]]"
"2129","[[10,291]]"
"2172","[[14,394]]"
"2185","[[6,409]]"
"2286","[[1,359]]"
"2295","[[42,263]]"
"2306","[[27,56]]"
"2307","[[21,295]]"
"2332","[[27,427]]"
"2340","[[10,226]]"
"2352","[[35,379]]"
"2390","[[12,293]]"
"2445","[[10,292]]"
"2454","[[18,444]]"
"2500","[[21,256]]"
"2510","[[39,211]]"
"2520","[[52,433]]"
"2527","[[21,138]]"
"2531","[[59,336]]"
"2544","[[21,404]]"
"2630","[[36,225]]"
"2646","[[59,435]]"
"2669","[[26,216]]"
"2670","[[19,400]]"
"2710","[[19,397]]"
"2752","[[27,58]]"
"2781","[[42,255]]"
"2795","[[55,280]]"
"2846","[[59,339]]"
"2865","[[3,332]]"
"2909","[[38,243]]"
"2933","[[29,96]]"
"2939","[[26,216]]"
"3047","[[51,375]]"
"3051","[[2,67]]"
"3075","[[10,292]]"
"3103","[[19,129]]"
"3194","[[14,394]]"
"3230","[[36,391]]"
"3256","[[42,278]]"
"3385","[[12,214]]"
"3387","[[36,391]]"
"3455","[[42,255]]"
"3462","[[51,376]]"
"3542","[[27,58]]"
"3563","[[19,398]]"
"3612","[[36,225]]"
"3663","[[20,198]]"
"3707","[[8,277]]"
"3914","[[59,336]]"
"3921","[[13,441]]"
"3953","[[42,278]]"
"3966","[[19,398]]"
"3984","[[19,397]]"
"4012","[[59,436]]"
"2255","[[21,256]]"
"2263","[[51,87]]"
"2346","[[17,420]]"
"2378","[[12,293]]"
"2400","[[59,426]]"
"2409","[[19,398]]"
"2466","[[19,395]]"
"2494","[[7,378]]"
"2548","[[14,111]]"
"2556","[[4,69]]"
"2729","[[61,363]]"
"2818","[[27,54]]"
"2838","[[35,380]]"
"2849","[[61,362]]"
"2916","[[19,400]]"
"2984","[[27,341]]"
"3056","[[27,341]]"
"3066","[[17,424]]"
"3150","[[38,243]]"
"3183","[[26,248]]"
"3188","[[10,292]]"
"3200","[[36,392]]"
"3235","[[6,409]]"
"3318","[[59,436]]"
"3342","[[17,424]]"
"3349","[[7,90]]"
"3362","[[21,244]]"
"3394","[[59,435]]"
"3525","[[19,399]]"
"3531","[[3,331]]"
"3546","[[6,409]]"
"3551","[[4,364]]"
"3582","[[17,421]]"
"3584","[[8,276]]"
"3595","[[55,280]]"
"3650","[[36,225]]"
"3651","[[59,435]]"
"3671","[[17,423]]"
"3786","[[8,390]]"
"3805","[[27,427]]"
"3830","[[59,435]]"
"3856","[[19,397]]"
"3937","[[12,214]]"
"3963","[[51,250]]"
"4023","[[7,229]]"
"4090","[[48,371]]"
"4111","[[14,394]]"
"4175","[[2,284]]"
"4230","[[10,291]]"
"4280","[[38,243]]"
"4295","[[2,284]]"
"4444","[[12,293]]"
"4448","[[35,380]]"
"4459","[[36,391]]"
"4464","[[19,400]]"
"4497","[[8,276]]"
"4511","[[6,416]]"
"4532","[[32,383]]"
"4563","[[52,433]]"
"4569","[[13,257]]"
"4612","[[35,253]]"
"4625","[[21,295]]"
"4630","[[27,427]]"
"4680","[[26,216]]"
"4682","[[13,76]]"
"4786","[[19,397]]"
"4840","[[59,426]]"
"4879","[[32,383]]"
"4889","[[36,391]]"
"4953","[[36,391]]"
"5018","[[35,379]]"
"5020","[[36,391]]"
"5035","[[18,444]]"
"5058","[[32,383]]"
"5062","[[35,121]]"
"5080","[[32,382]]"
"5094","[[12,387]]"
"5131","[[9,78]]"
"5226","[[20,198]]"
"5232","[[21,407]]"
"5258","[[42,262]]"
"5355","[[36,123,393]]"
"5383","[[27,427]]"
"5433","[[27,341]]"
"5438","[[61,283,360]]"
"5482","[[6,85,297]]"
"5491","[[14,110,394]]"
"5501","[[59,426]]"
"5540","[[13,108,143]]"
"5546","[[42,255,262]]"
"5605","[[19,129,401]]"
"5640","[[8,91,276]]"
"5755","[[36,123,391]]"
"5760","[[21,138]]"
"5783","[[21,138,295]]"
"5862","[[10,97,226]]"
"5876","[[59,339]]"
"5900","[[9,79,467]]"
"6006","[[59,436]]"
"6020","[[27,427]]"
"6091","[[12,104,214]]"
"6114","[[4,69,369]]"
"6163","[[19,129,395]]"
"6274","[[6,85,288]]"
"6285","[[12,104,214]]"
"6298","[[10,97,303]]"
"6326","[[35,121,380]]"
"6590","[[6,85,412]]"
"6644","[[17,425,117]]"
"6673","[[20,198,130]]"
"6697","[[6,85,412]]"
"6700","[[10,97,291]]"
"6787","[[61,283,360]]"
"6805","[[13,108,443]]"
"6845","[[19,129,398]]"
"6850","[[59,426]]"
"6892","[[3,68,329]]"
"6894","[[12,104,387]]"
"6951","[[35,121,380]]"
"7147","[[42,255,262]]"
"7163","[[36,123,476]]"
"7169","[[13,108,439]]"
"7232","[[20,198,130]]"
"7234","[[7,90,378]]"
"7245","[[27,341]]"
"7280","[[51,87,374]]"
"7283","[[19,129,398]]"
"7284","[[17,117,425]]"
"7316","[[59,435]]"
"7333","[[13,108,443]]"
"7348","[[61,283,362]]"
"7385","[[35,121,246]]"
"7505","[[6,85,409]]"
"7533","[[27,56]]"
"7538","[[36,123,476]]"
"7542","[[59,336]]"
"7589","[[56,281]]"
"7622","[[42,255,262]]"
"7641","[[27,427]]"
"7699","[[21,138,295]]"
"7715","[[32,222,382]]"
"7727","[[18,122,299]]"
"7739","[[32,222,384]]"
"7758","[[12,104,293]]"
"7766","[[6,85,416]]"
"7799","[[35,121,379]]"
"7810","[[19,129,398]]"
"7833","[[6,85,410]]"
"7867","[[36,123,391]]"
"7891","[[55,280]]"
"7896","[[13,108,143]]"
"7913","[[1,66,358]]"
"7943","[[26,216]]"
"7955","[[17,117,424]]"
"7990","[[42,255]]"
"8098","[[36,123,475]]"
"8211","[[19,398]]"
"40","[[26,190]]"
"52","[[3,68]]"
"63","[[17,117]]"
"115","[[10,97]]"
"116","[[14,110]]"
"123","[[27,56]]"
"182","[[26,157]]"
"229","[[8,91]]"
"232","[[19,129]]"
"255","[[4,69]]"
"336","[[26,186]]"
"356","[[29,96]]"
"385","[[26,190]]"
"388","[[1,66]]"
"436","[[4,69]]"
"441","[[27,54]]"
"476","[[7,90]]"
"550","[[17,117]]"
"557","[[27,56]]"
"675","[[1,66]]"
"745","[[9,79]]"
"775","[[29,96]]"
"810","[[6,224]]"
"839","[[20,198]]"
"875","[[10,97]]"
"896","[[35,121]]"
"928","[[27,56]]"
"940","[[12,104]]"
"981","[[39,211]]"
"983","[[17,117]]"
"991","[[51,87]]"
"1016","[[3,68]]"
"1075","[[20,198]]"
"1086","[[17,117]]"
"1092","[[20,198]]"
"1142","[[3,68]]"
"1152","[[26,216]]"
"1156","[[21,138]]"
"1160","[[12,104]]"
"1169","[[19,205]]"
"1195","[[19,129]]"
"1206","[[27,56]]"
"1238","[[10,97]]"
"1249","[[21,138]]"
"1279","[[27,58]]"
"1298","[[6,85]]"
"1314","[[13,143]]"
"1332","[[26,186]]"
"1338","[[8,91]]"
"1413","[[36,123]]"
"1419","[[38,243]]"
"1456","[[9,79]]"
"1461","[[35,121]]"
"1502","[[27,56]]"
"1506","[[42,255]]"
"1522","[[4,69]]"
"1537","[[17,117]]"
"1539","[[51,87]]"
"1590","[[18,122]]"
"1675","[[6,224]]"
"1679","[[14,110]]"
"1688","[[6,85]]"
"1696","[[52,269]]"
"1711","[[39,211]]"
"1734","[[20,198]]"
"1784","[[26,186]]"
"1871","[[17,424]]"
"1931","[[7,229]]"
"2047","[[19,398]]"
"2060","[[61,362]]"
"2074","[[19,398]]"
"2097","[[9,287]]"
"2111","[[26,190]]"
"2160","[[48,370]]"
"2210","[[14,394]]"
"2233","[[3,331]]"
"2247","[[9,286]]"
"2257","[[6,224]]"
"2299","[[12,293]]"
"2316","[[19,399]]"
"2359","[[10,291]]"
"2384","[[7,229]]"
"2393","[[35,380]]"
"2433","[[59,336]]"
"2449","[[8,276]]"
"2512","[[8,390]]"
"2543","[[61,363]]"
"2582","[[13,236]]"
"2585","[[3,285]]"
"2625","[[2,284]]"
"2631","[[27,56]]"
"2639","[[61,363]]"
"2666","[[6,414]]"
"2746","[[6,411]]"
"2796","[[59,336]]"
"2830","[[60,319]]"
"2856","[[10,291]]"
"2872","[[26,210]]"
"2890","[[8,276]]"
"2982","[[1,358]]"
"3030","[[21,295]]"
"3034","[[17,424]]"
"3077","[[7,90]]"
"3081","[[1,66]]"
"3132","[[32,383]]"
"3148","[[4,369]]"
"3181","[[27,56]]"
"3227","[[6,409]]"
"3263","[[27,50]]"
"3298","[[27,427]]"
"3330","[[38,243]]"
"3336","[[10,292]]"
"3347","[[4,365]]"
"3357","[[19,395]]"
"3367","[[32,383]]"
"3392","[[36,391]]"
"3395","[[17,424]]"
"3460","[[26,248]]"
"3487","[[48,371]]"
"3500","[[56,281]]"
"3581","[[8,390]]"
"3665","[[6,409]]"
"3667","[[1,358]]"
"3690","[[59,435]]"
"3706","[[48,371]]"
"3751","[[6,413]]"
"3780","[[59,339]]"
"3787","[[10,291]]"
"3973","[[36,393]]"
"3989","[[26,216]]"
"4033","[[2,284]]"
"4035","[[32,222]]"
"4211","[[14,394]]"
"4236","[[6,418]]"
"4237","[[48,371]]"
"4271","[[6,224]]"
"4290","[[20,208]]"
"4322","[[4,366]]"
"4327","[[13,236]]"
"4337","[[7,378]]"
"4426","[[8,390]]"
"4430","[[13,76]]"
"4443","[[17,117]]"
"4454","[[36,123]]"
"4490","[[3,331]]"
"4501","[[42,262]]"
"4519","[[42,263]]"
"4531","[[27,427]]"
"4541","[[18,122]]"
"4584","[[59,436]]"
"4588","[[36,391]]"
"4590","[[59,336]]"
"4600","[[48,371]]"
"4605","[[12,387]]"
"4679","[[52,438]]"
"4689","[[10,292]]"
"4727","[[6,418]]"
"4744","[[21,403]]"
"4808","[[3,332]]"
"4866","[[48,371]]"
"4913","[[32,222]]"
"4942","[[20,130]]"
"4949","[[51,377]]"
"4968","[[29,96]]"
"4980","[[6,224]]"
"4987","[[10,291]]"
"4994","[[52,438]]"
"5082","[[12,387]]"
"5091","[[21,403]]"
"5113","[[6,288]]"
"5126","[[48,371]]"
"5145","[[19,401]]"
"5150","[[36,391]]"
"5160","[[8,276]]"
"5165","[[61,361]]"
"5191","[[4,69,364]]"
"5204","[[36,391]]"
"5217","[[61,362]]"
"5268","[[21,403]]"
"5282","[[59,437]]"
"5303","[[42,262]]"
"5320","[[42,255]]"
"5358","[[35,121,379]]"
"5365","[[59,336]]"
"5395","[[52,269,438]]"
"5397","[[20,198]]"
"5413","[[19,129,396]]"
"5421","[[13,108]]"
"5507","[[36,123,225]]"
"5522","[[59,336]]"
"5538","[[35,121,379]]"
"5575","[[36,123,391]]"
"5676","[[59,426]]"
"5696","[[59,336]]"
"5707","[[36,123,474]]"
"5727","[[36,123,476]]"
"5758","[[26,210]]"
"5775","[[27,341]]"
"5784","[[27,427]]"
"5791","[[9,79,466]]"
"5860","[[38,243]]"
"5861","[[19,129,396]]"
"6222","[[32,222,209]]"
"6290","[[6,85,224]]"
"6306","[[59,437]]"
"6387","[[21,138,403]]"
"6389","[[59,436]]"
"6534","[[49,266]]"
"6605","[[13,108,221]]"
"6658","[[32,382]]"
"6668","[[12,104,387]]"
"6731","[[42,255,278]]"
"6795","[[8,91,389]]"
"6801","[[61,283,360]]"
"6836","[[2,67,233]]"
"6841","[[6,85,409]]"
"6855","[[13,143]]"
"6866","[[59,426]]"
"6953","[[4,69]]"
"6959","[[61,283,363]]"
"7048","[[38,243]]"
"7077","[[42,255,262]]"
"7128","[[21,138]]"
"7154","[[59,435]]"
"7206","[[52,269,433]]"
"7218","[[21,138,295]]"
"7285","[[10,97,292]]"
"7340","[[38,243]]"
"7367","[[32,222,383]]"
"7375","[[32,222,382]]"
"7384","[[19,129,398]]"
"7402","[[20,198,208]]"
"7413","[[9,79,78]]"
"7448","[[59,426]]"
"7517","[[19,129,398]]"
"7532","[[19,129,397]]"
"7541","[[36,225],[13,108]]"
"7583","[[21,138,295]]"
"7584","[[27,58]]"
"7604","[[13,108],[36,225]]"
"7658","[[20,198,130]]"
"7670","[[21,138]]"
"7712","[[13,108,76]]"
"7772","[[52,269,433]]"
"7789","[[26,210]]"
"7828","[[59,426]]"
"7882","[[17,117,424]]"
"7919","[[13,108]]"
"7953","[[6,85,409]]"
"8006","[[59,435]]"
"8117","[[21,138,404]]"
"8162","[[42,255]]"
"8176","[[51,374]]"
"8195","[[10,292]]"
"8202","[[42,262]]"
"8255","[[27,341]]"
"46","[[17,117]]"
"72","[[20,198]]"
"74","[[2,67]]"
"129","[[27,56]]"
"162","[[7,229]]"
"171","[[10,97]]"
"190","[[19,129]]"
"216","[[17,117]]"
"244","[[10,97]]"
"289","[[6,85]]"
"311","[[3,68]]"
"365","[[7,229]]"
"404","[[6,85]]"
"428","[[10,97]]"
"447","[[17,117]]"
"576","[[2,67]]"
"634","[[10,97]]"
"638","[[27,58]]"
"647","[[13,108]]"
"728","[[14,110]]"
"747","[[2,67]]"
"827","[[4,69]]"
"887","[[19,129]]"
"909","[[10,97]]"
"941","[[27,50]]"
"944","[[27,56]]"
"963","[[26,190]]"
"1003","[[27,56]]"
"1014","[[7,90]]"
"1034","[[6,224]]"
"1035","[[26,157]]"
"1055","[[12,104]]"
"1122","[[14,110]]"
"1227","[[27,54]]"
"1290","[[9,79]]"
"1312","[[7,90]]"
"1361","[[17,117]]"
"1411","[[27,54]]"
"1452","[[18,122]]"
"1478","[[18,122]]"
"1498","[[26,186]]"
"1647","[[53,126]]"
"1649","[[6,85]]"
"1764","[[21,138]]"
"1822","[[21,434]]"
"1893","[[18,122]]"
"1945","[[14,394]]"
"1979","[[6,290]]"
"1988","[[3,333]]"
"2107","[[10,292]]"
"2136","[[27,56]]"
"2202","[[6,410]]"
"2209","[[19,398]]"
"2281","[[27,54]]"
"2283","[[26,248]]"
"2423","[[14,394]]"
"2424","[[17,420]]"
"2473","[[13,259]]"
"2485","[[6,409]]"
"2538","[[3,332]]"
"2553","[[38,243]]"
"2580","[[19,396]]"
"2667","[[61,360]]"
"2685","[[48,370]]"
"2766","[[3,261]]"
"2836","[[29,96]]"
"2850","[[26,248]]"
"2851","[[8,389]]"
"2880","[[1,358]]"
"2882","[[8,276]]"
"2897","[[10,292]]"
"2901","[[6,297]]"
"2922","[[60,319]]"
"2952","[[35,380]]"
"2997","[[36,225]]"
"3072","[[2,233]]"
"3090","[[10,97,292]]"
"3207","[[21,403]]"
"3218","[[17,425]]"
"3254","[[14,394]]"
"3309","[[14,394]]"
"3353","[[2,284]]"
"3359","[[48,370]]"
"3409","[[3,333]]"
"3469","[[59,436]]"
"3537","[[20,208]]"
"3562","[[6,409]]"
"3566","[[27,58]]"
"3580","[[36,123]]"
"3621","[[53,126]]"
"3730","[[59,336]]"
"3779","[[6,409]]"
"3818","[[19,396]]"
"3831","[[12,293]]"
"3837","[[18,445]]"
"3851","[[26,248]]"
"3859","[[38,243]]"
"3870","[[32,382]]"
"3873","[[8,232]]"
"3924","[[36,391]]"
"3975","[[6,409]]"
"4014","[[29,96]]"
"4074","[[12,293]]"
"4135","[[52,438]]"
"4250","[[21,295]]"
"4286","[[8,390]]"
"4302","[[10,291]]"
"4304","[[35,379]]"
"4305","[[3,333]]"
"4343","[[19,395]]"
"4358","[[36,123]]"
"4418","[[10,291]]"
"4420","[[21,138]]"
"4424","[[59,336]]"
"4429","[[59,336]]"
"4431","[[12,214]]"
"4438","[[42,262]]"
"4508","[[19,129]]"
"4535","[[10,291]]"
"4545","[[6,297]]"
"4578","[[7,90]]"
"4627","[[3,68]]"
"4632","[[6,411]]"
"4633","[[36,225]]"
"4665","[[6,412]]"
"4701","[[14,110]]"
"4706","[[36,392]]"
"4741","[[26,210]]"
"4747","[[59,436]]"
"4755","[[59,339]]"
"4758","[[19,401]]"
"4800","[[19,401]]"
"4862","[[59,339]]"
"4874","[[17,424]]"
"4876","[[10,291]]"
"4908","[[6,297]]"
"4923","[[21,403]]"
"4948","[[13,108]]"
"4969","[[35,379]]"
"5004","[[26,248]]"
"5043","[[9,286]]"
"5059","[[20,130]]"
"5087","[[6,412]]"
"5127","[[20,130]]"
"5132","[[12,214]]"
"5166","[[13,441]]"
"5200","[[8,232]]"
"5251","[[36,391]]"
"5279","[[42,278]]"
"5290","[[7,381]]"
"5335","[[39,211]]"
"5388","[[19,129,397]]"
"5431","[[35,121,379]]"
"5476","[[59,339]]"
"5552","[[8,91,390]]"
"5577","[[17,117,420]]"
"5634","[[17,117,420]]"
"5639","[[61,283,362]]"
"5660","[[12,104,293]]"
"5668","[[2,67]]"
"5701","[[19,129,401]]"
"5774","[[13,108,441]]"
"5807","[[32,222,209]]"
"5814","[[32,222,384]]"
"5825","[[14,110,394]]"
"5874","[[9,79,466]]"
"5902","[[12,104,214]]"
"5929","[[51,87,377]]"
"5977","[[26,216]]"
"6043","[[6,85]]"
"6071","[[3,68,332]]"
"6092","[[36,123]]"
"6102","[[8,91,390]]"
"6112","[[20,198,208]]"
"6145","[[36,123,391]]"
"6165","[[26,210]]"
"6190","[[32,222,383]]"
"6221","[[59,436]]"
"6223","[[10,97,292]]"
"6226","[[12,104,214]]"
"6228","[[36,123,391]]"
"6233","[[21,138]]"
"6262","[[59,435]]"
"6264","[[6,85,418]]"
"6266","[[3,68,332]]"
"6318","[[7,90]]"
"6429","[[59,435]]"
"6447","[[59,339]]"
"6541","[[10,97,470]]"
"6549","[[8,91,390]]"
"6643","[[48,265,370]]"
"6647","[[3,68,333]]"
"6695","[[61,283,363]]"
"6698","[[10,97,473]]"
"6708","[[8,91,390]]"
"6758","[[3,68,333]]"
"6763","[[6,85]]"
"6769","[[7,90]]"
"6888","[[19,129,398]]"
"6972","[[19,129,396]]"
"6981","[[27,427]]"
"6998","[[6,85,410]]"
"7096","[[21,138,295]]"
"7110","[[3,68]]"
"7140","[[9,79,463]]"
"7162","[[20,198,130]]"
"7189","[[59,436]]"
"7190","[[36,123,474]]"
"7200","[[21,138,295]]"
"7211","[[61,283,362]]"
"7260","[[26,248]]"
"7288","[[9,79,78]]"
"7443","[[35,121]]"
"7453","[[19,129,398]]"
"7457","[[38,243]]"
"7564","[[20,198,130]]"
"7568","[[13,108,443]]"
"7576","[[61,283,362]]"
"7629","[[36,123,393]]"
"7630","[[3,68,234]]"
"7669","[[41,252]]"
"7722","[[6,85,416]]"
"7796","[[19,129,401]]"
"7822","[[36,123,391]]"
"7885","[[21,138,295]]"
"7937","[[20,198,208]]"
"7947","[[35,121,379]]"
"7999","[[20,198,208]]"
"8009","[[61,283,362]]"
"8035","[[59,435]]"
"8037","[[36,391]]"
"8042","[[3,68,332]]"
"8066","[[7,90,229]]"
"8091","[[42,255,278]]"
"8096","[[35,121]]"
"8127","[[19,129,395]]"
"8188","[[13,108]]"
"8219","[[21,403]]"
"8239","[[26,216]]"
"8261","[[35,379]]"
"42","[[6,85]]"
"93","[[26,186]]"
"95","[[26,186]]"
"132","[[27,56]]"
"187","[[27,50]]"
"248","[[19,129]]"
"253","[[17,117]]"
"297","[[27,58]]"
"328","[[51,250]]"
"394","[[19,129]]"
"485","[[12,104]]"
"501","[[7,229]]"
"539","[[36,123]]"
"595","[[3,68]]"
"598","[[13,76]]"
"600","[[12,104]]"
"609","[[7,90]]"
"654","[[14,110]]"
"719","[[9,79]]"
"739","[[12,214]]"
"777","[[27,50]]"
"905","[[14,110]]"
"954","[[2,67]]"
"984","[[19,129]]"
"1056","[[20,198]]"
"1088","[[14,110]]"
"1136","[[19,129]]"
"1186","[[26,190]]"
"1216","[[10,97]]"
"1273","[[21,138]]"
"1369","[[10,292]]"
"1398","[[9,79]]"
"1509","[[26,210]]"
"1516","[[35,121]]"
"1654","[[9,79]]"
"1790","[[4,69]]"
"1796","[[2,233]]"
"1849","[[29,96]]"
"1860","[[26,216]]"
"1876","[[51,87,377]]"
"1899","[[21,403]]"
"1912","[[17,424]]"
"1966","[[26,248]]"
"2006","[[27,56]]"
"2013","[[10,291]]"
"2055","[[10,97]]"
"2114","[[51,377]]"
"2133","[[7,229]]"
"2265","[[17,423]]"
"2268","[[27,50]]"
"2273","[[18,445]]"
"2278","[[2,233]]"
"2508","[[6,418]]"
"2555","[[8,276]]"
"2649","[[36,391]]"
"2660","[[27,56]]"
"2702","[[14,394]]"
"2809","[[36,225]]"
"2814","[[6,418]]"
"2855","[[1,358]]"
"2927","[[17,420]]"
"5922","[[20,198,130]]"
"5937","[[32,222,384]]"
"5956","[[27,56]]"
"6037","[[42,255,262]]"
"6066","[[61,283,362]]"
"6078","[[53,126]]"
"6106","[[4,69]]"
"6115","[[61,283,362]]"
"6122","[[19,129,396]]"
"6124","[[6,85,409]]"
"6149","[[32,222,382]]"
"6208","[[12,104,214]]"
"6215","[[6,85,297]]"
"6372","[[35,121,379]]"
"6386","[[13,108,236]]"
"6452","[[36,123,391]]"
"6475","[[38,243]]"
"6495","[[6,85,418]]"
"6583","[[4,69,364]]"
"6611","[[36,123,476]]"
"6616","[[19,129,401]]"
"6677","[[42,255,262]]"
"6713","[[9,79,467]]"
"6760","[[32,222,382]]"
"6773","[[21,138]]"
"6806","[[8,232]]"
"6823","[[59,435]]"
"6950","[[21,138,295]]"
"7006","[[18,122]]"
"7011","[[51,87]]"
"7014","[[8,91,276]]"
"7032","[[59,435]]"
"7065","[[13,108]]"
"7067","[[19,129,395]]"
"7073","[[32,222,383]]"
"7118","[[36,123,391]]"
"7138","[[38,243]]"
"7177","[[10,97,292]]"
"7215","[[32,222,382]]"
"7235","[[6,85,297]]"
"7261","[[13,108],[36,225]]"
"7359","[[13,108],[36,225]]"
"7363","[[27,427]]"
"7391","[[42,255,262]]"
"7444","[[59,339]]"
"7592","[[12,104,293]]"
"7608","[[2,67,284]]"
"7639","[[19,129,395]]"
"7675","[[59,435]]"
"7681","[[6,85,288]]"
"7695","[[17,117,423]]"
"7736","[[21,138,407]]"
"7840","[[51,87]]"
"7845","[[9,79,78]]"
"7878","[[13,108,76]]"
"7879","[[59,336]]"
"7889","[[6,85,288]]"
"7903","[[52,269,408]]"
"7904","[[8,91,276]]"
"7911","[[19,129,398]]"
"7928","[[61,283]]"
"7963","[[59,436]]"
"8002","[[21,138,295]]"
"8026","[[59,435]]"
"8033","[[12,104,293]]"
"8041","[[19,129,401]]"
"8071","[[8,91,276]]"
"8086","[[36,123,391]]"
"8090","[[52,269,438]]"
"8132","[[21,138,404]]"
"8144","[[35,379]]"
"8165","[[36,123,476]]"
"8206","[[7,378]]"
"8212","[[19,129,398]]"
"36","[[26,190]]"
"69","[[13,76]]"
"195","[[6,85]]"
"224","[[10,97]]"
"238","[[13,108]]"
"368","[[1,66]]"
"413","[[4,69]]"
"486","[[27,50]]"
"580","[[4,69]]"
"603","[[1,66]]"
"621","[[2,67]]"
"699","[[51,87]]"
"733","[[3,68]]"
"748","[[6,85]]"
"750","[[3,68]]"
"779","[[6,224]]"
"854","[[6,85]]"
"868","[[13,143]]"
"923","[[32,222]]"
"929","[[6,85]]"
"966","[[51,87]]"
"986","[[3,68]]"
"997","[[6,224]]"
"1039","[[27,56]]"
"1044","[[27,50]]"
"1050","[[6,85]]"
"1065","[[21,138]]"
"1082","[[10,97]]"
"1087","[[26,190]]"
"1166","[[8,232]]"
"1182","[[6,85]]"
"1268","[[20,198]]"
"1271","[[51,87]]"
"1277","[[7,90]]"
"1281","[[17,117]]"
"1467","[[1,66]]"
"1475","[[42,278]]"
"1491","[[1,237]]"
"1504","[[9,79]]"
"1508","[[17,117]]"
"1702","[[9,240]]"
"1745","[[8,91]]"
"1750","[[41,252]]"
"1777","[[3,331]]"
"1792","[[6,85]]"
"1794","[[21,256]]"
"1923","[[3,330]]"
"1976","[[36,225]]"
"2003","[[4,367]]"
"2083","[[50,267]]"
"2145","[[20,198]]"
"2157","[[6,297]]"
"2164","[[3,332]]"
"2166","[[35,380]]"
"2219","[[26,216]]"
"2248","[[27,427]]"
"2277","[[35,380]]"
"2301","[[8,390]]"
"2318","[[17,424]]"
"2381","[[4,366]]"
"2434","[[2,328]]"
"2588","[[8,390]]"
"2619","[[48,370]]"
"2683","[[13,443]]"
"2731","[[3,329]]"
"2755","[[12,214]]"
"2791","[[10,291]]"
"2804","[[3,333]]"
"2805","[[36,391]]"
"2902","[[7,90]]"
"2910","[[14,394]]"
"2932","[[27,58]]"
"2950","[[10,292]]"
"3035","[[27,56]]"
"3076","[[59,435]]"
"3105","[[59,336]]"
"3110","[[27,58]]"
"3139","[[59,435]]"
"3162","[[3,68]]"
"3190","[[27,427]]"
"3201","[[19,398]]"
"3304","[[52,438]]"
"3332","[[7,378]]"
"3339","[[4,368]]"
"3356","[[27,58]]"
"3456","[[27,56]]"
"3489","[[10,291]]"
"3571","[[10,291]]"
"3632","[[13,442]]"
"3655","[[38,243]]"
"3791","[[8,276]]"
"3844","[[3,333]]"
"3869","[[14,111]]"
"3892","[[2,326]]"
"3939","[[12,293]]"
"4126","[[59,437]]"
"4151","[[59,426]]"
"4216","[[13,108]]"
"4248","[[59,339]]"
"4309","[[17,117]]"
"4378","[[20,198]]"
"4561","[[36,391]]"
"4586","[[4,366]]"
"4629","[[21,404]]"
"4729","[[7,381]]"
"4807","[[19,398]]"
"4924","[[9,78]]"
"4955","[[12,387]]"
"5030","[[27,56]]"
"5054","[[19,398]]"
"5115","[[19,401]]"
"5138","[[9,79]]"
"5142","[[59,437]]"
"5187","[[7,378]]"
"5193","[[19,397]]"
"5246","[[1,359]]"
"5264","[[41,252]]"
"5270","[[54,279]]"
"5277","[[26,247]]"
"5428","[[26,248]]"
"5486","[[6,85,409]]"
"5580","[[59,336]]"
"5611","[[6,85,290]]"
"5617","[[27,341]]"
"5644","[[4,69]]"
"5652","[[26,216]]"
"5655","[[9,79,466]]"
"5683","[[19,129,398]]"
"5751","[[8,91,276]]"
"5764","[[17,117,423]]"
"5798","[[52,269,438]]"
"5808","[[14,110]]"
"5856","[[41,252]]"
"5897","[[6,85,410]]"
"5924","[[8,91,390]]"
"5925","[[21,138,403]]"
"5928","[[52,269,433]]"
"5966","[[10,97,471]]"
"6064","[[27,58]]"
"6202","[[7,90]]"
"6244","[[9,79,78]]"
"6269","[[13,108,441]]"
"6301","[[21,138,403]]"
"6305","[[4,69,369]]"
"6343","[[10,97,312]]"
"6367","[[19,129,401]]"
"6396","[[52,269,433]]"
"6424","[[27,341]]"
"6444","[[19,129,401]]"
"6462","[[61,283,363]]"
"6511","[[61,283,362]]"
"6596","[[59,426]]"
"6622","[[2,67,284]]"
"6670","[[4,69,364]]"
"6672","[[38,243]]"
"6690","[[6,85,410]]"
"6753","[[42,255,262]]"
"6796","[[1,66,237]]"
"6810","[[20,198,208]]"
"6819","[[19,129,395]]"
"6830","[[9,79,467]]"
"6844","[[27,427]]"
"6880","[[19,129,398]]"
"6881","[[14,110]]"
"6916","[[12,104,293]]"
"6920","[[32,222,382]]"
"7060","[[26,216]]"
"7062","[[12,104,387]]"
"7106","[[8,91]]"
"7144","[[10,97]]"
"7174","[[6,85,409]]"
"7184","[[27,58]]"
"7185","[[4,69,364]]"
"7193","[[13,108],[36,225]]"
"7212","[[59,436]]"
"7214","[[35,121,379]]"
"7258","[[32,222,384]]"
"7336","[[18,122,444]]"
"7346","[[9,79,464]]"
"7382","[[21,138,403]]"
"7387","[[61,283,363]]"
"7421","[[59,339]]"
"7460","[[7,90]]"
"7465","[[13,108,441]]"
