Product ID : 98 # of JPs covered : 1 : 56 : Sales/Use, 
pr_000385714,0.144696, 0.068038
pr_000570478,0.144696, 0.068038
pr_000374285,0.144696, 0.068038
pr_001156483,0.144696, 0.068038
pr_000569399,0.144696, 0.068038
pr_000762530,0.144696, 0.068038
pr_000519002,0.144696, 0.068038
pr_001157804,0.144696, 0.068038
pr_001157199,0.144696, 0.068038
pr_001146010,0.144696, 0.068038
pr_001157763,0.144696, 0.068038
pr_001156686,0.144696, 0.068038
pr_000503274,0.144696, 0.068038
pr_001149460,0.144696, 0.068038
pr_001680025,0.144696, 0.068038
pr_001033661,0.144696, 0.068038
pr_000570660,0.144696, 0.068038
pr_001613544,0.144696, 0.068038
pr_001152741,0.144696, 0.068038
pr_001673370,0.144696, 0.068038
pr_000763222,0.144696, 0.068038
pr_001785577,0.144696, 0.068038
pr_000568700,0.144696, 0.068038
pr_000642346,0.144696, 0.068038
pr_000568706,0.144696, 0.068038
pr_000374538,0.144696, 0.068038
pr_000666643,0.144696, 0.068038
pr_001034600,0.144696, 0.068038
pr_000369840,0.144696, 0.068038
pr_000384452,0.144696, 0.068038
pr_001029541,0.144696, 0.068038
pr_001034189,0.144696, 0.068038
pr_001728248,0.144696, 0.068038
pr_000375914,0.144696, 0.068038
pr_001684875,0.144696, 0.068038
pr_001670711,0.144696, 0.068038
pr_000376072,0.144696, 0.068038
pr_000389312,0.144696, 0.068038
pr_001640466,0.144696, 0.068038
pr_001158708,0.144696, 0.068038
pr_001158744,0.144696, 0.068038
pr_000369431,0.144696, 0.068038
pr_001673811,0.144696, 0.068038
pr_001613433,0.144696, 0.068038
pr_000383807,0.144696, 0.068038
pr_001011157,0.144696, 0.068038
pr_001156814,0.144696, 0.068038
pr_000654794,0.144696, 0.068038
pr_001621013,0.144696, 0.068038
pr_000764305,0.144696, 0.068038
pr_000362477,0.144696, 0.068038
pr_001613980,0.144696, 0.068038
pr_001034777,0.144696, 0.068038
pr_001149935,0.144696, 0.068038
pr_001034708,0.144696, 0.068038
pr_000822228,0.144696, 0.068038
pr_001673826,0.144696, 0.068038
pr_001119191,0.144696, 0.068038
pr_001146816,0.144696, 0.068038
pr_001146843,0.144696, 0.068038
pr_000376189,0.144696, 0.068038
pr_001684594,0.144696, 0.068038
pr_000628597,0.144696, 0.068038
pr_000570827,0.144696, 0.068038
pr_001706863,0.144696, 0.068038
pr_001675859,0.144696, 0.068038
pr_001146990,0.144696, 0.068038
pr_000374418,0.144696, 0.068038
pr_000375097,0.144696, 0.068038
pr_001146969,0.144696, 0.068038
pr_000992445,0.144696, 0.068038
pr_001613485,0.144696, 0.068038
pr_001147171,0.144696, 0.068038
pr_000621185,0.144696, 0.068038
pr_001687813,0.144696, 0.068038
pr_001620364,0.144696, 0.068038
pr_001155635,0.144696, 0.068038
pr_000370765,0.144696, 0.068038
pr_001622856,0.144696, 0.068038
pr_001073857,0.144696, 0.068038
pr_000564753,0.144696, 0.068038
pr_001859698,0.144696, 0.068038
pr_000569076,0.144696, 0.068038
pr_001583625,0.144696, 0.068038
pr_000373667,0.144696, 0.068038
pr_001146517,0.144696, 0.068038
pr_001154995,0.144696, 0.068038
pr_001035519,0.144696, 0.068038
pr_001159888,0.144696, 0.068038
pr_000372548,0.144696, 0.068038
pr_000636861,0.144696, 0.068038
pr_000374753,0.144696, 0.068038
pr_000762909,0.144696, 0.068038
pr_000825917,0.144696, 0.068038
pr_000374702,0.144696, 0.068038
pr_001146520,0.144696, 0.068038
pr_000559542,0.144696, 0.068038
pr_000762936,0.144696, 0.068038
pr_001035091,0.144696, 0.068038
pr_000519386,0.144696, 0.068038
pr_001650358,0.144696, 0.068038
pr_001146247,0.144696, 0.068038
pr_001958668,0.144696, 0.068038
pr_001671128,0.144696, 0.068038
pr_001141548,0.144696, 0.068038
pr_000643910,0.144696, 0.068038
pr_000517537,0.144696, 0.068038
pr_001623836,0.144696, 0.068038
pr_000570979,0.144696, 0.068038
pr_001868961,0.144696, 0.068038
pr_000569835,0.144696, 0.068038
pr_000763480,0.144696, 0.068038
pr_001045328,0.144696, 0.068038
pr_000373344,0.144696, 0.068038
pr_000773735,0.144696, 0.068038
pr_000865646,0.144696, 0.068038
pr_001034778,0.144696, 0.068038
pr_000372552,0.144696, 0.068038
pr_000764360,0.144696, 0.068038
pr_000117743,0.144696, 0.068038
pr_000628531,0.144696, 0.068038
pr_000641805,0.144696, 0.068038
pr_000928443,0.144696, 0.068038
pr_000708247,0.144696, 0.068038
pr_000640029,0.144696, 0.068038
pr_000564745,0.144696, 0.068038
pr_000818002,0.144696, 0.068038
pr_001146664,0.144696, 0.068038
pr_001625306,0.144696, 0.068038
pr_000373529,0.144696, 0.068038
pr_001621143,0.144696, 0.068038
pr_001146282,0.144696, 0.068038
pr_001622873,0.144696, 0.068038
pr_001698281,0.144696, 0.068038
pr_001621819,0.144696, 0.068038
pr_001158786,0.144696, 0.068038
pr_001623745,0.144696, 0.068038
pr_001673818,0.144696, 0.068038
pr_000626652,0.144696, 0.068038
pr_000773092,0.144696, 0.068038
pr_001147794,0.144696, 0.068038
pr_001157718,0.144696, 0.068038
pr_001146518,0.144696, 0.068038
pr_000362693,0.144696, 0.068038
pr_001158137,0.144696, 0.068038
pr_001611540,0.144696, 0.068038
pr_001149719,0.144696, 0.068038
pr_001593766,0.144696, 0.068038
pr_001034464,0.144696, 0.068038
pr_000370157,0.144696, 0.068038
pr_000287624,0.144696, 0.068038
pr_000791346,0.144696, 0.068038
pr_001156773,0.144696, 0.068038
pr_000371671,0.144696, 0.068038
pr_000503191,0.144696, 0.068038
pr_000519009,0.144696, 0.068038
pr_000629392,0.144696, 0.068038
pr_001147810,0.144696, 0.068038
pr_001003893,0.144696, 0.068038
pr_001157712,0.144696, 0.068038
pr_001620390,0.144696, 0.068038
pr_000622960,0.144696, 0.068038
pr_000383710,0.144696, 0.068038
pr_001149972,0.144696, 0.068038
pr_000372939,0.144696, 0.068038
pr_001680061,0.144696, 0.068038
pr_000669455,0.144696, 0.068038
pr_001034489,0.144696, 0.068038
pr_000370076,0.144696, 0.068038
pr_000736936,0.144696, 0.068038
pr_001673598,0.144696, 0.068038
pr_000763402,0.144696, 0.068038
pr_000714646,0.144696, 0.068038
pr_001620281,0.144696, 0.068038
pr_001156764,0.144696, 0.068038
pr_001149704,0.144696, 0.068038
pr_001409661,0.144696, 0.068038
pr_000815513,0.144696, 0.068038
pr_000384358,0.144696, 0.068038
pr_000514065,0.144696, 0.068038
pr_001158028,0.144696, 0.068038
pr_000513133,0.144696, 0.068038
pr_001148757,0.144696, 0.068038
pr_000374845,0.144696, 0.068038
pr_001140642,0.144696, 0.068038
pr_000363374,0.144696, 0.068038
pr_001830782,0.144696, 0.068038
pr_001034588,0.144696, 0.068038
pr_001034579,0.144696, 0.068038
pr_001146214,0.144696, 0.068038
pr_000765740,0.144696, 0.068038
pr_001146621,0.144696, 0.068038
pr_000817078,0.144696, 0.068038
pr_000372694,0.144696, 0.068038
pr_000368047,0.144696, 0.068038
pr_001012721,0.144696, 0.068038
pr_001415708,0.144696, 0.068038
pr_000564465,0.144696, 0.068038
pr_000762877,0.144696, 0.068038
pr_000764144,0.144696, 0.068038
pr_001671372,0.144696, 0.068038
pr_001035418,0.144696, 0.068038
pr_000515084,0.144696, 0.068038
pr_000506250,0.144696, 0.068038
pr_001034450,0.144696, 0.068038
pr_001065922,0.144696, 0.068038
pr_000763152,0.144696, 0.068038
pr_000384525,0.144696, 0.068038
pr_001101852,0.144696, 0.068038
pr_000370769,0.144696, 0.068038
pr_000388335,0.144696, 0.068038
pr_001620317,0.144696, 0.068038
pr_001700351,0.144696, 0.068038
pr_001158585,0.144696, 0.068038
pr_001158564,0.144696, 0.068038
pr_001122575,0.144696, 0.068038
pr_000765342,0.144696, 0.068038
pr_000817332,0.144696, 0.068038
pr_000374561,0.144696, 0.068038
pr_001153880,0.144696, 0.068038
pr_000571302,0.144696, 0.068038
pr_000371088,0.144696, 0.068038
pr_000371132,0.144696, 0.068038
pr_001156798,0.144696, 0.068038
pr_001673584,0.144696, 0.068038
pr_000369746,0.144696, 0.068038
pr_000827729,0.144696, 0.068038
pr_001158881,0.144696, 0.068038
pr_000910149,0.144696, 0.068038
pr_000773534,0.144696, 0.068038
pr_001034770,0.144696, 0.068038
pr_001001299,0.144696, 0.068038
pr_001035034,0.144696, 0.068038
pr_001067387,0.144696, 0.068038
pr_001782938,0.144696, 0.068038
pr_001158014,0.144696, 0.068038
pr_001035037,0.144696, 0.068038
pr_001035022,0.144696, 0.068038
pr_000374194,0.144696, 0.068038
pr_001157002,0.144696, 0.068038
pr_001614748,0.144696, 0.068038
pr_001033854,0.144696, 0.068038
pr_001035052,0.144696, 0.068038
pr_000392566,0.144696, 0.068038
pr_001719631,0.144696, 0.068038
pr_000622359,0.144696, 0.068038
pr_001155822,0.144696, 0.068038
pr_000765231,0.144696, 0.068038
pr_000649233,0.144696, 0.068038
pr_001035286,0.144696, 0.068038
pr_001033293,0.144696, 0.068038
pr_000387871,0.144696, 0.068038
pr_001652882,0.144696, 0.068038
pr_000362528,0.144696, 0.068038
pr_000570505,0.144696, 0.068038
pr_000986880,0.144696, 0.068038
pr_000977739,0.144696, 0.068038
pr_001410460,0.144696, 0.068038
pr_000650092,0.144696, 0.068038
pr_001158859,0.144696, 0.068038
pr_001035184,0.144696, 0.068038
pr_000697326,0.144696, 0.068038
pr_001150033,0.144696, 0.068038
pr_001034620,0.144696, 0.068038
pr_000373263,0.144696, 0.068038
pr_000569785,0.144696, 0.068038
pr_001148782,0.144696, 0.068038
pr_001672076,0.144696, 0.068038
pr_001009979,0.144696, 0.068038
pr_001684947,0.144696, 0.068038
pr_001004326,0.144696, 0.068038
pr_000817526,0.144696, 0.068038
pr_001034089,0.144696, 0.068038
pr_000762734,0.144696, 0.068038
pr_001035148,0.144696, 0.068038
pr_001158651,0.144696, 0.068038
pr_001034617,0.144696, 0.068038
pr_000617078,0.144696, 0.068038
pr_001146140,0.144696, 0.068038
pr_000376089,0.144696, 0.068038
pr_000759728,0.144696, 0.068038
pr_000628051,0.144696, 0.068038
pr_001146149,0.144696, 0.068038
pr_000570055,0.144696, 0.068038
pr_000638511,0.144696, 0.068038
pr_001612263,0.144696, 0.068038
pr_001158235,0.144696, 0.068038
pr_000569402,0.144696, 0.068038
pr_001613524,0.144696, 0.068038
pr_001149476,0.144696, 0.068038
pr_001684965,0.144696, 0.068038
pr_000993986,0.144696, 0.068038
pr_000897729,0.144696, 0.068038
pr_001035190,0.144696, 0.068038
pr_000698991,0.144696, 0.068038
pr_000698938,0.144696, 0.068038
pr_001620351,0.144696, 0.068038
pr_000375343,0.144696, 0.068038
pr_000372546,0.144696, 0.068038
pr_000508089,0.144696, 0.068038
pr_000387456,0.144696, 0.068038
pr_001157068,0.144696, 0.068038
pr_000386990,0.144696, 0.068038
pr_000648809,0.144696, 0.068038
pr_000571454,0.144696, 0.068038
pr_001611197,0.144696, 0.068038
pr_000510692,0.144696, 0.068038
pr_000769885,0.144696, 0.068038
pr_000998332,0.144696, 0.068038
pr_001158683,0.144696, 0.068038
pr_000620862,0.144696, 0.068038
pr_001157018,0.144696, 0.068038
pr_000372270,0.144696, 0.068038
pr_001988099,0.144696, 0.068038
pr_000383896,0.144696, 0.068038
pr_000848303,0.144696, 0.068038
pr_000629159,0.144696, 0.068038
pr_001158233,0.144696, 0.068038
pr_001032902,0.144696, 0.068038
pr_000569982,0.144696, 0.068038
pr_000374906,0.144696, 0.068038
pr_000620644,0.144696, 0.068038
pr_001697779,0.144696, 0.068038
pr_002182917,0.144696, 0.068038
pr_000722693,0.144696, 0.068038
pr_001671307,0.144696, 0.068038
pr_001070454,0.144696, 0.068038
pr_000750848,0.144696, 0.068038
pr_000564710,0.144696, 0.068038
pr_001150546,0.144696, 0.068038
pr_001670180,0.144696, 0.068038
pr_000731695,0.144696, 0.068038
pr_000375111,0.144696, 0.068038
pr_001158216,0.144696, 0.068038
pr_000767789,0.144696, 0.068038
pr_001034948,0.144696, 0.068038
pr_000515085,0.144696, 0.068038
pr_001151148,0.144696, 0.068038
pr_000763347,0.144696, 0.068038
pr_000816100,0.144696, 0.068038
pr_001156949,0.144696, 0.068038
pr_000389801,0.144696, 0.068038
pr_001613143,0.144696, 0.068038
pr_000388369,0.144696, 0.068038
pr_001611608,0.144696, 0.068038
pr_001148014,0.144696, 0.068038
pr_000372431,0.144696, 0.068038
pr_001035117,0.144696, 0.068038
pr_001150714,0.144696, 0.068038
pr_000628029,0.144696, 0.068038
pr_001410426,0.144696, 0.068038
pr_001164841,0.144696, 0.068038
pr_000864959,0.144696, 0.068038
pr_001146002,0.144696, 0.068038
pr_000882437,0.144696, 0.068038
pr_000374941,0.144696, 0.068038
pr_001613505,0.144696, 0.068038
pr_000652830,0.144696, 0.068038
pr_001620300,0.144696, 0.068038
pr_001611643,0.144696, 0.068038
pr_000968457,0.144696, 0.068038
pr_000762500,0.144696, 0.068038
pr_000648930,0.144696, 0.068038
pr_000374707,0.144696, 0.068038
pr_000740448,0.144696, 0.068038
pr_001147134,0.144696, 0.068038
pr_001623919,0.144696, 0.068038
pr_000995288,0.144696, 0.068038
pr_001148066,0.144696, 0.068038
pr_001412025,0.144696, 0.068038
pr_001907349,0.144696, 0.068038
pr_001152743,0.144696, 0.068038
pr_002067160,0.144696, 0.068038
pr_001158647,0.144696, 0.068038
pr_000569814,0.144696, 0.068038
pr_000384445,0.144696, 0.068038
pr_000812261,0.144696, 0.068038
pr_001623922,0.144696, 0.068038
pr_001620399,0.144696, 0.068038
pr_001150200,0.144696, 0.068038
pr_001613157,0.144696, 0.068038
pr_001673502,0.144696, 0.068038
pr_001033490,0.144696, 0.068038
pr_000375988,0.144696, 0.068038
pr_001147930,0.144696, 0.068038
pr_000992410,0.144696, 0.068038
pr_000817431,0.144696, 0.068038
pr_001155618,0.144696, 0.068038
pr_000882392,0.144696, 0.068038
pr_001703238,0.144696, 0.068038
pr_000373246,0.144696, 0.068038
pr_001611906,0.144696, 0.068038
pr_000645703,0.144696, 0.068038
pr_000865626,0.144696, 0.068038
pr_000629624,0.144696, 0.068038
pr_000376142,0.144696, 0.068038
pr_000518955,0.144696, 0.068038
pr_000696398,0.144696, 0.068038
pr_001820117,0.144696, 0.068038
pr_001149559,0.144696, 0.068038
pr_000387492,0.144696, 0.068038
pr_001589210,0.144696, 0.068038
pr_001039439,0.144696, 0.068038
pr_000509291,0.144696, 0.068038
pr_001702804,0.144696, 0.068038
pr_000371729,0.144696, 0.068038
pr_000288873,0.144696, 0.068060
pr_001948330,0.144696, 0.068078
pr_000725559,0.144696, 0.068078
pr_002236956,0.144696, 0.068078
pr_000773142,0.144696, 0.068078
pr_000644454,0.144696, 0.068078
pr_000763053,0.144696, 0.068078
pr_000766058,0.144696, 0.068078
pr_000765346,0.144696, 0.068087
pr_001867065,0.144696, 0.068205
pr_001001089,0.144696, 0.068281
pr_000375084,0.144696, 0.068344
pr_001610553,0.144696, 0.068344
pr_001008663,0.144696, 0.068344
pr_001034989,0.144696, 0.068344
pr_000808748,0.144696, 0.068344
pr_001150559,0.144696, 0.068344
pr_001138033,0.144696, 0.068347
pr_001671383,0.144696, 0.068347
pr_001150422,0.144696, 0.068347
pr_002036916,0.144696, 0.068347
pr_001146671,0.144696, 0.068347
pr_001672126,0.144696, 0.068347
pr_001146113,0.144696, 0.068347
pr_001150307,0.144696, 0.068347
pr_001677521,0.144696, 0.068347
pr_001705924,0.144696, 0.068347
pr_001158143,0.144696, 0.068347
pr_001614696,0.144696, 0.068347
pr_001728808,0.144696, 0.068347
pr_000911099,0.144696, 0.068347
pr_001154806,0.144696, 0.068347
pr_001672053,0.144696, 0.068347
pr_001150221,0.144696, 0.068347
pr_001614157,0.144696, 0.068347
pr_001739895,0.144696, 0.068347
pr_001673590,0.144696, 0.068347
pr_001156932,0.144696, 0.068347
pr_001033668,0.144696, 0.068347
pr_000763383,0.144696, 0.068347
pr_001146950,0.144696, 0.068347
pr_000644919,0.144696, 0.068347
pr_001035349,0.144696, 0.068347
pr_000910925,0.144696, 0.068347
pr_001146998,0.144696, 0.068347
pr_000880398,0.144696, 0.068388
pr_000822835,0.144696, 0.068414
pr_001156696,0.144696, 0.068419
pr_001148529,0.144696, 0.068423
pr_001155003,0.144696, 0.068423
pr_001150206,0.144696, 0.068423
pr_001673597,0.144696, 0.068423
pr_001145945,0.144696, 0.068423
pr_001706930,0.144696, 0.068423
pr_000957822,0.144696, 0.069162
pr_000669185,0.144696, 0.069374
pr_001008357,0.144696, 0.069522
pr_000721514,0.144696, 0.069831
pr_000859797,0.144696, 0.069899
pr_000517271,0.144696, 0.070868
pr_000854650,0.144696, 0.070997
pr_001021922,0.144696, 0.089818
pr_000750704,0.144696, 0.090042
pr_001699420,0.144696, 0.111904
us_000475680,0.142661, 0.000000
us_000479992,0.142661, 0.000000
us_000577033,0.142661, 0.000000
us_000471712,0.142661, 0.000000
us_000461908,0.142661, 0.000000
us_000472968,0.142661, 0.000000
us_000471403,0.142661, 0.000000
us_000472556,0.142661, 0.000000
us_000471971,0.142661, 0.000000
us_000465535,0.142661, 0.000000
pr_000508677,0.142661, 0.000004
pr_000513312,0.142661, 0.000004
us_000477159,0.142661, 0.000055
us_000474899,0.142661, 0.000239
us_000554095,0.142661, 0.008780
us_000578332,0.142661, 0.027428
pr_000373093,0.142661, 0.094204
pr_000621793,0.142661, 0.096570
pr_001055600,0.142661, 0.096594
pr_000372988,0.142661, 0.097044
pr_000373145,0.142661, 0.098089
pr_000370493,0.142661, 0.098153
pr_000911140,0.142661, 0.102980
pr_000645612,0.142661, 0.103557
pr_000389913,0.142661, 0.103935
pr_001155875,0.142661, 0.104401
pr_001033574,0.142661, 0.105626
pr_000564420,0.142661, 0.105959
pr_000642309,0.142661, 0.106310
pr_000368537,0.142661, 0.106666
pr_001118612,0.142661, 0.107576
pr_001625535,0.142661, 0.108623
pr_000570642,0.142661, 0.108730
pr_000569594,0.142661, 0.108754
pr_001697332,0.142661, 0.109319
pr_001635120,0.142661, 0.109487
pr_001686092,0.142661, 0.110057
pr_001686080,0.142661, 0.110057
pr_000375218,0.142661, 0.110317
pr_001686047,0.142661, 0.110439
pr_001686116,0.142661, 0.110439
pr_001686046,0.142661, 0.110439
pr_000620183,0.142661, 0.110479
pr_000816143,0.142661, 0.110649
pr_001396137,0.142661, 0.110718
pr_000363509,0.142661, 0.110742
pr_000375831,0.142661, 0.111099
pr_001702380,0.142661, 0.111124
pr_000388133,0.142661, 0.111179
pr_001724170,0.142661, 0.111718
pr_001693768,0.142661, 0.111761
pr_001691090,0.142661, 0.111816
pr_001642239,0.142661, 0.111866
pr_001610026,0.142661, 0.111872
pr_001047248,0.142661, 0.111882
pr_001062914,0.142661, 0.112185
pr_001649752,0.142661, 0.112185
pr_001066313,0.142661, 0.112308
pr_001654365,0.142661, 0.112347
pr_001656627,0.142661, 0.112347
pr_000511669,0.142661, 0.112374
pr_000374323,0.142661, 0.112399
pr_001691089,0.142661, 0.112499
pr_001691088,0.142661, 0.112499
pr_001047249,0.142661, 0.112565
pr_001715797,0.142661, 0.112595
pr_001155507,0.142661, 0.112605
pr_001633064,0.142661, 0.112726
pr_001397633,0.142661, 0.112885
pr_001698768,0.142661, 0.112885
pr_001004452,0.142661, 0.112889
pr_001717118,0.142661, 0.112966
pr_001411263,0.142661, 0.113031
pr_000816754,0.142661, 0.113105
pr_000508827,0.142661, 0.113197
pr_001633420,0.142661, 0.113212
pr_001630888,0.142661, 0.113410
pr_001155965,0.142661, 0.113591
pr_000914860,0.142661, 0.113660
pr_000823280,0.142661, 0.113809
pr_001160584,0.142661, 0.113826
pr_000374278,0.142661, 0.113838
pr_001608709,0.142661, 0.113957
pr_001676688,0.142661, 0.113961
pr_001146476,0.142661, 0.114156
pr_001035219,0.142661, 0.114199
pr_000384356,0.142661, 0.114348
pr_001620943,0.142661, 0.114469
pr_001160052,0.142661, 0.114509
pr_000373287,0.142661, 0.114615
pr_001399138,0.142661, 0.114745
pr_001701981,0.142661, 0.114745
pr_001409389,0.142661, 0.114790
pr_001596254,0.142661, 0.114813
pr_001644044,0.142661, 0.115105
pr_001072997,0.142661, 0.115105
pr_001407379,0.142661, 0.115152
pr_001582844,0.142661, 0.115152
pr_000369791,0.142661, 0.115195
pr_001710911,0.142661, 0.115263
pr_001719119,0.142661, 0.115299
pr_001719223,0.142661, 0.115299
pr_001601894,0.142661, 0.115299
pr_001713247,0.142661, 0.115373
pr_001396108,0.142661, 0.115428
pr_001399938,0.142661, 0.115428
pr_001677658,0.142661, 0.115428
pr_001399135,0.142661, 0.115445
pr_001651039,0.142661, 0.115505
pr_001651035,0.142661, 0.115505
pr_000506127,0.142661, 0.115604
pr_001942384,0.142661, 0.115638
pr_001138941,0.142661, 0.115676
pr_000910355,0.142661, 0.115722
pr_001600140,0.142661, 0.115823
pr_000569144,0.142661, 0.115902
pr_001710273,0.142661, 0.115920
pr_000363583,0.142661, 0.115969
pr_001595586,0.142661, 0.116073
pr_000373791,0.142661, 0.116128
pr_001396126,0.142661, 0.116128
pr_001398663,0.142661, 0.116128
pr_001088714,0.142661, 0.116182
pr_001718037,0.142661, 0.116205
pr_001671251,0.142661, 0.116412
pr_001671318,0.142661, 0.116648
pr_000384463,0.142661, 0.116793
pr_000362404,0.142661, 0.116930
pr_001640822,0.142661, 0.117215
pr_000389344,0.142661, 0.117478
pr_000374569,0.142661, 0.118272
pr_001684635,0.142661, 0.119037
pr_000384375,0.142661, 0.119576
pr_001151132,0.142661, 0.119891
pr_000645762,0.142661, 0.120174
pr_001045203,0.142661, 0.120320
pr_001146030,0.142661, 0.120439
pr_000640006,0.142661, 0.120733
pr_000374870,0.142661, 0.120974
pr_001593251,0.142661, 0.121416
pr_000652300,0.142661, 0.121740
pr_000387707,0.142661, 0.122195
pr_001731935,0.142661, 0.122207
pr_000570560,0.142661, 0.122253
pr_001146689,0.142661, 0.122437
pr_001034121,0.142661, 0.123759
pr_000717981,0.142661, 0.124051
pr_001672117,0.142661, 0.124442
pr_000617195,0.142661, 0.124442
pr_001636114,0.142661, 0.127635
pr_001391417,0.142661, 0.153192
pr_001411070,0.142661, 0.153334
pr_001415401,0.142661, 0.163509
us_000548125,0.101893, 0.000000
us_000580604,0.101893, 0.000000
us_000531480,0.101893, 0.000019
us_000579827,0.101893, 0.000024
us_000595971,0.101893, 0.000024
us_000585986,0.101893, 0.001519
us_000476857,0.101893, 0.660420
us_000491326,0.101893, 0.762192
us_000472271,0.101893, 0.768916
us_000461629,0.101893, 0.786107
us_000459022,0.101893, 0.797189
us_000475662,0.101893, 0.804811
us_000485562,0.101893, 0.819145
us_000506070,0.101893, 0.835690
us_000508275,0.101893, 0.838750
us_000485770,0.101893, 0.847213
us_000468966,0.101893, 0.870881
us_000479850,0.101893, 0.895255
us_000487304,0.101893, 0.910561
pr_001149550,0.101653, 0.038575
us_000471923,0.101653, 0.041030
pr_000373633,0.101653, 0.055167
pr_000375913,0.101653, 0.058785
pr_001035065,0.101653, 0.058785
pr_000387447,0.101653, 0.061518
pr_000376193,0.101653, 0.062750
pr_000763298,0.101653, 0.062750
pr_001034951,0.101653, 0.062854
pr_000374592,0.101653, 0.063382
pr_000763165,0.101653, 0.063864
pr_000570139,0.101653, 0.064922
pr_001623732,0.101653, 0.066876
pr_000375032,0.101653, 0.067450
pr_000763751,0.101653, 0.067659
pr_001034203,0.101653, 0.068000
pr_000862867,0.101653, 0.068180
pr_000373373,0.101653, 0.068201
pr_000371839,0.101653, 0.068595
pr_000769357,0.101653, 0.070191
pr_001035074,0.101653, 0.070713
pr_000901161,0.101653, 0.070752
pr_001158603,0.101653, 0.070894
pr_001612180,0.101653, 0.071200
pr_000373501,0.101653, 0.071921
pr_000371853,0.101653, 0.071921
pr_000570711,0.101653, 0.071921
pr_000568847,0.070406, 0.005919
pr_000694248,0.070406, 0.042300
pr_000386627,0.070406, 0.042370
pr_001146433,0.070406, 0.046864
pr_000387080,0.070406, 0.048327
pr_000374229,0.070406, 0.049219
pr_001147127,0.070406, 0.049219
pr_000375693,0.070406, 0.049255
pr_000763397,0.070406, 0.049413
pr_000617859,0.070406, 0.050119
pr_001034687,0.070406, 0.050119
pr_000762404,0.070406, 0.050163
pr_001035130,0.070406, 0.051029
pr_000767156,0.070406, 0.051029
pr_001150381,0.070406, 0.051082
pr_000388570,0.070406, 0.051948
pr_001034303,0.070406, 0.051948
pr_000386955,0.070406, 0.051948
pr_001644954,0.070406, 0.051948
pr_001035090,0.070406, 0.052010
pr_001157802,0.070406, 0.052010
pr_000570268,0.070406, 0.052197
pr_001613152,0.070406, 0.052234
pr_000815611,0.070406, 0.052876
pr_001146082,0.070406, 0.052876
pr_000641853,0.070406, 0.052876
pr_001146834,0.070406, 0.052947
pr_000375886,0.070406, 0.052947
pr_001611461,0.070406, 0.052947
pr_000618182,0.070406, 0.052947
pr_000388246,0.070406, 0.053143
pr_001624053,0.070406, 0.053162
pr_001146033,0.070406, 0.053813
pr_001613535,0.070406, 0.053813
pr_000370776,0.070406, 0.053813
pr_000617002,0.070406, 0.053813
pr_001613443,0.070406, 0.053813
pr_001623829,0.070406, 0.053813
pr_001156977,0.070406, 0.053813
pr_000763295,0.070406, 0.054098
pr_000392096,0.070406, 0.054133
pr_000384271,0.070406, 0.054759
pr_000570050,0.070406, 0.054759
pr_000374493,0.070406, 0.054759
pr_000916610,0.070406, 0.054759
pr_000763193,0.070406, 0.054759
pr_001035487,0.070406, 0.054759
pr_001035154,0.070406, 0.054759
pr_001621134,0.070406, 0.054848
pr_001035068,0.070406, 0.054848
pr_000514612,0.070406, 0.054848
pr_000383306,0.070406, 0.054848
pr_001148940,0.070406, 0.054848
pr_000374765,0.070406, 0.054848
pr_001034445,0.070406, 0.054848
pr_000779110,0.070406, 0.055062
pr_000773849,0.070406, 0.055062
pr_000773481,0.070406, 0.055062
pr_000814410,0.070406, 0.055062
pr_000763794,0.070406, 0.055062
pr_000373738,0.070406, 0.055714
pr_000763349,0.070406, 0.055714
pr_000375839,0.070406, 0.055714
pr_000508331,0.070406, 0.055714
pr_001671220,0.070406, 0.055714
pr_000514667,0.070406, 0.055714
pr_001034503,0.070406, 0.055714
pr_001611323,0.070406, 0.055714
pr_000763756,0.070406, 0.055714
pr_000764177,0.070406, 0.055714
pr_000768089,0.070406, 0.055714
pr_000374259,0.070406, 0.055714
pr_001157824,0.070406, 0.055714
pr_001157607,0.070406, 0.055812
pr_000370728,0.070406, 0.055812
pr_001035039,0.070406, 0.055812
pr_001146656,0.070406, 0.055812
pr_001158205,0.070406, 0.055812
pr_000815322,0.070406, 0.055812
pr_000767137,0.070406, 0.056000
pr_000620223,0.070406, 0.056035
pr_000763256,0.070406, 0.056035
pr_001034626,0.070406, 0.056035
pr_000571394,0.070406, 0.056035
pr_000762927,0.070406, 0.056035
pr_001622395,0.070406, 0.056098
pr_001613503,0.070406, 0.056322
pr_000373843,0.070406, 0.056678
pr_000514699,0.070406, 0.056678
pr_000818434,0.070406, 0.056678
pr_001677604,0.070406, 0.056678
pr_001146016,0.070406, 0.056678
pr_000620865,0.070406, 0.056678
pr_000363352,0.070406, 0.056678
pr_001145856,0.070406, 0.056678
pr_001101869,0.070406, 0.056678
pr_000910907,0.070406, 0.056678
pr_001621142,0.070406, 0.056678
pr_000622086,0.070406, 0.056678
pr_000375891,0.070406, 0.056678
pr_001034779,0.070406, 0.056678
pr_001050141,0.070406, 0.056678
pr_000639952,0.070406, 0.056678
pr_001158222,0.070406, 0.056678
pr_001034261,0.070406, 0.056678
pr_000627222,0.070406, 0.056678
pr_000763684,0.070406, 0.056678
pr_000994980,0.070406, 0.056678
