Product ID : 2132 # of JPs covered : 1 : 332 : Bankruptcy-Reorganization, 
us_000498640,0.067135, 0.822014
us_000556741,0.067135, 0.823742
us_000482813,0.067135, 0.825981
us_000482299,0.067135, 0.826822
us_000601793,0.067135, 0.827843
us_000546452,0.067135, 0.827845
us_000604231,0.067135, 0.829155
us_000595263,0.067135, 0.830183
us_000571779,0.067135, 0.831237
us_000608416,0.067135, 0.831604
us_000601795,0.067135, 0.833350
us_000477947,0.067135, 0.835709
us_000518184,0.067135, 0.836339
us_000612493,0.067135, 0.836443
us_000606967,0.067135, 0.836769
us_000482575,0.067135, 0.837929
us_000481293,0.067135, 0.838435
us_000239615,0.067135, 0.838535
us_000482895,0.067135, 0.839044
us_000612472,0.067135, 0.839905
us_000482543,0.067135, 0.840016
us_000481300,0.067135, 0.840226
us_000479633,0.067135, 0.840226
us_000482789,0.067135, 0.840226
us_000499225,0.067135, 0.840226
us_000518355,0.067135, 0.840226
us_000481903,0.067135, 0.840226
us_000498275,0.067135, 0.840226
us_000481107,0.067135, 0.840226
us_000482356,0.067135, 0.840226
us_000479090,0.067135, 0.840226
us_000499687,0.067135, 0.840226
us_000479117,0.067135, 0.840226
us_000481313,0.067135, 0.840226
us_000502235,0.067135, 0.840226
us_000481245,0.067135, 0.840226
us_000482582,0.067135, 0.840226
us_000501940,0.067135, 0.840226
us_000479210,0.067135, 0.840226
us_000546120,0.067135, 0.840226
us_000481894,0.067135, 0.840226
us_000518955,0.067135, 0.840226
us_000595264,0.067135, 0.840480
us_000601196,0.067135, 0.840863
us_000582693,0.067135, 0.841360
us_000497966,0.067135, 0.841883
us_000481274,0.067135, 0.841978
us_000613292,0.067135, 0.842629
us_000591808,0.067135, 0.842774
us_000465289,0.067135, 0.843023
us_000494690,0.067135, 0.843574
us_000530311,0.067135, 0.844815
us_000466404,0.067135, 0.847621
us_000499682,0.067135, 0.847891
us_000532615,0.067135, 0.853679
us_000564868,0.067135, 0.858551
us_000481482,0.067135, 0.859857
us_000500363,0.067135, 0.868929
us_000457345,0.067135, 0.868964
us_000517191,0.067135, 0.876687
us_000348304,0.067135, 0.905999
us_000481752,0.067135, 0.927077
us_000498657,0.067135, 0.930117
us_000559829,0.067135, 0.942269
us_000524112,0.067135, 0.960538
us_000481635,0.067135, 1.000574
us_000475422,0.067135, 1.045114
us_000562386,0.067135, 2.163853
pr_001092265,0.066429, 0.000000
us_000460679,0.066429, 0.000000
us_000522822,0.066429, 0.000002
us_000488681,0.066429, 0.000002
pr_001961812,0.066429, 0.000057
pr_002094060,0.066429, 0.000074
us_000534061,0.066429, 0.000095
us_000565808,0.066429, 0.000733
us_000577628,0.066429, 0.001694
us_000513914,0.066429, 0.001894
us_000602720,0.066429, 0.001979
us_000579462,0.066429, 0.003332
us_000529307,0.066429, 0.010280
us_000569514,0.066429, 0.010345
us_000492775,0.066429, 0.014517
us_000469219,0.066429, 0.018214
us_000560316,0.066429, 0.020141
us_000471586,0.066429, 0.026386
us_000546972,0.066429, 0.033355
us_000497129,0.066429, 1.066658
us_000330350,0.066429, 2.452195
pr_000158605,0.052697, 0.000005
pr_001893524,0.052697, 0.000050
us_000488920,0.052697, 0.001745
us_000138669,0.052697, 0.005471
us_000528117,0.052697, 0.007017
us_000495916,0.052697, 0.180385
us_000498729,0.052697, 0.205731
us_000527206,0.052697, 0.217053
us_000523272,0.052697, 0.243012
us_000496167,0.052697, 0.244742
us_000534486,0.052697, 0.245712
us_000498520,0.052697, 0.246206
us_000537872,0.052697, 0.246787
us_000541494,0.052697, 0.251125
us_000366710,0.052697, 0.255043
us_000145159,0.052697, 0.256274
us_000520582,0.052697, 0.258486
us_000478596,0.052697, 0.258486
us_000526984,0.052697, 0.258508
us_000546676,0.052697, 0.259252
us_000476849,0.052697, 0.260844
us_000076470,0.052697, 0.265397
us_000475172,0.052697, 0.270189
us_000509910,0.052697, 0.270235
us_000484532,0.052697, 0.272327
us_000559832,0.052697, 0.272434
us_000533453,0.052697, 0.274815
us_000494390,0.052697, 0.274815
us_000495089,0.052697, 0.276802
us_000532483,0.052697, 0.276802
us_000521946,0.052697, 0.276802
us_000517052,0.052697, 0.276802
us_000575147,0.052697, 0.277721
us_000517831,0.052697, 0.279431
us_000485985,0.052697, 0.281583
us_000533400,0.052697, 0.288641
us_000517185,0.052697, 0.293975
us_000508759,0.052697, 0.466898
pr_000815375,0.043879, 0.000000
us_000222681,0.043879, 0.000001
us_000464555,0.043879, 0.000001
us_000459719,0.043879, 0.000001
us_000476950,0.043879, 0.000001
us_000550551,0.043879, 0.000001
us_000503609,0.043879, 0.000001
us_000118389,0.043879, 0.000001
us_000458996,0.043879, 0.000001
us_000483211,0.043879, 0.000001
us_000458557,0.043879, 0.000001
us_000564950,0.043879, 0.000001
us_000127683,0.043879, 0.000001
us_000485510,0.043879, 0.000001
us_000477716,0.043879, 0.000001
us_000498262,0.043879, 0.000001
us_000459865,0.043879, 0.000001
us_000472371,0.043879, 0.000001
us_000458766,0.043879, 0.000001
us_000478674,0.043879, 0.000001
us_000474761,0.043879, 0.000001
us_000488997,0.043879, 0.000001
us_000458685,0.043879, 0.000001
us_000474263,0.043879, 0.000001
us_000051293,0.043879, 0.000001
us_000493164,0.043879, 0.000001
us_000500533,0.043879, 0.000001
us_000259105,0.043879, 0.000001
us_000563890,0.043879, 0.000001
us_000506662,0.043879, 0.000001
us_000506035,0.043879, 0.000002
pr_000762444,0.043879, 0.000003
pr_000765291,0.043879, 0.000006
us_000555788,0.043879, 0.000014
us_000481970,0.043879, 0.000014
us_000492365,0.043879, 0.000014
us_000564083,0.043879, 0.000014
us_000533126,0.043879, 0.000015
us_000613819,0.043879, 0.000027
us_000452165,0.043879, 0.000030
pr_001875570,0.043879, 0.000037
us_000550195,0.043879, 0.000038
us_000591898,0.043879, 0.000060
pr_000290742,0.043879, 0.000121
us_000480138,0.043879, 0.000397
pr_002081041,0.043879, 0.000433
us_000562944,0.043879, 0.001115
us_000471675,0.043879, 0.001117
us_000493938,0.043879, 0.001642
us_000230803,0.043879, 0.002455
us_000481214,0.043879, 0.002467
us_000589824,0.043879, 0.003105
us_000590075,0.043879, 0.006217
us_000591738,0.043879, 0.008062
us_000528381,0.043879, 0.008178
us_000564004,0.043879, 0.011864
us_000581121,0.043879, 0.016336
us_000518874,0.043879, 0.017066
us_000529065,0.043879, 0.017811
us_000529401,0.043879, 0.019960
us_000563683,0.043879, 0.022533
us_000530869,0.043879, 0.031560
us_000512515,0.043879, 0.076988
us_000504308,0.043879, 0.096200
us_000458943,0.043879, 8.278928
us_000486078,0.035215, 0.477023
us_000484572,0.035215, 0.484699
us_000518198,0.035215, 0.486282
us_000536263,0.035215, 0.519977
us_000518246,0.035215, 0.524490
us_000497263,0.035215, 0.524490
us_000478914,0.035215, 0.563255
us_000552026,0.035215, 0.568829
us_000496778,0.035215, 0.568829
us_000476984,0.035215, 0.574505
us_000536226,0.035215, 0.575941
us_000520162,0.035215, 0.578088
us_000568178,0.035215, 0.586131
us_000537338,0.035215, 0.587262
us_000532788,0.035215, 0.587280
us_000487674,0.035215, 0.588619
us_000534863,0.035215, 0.594475
us_000515354,0.035215, 0.602508
us_000532229,0.035215, 0.604782
us_000485396,0.035215, 0.605454
us_000494562,0.035215, 0.616716
us_000561474,0.035215, 0.624208
us_000077262,0.035215, 0.624715
us_000540980,0.035215, 0.625438
us_000539507,0.035215, 0.629520
us_000522167,0.035215, 0.633265
us_000590202,0.035215, 0.633369
us_000497999,0.035215, 0.634697
us_000498451,0.035215, 0.634697
us_000476344,0.035215, 0.637816
us_000497931,0.035215, 0.637816
us_000552708,0.035215, 0.638392
us_000222785,0.035215, 0.644574
us_000537870,0.035215, 0.645743
us_000553310,0.035215, 0.646851
us_000535845,0.035215, 0.647075
us_000500526,0.035215, 0.650367
us_000483046,0.035215, 0.653597
us_000599800,0.035215, 0.659271
us_000389048,0.035215, 0.669928
us_000569944,0.035215, 0.683588
us_000526337,0.035215, 0.684446
us_000499029,0.035215, 0.684931
us_000560018,0.026786, 0.000000
us_000496481,0.026786, 0.000000
us_000542437,0.026786, 0.000000
us_000498187,0.026786, 0.000000
us_000490207,0.026786, 0.000000
us_000568084,0.026786, 0.000000
us_000317432,0.026786, 0.000000
pr_000662377,0.026786, 0.000005
pr_000655063,0.026786, 0.000005
pr_000652169,0.026786, 0.000005
pr_001683384,0.026786, 0.000005
us_000551594,0.026786, 0.000006
us_000575417,0.026786, 0.000011
pr_000864603,0.026786, 0.000013
pr_002155384,0.026786, 0.000016
pr_001957490,0.026786, 0.000016
pr_001046043,0.026786, 0.000016
pr_001693078,0.026786, 0.000016
us_000531720,0.026786, 0.000026
us_000576915,0.026786, 0.000052
us_000516953,0.026786, 0.000061
pr_000253756,0.026786, 0.000061
pr_001859777,0.026786, 0.000062
pr_002082458,0.026786, 0.000062
us_000601368,0.026786, 0.000245
us_000588214,0.026786, 0.000258
us_000579740,0.026786, 0.000283
us_000183889,0.026786, 0.000778
us_000585396,0.026786, 0.000786
us_000542307,0.026786, 0.000991
us_000520615,0.026786, 0.001954
us_000599646,0.026786, 0.002128
us_000570567,0.026786, 0.002238
us_000610415,0.026786, 0.002887
us_000552624,0.026786, 0.003052
us_000568913,0.026786, 0.004199
us_000552472,0.026786, 0.007006
us_000610516,0.026786, 0.011880
us_000571730,0.026786, 0.027695
us_000458499,0.026786, 0.035945
us_000595325,0.026786, 0.043414
us_000486182,0.026786, 0.074639
us_000503728,0.020152, 0.000000
us_000562284,0.020152, 0.000000
us_000521079,0.020152, 0.000000
us_000511974,0.020152, 0.000000
us_000566719,0.020152, 0.000000
us_000521076,0.020152, 0.000000
us_000514252,0.020152, 0.000000
us_000518719,0.020152, 0.000000
us_000517178,0.020152, 0.000000
us_000515076,0.020152, 0.000000
pr_000265453,0.020152, 0.000000
us_000539472,0.020152, 0.000002
us_000578540,0.020152, 0.000270
us_000540197,0.020152, 0.000310
us_000430654,0.020152, 1.291053
us_000442120,0.020152, 2.037311
us_000512219,0.020152, 2.092754
us_000541784,0.020152, 2.167688
us_000511993,0.020152, 2.203688
us_000491553,0.020152, 2.312161
us_000512029,0.020152, 2.329067
us_000586663,0.020152, 2.370489
us_000465172,0.020152, 2.425948
us_000607540,0.020152, 2.502980
us_000462636,0.020152, 2.531965
us_000247337,0.020152, 2.537531
us_000431753,0.020152, 2.572265
us_000494848,0.020152, 2.580237
us_000507611,0.020152, 2.589262
us_000527440,0.013742, 0.000000
us_000535036,0.013742, 0.000005
us_000532855,0.013742, 0.000005
us_000540999,0.013742, 0.000005
us_000537275,0.013742, 0.000012
us_000594207,0.013742, 0.000016
pr_000855428,0.013742, 0.000029
pr_000646942,0.013742, 0.000056
pr_000433637,0.013742, 0.000788
us_000481696,0.013742, 0.023280
us_000468133,0.013742, 0.024716
us_000481726,0.013742, 0.028221
us_000442881,0.013742, 0.029599
us_000464118,0.013742, 0.034778
us_000171898,0.013742, 0.127671
us_000494463,0.013742, 0.380235
us_000484509,0.013742, 0.423733
us_000515819,0.013742, 0.468715
us_000515930,0.013742, 0.507256
us_000518086,0.013742, 0.543886
us_000525491,0.013742, 0.546706
us_000539973,0.013742, 0.563854
us_000495651,0.013742, 0.565654
us_000535671,0.013742, 0.582034
us_000536863,0.013742, 0.599575
us_000518062,0.013742, 0.601157
us_000540410,0.013742, 0.601162
us_000496655,0.013742, 0.629576
us_000497055,0.013742, 0.637952
us_000541638,0.013742, 0.646295
us_000536767,0.013742, 0.650073
us_000234780,0.013742, 0.652061
us_000494495,0.013742, 0.653070
us_000518113,0.013742, 0.653103
us_000495953,0.013742, 0.654612
us_000545025,0.013742, 0.657769
us_000518558,0.013742, 0.658421
us_000478425,0.013742, 0.661726
us_000544933,0.013742, 0.665024
us_000540919,0.013742, 0.668093
us_000494483,0.013742, 0.668218
us_000544859,0.013742, 0.672729
us_000542940,0.013742, 0.676447
us_000494675,0.013742, 0.678535
us_000514065,0.013742, 0.707867
us_000471624,0.013742, 0.708115
us_000515523,0.013742, 0.709237
us_000512363,0.013742, 0.717180
us_000494773,0.013742, 0.723331
us_000034538,0.013742, 0.728599
us_000476194,0.013742, 0.734632
us_000029336,0.013742, 0.735823
us_000471925,0.013742, 0.739804
us_000476187,0.013742, 0.740764
us_000024395,0.013742, 0.742208
us_000518506,0.013742, 0.746296
us_000499016,0.013742, 0.746816
us_000477111,0.013742, 0.748637
us_000516266,0.013742, 0.750668
us_000497424,0.013742, 0.755519
us_000490501,0.013742, 0.756691
us_000477150,0.013742, 0.763919
us_000038638,0.013742, 0.767432
us_000476656,0.013742, 0.774000
us_000048950,0.013742, 0.782345
us_000512454,0.013742, 0.785768
us_000494771,0.013742, 0.796285
us_000490533,0.013742, 0.808299
us_000514932,0.013742, 0.808721
us_000497418,0.013742, 0.808721
us_000514895,0.013742, 0.808721
us_000554266,0.013742, 0.808721
us_000590914,0.013742, 0.841668
us_000499178,0.013742, 0.849811
us_000510038,0.013742, 0.859162
us_000585551,0.013742, 0.861643
us_000483226,0.013742, 0.868540
us_000602494,0.013742, 0.871677
us_000588786,0.013742, 0.875343
us_000547933,0.013742, 0.875401
us_000144653,0.013742, 0.875699
us_000491640,0.013742, 0.888101
us_000497880,0.013742, 0.889395
us_000527570,0.013742, 0.889799
us_000497322,0.013742, 0.890708
us_000144894,0.013742, 0.891200
us_000579660,0.013742, 0.894355
us_000601315,0.013742, 0.895590
us_000510725,0.013742, 0.896180
us_000481428,0.013742, 0.897224
us_000498091,0.013742, 0.898521
us_000526756,0.013742, 0.899978
us_000484602,0.013742, 0.901796
us_000487156,0.013742, 0.901900
us_000499234,0.013742, 0.904518
us_000615967,0.013742, 0.905633
us_000533575,0.013742, 0.907502
us_000607790,0.013742, 0.907583
us_000607711,0.013742, 0.907856
us_000519411,0.013742, 0.908645
us_000487186,0.013742, 0.909535
us_000499028,0.013742, 0.911201
us_000554070,0.013742, 0.913297
us_000471026,0.013742, 0.913543
us_000532395,0.013742, 0.915990
us_000470601,0.013742, 0.916416
us_000487197,0.013742, 0.916433
us_000489369,0.013742, 0.917795
us_000613875,0.013742, 0.918593
us_000601042,0.013742, 0.920227
us_000531681,0.013742, 0.920670
us_000598133,0.013742, 0.923726
us_000485852,0.013742, 0.923817
us_000493125,0.013742, 0.923823
us_000459343,0.013742, 0.925203
us_000486476,0.013742, 0.927085
us_000585123,0.013742, 0.927206
us_000532322,0.013742, 0.929573
us_000341736,0.013742, 0.932542
us_000515566,0.013742, 0.933006
us_000492223,0.013742, 0.933126
us_000554265,0.013742, 0.933126
us_000461050,0.013742, 0.934467
us_000514287,0.013742, 0.934926
us_000150451,0.013742, 0.936639
us_000493238,0.013742, 0.937602
us_000534839,0.013742, 0.937724
us_000554217,0.013742, 0.940539
us_000616457,0.013742, 0.940722
us_000473383,0.013742, 0.943176
us_000546220,0.013742, 0.943290
us_000121732,0.013742, 0.943453
us_000521602,0.013742, 0.944700
us_000520554,0.013742, 0.944767
us_000534418,0.013742, 0.945814
us_000582244,0.013742, 0.948426
us_000481605,0.013742, 0.948780
us_000600401,0.013742, 0.952595
us_000486824,0.013742, 0.954107
us_000353449,0.013742, 0.954517
us_000153687,0.013742, 0.955311
us_000521796,0.013742, 0.955489
us_000522506,0.013742, 0.955559
us_000581531,0.013742, 0.956762
us_000524598,0.013742, 0.957087
us_000525932,0.013742, 0.960295
us_000468678,0.013742, 0.961351
us_000516062,0.013742, 0.961385
us_000494111,0.013742, 0.962344
us_000617228,0.013742, 0.963423
us_000549547,0.013742, 0.966772
us_000602361,0.013742, 0.967577
us_000589701,0.013742, 0.967694
us_000533787,0.013742, 0.967989
us_000612505,0.013742, 0.968025
us_000551838,0.013742, 0.969109
us_000268450,0.013742, 0.969495
us_000494139,0.013742, 0.969531
us_000591956,0.013742, 0.969753
us_000531048,0.013742, 0.970893
us_000516384,0.013742, 0.970974
us_000497997,0.013742, 0.972190
us_000497998,0.013742, 0.972190
us_000498381,0.013742, 0.972190
us_000510579,0.013742, 0.972432
us_000515973,0.013742, 0.973806
us_000514496,0.013742, 0.973974
us_000481406,0.013742, 0.975423
us_000514491,0.013742, 0.975461
us_000169429,0.013742, 0.975813
us_000519979,0.013742, 0.976399
us_000521766,0.013742, 0.977566
us_000548085,0.013742, 0.979207
us_000514477,0.013742, 0.979918
us_000613653,0.013742, 0.980272
us_000601763,0.013742, 0.980429
us_000499049,0.013742, 0.981134
us_000487387,0.013742, 0.981269
us_000486154,0.013742, 0.981292
us_000576549,0.013742, 0.984928
us_000516386,0.013742, 0.985880
us_000613405,0.013742, 0.986202
us_000514747,0.013742, 0.987317
us_000491454,0.013742, 0.987525
us_000497857,0.013742, 0.988289
us_000550311,0.013742, 0.988510
us_000530080,0.013742, 0.988799
us_000486684,0.013742, 0.990239
us_000427997,0.013742, 0.990544
us_000460144,0.013742, 0.990727
us_000583572,0.013742, 0.991597
us_000522801,0.013742, 0.992160
us_000520915,0.013742, 0.992394
us_000606216,0.013742, 0.992394
us_000552604,0.013742, 0.992394
us_000516046,0.013742, 0.992394
us_000529727,0.013742, 0.992394
us_000515983,0.013742, 0.992394
us_000497870,0.013742, 0.992394
us_000552473,0.013742, 0.992394
us_000551844,0.013742, 0.992394
us_000516645,0.013742, 0.992394
us_000554219,0.013742, 0.992394
us_000497685,0.013742, 0.992394
us_000605627,0.013742, 0.992394
us_000554233,0.013742, 0.992394
us_000514911,0.013742, 0.992394
us_000521501,0.013742, 0.992394
us_000606235,0.013742, 0.992394
us_000604227,0.013742, 0.992394
us_000553417,0.013742, 0.992394
us_000516388,0.013742, 0.992394
us_000521795,0.013742, 0.992394
us_000514941,0.013742, 0.992394
us_000527888,0.013742, 0.992406
us_000617071,0.013742, 0.993468
us_000530441,0.013742, 0.994668
us_000579656,0.013742, 0.996963
us_000554218,0.013742, 0.997581
us_000473858,0.013742, 0.997903
us_000611514,0.013742, 0.998045
us_000530626,0.013742, 0.998283
us_000584880,0.013742, 0.999787
us_000329532,0.013742, 1.000406
us_000522748,0.013742, 1.000822
us_000489190,0.013742, 1.004061
us_000474608,0.013742, 1.004832
us_000577768,0.013742, 1.006023
us_000579146,0.013742, 1.006554
us_000613638,0.013742, 1.007224
us_000608762,0.013742, 1.012585
us_000531053,0.013742, 1.020046
us_000516119,0.013742, 1.022525
us_000578933,0.013742, 1.023397
us_000486033,0.013742, 1.029609
us_000471194,0.013742, 1.039578
us_000612554,0.013742, 1.043210
us_000605624,0.013742, 1.048725
us_000462142,0.013742, 1.056448
us_000467596,0.013742, 1.057368
us_000381061,0.013742, 1.060467
us_000574787,0.013742, 1.062976
us_000555028,0.013742, 1.068869
us_000511333,0.013742, 1.070462
us_000499047,0.013742, 1.073032
us_000564735,0.013742, 1.087380
us_000576368,0.013742, 1.096846
us_000556521,0.013742, 1.097564
us_000470151,0.013742, 1.098687
us_000575489,0.013742, 1.100576
us_000488718,0.013742, 1.113767
us_000475559,0.013742, 1.120475
us_000499940,0.013742, 1.122190
us_000499163,0.013742, 1.122190
us_000503044,0.013742, 1.126901
us_000465006,0.013742, 1.133973
us_000489156,0.013742, 1.138754
us_000499058,0.013742, 1.145679
us_000527508,0.013742, 1.146859
us_000521547,0.013742, 1.149147
us_000498730,0.013742, 1.149501
us_000488542,0.013742, 1.153494
us_000566400,0.013742, 1.159743
us_000565058,0.013742, 1.160254
us_000499435,0.013742, 1.164843
us_000498820,0.013742, 1.174461
us_000486971,0.013742, 1.174478
us_000575017,0.013742, 1.176645
us_000499096,0.013742, 1.178810
us_000497990,0.013742, 1.181139
us_000524875,0.013742, 1.186953
us_000558631,0.013742, 1.192265
us_000498157,0.013742, 1.192598
us_000498760,0.013742, 1.192598
us_000573446,0.013742, 1.195910
us_000551230,0.013742, 1.196536
us_000492952,0.013742, 1.211907
us_000502040,0.013742, 1.220159
us_000391157,0.013742, 1.220859
us_000502467,0.013742, 1.226262
us_000496790,0.013742, 1.229958
us_000516208,0.013742, 1.234649
us_000524340,0.013742, 1.265634
us_000589504,0.013742, 1.385950
us_000553202,0.013742, 1.468229
pr_000416917,0.013393, 0.000000
pr_000021577,0.013393, 0.000000
pr_001399190,0.013393, 0.000000
us_000496920,0.013393, 0.000000
pr_000925767,0.013393, 0.000000
us_000519151,0.013393, 0.000000
us_000587231,0.013393, 0.000001
us_000539657,0.013393, 0.000001
us_000518123,0.013393, 0.000003
us_000518750,0.013393, 0.000003
us_000533157,0.013393, 0.000003
us_000523737,0.013393, 0.000003
us_000464976,0.013393, 0.000003
us_000463092,0.013393, 0.000003
us_000459542,0.013393, 0.000003
pr_000584329,0.013393, 0.000004
us_000461596,0.013393, 0.000029
us_000474939,0.013393, 0.000029
us_000541963,0.013393, 0.000029
us_000589005,0.013393, 0.000029
us_000462019,0.013393, 0.000029
us_000458465,0.013393, 0.000029
us_000474850,0.013393, 0.000029
us_000466873,0.013393, 0.000029
us_000459232,0.013393, 0.000029
us_000474048,0.013393, 0.000029
us_000458466,0.013393, 0.000029
us_000468411,0.013393, 0.000029
us_000466300,0.013393, 0.000029
us_000471024,0.013393, 0.000029
us_000467863,0.013393, 0.000029
us_000466508,0.013393, 0.000029
us_000471448,0.013393, 0.000029
us_000467675,0.013393, 0.000029
us_000466386,0.013393, 0.000029
us_000469164,0.013393, 0.000029
us_000467681,0.013393, 0.000029
us_000584604,0.013393, 0.000029
us_000592544,0.013393, 0.000029
us_000592397,0.013393, 0.000029
us_000616636,0.013393, 0.000029
us_000592257,0.013393, 0.000029
pr_001138256,0.013393, 0.000031
pr_001777089,0.013393, 0.000047
pr_001802922,0.013393, 0.000047
us_000513021,0.013393, 0.000050
pr_001801207,0.013393, 0.000055
pr_002121650,0.013393, 0.000055
pr_001785803,0.013393, 0.000063
us_000526716,0.013393, 0.000063
pr_001154845,0.013393, 0.000070
pr_000755813,0.013393, 0.000070
pr_001775771,0.013393, 0.000072
us_000516689,0.013393, 0.000080
pr_002038172,0.013393, 0.000080
pr_001027951,0.013393, 0.000094
us_000465997,0.013393, 0.000098
us_000469738,0.013393, 0.000113
us_000461275,0.013393, 0.000113
us_000141844,0.013393, 0.000117
pr_001780587,0.013393, 0.000129
pr_002042257,0.013393, 0.000134
us_000614329,0.013393, 0.000142
pr_001884201,0.013393, 0.000143
us_000215592,0.013393, 0.000163
us_000531255,0.013393, 0.000167
us_000549940,0.013393, 0.000174
us_000478811,0.013393, 0.000183
us_000488851,0.013393, 0.000202
us_000518193,0.013393, 0.000203
pr_001783692,0.013393, 0.000215
us_000479525,0.013393, 0.000218
us_000596966,0.013393, 0.000226
us_000592444,0.013393, 0.000233
us_000533506,0.013393, 0.000233
us_000500173,0.013393, 0.000233
us_000498889,0.013393, 0.000316
us_000510904,0.013393, 0.000324
us_000525420,0.013393, 0.000330
us_000568223,0.013393, 0.000347
us_000483711,0.013393, 0.000417
us_000512248,0.013393, 0.000441
us_000613316,0.013393, 0.000446
us_000479618,0.013393, 0.000463
us_000524552,0.013393, 0.000533
us_000511120,0.013393, 0.000589
pr_000208930,0.013393, 0.000630
us_000225346,0.013393, 0.000637
us_000534794,0.013393, 0.000738
us_000548458,0.013393, 0.000845
us_000583392,0.013393, 0.000950
us_000476394,0.013393, 0.000970
us_000461962,0.013393, 0.000983
us_000487051,0.013393, 0.001018
us_000508586,0.013393, 0.001018
us_000590931,0.013393, 0.001069
us_000592455,0.013393, 0.001069
us_000460758,0.013393, 0.001102
us_000467812,0.013393, 0.001328
us_000616794,0.013393, 0.001337
us_000591487,0.013393, 0.001437
us_000538336,0.013393, 0.001440
us_000548272,0.013393, 0.001455
us_000508363,0.013393, 0.001483
us_000470400,0.013393, 0.001500
us_000480743,0.013393, 0.001581
us_000393232,0.013393, 0.001674
us_000541751,0.013393, 0.001856
us_000499098,0.013393, 0.001920
us_000530241,0.013393, 0.002009
us_000553361,0.013393, 0.002038
pr_001774601,0.013393, 0.002132
us_000579214,0.013393, 0.002192
us_000494194,0.013393, 0.002348
us_000584481,0.013393, 0.002356
us_000502521,0.013393, 0.002367
us_000511786,0.013393, 0.002415
us_000468063,0.013393, 0.002458
us_000525947,0.013393, 0.002513
us_000503687,0.013393, 0.002530
us_000588989,0.013393, 0.002614
us_000580705,0.013393, 0.002723
us_000498095,0.013393, 0.002913
us_000560989,0.013393, 0.003061
us_000546029,0.013393, 0.003299
us_000479473,0.013393, 0.003546
us_000500243,0.013393, 0.003745
us_000558945,0.013393, 0.003768
us_000517162,0.013393, 0.003770
us_000473652,0.013393, 0.004349
us_000541517,0.013393, 0.005343
us_000508132,0.013393, 0.005701
us_000571407,0.013393, 0.005745
us_000580573,0.013393, 0.005801
us_000505900,0.013393, 0.006175
us_000521473,0.013393, 0.006378
us_000487766,0.013393, 0.006938
us_000509684,0.013393, 0.008220
us_000600173,0.013393, 0.008371
us_000551828,0.013393, 0.008436
us_000480956,0.013393, 0.011969
us_000550178,0.013393, 0.015121
us_000563109,0.013393, 0.015635
us_000561107,0.013393, 0.016918
us_000580502,0.013393, 0.016918
us_000583074,0.013393, 0.016918
us_000596690,0.013393, 0.016918
us_000464386,0.013393, 0.017037
us_000579820,0.013393, 0.017286
us_000470069,0.013393, 0.017612
us_000508028,0.013393, 0.018692
us_000499925,0.013393, 0.019673
us_000525843,0.013393, 0.019887
us_000500903,0.013393, 0.022190
us_000521051,0.013393, 0.022801
us_000027597,0.013393, 0.023207
us_000517450,0.013393, 0.024244
us_000473774,0.013393, 0.024625
us_000506678,0.013393, 0.024854
us_000528006,0.013393, 0.025288
us_000617039,0.013393, 0.027844
us_000568136,0.013393, 0.028889
us_000498404,0.013393, 0.028993
us_000526994,0.013393, 0.029582
us_000533880,0.013393, 0.029878
us_000550675,0.013393, 0.030046
us_000527023,0.013393, 0.032272
us_000517878,0.013393, 0.032291
us_000489336,0.013393, 0.036534
us_000473591,0.013393, 0.036961
us_000587861,0.013393, 0.041871
us_000592560,0.013393, 0.042341
us_000521761,0.013393, 0.051437
us_000562140,0.013393, 0.066025
us_000507744,0.013393, 0.070828
us_000538344,0.013393, 0.073138
us_000545914,0.013393, 0.085027
us_000559135,0.013393, 0.089871
us_000543691,0.013393, 0.092093
us_000480792,0.013393, 0.099396
us_000522564,0.013393, 0.116936
us_000543851,0.013393, 0.143956
us_000549243,0.013393, 0.226650
us_000563118,0.013393, 0.287916
us_000555873,0.013393, 0.333005
us_000425859,0.013393, 0.588824
us_000496383,0.013393, 0.683060
us_000540679,0.002917, 0.000000
pr_001686071,0.002917, 0.000000
pr_001405288,0.002917, 0.000000
us_000581952,0.002917, 0.000001
pr_001755145,0.002917, 0.000046
us_000488452,0.002917, 0.000052
us_000550346,0.002917, 0.000052
us_000589718,0.002917, 0.000087
pr_000120476,0.002917, 0.000100
us_000533096,0.002917, 0.000140
us_000161835,0.002917, 0.000594
us_000580158,0.002917, 0.000852
us_000572555,0.002917, 0.007319
us_000464535,0.002917, 0.018873
us_000485189,0.002917, 0.021477
us_000580267,0.002917, 0.032782
us_000494367,0.002917, 0.058280
us_000414507,0.002917, 0.083527
us_000496816,0.002917, 0.362016
us_000595294,0.002917, 1.408123
pr_000996452,0.000175, 0.000000
pr_001112026,0.000175, 0.000001
pr_000438113,0.000175, 0.000006
us_000568328,0.000175, 0.000007
pr_000690173,0.000175, 0.000009
us_000567526,0.000175, 0.000867
us_000567557,0.000175, 0.000867
us_000481055,0.000175, 0.000966
us_000561229,0.000175, 0.002446
us_000527368,0.000175, 0.002446
us_000566141,0.000175, 0.002446
us_000545513,0.000175, 0.002446
us_000617469,0.000175, 0.002446
us_000566951,0.000175, 0.002755
us_000487415,0.000175, 0.002892
us_000567159,0.000175, 0.003557
us_000571870,0.000175, 0.005735
us_000566568,0.000175, 0.021211
us_000422908,0.000175, 0.031875
