Product ID : 889 # of JPs covered : 1 : 79 : Corp Law, 
us_000588166,0.387098, 0.001295
us_000532560,0.387098, 0.001357
us_000533071,0.387098, 0.001451
us_000547050,0.387098, 0.001464
us_000535544,0.387098, 0.001519
us_000523979,0.387098, 0.001571
us_000612230,0.387098, 0.002228
us_000592442,0.387098, 0.002406
us_000482995,0.387098, 0.003063
us_000509626,0.387098, 0.004468
us_000529567,0.387098, 0.004622
us_000524653,0.387098, 0.005707
us_000558457,0.387098, 0.005753
us_000601171,0.387098, 0.006433
us_000531498,0.387098, 0.007211
us_000589287,0.387098, 0.008579
us_000558867,0.387098, 0.010363
us_000576128,0.387098, 0.014756
us_000483123,0.387098, 0.056283
pr_000664514,0.387098, 0.094515
pr_001974868,0.387098, 0.094515
pr_000537599,0.387098, 0.100929
pr_000857182,0.387098, 0.100929
pr_000739497,0.387098, 0.101091
pr_000977899,0.387098, 0.101091
pr_000184496,0.376775, 0.000000
pr_000182461,0.376775, 0.000000
pr_001095517,0.376775, 0.000003
pr_000424990,0.376775, 0.000127
pr_001825767,0.376775, 0.000482
us_000472886,0.376775, 0.000961
pr_001073348,0.376775, 0.001798
pr_000951041,0.376775, 0.001851
pr_000918797,0.376775, 0.002861
pr_000770708,0.376775, 0.003908
us_000593088,0.376775, 0.013062
pr_001835564,0.376775, 0.014553
us_000592171,0.376775, 0.014617
us_000567609,0.376775, 0.055687
us_000565437,0.376775, 0.057281
us_000590951,0.376775, 0.101421
us_000589633,0.376775, 0.123923
us_000548864,0.376775, 0.125258
us_000533685,0.376775, 0.128552
us_000580895,0.376775, 0.138547
us_000567607,0.376775, 0.140447
us_000502407,0.376775, 0.142439
us_000567249,0.376775, 0.145784
us_000567608,0.376775, 0.149457
us_000477803,0.376775, 0.154159
us_000581776,0.376775, 0.158087
us_000584965,0.376775, 0.164673
us_000559858,0.376775, 0.168149
us_000597242,0.376775, 0.172204
us_000581049,0.376775, 0.173708
us_000580932,0.376775, 0.173708
us_000598398,0.376775, 0.174572
us_000562184,0.376775, 0.174884
us_000549719,0.376775, 0.175031
us_000540810,0.376775, 0.176078
us_000523139,0.376775, 0.177842
us_000604675,0.376775, 0.179528
us_000500687,0.376775, 0.183074
us_000268734,0.376775, 0.188320
us_000470074,0.376775, 0.188487
us_000601992,0.376775, 0.189608
us_000605392,0.376775, 0.189842
us_000585863,0.376775, 0.192775
us_000601978,0.376775, 0.192911
us_000480556,0.376775, 0.192980
us_000585208,0.376775, 0.195509
us_000580878,0.376775, 0.200167
us_000570877,0.376775, 0.202399
us_000592172,0.376775, 0.203941
us_000612135,0.376775, 0.206668
us_000558604,0.376775, 0.217801
us_000611260,0.376775, 0.223719
us_000113688,0.376775, 0.225240
us_000488922,0.376775, 0.256254
us_000591466,0.376775, 0.261422
us_000608911,0.376775, 0.265460
us_000589493,0.376775, 0.267329
us_000592173,0.376775, 0.270253
us_000591628,0.376775, 0.272161
us_000589607,0.376775, 0.273475
us_000609237,0.376775, 0.273475
us_000589610,0.376775, 0.273475
us_000614515,0.376775, 0.273717
us_000591811,0.376775, 0.273888
us_000533333,0.376775, 0.280263
us_000595665,0.376775, 0.280486
us_000608227,0.376775, 0.286423
us_000583289,0.376775, 0.296541
us_000591610,0.376775, 0.299195
us_000540565,0.376775, 0.301491
us_000577936,0.376775, 0.306243
us_000588834,0.376775, 0.307529
us_000606908,0.376775, 0.308536
us_000580283,0.376775, 0.319239
us_000562342,0.376775, 0.330277
us_000548693,0.376775, 0.344328
us_000596912,0.376775, 0.372606
us_000597372,0.376775, 0.420469
us_000556485,0.376775, 0.448601
us_000278527,0.376775, 0.478893
us_000583766,0.376775, 0.591283
us_000492525,0.376775, 0.643302
us_000110449,0.376775, 0.796653
us_000494092,0.376308, 0.000000
us_000541176,0.376308, 0.000000
us_000472427,0.376308, 0.000000
us_000462561,0.376308, 0.000000
us_000112533,0.376308, 0.000000
us_000464536,0.376308, 0.000000
us_000467525,0.376308, 0.000000
us_000464909,0.376308, 0.000000
us_000461823,0.376308, 0.000000
us_000462441,0.376308, 0.000000
us_000470877,0.376308, 0.000000
us_000469725,0.376308, 0.000000
us_000472674,0.376308, 0.000000
us_000466665,0.376308, 0.000000
us_000596564,0.376308, 0.000002
us_000594767,0.376308, 0.000002
us_000575643,0.376308, 0.000005
us_000523360,0.376308, 0.000015
us_000487500,0.376308, 0.000017
us_000468477,0.376308, 0.000028
us_000580489,0.376308, 0.000130
us_000574827,0.376308, 0.148471
us_000576201,0.376308, 0.199792
us_000615096,0.376308, 0.285763
us_000575767,0.376308, 0.332385
us_000487872,0.376308, 0.332966
us_000463900,0.376308, 0.350306
us_000574568,0.376308, 0.355513
us_000597038,0.376308, 0.355513
us_000596043,0.376308, 0.355513
us_000584507,0.376308, 0.355513
us_000596618,0.376308, 0.355895
us_000541215,0.376308, 0.358222
us_000550587,0.376308, 0.381762
us_000585443,0.376308, 0.382901
us_000551552,0.376308, 0.476126
us_000577284,0.376308, 0.498930
us_000596510,0.376308, 0.568035
us_000552969,0.376308, 0.940444
us_000568189,0.374521, 0.000000
us_000568791,0.374521, 0.000000
us_000546582,0.374521, 0.000000
us_000499008,0.374521, 0.000000
us_000564377,0.374521, 0.000000
us_000600299,0.374521, 0.000000
us_000543870,0.374521, 0.000001
us_000589593,0.374521, 0.000001
pr_000921038,0.374521, 0.000038
us_000554278,0.374521, 0.000184
us_000498503,0.374521, 0.000223
us_000609995,0.374521, 0.000601
us_000577927,0.374521, 0.001477
us_000532851,0.374521, 0.001875
us_000501432,0.374521, 0.080472
us_000589848,0.374521, 0.164021
us_000579851,0.374521, 0.165122
us_000113626,0.374521, 0.178294
us_000593189,0.374521, 0.183830
us_000593183,0.374521, 0.183830
us_000593158,0.374521, 0.183830
us_000550284,0.374521, 0.193591
us_000555274,0.374521, 0.198296
us_000614179,0.374521, 0.199206
us_000579884,0.374521, 0.207918
us_000476272,0.374521, 0.211600
us_000596465,0.374521, 0.212379
us_000562479,0.374521, 0.215863
us_000514121,0.374521, 0.290737
us_000614727,0.374521, 0.295562
us_000606711,0.374521, 0.295562
us_000559166,0.374521, 0.349002
us_000502172,0.374521, 0.419545
us_000562427,0.374521, 1.179253
us_000516616,0.374521, 1.288384
pr_000757097,0.362636, 0.060350
pr_001008038,0.362636, 0.062948
pr_000870174,0.362636, 0.062948
pr_001950144,0.362636, 0.062948
pr_000929881,0.362636, 0.068288
pr_000638464,0.346282, 0.061552
pr_000867838,0.346282, 0.061552
pr_000930817,0.346282, 0.061552
pr_000963776,0.346282, 0.061552
pr_000873751,0.346282, 0.061552
pr_000920040,0.346282, 0.061552
pr_001683221,0.330229, 0.058861
pr_000897007,0.330229, 0.060476
pr_000820725,0.330229, 0.060476
pr_000628123,0.330229, 0.060476
pr_000664387,0.330229, 0.060476
pr_000669964,0.330229, 0.060476
pr_000903624,0.330229, 0.060476
pr_000879513,0.330229, 0.060476
pr_000674442,0.330229, 0.060476
pr_000844619,0.330229, 0.060476
pr_001064683,0.330229, 0.060476
pr_000980023,0.330229, 0.060476
pr_002214700,0.330229, 0.060476
pr_000971360,0.330229, 0.060476
pr_000844469,0.330229, 0.060476
pr_000744646,0.330229, 0.060476
pr_001054015,0.330229, 0.060476
pr_000749954,0.330229, 0.060476
pr_000898011,0.330229, 0.060476
pr_000904369,0.330229, 0.060476
pr_000657311,0.330229, 0.060476
pr_001993011,0.330229, 0.060476
pr_002212691,0.330229, 0.060688
pr_000943056,0.330229, 0.061883
pr_001615236,0.320697, 0.000000
pr_000590200,0.320697, 0.000000
pr_000057145,0.320697, 0.000000
pr_001033122,0.320697, 0.000000
pr_000862915,0.320697, 0.000000
pr_000909263,0.320697, 0.000000
pr_001655907,0.320697, 0.000000
pr_000942440,0.320697, 0.000000
pr_001057273,0.320697, 0.000000
pr_000776803,0.320697, 0.000000
pr_001000495,0.320697, 0.000000
pr_000107452,0.320697, 0.000000
us_000503358,0.320697, 0.000001
us_000490323,0.320697, 0.000001
us_000536623,0.320697, 0.000001
us_000494624,0.320697, 0.000001
us_000563462,0.320697, 0.000001
us_000557046,0.320697, 0.000001
us_000562504,0.320697, 0.000001
pr_001140228,0.320697, 0.000002
pr_000712368,0.320697, 0.000002
pr_000739517,0.320697, 0.000002
pr_001611044,0.320697, 0.000002
pr_001660665,0.320697, 0.000003
pr_001064422,0.320697, 0.000008
pr_001687984,0.320697, 0.000008
pr_000299817,0.320697, 0.000008
pr_001131972,0.320697, 0.000008
pr_000756049,0.320697, 0.000008
pr_000764344,0.320697, 0.000008
pr_000512232,0.320697, 0.000008
pr_000554494,0.320697, 0.000008
pr_000584489,0.320697, 0.000008
pr_001033578,0.320697, 0.000008
pr_000190921,0.320697, 0.000008
pr_001698845,0.320697, 0.000008
pr_001094006,0.320697, 0.000008
pr_000831593,0.320697, 0.000008
pr_000750622,0.320697, 0.000008
pr_001050005,0.320697, 0.000008
pr_000832483,0.320697, 0.000008
pr_000727384,0.320697, 0.000008
pr_000598355,0.320697, 0.000008
pr_000027302,0.320697, 0.000008
pr_001694577,0.320697, 0.000008
pr_001401635,0.320697, 0.000008
pr_000917155,0.320697, 0.000008
pr_000910188,0.320697, 0.000008
pr_000512251,0.320697, 0.000008
pr_000950754,0.320697, 0.000008
pr_001050859,0.320697, 0.000008
pr_001628795,0.320697, 0.000008
pr_000173040,0.320697, 0.000008
pr_000176557,0.320697, 0.000008
pr_001029415,0.320697, 0.000008
pr_001692609,0.320697, 0.000008
pr_001813147,0.320697, 0.000008
pr_001059072,0.320697, 0.000008
pr_001680181,0.320697, 0.000008
pr_000020046,0.320697, 0.000008
pr_001038526,0.320697, 0.000008
pr_001029395,0.320697, 0.000008
pr_001408796,0.320697, 0.000008
pr_000954481,0.320697, 0.000008
pr_000821199,0.320697, 0.000008
pr_001112957,0.320697, 0.000008
pr_000180747,0.320697, 0.000008
pr_000952486,0.320697, 0.000008
pr_000227469,0.320697, 0.000010
pr_000897331,0.320697, 0.000011
pr_001586697,0.320697, 0.000011
pr_001583751,0.320697, 0.000011
pr_001655759,0.320697, 0.000012
pr_000648075,0.320697, 0.000012
pr_001004935,0.320697, 0.000013
pr_001017028,0.320697, 0.000013
pr_000652184,0.320697, 0.000013
pr_000284919,0.320697, 0.000014
pr_000014524,0.320697, 0.000015
pr_000730230,0.320697, 0.000016
pr_000592200,0.320697, 0.000016
pr_000223899,0.320697, 0.000016
pr_000588525,0.320697, 0.000016
pr_000983310,0.320697, 0.000016
pr_000814546,0.320697, 0.000016
pr_000313834,0.320697, 0.000018
pr_001654125,0.320697, 0.000018
pr_000742462,0.320697, 0.000018
pr_000896609,0.320697, 0.000018
pr_001637080,0.320697, 0.000018
pr_000588116,0.320697, 0.000018
pr_000993305,0.320697, 0.000019
pr_000849810,0.320697, 0.000020
pr_000977167,0.320697, 0.000020
pr_000344858,0.320697, 0.000020
pr_000638459,0.320697, 0.000021
pr_002231476,0.320697, 0.000022
pr_000433376,0.320697, 0.000023
pr_001703183,0.320697, 0.000024
pr_000970478,0.320697, 0.000026
pr_000344844,0.320697, 0.000030
pr_001703197,0.320697, 0.000038
pr_000238567,0.320697, 0.000047
pr_000011872,0.320697, 0.000047
pr_000216170,0.320697, 0.000047
pr_000158103,0.320697, 0.000049
pr_000347017,0.320697, 0.000051
pr_000223594,0.320697, 0.000052
pr_000933478,0.320697, 0.000054
pr_000284316,0.320697, 0.000054
pr_000378030,0.320697, 0.000058
pr_001412646,0.320697, 0.000058
pr_000573424,0.320697, 0.000060
pr_000701288,0.320697, 0.000060
pr_000587993,0.320697, 0.000060
pr_001062662,0.320697, 0.000060
pr_000892499,0.320697, 0.000060
pr_000952746,0.320697, 0.000060
pr_000950629,0.320697, 0.000060
pr_000076543,0.320697, 0.000063
pr_000987919,0.320697, 0.000064
pr_000334775,0.320697, 0.000065
pr_000630677,0.320697, 0.000065
pr_001020166,0.320697, 0.000066
pr_000765303,0.320697, 0.000066
pr_000275417,0.320697, 0.000077
pr_001062215,0.320697, 0.000085
pr_000657892,0.320697, 0.000093
pr_001635845,0.320697, 0.000094
pr_001085608,0.320697, 0.000095
pr_000572699,0.320697, 0.000097
us_000496214,0.320697, 0.000098
us_000528468,0.320697, 0.000098
pr_000906261,0.320697, 0.000099
pr_000767258,0.320697, 0.000099
pr_001021412,0.320697, 0.000099
pr_000859187,0.320697, 0.000099
pr_000587753,0.320697, 0.000099
pr_000652588,0.320697, 0.000099
pr_000295787,0.320697, 0.000099
pr_000866493,0.320697, 0.000099
pr_000733255,0.320697, 0.000099
pr_000744454,0.320697, 0.000099
pr_000981054,0.320697, 0.000099
pr_000712513,0.320697, 0.000099
pr_000930952,0.320697, 0.000099
pr_000927686,0.320697, 0.000099
pr_000899190,0.320697, 0.000099
pr_000020392,0.320697, 0.000101
pr_000167835,0.320697, 0.000111
pr_000003684,0.320697, 0.000114
pr_000591789,0.320697, 0.000119
pr_000012601,0.320697, 0.000121
pr_000582136,0.320697, 0.000125
pr_000702551,0.320697, 0.000125
pr_000002220,0.320697, 0.000131
pr_000591473,0.320697, 0.000133
us_000496463,0.320697, 0.000133
pr_000733572,0.320697, 0.000134
pr_000206994,0.320697, 0.000142
pr_000709391,0.320697, 0.000143
pr_000714561,0.320697, 0.000143
us_000546146,0.320697, 0.000144
pr_000578745,0.320697, 0.000145
pr_000869563,0.320697, 0.000146
pr_000209537,0.320697, 0.000148
pr_000584809,0.320697, 0.000156
pr_000536266,0.320697, 0.000159
pr_000116219,0.320697, 0.000172
pr_000626320,0.320697, 0.000183
pr_000165173,0.320697, 0.000186
pr_000829422,0.320697, 0.000195
pr_000598072,0.320697, 0.000200
pr_000588725,0.320697, 0.000206
pr_000332649,0.320697, 0.000206
pr_000191165,0.320697, 0.000224
pr_000705376,0.320697, 0.000239
pr_000717531,0.320697, 0.000252
pr_002126693,0.320697, 0.000277
us_000526261,0.320697, 0.000304
pr_001388634,0.320697, 0.000331
pr_001590678,0.320697, 0.000331
pr_000723769,0.320697, 0.000331
us_000541192,0.320697, 0.000348
us_000615134,0.320697, 0.000356
pr_001814538,0.320697, 0.000374
pr_000592952,0.320697, 0.000431
us_000476507,0.320697, 0.000438
us_000361429,0.320697, 0.000499
us_000528484,0.320697, 0.000546
pr_001076698,0.320697, 0.000605
us_000559043,0.320697, 0.000634
us_000558593,0.320697, 0.000762
pr_001658634,0.320697, 0.000771
us_000517536,0.320697, 0.000827
pr_000632305,0.320697, 0.000911
pr_000729601,0.320697, 0.000943
pr_000951909,0.320697, 0.000969
pr_000587972,0.320697, 0.001413
us_000592891,0.320697, 0.001430
us_000568600,0.320697, 0.003367
us_000474881,0.320697, 0.004047
pr_000710830,0.320697, 0.006290
pr_001105557,0.320697, 0.006563
us_000487119,0.320697, 0.009101
us_000567456,0.320697, 0.009693
us_000483472,0.320697, 0.010504
us_000607445,0.320697, 0.013712
us_000575838,0.320697, 0.018696
us_000549156,0.320697, 0.019100
us_000543909,0.320697, 0.021662
us_000494814,0.320697, 0.022122
pr_000888386,0.320697, 0.027904
us_000202203,0.320697, 0.039123
us_000530205,0.320697, 0.046045
us_000503596,0.320697, 0.046560
us_000484161,0.320697, 0.061247
us_000379696,0.320697, 0.070905
us_000490782,0.320697, 0.100420
us_000534572,0.317076, 0.000000
us_000516149,0.317076, 0.000000
us_000539508,0.317076, 0.000000
us_000508884,0.317076, 0.000000
us_000492450,0.317076, 0.000000
us_000493872,0.317076, 0.000000
pr_002080674,0.317076, 0.000000
pr_001662580,0.317076, 0.000000
pr_001924575,0.317076, 0.000000
pr_001027650,0.317076, 0.000000
us_000478923,0.317076, 0.000000
us_000560731,0.317076, 0.000000
us_000528723,0.317076, 0.000000
us_000495469,0.317076, 0.000000
us_000535804,0.317076, 0.000000
us_000546890,0.317076, 0.000001
pr_001076612,0.317076, 0.000001
pr_000162877,0.317076, 0.000001
pr_000946800,0.317076, 0.000001
pr_000584044,0.317076, 0.000001
pr_000701602,0.317076, 0.000016
pr_001752271,0.317076, 0.000026
pr_000850946,0.317076, 0.000033
pr_001775012,0.317076, 0.000052
pr_000880109,0.317076, 0.000064
pr_001047926,0.317076, 0.000081
pr_000835333,0.317076, 0.000088
us_000498495,0.317076, 0.000262
pr_000975720,0.317076, 0.000269
us_000544112,0.317076, 0.000309
us_000453116,0.317076, 0.000842
us_000475064,0.317076, 0.000968
us_000487678,0.317076, 0.001397
us_000514940,0.317076, 0.001467
pr_000401350,0.317076, 0.001512
us_000460252,0.317076, 0.003781
us_000482306,0.317076, 0.004822
pr_001399156,0.317076, 0.005275
us_000494655,0.317076, 0.007612
us_000521885,0.317076, 0.009760
us_000335496,0.317076, 0.010994
us_000509438,0.317076, 0.018867
us_000386049,0.317076, 0.021989
us_000183256,0.317076, 0.062180
pr_001661616,0.312090, 0.000000
pr_001663941,0.312090, 0.000000
us_000566192,0.312090, 0.000002
us_000542034,0.312090, 0.000002
us_000520541,0.312090, 0.000002
us_000498510,0.312090, 0.000002
us_000556282,0.312090, 0.000002
us_000499952,0.312090, 0.000002
us_000500375,0.312090, 0.000002
us_000518755,0.312090, 0.000002
pr_002080135,0.312090, 0.000181
us_000605086,0.312090, 0.000233
us_000510881,0.312090, 0.000250
us_000550384,0.312090, 0.001021
us_000606632,0.312090, 0.005832
us_000594529,0.312090, 0.006779
us_000595699,0.312090, 0.006934
us_000538474,0.312090, 0.020970
us_000613260,0.312090, 0.045352
pr_000619734,0.309621, 0.000014
pr_000601683,0.309621, 0.000014
pr_000241733,0.309621, 0.000014
pr_000503661,0.309621, 0.000067
pr_002169343,0.309621, 0.000351
pr_002102088,0.309621, 0.000351
pr_000190570,0.309621, 0.000351
pr_002057443,0.309621, 0.000351
pr_001007514,0.309621, 0.000388
pr_000282488,0.309621, 0.000388
pr_002159514,0.309621, 0.000388
pr_001728672,0.309621, 0.000408
pr_001821146,0.309621, 0.000408
pr_001994069,0.309621, 0.000408
pr_000943675,0.309621, 0.000442
pr_001603804,0.309621, 0.000583
pr_001581506,0.309621, 0.000620
pr_000598500,0.309621, 0.000687
pr_001076880,0.309621, 0.000716
pr_001882168,0.309621, 0.000766
pr_001042125,0.309621, 0.000829
pr_001105361,0.309621, 0.000838
pr_002065810,0.309621, 0.000865
pr_001988984,0.309621, 0.000953
pr_001679916,0.309621, 0.001095
pr_000631521,0.309621, 0.001180
pr_001082562,0.309621, 0.001893
pr_000168439,0.309621, 0.009136
us_000567737,0.309621, 0.057123
us_000512002,0.287430, 0.000000
us_000571361,0.287430, 0.000000
us_000472144,0.287430, 0.000000
us_000467614,0.287430, 0.000000
pr_000282955,0.287430, 0.000000
us_000562298,0.287430, 0.000000
us_000570820,0.287430, 0.000000
us_000591611,0.287430, 0.000000
us_000545631,0.287430, 0.000000
us_000544442,0.287430, 0.000000
us_000494289,0.287430, 0.000000
us_000614943,0.287430, 0.000000
us_000585036,0.287430, 0.000000
us_000523882,0.287430, 0.000004
pr_001730148,0.287430, 0.000005
pr_001761708,0.287430, 0.000005
pr_001683708,0.287430, 0.000005
us_000530042,0.287430, 0.000005
us_000460953,0.287430, 0.000006
us_000443819,0.287430, 0.000008
us_000530780,0.287430, 0.000036
us_000532894,0.287430, 0.000036
us_000532897,0.287430, 0.000036
us_000473762,0.287430, 0.000060
us_000216782,0.287430, 0.000061
pr_000928992,0.287430, 0.000086
pr_001667883,0.287430, 0.000092
us_000512846,0.287430, 0.000265
us_000606105,0.287430, 0.000429
us_000574483,0.287430, 0.000450
us_000481959,0.287430, 0.000694
us_000476737,0.287430, 0.000703
us_000613880,0.287430, 0.000813
us_000558711,0.287430, 0.002075
us_000568784,0.287430, 0.002124
pr_001138299,0.287430, 0.002375
pr_001198215,0.287430, 0.002375
us_000565325,0.287430, 0.002689
pr_000826351,0.287430, 0.003117
us_000536294,0.287430, 0.005322
us_000578504,0.287430, 0.006380
us_000617051,0.287430, 0.007368
us_000568107,0.287430, 0.008527
us_000595311,0.287430, 0.009117
us_000520306,0.287430, 0.010981
us_000504856,0.287430, 0.012427
us_000552631,0.287430, 0.014364
us_000596780,0.287430, 0.015661
us_000540466,0.287430, 0.024500
us_000577185,0.287430, 0.024585
us_000551705,0.287430, 0.024922
us_000475503,0.287430, 0.026888
us_000567360,0.287430, 0.047774
us_000615734,0.287430, 0.057773
us_000565640,0.287430, 0.090603
us_000555912,0.287430, 0.093733
us_000555914,0.287430, 0.102885
us_000537380,0.287430, 0.112331
us_000564011,0.287430, 0.152066
us_000561668,0.287430, 0.164468
us_000594842,0.287430, 0.169338
us_000515429,0.287430, 0.174763
us_000528689,0.287430, 0.188618
us_000539487,0.287430, 0.196073
us_000503828,0.287430, 0.380438
us_000580264,0.287430, 0.946722
pr_001760382,0.283718, 0.000000
pr_002088573,0.283718, 0.000000
pr_001586035,0.283718, 0.000000
pr_002110393,0.283718, 0.000000
pr_001950975,0.283718, 0.000000
pr_002082069,0.283718, 0.000000
pr_000640994,0.283718, 0.000000
