Product ID : 1034 # of JPs covered : 1 : 224 : Employment Litigation, 
us_000585504,0.054803, 0.116405
us_000164754,0.054803, 0.117303
us_000531911,0.054803, 0.117416
us_000573571,0.054803, 0.118106
us_000598778,0.054803, 0.118610
us_000573236,0.054803, 0.118914
us_000478988,0.054803, 0.118975
us_000554803,0.054803, 0.119350
us_000473148,0.054803, 0.119540
us_000573268,0.054803, 0.119688
us_000244267,0.054803, 0.119770
us_000551176,0.054803, 0.119882
us_000596063,0.054803, 0.120071
us_000595730,0.054803, 0.120513
us_000472321,0.054803, 0.120547
us_000311505,0.054803, 0.120931
us_000482403,0.054803, 0.121807
us_000495729,0.054803, 0.121895
us_000482870,0.054803, 0.122378
us_000487606,0.054803, 0.122660
us_000499043,0.054803, 0.122769
us_000464421,0.054803, 0.123449
us_000602336,0.054803, 0.124981
us_000543695,0.054803, 0.125147
us_000487401,0.054803, 0.125719
us_000532638,0.054803, 0.125933
us_000480988,0.054803, 0.126183
us_000599400,0.054803, 0.126321
us_000550674,0.054803, 0.127151
us_000561866,0.054803, 0.127183
us_000486397,0.054803, 0.127228
us_000480080,0.054803, 0.128577
us_000146259,0.054803, 0.128677
us_000611026,0.054803, 0.130418
us_000482840,0.054803, 0.130483
us_000482980,0.054803, 0.130756
us_000485919,0.054803, 0.131391
us_000471440,0.054803, 0.132777
us_000554028,0.054803, 0.133011
us_000396724,0.054803, 0.133211
us_000543091,0.054803, 0.133710
us_000522758,0.054803, 0.133747
us_000560226,0.054803, 0.134240
us_000081912,0.054803, 0.134927
us_000506966,0.054803, 0.135352
us_000531505,0.054803, 0.136379
us_000614548,0.054803, 0.137301
us_000561059,0.054803, 0.139640
us_000482372,0.054803, 0.139825
us_000497619,0.054803, 0.140090
us_000560655,0.054803, 0.140941
us_000571533,0.054803, 0.141580
us_000500477,0.054803, 0.142175
us_000487890,0.054803, 0.142736
us_000483895,0.054803, 0.143691
us_000544226,0.054803, 0.144443
us_000473797,0.054803, 0.146368
us_000551602,0.054803, 0.146542
us_000489880,0.054803, 0.148690
us_000481687,0.054803, 0.149091
us_000517615,0.054803, 0.150016
us_000586358,0.054803, 0.151803
us_000491994,0.054803, 0.152676
us_000569666,0.054803, 0.152884
us_000574785,0.054803, 0.153430
us_000506135,0.054803, 0.153516
us_000390528,0.054803, 0.154380
us_000550458,0.054803, 0.154581
us_000480411,0.054803, 0.155077
us_000564086,0.054803, 0.156810
us_000569011,0.054803, 0.157381
us_000463884,0.054803, 0.157938
us_000353523,0.054803, 0.158183
us_000496428,0.054803, 0.158587
us_000492056,0.054803, 0.158741
us_000502959,0.054803, 0.159149
us_000203474,0.054803, 0.161567
us_000487991,0.054803, 0.162070
us_000508639,0.054803, 0.162457
us_000467219,0.054803, 0.162697
us_000492044,0.054803, 0.163291
us_000514874,0.054803, 0.163754
us_000573718,0.054803, 0.165445
us_000120712,0.054803, 0.165519
us_000403813,0.054803, 0.166231
us_000500319,0.054803, 0.168048
us_000003398,0.054803, 0.168576
us_000566080,0.054803, 0.169483
us_000568294,0.054803, 0.170142
us_000600889,0.054803, 0.171298
us_000585926,0.054803, 0.172271
us_000602431,0.054803, 0.174394
us_000573961,0.054803, 0.174595
us_000531879,0.054803, 0.174788
us_000472795,0.054803, 0.174924
us_000473465,0.054803, 0.178195
us_000599462,0.054803, 0.178371
us_000590994,0.054803, 0.179276
us_000482718,0.054803, 0.179502
us_000474422,0.054803, 0.179853
us_000616894,0.054803, 0.179887
us_000519010,0.054803, 0.180954
us_000585854,0.054803, 0.181146
us_000499344,0.054803, 0.181288
us_000468729,0.054803, 0.182462
us_000470824,0.054803, 0.183536
us_000558474,0.054803, 0.186084
us_000496879,0.054803, 0.186354
us_000549291,0.054803, 0.186687
us_000588654,0.054803, 0.187691
us_000503118,0.054803, 0.189666
us_000472783,0.054803, 0.189795
us_000616481,0.054803, 0.189945
us_000530873,0.054803, 0.192123
us_000498046,0.054803, 0.192613
us_000491570,0.054803, 0.195183
us_000503064,0.054803, 0.196339
us_000472899,0.054803, 0.196882
us_000480005,0.054803, 0.197024
us_000545103,0.054803, 0.197337
us_000481628,0.054803, 0.197752
us_000543866,0.054803, 0.198003
us_000495747,0.054803, 0.198904
us_000487843,0.054803, 0.199520
us_000567120,0.054803, 0.202603
us_000496678,0.054803, 0.203848
us_000569925,0.054803, 0.205830
us_000504598,0.054803, 0.210594
us_000517584,0.054803, 0.211437
us_000509273,0.054803, 0.212260
us_000566139,0.054803, 0.214390
us_000605211,0.054803, 0.215977
us_000467199,0.054803, 0.218812
us_000490572,0.054803, 0.221880
us_000583304,0.054803, 0.224054
us_000590429,0.054803, 0.224381
us_000519942,0.054803, 0.228426
us_000503347,0.054803, 0.229137
us_000494008,0.054803, 0.229373
us_000597169,0.054803, 0.230038
us_000535415,0.054803, 0.233784
us_000484999,0.054803, 0.234169
us_000612074,0.054803, 0.237885
us_000495038,0.054803, 0.246731
us_000489078,0.054803, 0.251980
us_000508820,0.054803, 0.255958
us_000487897,0.054803, 0.256231
us_000569429,0.054803, 0.258151
us_000584901,0.054803, 0.262721
us_000366264,0.054803, 0.262754
us_000499664,0.054803, 0.263329
us_000596065,0.054803, 0.271639
us_000357172,0.054803, 0.275160
us_000494283,0.054803, 0.275391
us_000052864,0.054803, 0.279294
us_000531644,0.054803, 0.280838
us_000499357,0.054803, 0.293521
us_000562251,0.054803, 0.295649
us_000491249,0.054803, 0.300810
us_000493878,0.054803, 0.301585
us_000568453,0.054803, 0.316490
us_000459026,0.054803, 0.319474
us_000591339,0.054803, 0.320104
us_000561404,0.054803, 0.332893
us_000578671,0.054803, 0.336294
us_000497427,0.054803, 0.336681
us_000266842,0.054803, 0.336694
us_000095800,0.054803, 0.350375
us_000494793,0.054803, 0.376999
us_000517961,0.054803, 0.377909
us_000480858,0.054803, 0.400899
us_000464424,0.054803, 0.407043
us_000472573,0.054803, 0.415796
us_000467895,0.054803, 0.418105
us_000476184,0.054803, 0.430155
us_000479271,0.054803, 0.437500
us_000477335,0.054803, 0.496095
us_000544268,0.054803, 0.526044
us_000497563,0.054803, 0.535634
us_000482309,0.054803, 0.557663
us_000531532,0.054803, 0.598359
us_000486516,0.054803, 0.620743
us_000497535,0.054803, 0.624517
us_000476420,0.054803, 0.656801
us_000115760,0.054803, 0.758963
us_000477189,0.054803, 0.820410
us_000594780,0.054803, 0.854226
us_000467572,0.054803, 0.858658
us_000491384,0.054803, 1.053673
us_000525358,0.054803, 1.144523
us_000489495,0.042444, 0.000000
us_000487586,0.042444, 0.000000
us_000467898,0.042444, 0.000000
us_000465843,0.042444, 0.000000
us_000480059,0.042444, 0.000000
pr_000000312,0.042444, 0.000000
us_000483549,0.042444, 0.000061
us_000169343,0.042444, 0.431043
us_000467062,0.042444, 0.523353
us_000481365,0.042444, 0.552557
us_000496346,0.042444, 0.581159
us_000532664,0.042444, 0.698465
