Product ID : 2147 JPs covered : 216 : Accounting-Non-Profit, 
pr_000727881,0.162011, 0.243510
pr_001001986,0.162011, 0.243510
pr_000995310,0.162011, 0.243510
pr_001126131,0.162011, 0.243510
pr_001128581,0.162011, 0.243510
pr_001126610,0.162011, 0.243510
pr_001161349,0.162011, 0.243510
pr_001128386,0.162011, 0.243510
pr_001129328,0.162011, 0.243510
pr_001128744,0.162011, 0.243510
pr_000823149,0.162011, 0.243510
pr_001127100,0.162011, 0.243510
pr_001126766,0.162011, 0.243510
pr_001008383,0.162011, 0.243510
pr_001140011,0.162011, 0.243510
pr_001142056,0.162011, 0.243510
pr_001852840,0.162011, 0.243510
pr_001997296,0.162011, 0.243510
pr_001128323,0.162011, 0.243510
pr_001127215,0.162011, 0.243510
pr_000899127,0.162011, 0.243510
pr_001112302,0.162011, 0.243510
pr_001063287,0.162011, 0.243510
pr_002025445,0.162011, 0.243510
pr_001015812,0.162011, 0.243510
pr_001127307,0.162011, 0.243510
pr_001130636,0.162011, 0.243510
pr_000556981,0.162011, 0.243510
pr_001129102,0.162011, 0.243510
pr_001596569,0.162011, 0.243510
pr_000876630,0.162011, 0.243510
pr_001130475,0.162011, 0.243510
pr_001128071,0.162011, 0.243510
pr_001127929,0.162011, 0.243510
pr_002036087,0.162011, 0.243510
pr_001129845,0.162011, 0.243510
pr_001127250,0.162011, 0.243510
pr_000751318,0.162011, 0.243510
pr_001128289,0.162011, 0.243510
pr_001131182,0.162011, 0.243510
pr_000817727,0.162011, 0.243510
pr_001654542,0.162011, 0.243510
pr_001128817,0.162011, 0.243510
pr_001129953,0.162011, 0.243510
pr_001129364,0.162011, 0.243510
pr_001128992,0.162011, 0.243510
pr_000716687,0.162011, 0.243510
pr_002121467,0.162011, 0.243510
pr_001128582,0.162011, 0.243510
pr_001126805,0.162011, 0.243510
pr_001131216,0.162011, 0.243510
pr_001144109,0.162011, 0.243510
pr_000776842,0.162011, 0.243510
pr_001129348,0.162011, 0.243510
pr_000862083,0.162011, 0.243510
pr_001129900,0.162011, 0.243510
pr_002027490,0.162011, 0.243510
pr_001089642,0.162011, 0.243510
pr_001130150,0.162011, 0.243510
pr_000748825,0.162011, 0.243510
pr_001143890,0.162011, 0.243510
pr_000995312,0.162011, 0.243510
pr_001127386,0.162011, 0.243510
pr_001651234,0.162011, 0.243510
pr_001128327,0.162011, 0.243510
pr_001128396,0.162011, 0.243510
pr_001131277,0.162011, 0.243510
pr_001821830,0.162011, 0.243510
pr_001941623,0.162011, 0.243510
pr_001130420,0.162011, 0.243510
pr_001126572,0.162011, 0.243510
pr_001126809,0.162011, 0.243510
pr_001126881,0.162011, 0.243510
pr_001126960,0.162011, 0.243510
pr_000838983,0.162011, 0.243510
pr_001129384,0.162011, 0.243510
pr_001142082,0.162011, 0.243510
pr_001157923,0.162011, 0.243510
pr_001129862,0.162011, 0.243510
pr_001004303,0.162011, 0.243512
pr_000975978,0.162011, 0.243512
pr_000556335,0.162011, 0.243544
pr_002002093,0.162011, 0.243565
pr_000715430,0.162011, 0.243672
pr_000747981,0.162011, 0.244092
pr_000926140,0.162011, 0.244406
pr_000994356,0.162011, 0.245113
pr_000651116,0.162011, 0.245113
pr_000720114,0.162011, 0.245113
pr_000697484,0.162011, 0.245113
pr_000736927,0.162011, 0.245113
pr_000633534,0.162011, 0.245113
pr_000713204,0.162011, 0.245113
pr_001015013,0.162011, 0.245113
pr_000712874,0.162011, 0.245113
pr_000712746,0.162011, 0.245113
pr_000651478,0.162011, 0.245113
pr_000993691,0.162011, 0.245113
pr_000513677,0.162011, 0.245113
pr_000723335,0.162011, 0.245113
pr_000904549,0.162011, 0.245113
pr_000823998,0.162011, 0.245113
pr_000928454,0.162011, 0.245176
pr_000285551,0.162011, 0.245185
pr_000559606,0.162011, 0.245187
pr_000714809,0.162011, 0.245187
pr_000558159,0.162011, 0.245187
pr_000981528,0.162011, 0.245187
pr_000926263,0.162011, 0.245187
pr_000849885,0.162011, 0.245276
pr_000558020,0.162011, 0.245276
pr_000556392,0.162011, 0.245377
pr_002049473,0.162011, 0.245379
pr_000546598,0.162011, 0.245379
pr_000713519,0.162011, 0.245379
pr_001124698,0.162011, 0.245379
pr_001142045,0.162011, 0.245379
pr_001083058,0.162011, 0.245379
pr_001124640,0.162011, 0.245379
pr_001130774,0.162011, 0.245379
pr_001154555,0.162011, 0.245379
pr_001131348,0.162011, 0.245379
pr_001689524,0.162011, 0.245379
pr_001126537,0.162011, 0.245379
pr_000992001,0.162011, 0.245379
pr_001625839,0.162011, 0.245379
pr_000560977,0.162011, 0.245379
pr_001089479,0.162011, 0.245379
pr_001161855,0.162011, 0.245379
pr_001129332,0.162011, 0.245379
pr_000742049,0.162011, 0.245379
pr_001163320,0.162011, 0.245379
pr_001128123,0.162011, 0.245379
pr_001129287,0.162011, 0.245379
pr_001130912,0.162011, 0.245379
pr_001130943,0.162011, 0.245379
pr_001896735,0.162011, 0.245379
pr_000932165,0.162011, 0.245379
pr_001128748,0.162011, 0.245379
pr_001128834,0.162011, 0.245379
pr_001128244,0.162011, 0.245379
pr_001143598,0.162011, 0.245379
pr_000719556,0.162011, 0.245379
pr_000560131,0.162011, 0.245379
pr_001127638,0.162011, 0.245379
pr_001131008,0.162011, 0.245379
pr_001785032,0.162011, 0.245379
pr_000753672,0.162011, 0.245379
pr_001951273,0.162011, 0.245379
pr_001806029,0.162011, 0.245379
pr_001126279,0.162011, 0.245379
pr_001157919,0.162011, 0.245379
pr_001127553,0.162011, 0.245379
pr_001088996,0.162011, 0.245379
pr_001127007,0.162011, 0.245379
pr_001138849,0.162011, 0.245379
pr_000816376,0.162011, 0.245379
pr_001811491,0.162011, 0.245379
pr_002036646,0.162011, 0.245379
pr_001159635,0.162011, 0.245379
pr_000839458,0.162011, 0.245379
pr_001126346,0.162011, 0.245379
pr_000992608,0.162011, 0.245379
pr_001130000,0.162011, 0.245379
pr_000923136,0.162011, 0.245379
pr_001126618,0.162011, 0.245379
pr_001130637,0.162011, 0.245379
pr_001128262,0.162011, 0.245379
pr_001997958,0.162011, 0.245379
pr_001126504,0.162011, 0.245379
pr_001127798,0.162011, 0.245379
pr_000823868,0.162011, 0.245379
pr_001128104,0.162011, 0.245379
pr_000691099,0.162011, 0.245379
pr_001126412,0.162011, 0.245379
pr_001126560,0.162011, 0.245379
pr_001143602,0.162011, 0.245379
pr_002008143,0.162011, 0.245379
pr_002039759,0.162011, 0.245379
pr_001128707,0.162011, 0.245379
pr_000554826,0.162011, 0.245379
pr_001088176,0.162011, 0.245379
pr_001088373,0.162011, 0.245379
pr_001796109,0.162011, 0.245379
pr_001131418,0.162011, 0.245379
pr_001807287,0.162011, 0.245379
pr_001140973,0.162011, 0.245379
pr_000848302,0.162011, 0.245379
pr_001130335,0.162011, 0.245379
pr_001128529,0.162011, 0.245379
pr_001141100,0.162011, 0.245379
pr_002039545,0.162011, 0.245379
pr_001127502,0.162011, 0.245379
pr_001130447,0.162011, 0.245379
pr_001127807,0.162011, 0.245379
pr_001130936,0.162011, 0.245379
pr_001941227,0.162011, 0.245379
pr_001786408,0.162011, 0.245379
pr_002107949,0.162011, 0.245379
pr_001127618,0.162011, 0.245379
pr_001140685,0.162011, 0.245379
pr_001129322,0.162011, 0.245379
pr_000753218,0.162011, 0.245379
pr_000720764,0.162011, 0.245379
pr_001127698,0.162011, 0.245379
pr_001708007,0.162011, 0.245379
pr_001780188,0.162011, 0.245379
pr_000558207,0.162011, 0.245379
pr_000658643,0.162011, 0.245379
pr_001874636,0.162011, 0.245379
pr_001087814,0.162011, 0.245379
pr_001129793,0.162011, 0.245379
pr_001128945,0.162011, 0.245379
pr_000817948,0.162011, 0.245379
pr_001127169,0.162011, 0.245379
pr_001743492,0.162011, 0.245379
pr_001161292,0.162011, 0.245379
pr_001942957,0.162011, 0.245379
pr_001127990,0.162011, 0.245379
pr_001130163,0.162011, 0.245379
pr_001126426,0.162011, 0.245379
pr_001128101,0.162011, 0.245379
pr_001130775,0.162011, 0.245379
pr_001128899,0.162011, 0.245379
pr_000695491,0.162011, 0.245379
pr_001128475,0.162011, 0.245379
pr_001128210,0.162011, 0.245379
pr_000551957,0.162011, 0.245379
pr_001126912,0.162011, 0.245379
pr_001096748,0.162011, 0.245379
pr_001140010,0.162011, 0.245379
pr_001128122,0.162011, 0.245379
pr_001130780,0.162011, 0.245379
pr_001131234,0.162011, 0.245379
pr_000558399,0.162011, 0.245379
pr_001127238,0.162011, 0.245379
pr_001129395,0.162011, 0.245379
pr_001130792,0.162011, 0.245379
pr_000979412,0.162011, 0.245379
pr_002003226,0.162011, 0.245379
pr_000822949,0.162011, 0.245379
pr_001892899,0.162011, 0.245379
pr_001093663,0.162011, 0.245379
pr_001126088,0.162011, 0.245379
pr_001128982,0.162011, 0.245379
pr_001675848,0.162011, 0.245379
pr_001155265,0.162011, 0.245379
pr_001130471,0.162011, 0.245379
pr_001128737,0.162011, 0.245379
pr_001131108,0.162011, 0.245379
pr_001130366,0.162011, 0.245379
pr_001786933,0.162011, 0.245379
pr_000821507,0.162011, 0.245379
pr_001737479,0.162011, 0.245379
pr_001131065,0.162011, 0.245379
pr_001795726,0.162011, 0.245379
pr_001128246,0.162011, 0.245379
pr_000991806,0.162011, 0.245379
pr_001126797,0.162011, 0.245379
pr_001622219,0.162011, 0.245379
pr_001130179,0.162011, 0.245379
pr_001096677,0.162011, 0.245379
pr_001884078,0.162011, 0.245379
pr_001001935,0.162011, 0.245379
pr_001131268,0.162011, 0.245379
pr_001130766,0.162011, 0.245379
pr_001127838,0.162011, 0.245379
pr_001126597,0.162011, 0.245379
pr_001126168,0.162011, 0.245379
pr_001128629,0.162011, 0.245379
pr_000745568,0.162011, 0.245379
pr_001075062,0.162011, 0.245379
pr_001126151,0.162011, 0.245379
pr_001126153,0.162011, 0.245379
pr_000651373,0.162011, 0.245379
pr_001866292,0.162011, 0.245379
pr_002032097,0.162011, 0.245379
pr_001127843,0.162011, 0.245379
pr_001001291,0.162011, 0.245379
pr_001135782,0.162011, 0.245379
pr_000553753,0.162011, 0.245379
pr_001130372,0.162011, 0.245379
pr_002026450,0.162011, 0.245379
pr_001130015,0.162011, 0.245379
pr_001130507,0.162011, 0.245379
pr_001129104,0.162011, 0.245379
pr_001128199,0.162011, 0.245379
pr_001127574,0.162011, 0.245379
pr_001143031,0.162011, 0.245379
pr_001088328,0.162011, 0.245379
pr_001128103,0.162011, 0.245379
pr_001004291,0.162011, 0.245379
pr_001135781,0.162011, 0.245379
pr_001130468,0.162011, 0.245379
pr_002036950,0.162011, 0.245379
pr_000819131,0.162011, 0.245379
pr_000968437,0.162011, 0.245379
pr_001126477,0.162011, 0.245379
pr_001129951,0.162011, 0.245379
pr_001816397,0.162011, 0.245379
pr_001130710,0.162011, 0.245379
pr_001041396,0.162011, 0.245379
pr_001130514,0.162011, 0.245379
pr_001128656,0.162011, 0.245379
pr_001126464,0.162011, 0.245379
pr_001130898,0.162011, 0.245379
pr_000750686,0.162011, 0.245379
pr_002001912,0.162011, 0.245379
pr_001126114,0.162011, 0.245379
pr_001130691,0.162011, 0.245379
pr_001128642,0.162011, 0.245379
pr_001126917,0.162011, 0.245379
pr_001127637,0.162011, 0.245379
pr_000655592,0.162011, 0.245379
pr_001128148,0.162011, 0.245379
pr_001127934,0.162011, 0.245379
pr_001127240,0.162011, 0.245379
pr_000760484,0.162011, 0.245379
pr_001162885,0.162011, 0.245379
pr_000816305,0.162011, 0.245379
pr_001129313,0.162011, 0.245379
pr_001127612,0.162011, 0.245379
pr_001781855,0.162011, 0.245379
pr_002035350,0.162011, 0.245379
pr_001872591,0.162011, 0.245379
pr_001127193,0.162011, 0.245379
pr_001087498,0.162011, 0.245379
pr_001128630,0.162011, 0.245379
pr_001127040,0.162011, 0.245379
pr_001127439,0.162011, 0.245379
pr_001730192,0.162011, 0.245379
pr_001128494,0.162011, 0.245379
pr_000982320,0.162011, 0.245379
pr_001128988,0.162011, 0.245379
pr_000562319,0.162011, 0.245379
pr_001778161,0.162011, 0.245379
pr_000559590,0.162011, 0.245379
pr_001792412,0.162011, 0.245379
pr_000856969,0.162011, 0.245379
pr_001130050,0.162011, 0.245379
pr_001128141,0.162011, 0.245379
pr_000721171,0.162011, 0.245379
pr_000654844,0.162011, 0.245379
pr_001797262,0.162011, 0.245379
pr_001142685,0.162011, 0.245379
pr_001141326,0.162011, 0.245379
pr_000560852,0.162011, 0.245379
pr_001130613,0.162011, 0.245379
pr_002000833,0.162011, 0.245379
pr_001904955,0.162011, 0.245379
pr_001126625,0.162011, 0.245379
pr_000640197,0.162011, 0.245379
pr_001041244,0.162011, 0.245379
pr_000819192,0.162011, 0.245379
pr_001130502,0.162011, 0.245379
pr_001127146,0.162011, 0.245379
pr_001124707,0.162011, 0.245379
pr_000655369,0.162011, 0.245379
pr_001088203,0.162011, 0.245379
pr_001001157,0.162011, 0.245379
pr_001128299,0.162011, 0.245379
pr_001130360,0.162011, 0.245379
pr_001129923,0.162011, 0.245379
pr_001127426,0.162011, 0.245379
pr_001159333,0.162011, 0.245379
pr_001126574,0.162011, 0.245379
pr_001131310,0.162011, 0.245379
pr_000811947,0.162011, 0.245379
pr_001043128,0.162011, 0.245379
pr_000880832,0.162011, 0.245379
pr_000723625,0.162011, 0.245379
pr_001127372,0.162011, 0.245379
pr_000779176,0.162011, 0.245379
pr_001128243,0.162011, 0.245379
pr_001129980,0.162011, 0.245379
pr_001087755,0.162011, 0.245379
pr_001001046,0.162011, 0.245379
pr_001164775,0.162011, 0.245379
pr_001888399,0.162011, 0.245379
pr_001156672,0.162011, 0.245379
pr_001794852,0.162011, 0.245379
pr_001093272,0.162011, 0.245379
pr_001126532,0.162011, 0.245379
pr_001127107,0.162011, 0.245379
pr_000852502,0.162011, 0.245379
pr_001159322,0.162011, 0.245379
pr_000827124,0.162011, 0.245379
pr_001084809,0.162011, 0.245379
pr_000203151,0.162011, 0.245379
pr_001128466,0.162011, 0.245379
pr_001127554,0.162011, 0.245379
pr_001044442,0.162011, 0.245379
pr_001090795,0.162011, 0.245379
pr_001128776,0.162011, 0.245379
pr_001130851,0.162011, 0.245379
pr_001142622,0.162011, 0.245379
pr_001591673,0.162011, 0.245379
pr_000862855,0.162011, 0.245379
pr_000550664,0.162011, 0.245379
pr_000720571,0.162011, 0.245379
pr_000819093,0.162011, 0.245379
pr_000629317,0.162011, 0.245379
pr_001124675,0.162011, 0.245379
pr_001002043,0.162011, 0.245379
pr_001130657,0.162011, 0.245379
pr_001131086,0.162011, 0.245379
pr_001131408,0.162011, 0.245379
pr_001126603,0.162011, 0.245379
pr_001130387,0.162011, 0.245379
pr_000654856,0.162011, 0.245379
pr_000951840,0.162011, 0.245379
pr_001126354,0.162011, 0.245379
pr_001001416,0.162011, 0.245379
pr_001127855,0.162011, 0.245379
pr_001616162,0.162011, 0.245379
pr_001127649,0.162011, 0.245379
pr_001126900,0.162011, 0.245379
pr_001127005,0.162011, 0.245379
pr_000809320,0.162011, 0.245379
pr_001131003,0.162011, 0.245379
pr_001089712,0.162011, 0.245379
pr_000991886,0.162011, 0.245379
pr_001142197,0.162011, 0.245379
pr_001127645,0.162011, 0.245379
pr_000718660,0.162011, 0.245379
pr_001124533,0.162011, 0.245379
pr_001131242,0.162011, 0.245379
pr_001127064,0.162011, 0.245379
pr_001131435,0.162011, 0.245379
pr_001130458,0.162011, 0.245379
pr_000848253,0.162011, 0.245379
pr_001089660,0.162011, 0.245379
pr_001127661,0.162011, 0.245379
pr_001905764,0.162011, 0.245379
pr_000558836,0.162011, 0.245379
pr_001785509,0.162011, 0.245379
pr_000932179,0.162011, 0.245379
pr_001126513,0.162011, 0.245379
pr_001159530,0.162011, 0.245379
pr_001776548,0.162011, 0.245379
pr_001130492,0.162011, 0.245379
pr_001090878,0.162011, 0.245379
pr_001119098,0.162011, 0.245379
pr_001583616,0.162011, 0.245379
pr_000926164,0.162011, 0.245379
pr_001130579,0.162011, 0.245379
pr_001897605,0.162011, 0.245379
pr_001129457,0.162011, 0.245379
pr_000712425,0.162011, 0.245379
pr_001126422,0.162011, 0.245379
pr_001130996,0.162011, 0.245379
pr_001142106,0.162011, 0.245379
pr_001128506,0.162011, 0.245379
pr_000562343,0.162011, 0.245379
pr_000825872,0.162011, 0.245379
pr_001811651,0.162011, 0.245379
pr_000627964,0.162011, 0.245379
pr_001168060,0.162011, 0.245379
pr_001129961,0.162011, 0.245379
pr_001128285,0.162011, 0.245379
pr_000928438,0.162011, 0.245379
pr_001127092,0.162011, 0.245379
pr_001126291,0.162011, 0.245379
pr_001126205,0.162011, 0.245379
pr_001127947,0.162011, 0.245379
pr_001145487,0.162011, 0.245379
pr_001126374,0.162011, 0.245379
pr_001081273,0.162011, 0.245379
pr_001127178,0.162011, 0.245379
pr_001159572,0.162011, 0.245379
pr_001889954,0.162011, 0.245379
pr_001128653,0.162011, 0.245379
pr_000993109,0.162011, 0.245379
pr_001130270,0.162011, 0.245379
pr_000880420,0.162011, 0.245379
pr_001088387,0.162011, 0.245379
pr_000363226,0.162011, 0.245379
pr_001127869,0.162011, 0.245379
pr_001705096,0.162011, 0.245379
pr_001129001,0.162011, 0.245379
pr_000781539,0.162011, 0.245379
pr_001129199,0.162011, 0.245379
pr_001129796,0.162011, 0.245379
pr_001003305,0.162011, 0.245379
pr_001130037,0.162011, 0.245379
pr_001044695,0.162011, 0.245379
pr_001130376,0.162011, 0.245379
pr_000970681,0.162011, 0.245379
pr_001128793,0.162011, 0.245379
pr_001774484,0.162011, 0.245379
pr_001130790,0.162011, 0.245379
pr_000864623,0.162011, 0.245379
pr_001126482,0.162011, 0.245379
pr_001126210,0.162011, 0.245379
pr_000743536,0.162011, 0.245379
pr_001798475,0.162011, 0.245379
pr_001129156,0.162011, 0.245379
pr_001128310,0.162011, 0.245379
pr_001124712,0.162011, 0.245379
pr_000651366,0.162011, 0.245379
pr_001126425,0.162011, 0.245379
pr_000746251,0.162011, 0.245379
pr_001124580,0.162011, 0.245379
pr_001705352,0.162011, 0.245379
pr_001129977,0.162011, 0.245379
pr_001131411,0.162011, 0.245379
pr_001043894,0.162011, 0.245379
pr_001128622,0.162011, 0.245379
pr_001131097,0.162011, 0.245379
pr_001129246,0.162011, 0.245379
pr_001124531,0.162011, 0.245379
pr_001130909,0.162011, 0.245379
pr_001130159,0.162011, 0.245379
pr_001102606,0.162011, 0.245379
pr_001128043,0.162011, 0.245379
pr_001089810,0.162011, 0.245379
pr_000723377,0.162011, 0.245410
pr_002001601,0.162011, 0.245435
pr_000940722,0.162011, 0.245606
pr_000712392,0.162011, 0.245714
pr_000512727,0.162011, 0.245752
pr_000715212,0.162011, 0.246018
pr_000651117,0.162011, 0.246018
pr_000653236,0.162011, 0.246018
pr_000655619,0.162011, 0.246018
pr_000660005,0.162011, 0.246018
pr_000723955,0.162011, 0.246184
pr_001014602,0.162011, 0.246184
pr_001015775,0.162011, 0.246184
pr_001800849,0.162011, 0.246184
pr_000557391,0.162011, 0.246477
pr_000652411,0.162011, 0.246477
pr_000511997,0.162011, 0.246477
pr_000862620,0.162011, 0.246991
pr_000823120,0.162011, 0.246991
pr_000655191,0.162011, 0.246991
pr_000720408,0.162011, 0.246991
pr_001044389,0.162011, 0.246991
pr_000653220,0.162011, 0.246991
pr_001043420,0.162011, 0.246991
pr_000720431,0.162011, 0.246991
pr_000557137,0.162011, 0.246991
pr_001063348,0.162011, 0.246991
pr_000716710,0.162011, 0.246991
pr_000923161,0.162011, 0.246991
pr_000718770,0.162011, 0.246991
pr_000553093,0.162011, 0.246991
pr_000914904,0.162011, 0.246991
pr_000746015,0.162011, 0.246991
pr_000720567,0.162011, 0.246991
pr_000560761,0.162011, 0.246991
pr_001041313,0.162011, 0.246991
pr_000696365,0.162011, 0.246991
pr_000994479,0.162011, 0.246991
pr_000821695,0.162011, 0.246991
pr_000695712,0.162011, 0.246991
pr_000743582,0.162011, 0.246991
pr_000717649,0.162011, 0.246991
pr_000747757,0.162011, 0.246991
pr_001001204,0.162011, 0.246991
pr_000363869,0.162011, 0.246991
pr_000559994,0.162011, 0.246991
pr_000513066,0.162011, 0.246991
pr_000826882,0.162011, 0.246991
pr_000695970,0.162011, 0.246991
pr_001004458,0.162011, 0.246991
pr_000717260,0.162011, 0.246991
pr_000715366,0.162011, 0.246991
pr_000890807,0.162011, 0.246991
pr_001004358,0.162011, 0.246991
pr_000738673,0.162011, 0.246991
pr_001063268,0.162011, 0.246991
pr_000697344,0.162011, 0.246991
pr_000234348,0.162011, 0.247003
pr_000720814,0.162011, 0.247046
pr_001001339,0.162011, 0.247053
pr_000718918,0.162011, 0.247053
pr_000396854,0.162011, 0.247064
pr_000720570,0.162011, 0.247064
pr_000712323,0.162011, 0.247064
pr_000512582,0.162011, 0.247064
pr_000715669,0.162011, 0.247064
pr_000654707,0.162011, 0.247064
pr_000897612,0.162011, 0.247064
pr_000986918,0.162011, 0.247064
pr_000696136,0.162011, 0.247216
pr_000700847,0.162011, 0.247218
pr_000839398,0.162011, 0.247218
pr_000560870,0.162011, 0.247218
pr_000633380,0.162011, 0.247218
pr_000555876,0.162011, 0.247254
pr_000557968,0.162011, 0.247255
pr_000513505,0.162011, 0.247257
pr_001124540,0.162011, 0.247257
pr_001145082,0.162011, 0.247257
pr_001130714,0.162011, 0.247257
pr_001128255,0.162011, 0.247257
pr_000562137,0.162011, 0.247257
pr_001131343,0.162011, 0.247257
pr_001788637,0.162011, 0.247257
pr_001864519,0.162011, 0.247257
pr_000824952,0.162011, 0.247257
pr_000852511,0.162011, 0.247257
pr_001127480,0.162011, 0.247257
pr_000993124,0.162011, 0.247257
pr_000585293,0.162011, 0.247257
pr_001621344,0.162011, 0.247257
pr_001089801,0.162011, 0.247257
pr_001088886,0.162011, 0.247257
pr_001788288,0.162011, 0.247257
pr_001101361,0.162011, 0.247257
pr_001159321,0.162011, 0.247257
pr_001129468,0.162011, 0.247257
pr_001137260,0.162011, 0.247257
pr_001128600,0.162011, 0.247257
pr_000695903,0.162011, 0.247257
pr_001129296,0.162011, 0.247257
pr_001130525,0.162011, 0.247257
pr_000883254,0.162011, 0.247257
pr_000862213,0.162011, 0.247257
pr_001130988,0.162011, 0.247257
pr_001129131,0.162011, 0.247257
pr_000559129,0.162011, 0.247257
pr_001129449,0.162011, 0.247257
pr_001128095,0.162011, 0.247257
pr_001128542,0.162011, 0.247257
pr_001128464,0.162011, 0.247257
pr_000558185,0.162011, 0.247257
pr_001787665,0.162011, 0.247257
pr_001128634,0.162011, 0.247257
pr_001131061,0.162011, 0.247257
pr_001124636,0.162011, 0.247257
pr_001777301,0.162011, 0.247257
pr_001130888,0.162011, 0.247257
pr_000723544,0.162011, 0.247257
pr_001782723,0.162011, 0.247257
pr_002121208,0.162011, 0.247257
pr_001129180,0.162011, 0.247257
pr_001127863,0.162011, 0.247257
pr_001090865,0.162011, 0.247257
pr_001785427,0.162011, 0.247257
pr_001129346,0.162011, 0.247257
pr_000991481,0.162011, 0.247257
pr_001770931,0.162011, 0.247257
pr_001013576,0.162011, 0.247257
pr_000725046,0.162011, 0.247257
pr_000917291,0.162011, 0.247257
pr_000720546,0.162011, 0.247257
pr_001999486,0.162011, 0.247257
pr_001046773,0.162011, 0.247257
pr_001126468,0.162011, 0.247257
pr_001128777,0.162011, 0.247257
pr_001018329,0.162011, 0.247257
pr_000992573,0.162011, 0.247257
pr_000750969,0.162011, 0.247257
pr_002027084,0.162011, 0.247257
pr_000720776,0.162011, 0.247257
pr_001128661,0.162011, 0.247257
pr_001089840,0.162011, 0.247257
pr_000560234,0.162011, 0.247257
pr_001012640,0.162011, 0.247257
pr_002040423,0.162011, 0.247257
pr_000559015,0.162011, 0.247257
pr_001677938,0.162011, 0.247257
pr_001130767,0.162011, 0.247257
pr_000887716,0.162011, 0.247257
pr_001804503,0.162011, 0.247257
pr_001128230,0.162011, 0.247257
pr_001900367,0.162011, 0.247257
pr_001129974,0.162011, 0.247257
pr_001142313,0.162011, 0.247257
pr_002045070,0.162011, 0.247257
pr_001128458,0.162011, 0.247257
pr_001128380,0.162011, 0.247257
pr_000848965,0.162011, 0.247257
pr_000376067,0.162011, 0.247257
pr_001131306,0.162011, 0.247257
pr_001089459,0.162011, 0.247257
pr_001128266,0.162011, 0.247257
pr_001124664,0.162011, 0.247257
pr_000823134,0.162011, 0.247257
pr_001003301,0.162011, 0.247257
pr_000722662,0.162011, 0.247257
pr_001129801,0.162011, 0.247257
pr_000627860,0.162011, 0.247257
pr_001142081,0.162011, 0.247257
pr_000715381,0.162011, 0.247257
pr_000748026,0.162011, 0.247257
pr_001003993,0.162011, 0.247257
pr_001793453,0.162011, 0.247257
pr_000695784,0.162011, 0.247257
pr_001124651,0.162011, 0.247257
pr_000775827,0.162011, 0.247257
pr_001648263,0.162011, 0.247257
pr_001796120,0.162011, 0.247257
pr_001042370,0.162011, 0.247257
pr_000821227,0.162011, 0.247257
pr_001126491,0.162011, 0.247257
pr_000715287,0.162011, 0.247257
pr_001887286,0.162011, 0.247257
pr_001003734,0.162011, 0.247257
pr_001999684,0.162011, 0.247257
pr_000776899,0.162011, 0.247257
pr_001127049,0.162011, 0.247257
pr_001001864,0.162011, 0.247257
pr_001397334,0.162011, 0.247257
pr_001126266,0.162011, 0.247257
pr_002040286,0.162011, 0.247257
pr_000994235,0.162011, 0.247257
pr_000551746,0.162011, 0.247257
pr_002120682,0.162011, 0.247257
pr_001127027,0.162011, 0.247257
pr_000724992,0.162011, 0.247257
pr_001127940,0.162011, 0.247257
pr_000558419,0.162011, 0.247257
pr_001627090,0.162011, 0.247257
pr_001892382,0.162011, 0.247257
pr_001087407,0.162011, 0.247257
pr_001808509,0.162011, 0.247257
pr_000695977,0.162011, 0.247257
pr_001093291,0.162011, 0.247257
pr_000951849,0.162011, 0.247257
pr_001130092,0.162011, 0.247257
pr_001089641,0.162011, 0.247257
pr_001128163,0.162011, 0.247257
pr_000433860,0.162011, 0.247257
pr_000872514,0.162011, 0.247257
pr_001129241,0.162011, 0.247257
pr_000562250,0.162011, 0.247257
pr_000725447,0.162011, 0.247257
pr_001130819,0.162011, 0.247257
pr_002244406,0.162011, 0.247257
pr_000882516,0.162011, 0.247257
pr_001089637,0.162011, 0.247257
pr_001129320,0.162011, 0.247257
pr_001874686,0.162011, 0.247257
pr_001128874,0.162011, 0.247257
pr_001124543,0.162011, 0.247257
pr_000720709,0.162011, 0.247257
pr_001788307,0.162011, 0.247257
pr_001126989,0.162011, 0.247257
pr_000838889,0.162011, 0.247257
pr_001394535,0.162011, 0.247257
pr_001827238,0.162011, 0.247257
pr_001794475,0.162011, 0.247257
pr_001855499,0.162011, 0.247257
pr_001112349,0.162011, 0.247257
pr_001126146,0.162011, 0.247257
pr_001144175,0.162011, 0.247257
pr_001130289,0.162011, 0.247257
pr_001780756,0.162011, 0.247257
pr_001886970,0.162011, 0.247257
pr_001879828,0.162011, 0.247257
pr_001131204,0.162011, 0.247257
pr_001394292,0.162011, 0.247257
pr_001126503,0.162011, 0.247257
pr_000560112,0.162011, 0.247257
pr_000892032,0.162011, 0.247257
pr_001883732,0.162011, 0.247257
pr_001126500,0.162011, 0.247257
pr_000637855,0.162011, 0.247257
pr_001126735,0.162011, 0.247257
pr_001130135,0.162011, 0.247257
pr_000994433,0.162011, 0.247257
pr_001075124,0.162011, 0.247257
pr_001794267,0.162011, 0.247257
pr_000905695,0.162011, 0.247257
pr_001127920,0.162011, 0.247257
pr_001131012,0.162011, 0.247257
pr_001905726,0.162011, 0.247257
pr_001129045,0.162011, 0.247257
pr_001126499,0.162011, 0.247257
pr_001130956,0.162011, 0.247257
pr_000822414,0.162011, 0.247257
pr_001630376,0.162011, 0.247257
