Product ID : 958 # of JPs covered : 1 : 69 : Class Action, 
OID,Confidence at Map Node,Error at Map Node
us_000583513,0.209053, 0.555441
us_000556335,0.209053, 0.557549
us_000612655,0.209053, 0.557895
us_000561028,0.209053, 0.559360
us_000566784,0.209053, 0.559850
us_000608758,0.209053, 0.564832
us_000595733,0.209053, 0.564832
us_000601445,0.209053, 0.564832
us_000612421,0.209053, 0.564832
us_000595550,0.209053, 0.564832
us_000610472,0.209053, 0.564832
us_000589508,0.209053, 0.564832
us_000606938,0.209053, 0.564832
us_000612406,0.209053, 0.564832
us_000576884,0.209053, 0.565110
us_000595553,0.209053, 0.565351
us_000574527,0.209053, 0.565521
us_000609606,0.209053, 0.566005
us_000610096,0.209053, 0.566226
us_000612566,0.209053, 0.566738
us_000595577,0.209053, 0.567294
us_000576489,0.209053, 0.567492
us_000558292,0.209053, 0.567637
us_000561278,0.209053, 0.567665
us_000584596,0.209053, 0.567816
us_000608998,0.209053, 0.568592
us_000594595,0.209053, 0.570335
us_000528039,0.209053, 0.570410
us_000576646,0.209053, 0.570828
us_000589231,0.209053, 0.571416
us_000527083,0.209053, 0.572627
us_000501828,0.209053, 0.574761
us_000551970,0.209053, 0.598368
us_000495478,0.209053, 0.598698
us_000595085,0.209053, 0.601350
us_000585852,0.209053, 0.602398
us_000483120,0.209053, 0.602483
us_000542703,0.209053, 0.605351
us_000480475,0.209053, 0.607450
us_000493014,0.209053, 0.609705
us_000592863,0.209053, 0.616253
us_000483567,0.209053, 0.616427
us_000549391,0.209053, 0.625381
us_000588336,0.209053, 0.626357
us_000584244,0.209053, 0.628998
us_000476323,0.209053, 0.632425
us_000545495,0.209053, 0.636994
us_000538650,0.209053, 0.646411
us_000510035,0.209053, 0.659096
us_000595066,0.209053, 0.664295
us_000593196,0.209053, 0.678827
us_000509257,0.209053, 0.689525
us_000591476,0.209053, 0.695515
us_000577807,0.209053, 0.699723
us_000471183,0.209053, 0.702933
us_000593980,0.209053, 0.707567
us_000470076,0.209053, 0.722845
us_000566353,0.209053, 1.139535
us_000590576,0.209053, 1.269947
pr_001081868,0.197273, 0.000000
us_000187548,0.197273, 0.000000
us_000116201,0.197273, 0.000000
us_000524844,0.197273, 0.000000
us_000562704,0.197273, 0.000000
us_000468148,0.197273, 0.000017
pr_002095268,0.197273, 0.000025
pr_001823224,0.197273, 0.000031
pr_000889971,0.197273, 0.000076
pr_000884335,0.197273, 0.000115
pr_000814232,0.197273, 0.000157
pr_000805843,0.197273, 0.000187
pr_000770983,0.197273, 0.000258
pr_000983884,0.197273, 0.000270
pr_001681920,0.197273, 0.000277
pr_000726426,0.197273, 0.000319
pr_001664728,0.197273, 0.000328
pr_000260630,0.197273, 0.000359
us_000591903,0.197273, 0.000670
us_000563180,0.197273, 0.000694
us_000569836,0.197273, 0.000716
pr_001093178,0.197273, 0.000777
us_000476528,0.197273, 0.001135
us_000579640,0.197273, 0.001135
us_000595305,0.197273, 0.001135
pr_000633078,0.197273, 0.002347
us_000477437,0.197273, 0.004063
us_000460762,0.197273, 0.007619
us_000494305,0.197273, 0.008631
us_000181778,0.197273, 0.008897
us_000478966,0.197273, 0.011686
us_000584559,0.197273, 0.012204
us_000587855,0.197273, 0.016007
us_000106035,0.197273, 0.096808
us_000480173,0.197273, 0.115460
us_000571881,0.197273, 0.155466
us_000537681,0.197273, 0.183126
us_000572304,0.197273, 0.272874
us_000532708,0.197273, 0.320339
us_000584752,0.197273, 1.202243
us_000589426,0.197273, 1.237603
us_000453151,0.197273, 1.305815
us_000515838,0.197273, 1.306397
us_000528051,0.197273, 1.311402
us_000484346,0.197273, 1.336048
us_000525931,0.197273, 1.383639
us_000565288,0.197273, 1.431514
us_000477035,0.197273, 1.449885
us_000476419,0.197273, 1.458725
us_000570255,0.197273, 1.469718
us_000488227,0.197273, 1.472339
us_000476926,0.197273, 1.472358
us_000587632,0.197273, 1.490837
us_000527826,0.197273, 1.495191
us_000438134,0.197273, 1.497668
us_000512863,0.197273, 1.508054
us_000500250,0.197273, 1.534974
us_000476594,0.197273, 1.540802
us_000550906,0.197273, 1.546469
us_000529887,0.197273, 1.547749
us_000574549,0.197273, 1.553517
us_000566708,0.197273, 1.555681
us_000559133,0.197273, 1.562574
us_000208773,0.197273, 1.564238
us_000571876,0.197273, 1.584323
us_000533335,0.197273, 1.584562
us_000529835,0.197273, 1.585538
us_000589457,0.197273, 1.585974
us_000525954,0.197273, 1.586259
us_000512473,0.197273, 1.595750
us_000278364,0.197273, 1.614762
us_000579480,0.197273, 1.620840
us_000488312,0.197273, 1.628777
us_000584762,0.197273, 1.665212
us_000506942,0.197273, 1.776647
us_000507129,0.197273, 1.854401
us_000473610,0.197273, 2.104646
us_000482864,0.197273, 2.292598
us_000491075,0.197273, 2.372517
us_000598519,0.197273, 2.882855
pr_000583242,0.195648, 0.000000
us_000499991,0.195648, 0.000600
us_000497405,0.195648, 0.000847
us_000493124,0.195648, 0.003249
us_000535279,0.195648, 0.003465
us_000556757,0.195648, 0.004515
us_000500794,0.195648, 0.012028
us_000415077,0.195648, 0.014483
us_000495978,0.195648, 0.026363
us_000551280,0.195648, 1.041928
us_000524821,0.195648, 1.119001
us_000551317,0.195648, 1.278655
us_000507329,0.195648, 1.451370
us_000501514,0.195648, 1.456969
us_000445984,0.195648, 1.736010
us_000506380,0.195648, 3.129814
pr_000905492,0.164787, 0.000001
pr_002069185,0.164787, 0.000001
pr_001093044,0.164787, 0.000001
pr_000988870,0.164787, 0.000001
pr_000821787,0.164787, 0.000001
pr_001133716,0.164787, 0.000002
pr_001010967,0.164787, 0.000002
pr_000601553,0.164787, 0.000003
pr_000259746,0.164787, 0.000003
pr_001590070,0.164787, 0.000004
pr_001670917,0.164787, 0.000004
pr_001089471,0.164787, 0.000004
pr_002074555,0.164787, 0.000005
pr_002192141,0.164787, 0.000005
pr_000900206,0.164787, 0.000007
pr_000447223,0.164787, 0.000008
us_000539512,0.164787, 0.000009
pr_001072315,0.164787, 0.000009
pr_001000539,0.164787, 0.000010
pr_001070669,0.164787, 0.000010
pr_001918604,0.164787, 0.000010
pr_001108101,0.164787, 0.000011
pr_001395629,0.164787, 0.000011
pr_001672386,0.164787, 0.000012
pr_001720613,0.164787, 0.000018
pr_001106873,0.164787, 0.000094
us_000546174,0.164787, 0.000140
us_000544530,0.164787, 0.000578
us_000517628,0.164787, 0.008845
us_000470913,0.164787, 0.008929
us_000543686,0.164787, 0.009474
us_000601297,0.164787, 0.009698
us_000530859,0.164787, 0.027160
us_000570416,0.164787, 0.038592
us_000539490,0.164787, 0.189397
us_000523570,0.164787, 0.190323
us_000557296,0.164787, 0.190918
us_000562692,0.164787, 0.191213
us_000510943,0.164787, 0.193078
us_000509755,0.164787, 0.193686
us_000523520,0.164787, 0.194185
us_000615262,0.164787, 0.204106
us_000615986,0.164787, 0.204106
us_000582486,0.164787, 0.204106
us_000599686,0.164787, 0.204106
us_000517044,0.164787, 0.204135
us_000582754,0.164787, 0.204135
us_000518658,0.164787, 0.204135
us_000582928,0.164787, 0.204203
us_000614558,0.164787, 0.204371
us_000606366,0.164787, 0.204558
us_000539658,0.164787, 0.204558
us_000519761,0.164787, 0.204558
us_000568224,0.164787, 0.204558
us_000540324,0.164787, 0.204558
us_000172917,0.164787, 0.204583
us_000582829,0.164787, 0.204583
us_000539603,0.164787, 0.204611
us_000539357,0.164787, 0.205579
us_000605248,0.164787, 0.206514
us_000602190,0.164787, 0.207136
us_000516053,0.164787, 0.208451
us_000611786,0.164787, 0.209668
us_000609546,0.164787, 0.209859
us_000491246,0.164787, 0.214034
us_000595004,0.164787, 0.214312
us_000582830,0.164787, 0.216729
us_000535456,0.164787, 0.222610
us_000568270,0.164787, 0.223657
us_000505748,0.164787, 0.224534
us_000575845,0.164787, 0.367428
us_000500451,0.123113, 0.005926
us_000547783,0.123113, 0.008603
us_000504854,0.123113, 0.034051
us_000527668,0.123113, 0.052898
us_000526883,0.123113, 0.056574
us_000517747,0.123113, 0.064394
us_000297829,0.123113, 0.074432
us_000506362,0.123113, 0.082041
us_000520451,0.123113, 0.092065
us_000506540,0.123113, 0.142514
us_000234778,0.123113, 0.152017
us_000553997,0.119948, 0.000000
us_000541581,0.119948, 0.000000
us_000278479,0.119948, 0.000000
us_000549087,0.119948, 0.000000
us_000548979,0.119948, 0.000000
us_000447477,0.119948, 0.000000
us_000485418,0.119948, 0.000000
us_000462165,0.119948, 0.000000
us_000483228,0.119948, 0.000000
us_000460795,0.119948, 0.000000
us_000549089,0.119948, 0.000000
us_000462113,0.119948, 0.000000
us_000481079,0.119948, 0.000000
us_000462211,0.119948, 0.000000
us_000539387,0.119948, 0.000000
us_000438341,0.119948, 0.000000
us_000579698,0.119948, 0.000000
pr_001145177,0.119948, 0.000000
pr_001627957,0.119948, 0.000000
us_000570257,0.119948, 0.000000
us_000479632,0.119948, 0.000000
pr_000374411,0.119948, 0.000001
pr_000998347,0.119948, 0.000001
pr_000383977,0.119948, 0.000001
pr_000383624,0.119948, 0.000001
pr_001035525,0.119948, 0.000001
pr_001611593,0.119948, 0.000001
pr_000446525,0.119948, 0.000001
pr_001828659,0.119948, 0.000001
pr_001820085,0.119948, 0.000001
pr_001621152,0.119948, 0.000001
pr_001685742,0.119948, 0.000001
pr_000629350,0.119948, 0.000001
pr_001158850,0.119948, 0.000001
pr_000571440,0.119948, 0.000001
pr_000374248,0.119948, 0.000001
pr_001155242,0.119948, 0.000001
pr_001034312,0.119948, 0.000001
pr_000570961,0.119948, 0.000001
pr_001035554,0.119948, 0.000001
pr_000570491,0.119948, 0.000001
pr_000515128,0.119948, 0.000001
pr_000389808,0.119948, 0.000001
pr_001071265,0.119948, 0.000001
pr_001824432,0.119948, 0.000001
pr_001034634,0.119948, 0.000001
pr_001817568,0.119948, 0.000001
pr_001156935,0.119948, 0.000001
pr_000383825,0.119948, 0.000001
pr_001620395,0.119948, 0.000001
pr_001034745,0.119948, 0.000001
pr_001155863,0.119948, 0.000001
pr_000966183,0.119948, 0.000001
pr_001825037,0.119948, 0.000001
pr_000764229,0.119948, 0.000001
pr_000764598,0.119948, 0.000001
pr_001034210,0.119948, 0.000001
pr_000298367,0.119948, 0.000001
pr_000508100,0.119948, 0.000001
pr_001824851,0.119948, 0.000001
pr_001035168,0.119948, 0.000001
pr_001821657,0.119948, 0.000001
pr_000389434,0.119948, 0.000001
pr_001819338,0.119948, 0.000001
pr_000616765,0.119948, 0.000001
pr_001828356,0.119948, 0.000001
pr_000768189,0.119948, 0.000001
pr_000690896,0.119948, 0.000001
pr_001737820,0.119948, 0.000001
pr_000384447,0.119948, 0.000001
pr_001825403,0.119948, 0.000001
pr_001035445,0.119948, 0.000001
pr_001735193,0.119948, 0.000001
us_000616886,0.119948, 0.000001
us_000495225,0.119948, 0.000001
us_000580684,0.119948, 0.000001
us_000617244,0.119948, 0.000001
us_000617201,0.119948, 0.000001
pr_001655466,0.119948, 0.000001
pr_001799107,0.119948, 0.000001
pr_001817115,0.119948, 0.000001
pr_000770865,0.119948, 0.000006
pr_001132655,0.119948, 0.000006
pr_001020307,0.119948, 0.000006
pr_000210322,0.119948, 0.000007
pr_002134273,0.119948, 0.000007
pr_001973140,0.119948, 0.000007
pr_001897039,0.119948, 0.000007
pr_001114780,0.119948, 0.000007
us_000504084,0.119948, 0.000011
pr_001123942,0.119948, 0.000019
pr_001890419,0.119948, 0.000026
pr_001400526,0.119948, 0.000026
pr_000522400,0.119948, 0.000030
us_000572673,0.119948, 0.000035
us_000539111,0.119948, 0.000050
us_000580656,0.119948, 0.000050
pr_000381936,0.119948, 0.000051
pr_000169145,0.119948, 0.000051
us_000592840,0.119948, 0.000083
us_000613574,0.119948, 0.000094
us_000532726,0.119948, 0.000109
pr_001392964,0.119948, 0.000111
pr_000747539,0.119948, 0.000115
pr_001037013,0.119948, 0.000119
us_000574295,0.119948, 0.000144
pr_002072273,0.119948, 0.000149
pr_000343018,0.119948, 0.000163
pr_000833237,0.119948, 0.000177
us_000583498,0.119948, 0.000231
us_000540234,0.119948, 0.000231
pr_000959084,0.119948, 0.000234
pr_000963270,0.119948, 0.000292
pr_000653440,0.119948, 0.000310
us_000563564,0.119948, 0.000320
pr_001980885,0.119948, 0.000329
pr_000196149,0.119948, 0.000342
pr_000716855,0.119948, 0.000383
pr_000707393,0.119948, 0.000383
pr_000704327,0.119948, 0.000447
pr_001625421,0.119948, 0.000486
pr_000767447,0.119948, 0.000569
pr_000646258,0.119948, 0.000618
us_000446743,0.119948, 0.000625
pr_000167486,0.119948, 0.000636
us_000506975,0.119948, 0.000645
pr_001024822,0.119948, 0.000763
pr_000667625,0.119948, 0.000764
pr_000181476,0.119948, 0.000765
pr_000738632,0.119948, 0.000773
pr_000693885,0.119948, 0.000808
pr_001390890,0.119948, 0.000857
us_000524108,0.119948, 0.000990
pr_001121529,0.119948, 0.001409
us_000480204,0.119948, 0.001517
us_000502645,0.119948, 0.001528
pr_000611737,0.119948, 0.001597
pr_000172256,0.119948, 0.001761
us_000560244,0.119948, 0.002058
pr_000890479,0.119948, 0.002454
pr_000681479,0.119948, 0.002828
pr_001590508,0.119948, 0.002838
us_000489712,0.119948, 0.003870
us_000513287,0.119948, 0.005001
us_000511446,0.119948, 0.005469
us_000480050,0.119948, 0.005570
us_000578277,0.119948, 0.006275
us_000487693,0.119948, 0.009411
us_000510870,0.119948, 0.012185
us_000487797,0.119948, 0.013599
us_000608055,0.119948, 0.014769
us_000495256,0.119948, 0.015415
us_000614109,0.119948, 0.016812
us_000401290,0.119948, 0.032024
us_000397538,0.119948, 0.046259
us_000592663,0.119948, 0.057755
us_000484528,0.119948, 0.062999
pr_001837475,0.119948, 0.063935
pr_001989642,0.119948, 0.064985
us_000463837,0.119948, 0.066418
us_000588215,0.119948, 0.086383
us_000564412,0.119948, 0.098485
pr_001727847,0.119948, 0.133363
us_000509710,0.119948, 0.134481
us_000545774,0.119948, 0.139599
us_000432583,0.119948, 0.288220
us_000510998,0.119948, 0.393654
pr_002113835,0.119948, 0.873199
pr_001960072,0.119948, 0.875643
pr_001943815,0.119948, 0.879475
pr_001959450,0.119948, 0.881627
pr_001946879,0.119948, 0.884791
pr_001937561,0.119948, 0.885590
pr_001937560,0.119948, 0.885590
pr_001917724,0.119948, 0.887354
pr_002116381,0.119948, 0.888920
pr_002054714,0.119948, 0.889612
pr_001993335,0.119948, 0.890208
pr_001962694,0.119948, 0.890569
pr_002110740,0.119948, 0.891346
pr_002111741,0.119948, 0.892368
pr_002059575,0.119948, 0.892680
pr_001946982,0.119948, 0.892820
pr_002114230,0.119948, 0.892981
pr_002114234,0.119948, 0.892981
pr_002114231,0.119948, 0.892981
pr_001926884,0.119948, 0.893052
pr_001952638,0.119948, 0.893211
pr_001948199,0.119948, 0.893782
pr_001960372,0.119948, 0.893877
pr_001855683,0.119948, 0.895177
pr_001982576,0.119948, 0.895539
pr_001953208,0.119948, 0.895718
pr_001854584,0.119948, 0.895904
pr_002139610,0.119948, 0.896047
pr_001951881,0.119948, 0.896568
pr_001951882,0.119948, 0.896568
pr_002099663,0.119948, 0.896939
pr_001961845,0.119948, 0.896970
pr_002070977,0.119948, 0.897828
pr_001951727,0.119948, 0.897842
pr_002070279,0.119948, 0.898100
pr_001951034,0.119948, 0.898119
pr_001947707,0.119948, 0.898164
pr_001982659,0.119948, 0.898619
pr_001957186,0.119948, 0.898760
pr_002110428,0.119948, 0.898773
pr_002099283,0.119948, 0.898779
pr_002099282,0.119948, 0.898779
pr_001954517,0.119948, 0.898959
pr_001949965,0.119948, 0.899203
pr_001968931,0.119948, 0.899539
pr_002055767,0.119948, 0.899564
pr_002055768,0.119948, 0.899564
pr_001977752,0.119948, 0.900059
pr_002056514,0.119948, 0.901237
pr_001982846,0.119948, 0.901969
pr_002065925,0.119948, 0.901994
pr_001956059,0.119948, 0.902115
pr_001958139,0.119948, 0.902653
pr_001958140,0.119948, 0.902653
pr_002108620,0.119948, 0.903147
pr_002127743,0.119948, 0.903689
pr_002073077,0.119948, 0.903699
pr_001886957,0.119948, 0.903953
pr_002101399,0.119948, 0.904071
pr_002103277,0.119948, 0.904841
pr_002070027,0.119948, 0.905389
pr_002106830,0.119948, 0.905945
pr_002106043,0.119948, 0.906008
pr_002106041,0.119948, 0.906008
pr_002106044,0.119948, 0.906008
pr_002106835,0.119948, 0.906064
pr_002106831,0.119948, 0.906064
pr_001705357,0.119948, 0.906217
pr_001956718,0.119948, 0.914162
pr_001845291,0.119948, 0.924052
pr_002107946,0.119948, 0.944314
pr_001974112,0.119948, 0.947680
pr_001724109,0.119948, 0.957334
pr_001708014,0.119948, 0.987523
pr_001731875,0.119948, 0.992366
pr_001691187,0.119948, 0.993515
pr_001717119,0.119948, 0.996182
pr_001873258,0.119948, 1.033162
pr_002070026,0.119948, 1.055662
us_000587523,0.119948, 1.127327
pr_001596367,0.119948, 1.333031
pr_002126845,0.119948, 1.409742
pr_001968880,0.119948, 1.500074
us_000537124,0.119948, 1.504851
pr_001930400,0.119948, 1.528479
pr_001914869,0.119948, 1.550864
pr_001936118,0.119948, 1.550942
pr_001693495,0.119948, 1.553536
pr_000856057,0.119948, 1.577710
pr_001828355,0.119948, 1.580066
pr_002124791,0.119948, 1.593509
pr_002114228,0.119948, 1.598602
pr_000167877,0.119948, 1.602374
pr_000858498,0.119948, 1.606696
pr_002110430,0.119948, 1.612497
pr_002123450,0.119948, 1.614492
pr_002126990,0.119948, 1.622127
pr_002110429,0.119948, 1.627144
us_000596773,0.119948, 1.628402
us_000580324,0.119948, 1.633129
pr_000051171,0.119948, 1.639335
pr_000856894,0.119948, 1.658372
us_000504804,0.119948, 1.659502
pr_000856129,0.119948, 1.659782
us_000594762,0.119948, 1.665064
us_000511852,0.119948, 1.671544
pr_001865976,0.119948, 1.673691
pr_000855898,0.119948, 1.674842
pr_002110432,0.119948, 1.676915
pr_002110431,0.119948, 1.676915
pr_002110745,0.119948, 1.681248
pr_000978198,0.119948, 1.681913
pr_000842389,0.119948, 1.683196
pr_001154310,0.119948, 1.684704
us_000592918,0.119948, 1.695045
us_000520437,0.119948, 1.695333
pr_001704485,0.119948, 1.697365
us_000564989,0.119948, 1.698192
us_000548800,0.119948, 1.712402
pr_001694908,0.119948, 1.723128
pr_001764771,0.119948, 1.724349
pr_001925004,0.119948, 1.727459
us_000480431,0.119948, 1.736165
us_000567310,0.119948, 1.743738
pr_001037471,0.119948, 1.746099
us_000495883,0.119948, 1.748087
us_000543720,0.119948, 1.760576
pr_001927851,0.119948, 1.765085
pr_000175263,0.119948, 1.768759
pr_000160801,0.119948, 1.780263
pr_001840394,0.119948, 1.780263
pr_001866019,0.119948, 1.780263
pr_001637871,0.119948, 1.780263
pr_001638865,0.119948, 1.780263
pr_000903484,0.119948, 1.780931
us_000556167,0.119948, 1.794388
pr_001683215,0.119948, 1.795506
us_000586204,0.119948, 1.833708
pr_001342953,0.119948, 1.930773
pr_001502165,0.119948, 1.953965
us_000483519,0.119948, 2.128120
us_000514695,0.119948, 2.336457
pr_001359652,0.119948, 2.344074
us_000549583,0.119948, 2.541057
us_000549302,0.119948, 2.763326
us_000509919,0.119948, 3.156423
pr_001693438,0.103606, 0.000000
pr_000973639,0.103606, 0.000000
pr_001119461,0.103606, 0.000000
pr_001098753,0.103606, 0.000000
pr_001686879,0.103606, 0.000000
pr_000811740,0.103606, 0.000000
us_000526800,0.103606, 0.000004
pr_000187657,0.103606, 0.000021
pr_000199527,0.103606, 0.000030
pr_000199961,0.103606, 0.000030
pr_001401087,0.103606, 0.000030
pr_000199404,0.103606, 0.000030
pr_000556316,0.103606, 0.000039
pr_000666162,0.103606, 0.000046
pr_000717622,0.103606, 0.000058
pr_001095280,0.103606, 0.000064
pr_000887411,0.103606, 0.000064
pr_000889180,0.103606, 0.000064
pr_000313768,0.103606, 0.000064
pr_000566089,0.103606, 0.000084
pr_000563633,0.103606, 0.000084
pr_000989343,0.103606, 0.000084
pr_000209371,0.103606, 0.000084
pr_001700224,0.103606, 0.000084
pr_000206511,0.103606, 0.000084
pr_001722920,0.103606, 0.000084
pr_000763875,0.103606, 0.000084
pr_000743224,0.103606, 0.000084
pr_000204412,0.103606, 0.000084
pr_001163752,0.103606, 0.000088
pr_000657817,0.103606, 0.000096
pr_000829773,0.103606, 0.000096
pr_000569601,0.103606, 0.000096
pr_000234712,0.103606, 0.000101
pr_000193543,0.103606, 0.000122
pr_000219823,0.103606, 0.000165
pr_000903670,0.103606, 0.000201
pr_000155966,0.103606, 0.000210
pr_000742634,0.103606, 0.000249
pr_000586632,0.103606, 0.000265
pr_000850198,0.103606, 0.000300
pr_000760256,0.103606, 0.000399
pr_000903593,0.103606, 0.000463
pr_001685218,0.103606, 0.000528
pr_000989830,0.103606, 0.000677
pr_001106223,0.103606, 0.000684
pr_000210244,0.103606, 0.000749
pr_001015991,0.103606, 0.000786
pr_001025926,0.103606, 0.001473
us_000538777,0.103606, 0.006298
us_000527934,0.103606, 0.024420
us_000245697,0.103606, 1.092182
us_000505589,0.103606, 1.161716
us_000093803,0.103606, 1.321901
us_000460720,0.086215, 0.000000
us_000550366,0.086215, 0.000000
us_000485892,0.086215, 0.000000
us_000489558,0.086215, 0.000000
us_000472932,0.086215, 0.000000
us_000489992,0.086215, 0.000000
us_000334760,0.086215, 0.000000
us_000477817,0.086215, 0.000000
us_000467043,0.086215, 0.000000
us_000467165,0.086215, 0.000000
us_000496168,0.086215, 0.000000
us_000482150,0.086215, 0.000000
us_000462576,0.086215, 0.000000
us_000055459,0.086215, 0.000000
us_000337159,0.086215, 0.000000
us_000475471,0.086215, 0.000000
pr_001910025,0.086215, 0.000000
pr_001795157,0.086215, 0.000000
pr_001889539,0.086215, 0.000000
pr_002244087,0.086215, 0.000000
pr_002230926,0.086215, 0.000000
pr_001894976,0.086215, 0.000000
pr_001895133,0.086215, 0.000000
pr_001905968,0.086215, 0.000000
pr_002121350,0.086215, 0.000000
pr_001886219,0.086215, 0.000000
pr_001907633,0.086215, 0.000000
pr_001625422,0.086215, 0.000000
pr_001398993,0.086215, 0.000000
pr_001888714,0.086215, 0.000000
pr_002063817,0.086215, 0.000000
pr_002080868,0.086215, 0.000000
pr_001942211,0.086215, 0.000000
pr_001835231,0.086215, 0.000000
pr_001610021,0.086215, 0.000000
pr_001840212,0.086215, 0.000000
pr_002244139,0.086215, 0.000000
pr_001895037,0.086215, 0.000000
pr_001729582,0.086215, 0.000000
pr_002198244,0.086215, 0.000000
pr_002121895,0.086215, 0.000000
pr_001806050,0.086215, 0.000000
pr_001719640,0.086215, 0.000000
pr_001790175,0.086215, 0.000000
pr_001138603,0.086215, 0.000000
pr_002245401,0.086215, 0.000000
pr_001851203,0.086215, 0.000000
pr_002069481,0.086215, 0.000000
pr_001940059,0.086215, 0.000000
pr_001895463,0.086215, 0.000000
pr_001975808,0.086215, 0.000000
pr_002099522,0.086215, 0.000000
pr_001895424,0.086215, 0.000000
pr_001939302,0.086215, 0.000000
pr_002040499,0.086215, 0.000000
pr_001635031,0.086215, 0.000000
pr_001815064,0.086215, 0.000000
pr_002204781,0.086215, 0.000000
pr_002132328,0.086215, 0.000000
pr_001942590,0.086215, 0.000000
pr_002105308,0.086215, 0.000000
pr_002136151,0.086215, 0.000000
pr_001898640,0.086215, 0.000000
pr_001899381,0.086215, 0.000000
pr_002121870,0.086215, 0.000000
pr_001963421,0.086215, 0.000000
pr_001786250,0.086215, 0.000000
pr_001397452,0.086215, 0.000000
pr_001884664,0.086215, 0.000000
pr_002053779,0.086215, 0.000000
pr_002201026,0.086215, 0.000000
pr_002121938,0.086215, 0.000000
pr_001942195,0.086215, 0.000000
pr_001583809,0.086215, 0.000000
pr_001980777,0.086215, 0.000000
pr_002123605,0.086215, 0.000000
pr_001908659,0.086215, 0.000000
pr_001940604,0.086215, 0.000000
pr_001154010,0.086215, 0.000000
pr_001906133,0.086215, 0.000000
pr_002176529,0.086215, 0.000000
pr_001907472,0.086215, 0.000000
pr_001942557,0.086215, 0.000000
pr_002222870,0.086215, 0.000000
pr_002065757,0.086215, 0.000000
pr_001733356,0.086215, 0.000000
us_000460885,0.086215, 0.000000
us_000265889,0.086215, 0.000001
pr_001884379,0.086215, 0.000001
pr_001802625,0.086215, 0.000001
pr_001936294,0.086215, 0.000001
pr_001906137,0.086215, 0.000001
pr_001906164,0.086215, 0.000001
pr_001907198,0.086215, 0.000001
pr_001391552,0.086215, 0.000001
pr_001888757,0.086215, 0.000001
pr_001158271,0.086215, 0.000001
pr_001901513,0.086215, 0.000002
pr_001053652,0.086215, 0.000003
pr_001134268,0.086215, 0.000003
pr_001058248,0.086215, 0.000003
pr_000934956,0.086215, 0.000003
pr_000755902,0.086215, 0.000003
pr_001104374,0.086215, 0.000003
pr_001149587,0.086215, 0.000003
pr_000848162,0.086215, 0.000003
pr_000882684,0.086215, 0.000003
pr_001135018,0.086215, 0.000003
pr_001614140,0.086215, 0.000003
pr_001628306,0.086215, 0.000003
pr_001011612,0.086215, 0.000003
pr_001134269,0.086215, 0.000003
pr_001137097,0.086215, 0.000003
pr_001134817,0.086215, 0.000003
pr_001098658,0.086215, 0.000003
pr_000946972,0.086215, 0.000003
pr_000946603,0.086215, 0.000003
pr_001049934,0.086215, 0.000003
pr_001153498,0.086215, 0.000003
pr_001028027,0.086215, 0.000005
us_000595288,0.086215, 0.000006
pr_001120535,0.086215, 0.000006
pr_001787351,0.086215, 0.000006
pr_001802613,0.086215, 0.000006
us_000550108,0.086215, 0.000006
us_000573322,0.086215, 0.000007
us_000558039,0.086215, 0.000007
pr_002171482,0.086215, 0.000007
pr_001948843,0.086215, 0.000007
pr_001942956,0.086215, 0.000007
pr_001882165,0.086215, 0.000007
pr_001889118,0.086215, 0.000007
pr_001939875,0.086215, 0.000007
us_000471298,0.086215, 0.000007
pr_001167614,0.086215, 0.000007
pr_000768914,0.086215, 0.000009
us_000608993,0.086215, 0.000011
us_000574733,0.086215, 0.000011
us_000460710,0.086215, 0.000013
pr_000728222,0.086215, 0.000017
pr_001881379,0.086215, 0.000018
pr_001121113,0.086215, 0.000024
pr_001022269,0.086215, 0.000024
pr_001747433,0.086215, 0.000024
pr_001143067,0.086215, 0.000024
pr_000914305,0.086215, 0.000024
pr_000952103,0.086215, 0.000024
us_000493301,0.086215, 0.000025
pr_000587458,0.086215, 0.000026
pr_001635522,0.086215, 0.000026
pr_000708661,0.086215, 0.000030
us_000503362,0.086215, 0.000032
pr_001107469,0.086215, 0.000035
pr_000983870,0.086215, 0.000038
pr_000565403,0.086215, 0.000038
pr_001118135,0.086215, 0.000038
pr_000663060,0.086215, 0.000049
pr_001119496,0.086215, 0.000064
pr_001956873,0.086215, 0.000068
pr_000957808,0.086215, 0.000073
pr_001730442,0.086215, 0.000078
us_000556710,0.086215, 0.000084
pr_000932349,0.086215, 0.000088
pr_001150507,0.086215, 0.000098
pr_001656133,0.086215, 0.000100
pr_001874867,0.086215, 0.000117
pr_001889405,0.086215, 0.000156
pr_000948885,0.086215, 0.000161
pr_001027166,0.086215, 0.000174
us_000590316,0.086215, 0.000206
us_000569382,0.086215, 0.000209
us_000459439,0.086215, 0.000221
pr_001039909,0.086215, 0.000227
pr_001028602,0.086215, 0.000237
us_000580254,0.086215, 0.000238
pr_001071658,0.086215, 0.000240
pr_001406313,0.086215, 0.000272
pr_001936712,0.086215, 0.000275
us_000593893,0.086215, 0.000314
us_000600361,0.086215, 0.000320
us_000508929,0.086215, 0.000354
us_000265094,0.086215, 0.000374
pr_000738861,0.086215, 0.000447
us_000615525,0.086215, 0.000576
us_000459543,0.086215, 0.000614
us_000479705,0.086215, 0.000620
us_000474211,0.086215, 0.000620
us_000575375,0.086215, 0.000705
us_000604530,0.086215, 0.000750
