Product ID : 976 # of JPs covered : 1 : 58 : State Income, 
pr_001030502,0.058780, 0.051401
pr_001147743,0.058780, 0.051401
pr_001146084,0.058780, 0.051401
pr_001147370,0.058780, 0.051401
pr_000987927,0.058780, 0.051401
pr_001128404,0.058780, 0.051401
pr_000864697,0.058780, 0.051401
pr_000571294,0.058780, 0.051401
pr_000760437,0.058780, 0.051401
pr_001010606,0.058780, 0.051401
pr_001151322,0.058780, 0.051401
pr_000704395,0.058780, 0.051401
pr_001614175,0.058780, 0.051401
pr_001679987,0.058780, 0.051401
pr_001621777,0.058780, 0.051401
pr_000690873,0.058780, 0.051401
pr_000616590,0.058780, 0.051401
pr_001147916,0.058780, 0.051401
pr_000369704,0.058780, 0.051401
pr_000629442,0.058780, 0.051401
pr_001673572,0.058780, 0.051401
pr_001147967,0.058780, 0.051401
pr_000640074,0.058780, 0.051401
pr_000512898,0.058780, 0.051401
pr_000515992,0.058780, 0.051401
pr_000396286,0.058780, 0.051401
pr_000372550,0.058780, 0.051401
pr_000968442,0.058780, 0.051401
pr_000711300,0.058780, 0.051401
pr_001067333,0.058780, 0.051401
pr_001149157,0.058780, 0.051401
pr_001605885,0.058780, 0.051401
pr_000550852,0.058780, 0.051401
pr_000395582,0.058780, 0.051401
pr_000637599,0.058780, 0.051401
pr_000711354,0.058780, 0.051401
pr_000512004,0.058780, 0.051401
pr_000394078,0.058780, 0.051401
pr_000285714,0.058780, 0.051401
pr_000565748,0.058780, 0.051401
pr_000648622,0.058780, 0.051401
pr_001155711,0.058780, 0.051401
pr_001672127,0.058780, 0.051401
pr_000562110,0.058780, 0.051401
pr_000656361,0.058780, 0.051401
pr_000957126,0.058780, 0.051401
pr_001679889,0.058780, 0.051401
pr_001034530,0.058780, 0.051401
pr_001146922,0.058780, 0.051401
pr_000567386,0.058780, 0.051401
pr_001719443,0.058780, 0.051401
pr_001393293,0.058780, 0.051401
pr_000289372,0.058780, 0.051401
pr_001698296,0.058780, 0.051401
pr_001874105,0.058780, 0.051401
pr_001150099,0.058780, 0.051401
pr_001064884,0.058780, 0.051401
pr_000959313,0.058780, 0.051401
pr_001146725,0.058780, 0.051401
pr_000619244,0.058780, 0.051401
pr_000646880,0.058780, 0.051401
pr_001614043,0.058780, 0.051401
pr_001607558,0.058780, 0.051401
pr_001161340,0.058780, 0.051401
pr_000862647,0.058780, 0.051401
pr_000661740,0.058780, 0.051401
pr_001677531,0.058780, 0.051401
pr_001625302,0.058780, 0.051401
pr_001155969,0.058780, 0.051401
pr_000621079,0.058780, 0.051401
pr_000384595,0.058780, 0.051401
pr_001150334,0.058780, 0.051401
pr_000368519,0.058780, 0.051401
pr_001148608,0.058780, 0.051401
pr_001147325,0.058780, 0.051401
pr_001677567,0.058780, 0.051401
pr_001685460,0.058780, 0.051401
pr_001149706,0.058780, 0.051401
pr_001672070,0.058780, 0.051401
pr_000395713,0.058780, 0.051401
pr_001147271,0.058780, 0.051401
pr_001679494,0.058780, 0.051401
pr_001157614,0.058780, 0.051401
pr_001390566,0.058780, 0.051401
pr_000616861,0.058780, 0.051401
pr_000374518,0.058780, 0.051401
pr_001611165,0.058780, 0.051401
pr_000690828,0.058780, 0.051401
pr_001613397,0.058780, 0.051401
pr_001614607,0.058780, 0.051401
pr_000818612,0.058780, 0.051401
pr_000829093,0.058780, 0.051401
pr_000565999,0.058780, 0.051401
pr_001150696,0.058780, 0.051401
pr_000567625,0.058780, 0.051401
pr_001156941,0.058780, 0.051401
pr_000750114,0.058780, 0.051401
pr_001152736,0.058780, 0.051401
pr_001021934,0.058780, 0.051401
pr_001145974,0.058780, 0.051401
pr_000371196,0.058780, 0.051401
pr_001670710,0.058780, 0.051401
pr_001146173,0.058780, 0.051401
pr_000660980,0.058780, 0.051401
pr_000644000,0.058780, 0.051401
pr_001146752,0.058780, 0.051401
pr_001035139,0.058780, 0.051401
pr_001147223,0.058780, 0.051401
pr_001679799,0.058780, 0.051401
pr_000708341,0.058780, 0.051401
pr_001151116,0.058780, 0.051401
pr_000394011,0.058780, 0.051401
pr_001093456,0.058780, 0.051401
pr_000397652,0.058780, 0.051401
pr_001671226,0.058780, 0.051401
pr_001614613,0.058780, 0.051401
pr_000940322,0.058780, 0.051401
pr_001005864,0.058780, 0.051401
pr_001623909,0.058780, 0.051401
pr_001158075,0.058780, 0.051401
pr_000514380,0.058780, 0.051401
pr_000570091,0.058780, 0.051401
pr_001035151,0.058780, 0.051401
pr_001150093,0.058780, 0.051401
pr_001147983,0.058780, 0.051401
pr_001612245,0.058780, 0.051401
pr_001146565,0.058780, 0.051401
pr_001612459,0.058780, 0.051401
pr_001611361,0.058780, 0.051401
pr_001613500,0.058780, 0.051401
pr_000630369,0.058780, 0.051401
pr_000372702,0.058780, 0.051401
pr_001623408,0.058780, 0.051401
pr_000629194,0.058780, 0.051401
pr_000387554,0.058780, 0.051401
pr_000369014,0.058780, 0.051401
pr_001156005,0.058780, 0.051401
pr_000395098,0.058780, 0.051401
pr_000560874,0.058780, 0.051401
pr_001672032,0.058780, 0.051401
pr_000289549,0.058780, 0.051401
pr_001390511,0.058780, 0.051401
pr_001673609,0.058780, 0.051401
pr_001147298,0.058780, 0.051401
pr_001697920,0.058780, 0.051401
pr_001151115,0.058780, 0.051401
pr_000555265,0.058780, 0.051401
pr_000389899,0.058780, 0.051401
pr_000646807,0.058780, 0.051401
pr_001147615,0.058780, 0.051401
pr_001004298,0.058780, 0.051401
pr_000626832,0.058780, 0.051401
pr_001850628,0.058780, 0.051401
pr_000568502,0.058780, 0.051401
pr_001677569,0.058780, 0.051401
pr_001155001,0.058780, 0.051401
pr_001033671,0.058780, 0.051401
pr_000370003,0.058780, 0.051401
pr_000818091,0.058780, 0.051401
pr_001613475,0.058780, 0.051401
pr_000397561,0.058780, 0.051401
pr_000616968,0.058780, 0.051401
pr_001158160,0.058780, 0.051401
pr_001067385,0.058780, 0.051401
pr_000384644,0.058780, 0.051401
pr_002065548,0.058780, 0.051401
pr_000567863,0.058780, 0.051401
pr_001063334,0.058780, 0.051401
pr_001150117,0.058780, 0.051401
pr_000611831,0.058780, 0.051401
pr_001035185,0.058780, 0.051401
pr_000569095,0.058780, 0.051401
pr_001684880,0.058780, 0.051401
pr_000369647,0.058780, 0.051401
pr_001684900,0.058780, 0.051401
pr_000383773,0.058780, 0.051401
pr_001147721,0.058780, 0.051401
pr_001612624,0.058780, 0.051401
pr_001739923,0.058780, 0.051401
pr_000363245,0.058780, 0.051401
pr_000616668,0.058780, 0.051401
pr_000502956,0.058780, 0.051401
pr_001058663,0.058780, 0.051401
pr_000373617,0.058780, 0.051401
pr_000512776,0.058780, 0.051401
pr_000629077,0.058780, 0.051401
pr_000373867,0.058780, 0.051401
pr_001684554,0.058780, 0.051401
pr_001677587,0.058780, 0.051401
pr_000648177,0.058780, 0.051401
pr_000741935,0.058780, 0.051401
pr_001612262,0.058780, 0.051401
pr_001677190,0.058780, 0.051401
pr_000643866,0.058780, 0.051401
pr_001147374,0.058780, 0.051401
pr_000628296,0.058780, 0.051401
pr_000743510,0.058780, 0.051401
pr_000816792,0.058780, 0.051401
pr_000910404,0.058780, 0.051401
pr_001150261,0.058780, 0.051401
pr_001147539,0.058780, 0.051401
pr_000569280,0.058780, 0.051401
pr_000568543,0.058780, 0.051401
pr_001611303,0.058780, 0.051401
pr_001614620,0.058780, 0.051401
pr_001034079,0.058780, 0.051401
pr_001023725,0.058780, 0.051401
pr_000570573,0.058780, 0.051401
pr_001677572,0.058780, 0.051401
pr_000912638,0.058780, 0.051401
pr_000994023,0.058780, 0.051401
pr_001613066,0.058780, 0.051401
pr_001673806,0.058780, 0.051401
pr_001150631,0.058780, 0.051401
pr_000817622,0.058780, 0.051401
pr_001141083,0.058780, 0.051401
pr_000570659,0.058780, 0.051401
pr_000656284,0.058780, 0.051401
pr_001149694,0.058780, 0.051401
pr_000626673,0.058780, 0.051401
pr_001679821,0.058780, 0.051401
pr_001147115,0.058780, 0.051401
pr_000568544,0.058780, 0.051401
pr_000389335,0.058780, 0.051401
pr_000909171,0.058780, 0.051401
pr_001677571,0.058780, 0.051401
pr_001150293,0.058780, 0.051401
pr_001001610,0.058780, 0.051401
pr_000620517,0.058780, 0.051401
pr_000432285,0.058780, 0.051401
pr_000553800,0.058780, 0.051401
pr_000818644,0.058780, 0.051401
pr_001003531,0.058780, 0.051401
pr_001612466,0.058780, 0.051401
pr_001048191,0.058780, 0.051401
pr_001034476,0.058780, 0.051401
pr_001612475,0.058780, 0.051401
pr_000568103,0.058780, 0.051401
pr_001677580,0.058780, 0.051401
pr_001157045,0.058780, 0.051401
pr_001611371,0.058780, 0.051401
pr_000372745,0.058780, 0.051401
pr_001671276,0.058780, 0.051401
pr_001613392,0.058780, 0.051401
pr_000583923,0.058780, 0.051401
pr_001156957,0.058780, 0.051401
pr_000383504,0.058780, 0.051401
pr_001611580,0.058780, 0.051401
pr_001157733,0.058780, 0.051401
pr_000368349,0.058780, 0.051401
pr_002099665,0.058780, 0.051401
pr_001673420,0.058780, 0.051401
pr_000369573,0.058780, 0.051401
pr_000713626,0.058780, 0.051401
pr_000374507,0.058780, 0.051401
pr_001596632,0.058780, 0.051401
pr_000999028,0.058780, 0.051401
pr_000568178,0.058780, 0.051401
pr_000623304,0.058780, 0.051401
pr_000366620,0.058780, 0.051401
pr_001684939,0.058780, 0.051401
pr_000924384,0.058780, 0.051401
pr_001063335,0.058780, 0.051401
pr_001147007,0.058780, 0.051401
pr_000567074,0.058780, 0.051401
pr_001728774,0.058780, 0.051401
pr_000394791,0.058780, 0.051401
pr_000571486,0.058780, 0.051401
pr_000816719,0.058780, 0.051401
pr_000629576,0.058780, 0.051401
pr_001147927,0.058780, 0.051401
pr_001613215,0.058780, 0.051401
pr_001034130,0.058780, 0.051401
pr_000866127,0.058780, 0.051401
pr_001149031,0.058780, 0.051401
pr_000629217,0.058780, 0.051401
pr_001617936,0.058780, 0.051401
pr_001147306,0.058780, 0.051401
pr_001147719,0.058780, 0.051401
pr_001077098,0.058780, 0.051401
pr_001871700,0.058780, 0.051401
pr_000910711,0.058780, 0.051401
pr_000569159,0.058780, 0.051401
pr_001154840,0.058780, 0.051401
pr_001612349,0.058780, 0.051401
pr_000567711,0.058780, 0.051401
pr_000570379,0.058780, 0.051401
pr_001825764,0.058780, 0.051401
pr_000397186,0.058780, 0.051401
pr_000926245,0.058780, 0.051401
pr_000705878,0.058780, 0.051401
pr_001612515,0.058780, 0.051401
pr_001146416,0.058780, 0.051401
pr_001146467,0.058780, 0.051401
pr_001150360,0.058780, 0.051401
pr_000288336,0.058780, 0.051401
pr_001612358,0.058780, 0.051401
pr_000702056,0.058780, 0.051401
pr_001733282,0.058780, 0.051401
pr_000873308,0.058780, 0.051401
pr_000395782,0.058780, 0.051407
pr_000370221,0.058780, 0.051407
pr_000283708,0.058780, 0.051407
pr_000567530,0.058780, 0.051407
pr_000569847,0.058780, 0.051411
pr_000434753,0.058780, 0.051411
pr_000877296,0.058780, 0.051463
pr_001684559,0.058780, 0.051463
pr_001745755,0.058780, 0.051475
pr_000820507,0.058780, 0.051475
pr_000726648,0.058780, 0.051475
pr_000829878,0.058780, 0.051475
pr_000819164,0.058780, 0.051475
pr_001770466,0.058780, 0.051477
pr_001783100,0.058780, 0.051477
pr_000979404,0.058780, 0.051496
pr_001728780,0.058780, 0.051496
pr_001728775,0.058780, 0.051496
pr_001671938,0.058780, 0.051636
pr_001672110,0.058780, 0.051636
pr_000694233,0.058780, 0.051636
pr_000565107,0.058780, 0.051636
pr_000568578,0.058780, 0.051636
pr_001095552,0.058780, 0.051636
pr_000568464,0.058780, 0.051636
pr_001151386,0.058780, 0.051636
pr_001154859,0.058780, 0.051636
pr_001002572,0.058780, 0.051636
pr_001156782,0.058780, 0.051636
pr_001146853,0.058780, 0.051636
pr_001874249,0.058780, 0.051636
pr_001677541,0.058780, 0.051636
pr_001148623,0.058780, 0.051636
pr_001671976,0.058780, 0.051636
pr_000916573,0.058780, 0.051636
pr_001155658,0.058780, 0.051636
pr_001671373,0.058780, 0.051636
pr_001034191,0.058780, 0.051636
pr_001673440,0.058780, 0.051636
pr_001670665,0.058780, 0.051636
pr_001673368,0.058780, 0.051636
pr_001872423,0.058780, 0.051636
pr_001872738,0.058780, 0.051636
pr_000841339,0.058780, 0.051636
pr_001151123,0.058780, 0.051636
pr_001672015,0.058780, 0.051636
pr_000690899,0.058780, 0.051636
pr_001671371,0.058780, 0.051704
pr_001719358,0.058780, 0.051704
pr_000664940,0.058780, 0.051704
pr_001613988,0.058780, 0.051704
pr_001670716,0.058780, 0.051704
pr_001150059,0.058780, 0.051704
pr_001872631,0.058780, 0.051704
pr_001673785,0.058780, 0.051704
pr_000747923,0.058780, 0.051709
pr_000819736,0.058780, 0.051732
pr_001147114,0.058780, 0.051780
pr_000627942,0.058780, 0.051780
pr_001673613,0.058780, 0.051780
pr_001962693,0.058780, 0.054736
