Product ID : 1018 # of JPs covered : 1 : 91 : ERISA, 
OID,Confidence at Map Node,Error at Map Node
pr_000162296,0.118601, 0.000310
us_000555002,0.118601, 0.000542
pr_000287517,0.118601, 0.000628
pr_000559147,0.118601, 0.001115
pr_000652595,0.118601, 0.001342
us_000467350,0.118601, 0.001489
us_000372490,0.118601, 0.001565
us_000549831,0.118601, 0.002645
us_000597087,0.118601, 0.003396
us_000501047,0.118601, 0.003505
us_000492307,0.118601, 0.032239
pr_001030604,0.064489, 0.000000
us_000489382,0.064489, 0.000000
us_000555109,0.064489, 0.000060
us_000540056,0.064489, 0.000141
us_000532818,0.064489, 0.000669
us_000497215,0.064489, 0.000791
us_000555887,0.064489, 0.001124
us_000593788,0.064489, 0.002831
us_000467544,0.064489, 0.003549
us_000483370,0.064489, 0.013206
us_000403367,0.064489, 0.014943
us_000503791,0.064489, 0.023794
us_000482738,0.064489, 0.024450
us_000484362,0.064489, 0.030854
us_000572881,0.064489, 0.038126
us_000520088,0.064489, 0.038768
us_000470804,0.064489, 0.051612
us_000481347,0.064489, 0.080711
us_000501204,0.064489, 0.106384
us_000533563,0.064489, 0.156293
us_000561869,0.064489, 0.754808
us_000496006,0.064489, 0.755374
us_000529485,0.064489, 0.769581
us_000558265,0.064489, 0.770180
us_000509606,0.064489, 0.773554
us_000483566,0.064489, 0.774540
us_000469657,0.064489, 0.780567
us_000583388,0.064489, 0.789485
us_000588195,0.064489, 0.794649
us_000508337,0.064489, 0.796928
us_000481498,0.064489, 0.801411
us_000556790,0.064489, 0.805136
us_000508927,0.064489, 0.806369
us_000604387,0.064489, 0.807473
us_000478469,0.064489, 0.810330
us_000551028,0.064489, 0.810756
us_000497258,0.064489, 0.811008
us_000553091,0.064489, 0.812312
us_000497734,0.064489, 0.813800
us_000546216,0.064489, 0.818026
us_000051453,0.064489, 0.818784
us_000496305,0.064489, 0.819810
us_000498640,0.064489, 0.822014
us_000556741,0.064489, 0.823742
us_000482813,0.064489, 0.825981
us_000482299,0.064489, 0.826822
us_000601793,0.064489, 0.827843
us_000546452,0.064489, 0.827845
us_000604231,0.064489, 0.829155
us_000595263,0.064489, 0.830183
us_000571779,0.064489, 0.831237
us_000608416,0.064489, 0.831604
us_000601795,0.064489, 0.833350
us_000477947,0.064489, 0.835709
us_000518184,0.064489, 0.836339
us_000612493,0.064489, 0.836443
us_000606967,0.064489, 0.836769
us_000482575,0.064489, 0.837929
us_000481293,0.064489, 0.838435
us_000239615,0.064489, 0.838535
us_000482895,0.064489, 0.839044
us_000612472,0.064489, 0.839905
us_000482543,0.064489, 0.840016
us_000481300,0.064489, 0.840226
us_000479633,0.064489, 0.840226
us_000482789,0.064489, 0.840226
us_000499225,0.064489, 0.840226
us_000518355,0.064489, 0.840226
us_000481903,0.064489, 0.840226
us_000498275,0.064489, 0.840226
us_000481107,0.064489, 0.840226
us_000482356,0.064489, 0.840226
us_000479090,0.064489, 0.840226
us_000499687,0.064489, 0.840226
us_000479117,0.064489, 0.840226
us_000481313,0.064489, 0.840226
us_000502235,0.064489, 0.840226
us_000481245,0.064489, 0.840226
us_000482582,0.064489, 0.840226
us_000501940,0.064489, 0.840226
us_000479210,0.064489, 0.840226
us_000546120,0.064489, 0.840226
us_000481894,0.064489, 0.840226
us_000518955,0.064489, 0.840226
us_000595264,0.064489, 0.840480
us_000601196,0.064489, 0.840863
us_000582693,0.064489, 0.841360
us_000497966,0.064489, 0.841883
us_000481274,0.064489, 0.841978
us_000613292,0.064489, 0.842629
us_000591808,0.064489, 0.842774
us_000465289,0.064489, 0.843023
us_000494690,0.064489, 0.843574
us_000530311,0.064489, 0.844815
us_000466404,0.064489, 0.847621
us_000499682,0.064489, 0.847891
us_000532615,0.064489, 0.853679
us_000564868,0.064489, 0.858551
us_000481482,0.064489, 0.859857
us_000500363,0.064489, 0.868929
us_000457345,0.064489, 0.868964
us_000517191,0.064489, 0.876687
us_000348304,0.064489, 0.905999
us_000481752,0.064489, 0.927077
us_000498657,0.064489, 0.930117
us_000559829,0.064489, 0.942269
us_000524112,0.064489, 0.960538
us_000481635,0.064489, 1.000574
us_000475422,0.064489, 1.045114
us_000562386,0.064489, 2.163853
us_000533314,0.037396, 0.000000
pr_000194396,0.037396, 0.000091
us_000474598,0.037396, 0.025673
us_000247366,0.037396, 0.414228
us_000504054,0.037396, 0.593747
us_000460772,0.037396, 0.682828
us_000460804,0.037396, 0.689852
us_000500056,0.037396, 0.729131
pr_000103697,0.024611, 0.000000
pr_001685629,0.024611, 0.000000
us_000556898,0.024611, 0.000000
us_000464977,0.024611, 0.000000
us_000518445,0.024611, 0.000000
us_000502096,0.024611, 0.000000
us_000506471,0.024611, 0.000000
us_000603126,0.024611, 0.000000
us_000547441,0.024611, 0.000001
pr_001047203,0.024611, 0.000001
us_000524524,0.024611, 0.000005
us_000525905,0.024611, 0.000005
us_000590196,0.024611, 0.000639
us_000587170,0.024611, 0.001625
us_000588685,0.024611, 0.004460
us_000510992,0.024611, 0.004531
us_000516288,0.024611, 0.009095
us_000474685,0.024611, 0.013613
us_000465479,0.024611, 0.502892
us_000462615,0.024611, 0.522305
us_000482053,0.024611, 0.554694
us_000553041,0.016697, 0.000000
us_000552308,0.016697, 0.000000
pr_001644419,0.016697, 0.000000
us_000567686,0.016697, 0.000000
us_000534668,0.016697, 0.000000
us_000567680,0.016697, 0.000000
us_000571706,0.016697, 0.000000
us_000553099,0.016697, 0.000000
us_000552105,0.016697, 0.000000
us_000552103,0.016697, 0.000000
us_000534696,0.016697, 0.000000
us_000503598,0.016697, 0.000000
us_000498930,0.016697, 0.000000
us_000523009,0.016697, 0.000000
us_000528890,0.016697, 0.000000
us_000504446,0.016697, 0.000000
us_000555385,0.016697, 0.000000
us_000489506,0.016697, 0.000000
us_000498541,0.016697, 0.000000
us_000498444,0.016697, 0.000000
pr_000594926,0.016697, 0.000002
pr_000888948,0.016697, 0.000002
pr_001071050,0.016697, 0.000003
pr_000837717,0.016697, 0.000004
pr_001070843,0.016697, 0.000007
pr_001111011,0.016697, 0.000010
pr_001816886,0.016697, 0.000010
pr_000945480,0.016697, 0.000017
pr_000737528,0.016697, 0.000019
pr_001671998,0.016697, 0.000020
pr_000563130,0.016697, 0.000028
pr_001705915,0.016697, 0.000039
us_000606569,0.016697, 0.000044
us_000599477,0.016697, 0.000112
us_000460541,0.016697, 0.000675
us_000478077,0.016697, 0.000705
us_000536994,0.016697, 0.000879
us_000542906,0.016697, 0.000909
us_000503156,0.016697, 0.001068
us_000475086,0.016697, 0.001075
us_000514786,0.016697, 0.001088
us_000496794,0.016697, 0.001132
us_000594844,0.016697, 0.001325
us_000550677,0.016697, 0.001611
us_000498933,0.016697, 0.001893
us_000478617,0.016697, 0.001925
us_000577298,0.016697, 0.002137
us_000497079,0.016697, 0.002565
us_000516751,0.016697, 0.002677
us_000478183,0.016697, 0.003127
us_000542089,0.016697, 0.003305
us_000501803,0.016697, 0.003769
us_000614369,0.016697, 0.004512
us_000505246,0.016697, 0.006259
us_000499614,0.016697, 0.007320
us_000542579,0.016697, 0.009862
us_000483650,0.016697, 0.010035
us_000477095,0.016697, 0.010301
us_000566346,0.016697, 0.010845
us_000562589,0.016697, 0.015323
us_000475890,0.016697, 0.015475
us_000565017,0.016697, 0.017221
us_000582549,0.016697, 0.018585
us_000546377,0.016697, 0.021337
us_000575308,0.016697, 0.026354
us_000469801,0.016697, 0.030733
us_000538390,0.016697, 0.031518
us_000463636,0.016697, 0.034271
us_000587536,0.016697, 0.065471
us_000314503,0.016697, 0.127623
us_000529455,0.016697, 6.773587
us_000587547,0.016697, 8.514680
us_000558206,0.015836, 0.000000
us_000524943,0.015836, 0.000000
us_000569628,0.015836, 0.000000
us_000560441,0.015836, 0.000000
us_000570028,0.015836, 0.000000
us_000464063,0.015836, 0.000000
pr_001157499,0.015836, 0.000000
pr_002130038,0.015836, 0.000000
pr_001907376,0.015836, 0.000000
pr_002189276,0.015836, 0.000000
pr_001658142,0.015836, 0.000000
pr_000885929,0.015836, 0.000000
pr_000373390,0.015836, 0.000000
pr_000017246,0.015836, 0.000000
pr_001081766,0.015836, 0.000000
us_000524973,0.015836, 0.000000
us_000526073,0.015836, 0.000000
us_000547750,0.015836, 0.000000
pr_000727381,0.015836, 0.000001
us_000552345,0.015836, 0.000001
us_000498252,0.015836, 0.000001
us_000538060,0.015836, 0.000001
us_000484010,0.015836, 0.000001
us_000536554,0.015836, 0.000001
pr_000204318,0.015836, 0.000007
us_000464378,0.015836, 0.000015
us_000606186,0.015836, 0.000024
pr_000473075,0.015836, 0.000031
us_000470740,0.015836, 0.000048
pr_000401060,0.015836, 0.000069
us_000517925,0.015836, 0.000072
us_000591432,0.015836, 0.000089
pr_001007496,0.015836, 0.000231
pr_000815468,0.015836, 0.000406
pr_001754762,0.015836, 0.002113
pr_000726652,0.015836, 0.002527
us_000592406,0.015836, 0.002615
us_000493910,0.015836, 0.013167
pr_000631155,0.015836, 0.024582
us_000579014,0.015836, 0.031748
us_000502403,0.015836, 0.061644
us_000562424,0.015836, 1.562146
us_000482472,0.015836, 1.592997
us_000506898,0.015836, 1.661037
us_000547884,0.009975, 0.000000
us_000510348,0.009975, 0.000000
pr_000915826,0.009975, 0.000001
pr_000909723,0.009975, 0.000001
pr_000707006,0.009975, 0.000001
pr_000786271,0.009975, 0.000002
pr_001079016,0.009975, 0.000002
pr_001413167,0.009975, 0.000002
pr_001647711,0.009975, 0.000004
pr_001748304,0.009975, 0.000004
pr_001011588,0.009975, 0.000004
pr_000923956,0.009975, 0.000004
pr_000942654,0.009975, 0.000006
pr_001922355,0.009975, 0.000007
pr_000929640,0.009975, 0.000007
pr_000810507,0.009975, 0.000013
pr_001928680,0.009975, 0.000035
pr_000879253,0.009975, 0.000042
pr_001947034,0.009975, 0.000062
pr_000709869,0.009975, 0.000069
pr_000842837,0.009975, 0.000077
pr_000735153,0.009975, 0.000109
pr_000948458,0.009975, 0.000261
pr_000228660,0.009975, 0.001048
pr_000168994,0.009975, 0.001978
pr_000335899,0.009975, 0.002053
pr_000752172,0.009975, 0.004416
us_000537976,0.009975, 0.012576
pr_000838195,0.009975, 0.021874
pr_000641879,0.009975, 0.022757
us_000504093,0.009975, 0.827569
us_000486446,0.009975, 1.052866
us_000459255,0.009975, 1.100320
us_000459014,0.009975, 1.127559
us_000459217,0.009975, 1.129640
us_000466235,0.009975, 1.161066
us_000378787,0.009975, 1.166800
us_000473310,0.009975, 1.181775
us_000466216,0.009975, 1.213829
us_000468266,0.009975, 1.233720
us_000474126,0.009975, 1.240872
us_000459035,0.009975, 1.246929
us_000257180,0.009975, 1.261801
us_000292885,0.009975, 1.278708
us_000473578,0.009975, 1.280168
us_000466147,0.009975, 1.285454
us_000460359,0.009975, 3.163280
