Product ID : 7753 # of JPs covered : 2 : 97 : Healthcare, 303 : Health Business M&A, 
OID,Confidence at Map Node,Error at Map Node
us_000546623,0.767137,0.025052
us_000523443,0.767137,0.025055
us_000579068,0.767137,0.025058
us_000539871,0.767137,0.025062
us_000470677,0.767137,0.025065
us_000468316,0.767137,0.025074
us_000542326,0.767137,0.025074
us_000531518,0.767137,0.025075
us_000575682,0.767137,0.025115
us_000534635,0.767137,0.025116
us_000575602,0.767137,0.025144
us_000514221,0.767137,0.025150
us_000486972,0.767137,0.025171
us_000484776,0.767137,0.025176
us_000574529,0.767137,0.025178
us_000465137,0.767137,0.025197
us_000489961,0.767137,0.025202
us_000498740,0.767137,0.025205
us_000480079,0.767137,0.025207
us_000532826,0.767137,0.025217
us_000525762,0.767137,0.025231
us_000518402,0.767137,0.025236
us_000518373,0.767137,0.025238
us_000540171,0.767137,0.025246
us_000564958,0.767137,0.025277
us_000579240,0.767137,0.025302
us_000542504,0.767137,0.025314
us_000534643,0.767137,0.025321
us_000517971,0.767137,0.025323
us_000526167,0.767137,0.025327
us_000523450,0.767137,0.025328
us_000575552,0.767137,0.025332
us_000465106,0.767137,0.025332
us_000524453,0.767137,0.025370
us_000524451,0.767137,0.025370
us_000529694,0.767137,0.025378
us_000529695,0.767137,0.025378
us_000537891,0.767137,0.025379
us_000537894,0.767137,0.025379
us_000517665,0.767137,0.025386
us_000549871,0.767137,0.025396
us_000486218,0.767137,0.025398
us_000517702,0.767137,0.025401
us_000525226,0.767137,0.025403
us_000576099,0.767137,0.025405
us_000528457,0.767137,0.025411
us_000523323,0.767137,0.025411
us_000518696,0.767137,0.025428
us_000471082,0.767137,0.025435
us_000459127,0.767137,0.025435
us_000526138,0.767137,0.025439
us_000576149,0.767137,0.025441
us_000526261,0.767137,0.025444
us_000539883,0.767137,0.025446
us_000488546,0.767137,0.025456
us_000565784,0.767137,0.025468
us_000555210,0.767137,0.025475
us_000513322,0.767137,0.025479
us_000523297,0.767137,0.025482
us_000525480,0.767137,0.025492
us_000568023,0.767137,0.025510
us_000470931,0.767137,0.025512
us_000493352,0.767137,0.025512
us_000539875,0.767137,0.025517
us_000571764,0.767137,0.025530
us_000467971,0.767137,0.025532
us_000470098,0.767137,0.025532
us_000534103,0.767137,0.025544
us_000575718,0.767137,0.025544
us_000247600,0.767137,0.025546
us_000464028,0.767137,0.025554
us_000576633,0.767137,0.025559
us_000518265,0.767137,0.025572
us_000552782,0.767137,0.025594
us_000551332,0.767137,0.025595
us_000567952,0.767137,0.025608
us_000523320,0.767137,0.025622
us_000422016,0.767137,0.025623
us_000517967,0.767137,0.025628
us_000483565,0.767137,0.025640
us_000509166,0.767137,0.025641
us_000524681,0.767137,0.025641
us_000526378,0.767137,0.025657
us_000576104,0.767137,0.025659
us_000516661,0.767137,0.025689
us_000528508,0.767137,0.025709
us_000521635,0.767137,0.025712
us_000019493,0.767137,0.025713
us_000575776,0.767137,0.025725
us_000464589,0.767137,0.025728
us_000570807,0.767137,0.025733
us_000538725,0.767137,0.025743
us_000568399,0.767137,0.025746
us_000525375,0.767137,0.025750
us_000524410,0.767137,0.025760
us_000493021,0.767137,0.025767
us_000558459,0.767137,0.025772
us_000507827,0.767137,0.025783
us_000586806,0.767137,0.025790
us_000533631,0.767137,0.025802
us_000568666,0.767137,0.025813
us_000530911,0.767137,0.025817
us_000502268,0.767137,0.025819
us_000572723,0.767137,0.025825
us_000572720,0.767137,0.025826
us_000524757,0.767137,0.025829
us_000480626,0.767137,0.025835
us_000575863,0.767137,0.025837
us_000489041,0.767137,0.025845
us_000524972,0.767137,0.025845
us_000534632,0.767137,0.025854
us_000534633,0.767137,0.025854
us_000534631,0.767137,0.025854
us_000534630,0.767137,0.025854
us_000534629,0.767137,0.025854
us_000534628,0.767137,0.025854
us_000557389,0.767137,0.025858
us_000542599,0.767137,0.025873
us_000474830,0.767137,0.025888
us_000517313,0.767137,0.025889
us_000507639,0.767137,0.025891
us_000470329,0.767137,0.025892
us_000531231,0.767137,0.025892
us_000534101,0.767137,0.025898
us_000520645,0.767137,0.025904
us_000526311,0.767137,0.025925
us_000525371,0.767137,0.025928
us_000521597,0.767137,0.025935
us_000517722,0.767137,0.025938
us_000518263,0.767137,0.025939
us_000566201,0.767137,0.025940
us_000532700,0.767137,0.025941
us_000524392,0.767137,0.025941
us_000274507,0.767137,0.025942
us_000518617,0.767137,0.025947
us_000556725,0.767137,0.025950
us_000520327,0.767137,0.025956
us_000570131,0.767137,0.025957
us_000502187,0.767137,0.025970
us_000515248,0.767137,0.025973
us_000511248,0.767137,0.025979
us_000515675,0.767137,0.025990
us_000571791,0.767137,0.025997
us_000504691,0.767137,0.026005
us_000518261,0.767137,0.026008
us_000524741,0.767137,0.026016
us_000526207,0.767137,0.026017
us_000526208,0.767137,0.026017
us_000566233,0.767137,0.026024
us_000518048,0.767137,0.026043
us_000563250,0.767137,0.026047
us_000566356,0.767137,0.026052
us_000481807,0.767137,0.026072
us_000555596,0.767137,0.026082
us_000529348,0.767137,0.026083
us_000529345,0.767137,0.026083
us_000469204,0.767137,0.026096
us_000560883,0.767137,0.026100
us_000529501,0.767137,0.026103
us_000376226,0.767137,0.026104
us_000469263,0.767137,0.026110
us_000506710,0.767137,0.026128
us_000557537,0.767137,0.026138
us_000566104,0.767137,0.026139
us_000502662,0.767137,0.026159
us_000567362,0.767137,0.026164
us_000518569,0.767137,0.026166
us_000514109,0.767137,0.026168
us_000474624,0.767137,0.026172
us_000568252,0.767137,0.026174
us_000517012,0.767137,0.026180
us_000503338,0.767137,0.026188
us_000564887,0.767137,0.026199
us_000524418,0.767137,0.026200
us_000526312,0.767137,0.026205
us_000492561,0.767137,0.026223
us_000511925,0.767137,0.026229
us_000474155,0.767137,0.026250
us_000469200,0.767137,0.026261
us_000546701,0.767137,0.026271
us_000525992,0.767137,0.026271
us_000525980,0.767137,0.026271
us_000525800,0.767137,0.026276
us_000462810,0.767137,0.026286
us_000566048,0.767137,0.026296
us_000265214,0.767137,0.026304
us_000459642,0.767137,0.026304
us_000517999,0.767137,0.026314
us_000518685,0.767137,0.026319
us_000511112,0.767137,0.026319
us_000525902,0.767137,0.026330
us_000537641,0.767137,0.026331
us_000529382,0.767137,0.026338
us_000542001,0.767137,0.026344
us_000502347,0.767137,0.026347
us_000523950,0.767137,0.026369
us_000470166,0.767137,0.026386
us_000502189,0.767137,0.026389
us_000568214,0.767137,0.026392
us_000564858,0.767137,0.026393
us_000513561,0.767137,0.026406
us_000475558,0.767137,0.026422
us_000570215,0.767137,0.026426
us_000570212,0.767137,0.026426
us_000476468,0.767137,0.026439
us_000484592,0.767137,0.026440
us_000483891,0.767137,0.026449
us_000515798,0.767137,0.026449
us_000557550,0.767137,0.026456
us_000468788,0.767137,0.026461
us_000510812,0.767137,0.026465
us_000510811,0.767137,0.026465
us_000484587,0.767137,0.026474
us_000500274,0.767137,0.026477
us_000521593,0.767137,0.026498
us_000569148,0.767137,0.026504
us_000518690,0.767137,0.026511
us_000470231,0.767137,0.026524
us_000567306,0.767137,0.026524
us_000561471,0.767137,0.026525
us_000515371,0.767137,0.026543
us_000493795,0.767137,0.026552
us_000559864,0.767137,0.026554
us_000504671,0.767137,0.026560
us_000206066,0.767137,0.026565
us_000248205,0.767137,0.026573
us_000499524,0.767137,0.026576
us_000509914,0.767137,0.026579
us_000519359,0.767137,0.026580
us_000510123,0.767137,0.026590
us_000516097,0.767137,0.026592
us_000551392,0.767137,0.026595
us_000518363,0.767137,0.026606
us_000518440,0.767137,0.026616
us_000426548,0.767137,0.026623
us_000489923,0.767137,0.026626
us_000497037,0.767137,0.026628
us_000474693,0.767137,0.026631
us_000465344,0.767137,0.026632
us_000565438,0.767137,0.026639
us_000470205,0.767137,0.026641
us_000562545,0.767137,0.026653
us_000511522,0.767137,0.026657
us_000482322,0.767137,0.026658
us_000560884,0.767137,0.026663
us_000470223,0.767137,0.026685
us_000492596,0.767137,0.026685
us_000563425,0.767137,0.026701
us_000493671,0.767137,0.026713
us_000470234,0.767137,0.026714
us_000137738,0.767137,0.026723
us_000465681,0.767137,0.026733
us_000480920,0.767137,0.026763
us_000546830,0.767137,0.026764
us_000529354,0.767137,0.026790
us_000536728,0.767137,0.026797
us_000495231,0.767137,0.026800
us_000512306,0.767137,0.026830
us_000471173,0.767137,0.026833
us_000529210,0.767137,0.026852
us_000486055,0.767137,0.026871
us_000471781,0.767137,0.026900
us_000020864,0.767137,0.026916
us_000501393,0.767137,0.026919
us_000459742,0.767137,0.026946
us_000507269,0.767137,0.026983
us_000501841,0.767137,0.026987
us_000515160,0.767137,0.027004
us_000524628,0.767137,0.027008
us_000482321,0.767137,0.027015
us_000481554,0.767137,0.027039
us_000458796,0.767137,0.027070
us_000559621,0.767137,0.027111
us_000538455,0.767137,0.027139
us_000485978,0.767137,0.027142
us_000524462,0.767137,0.027147
us_000248839,0.767137,0.027178
us_000529295,0.767137,0.027196
us_000552107,0.767137,0.027242
us_000542558,0.767137,0.027256
us_000468155,0.767137,0.027296
us_000515255,0.767137,0.027299
us_000532866,0.767137,0.027302
us_000481338,0.767137,0.027313
us_000548549,0.767137,0.027323
us_000514839,0.767137,0.027327
us_000540366,0.767137,0.027331
us_000526217,0.767137,0.027333
us_000478476,0.767137,0.027345
us_000528067,0.767137,0.027361
us_000073872,0.767137,0.027364
us_000489002,0.767137,0.027391
us_000484459,0.767137,0.027392
us_000514122,0.767137,0.027420
us_000490753,0.767137,0.027436
us_000504391,0.767137,0.027458
us_000514907,0.767137,0.027465
us_000535311,0.767137,0.027484
us_000481606,0.767137,0.027509
us_000487455,0.767137,0.027562
us_000522757,0.767137,0.027583
us_000515424,0.767137,0.027584
us_000528514,0.767137,0.027652
us_000494560,0.767137,0.027653
us_000529312,0.767137,0.027669
us_000532181,0.767137,0.027694
us_000477958,0.767137,0.027832
us_000504760,0.767137,0.027901
us_000567206,0.767137,0.027936
us_000520993,0.767137,0.027940
us_000513276,0.767137,0.027948
us_000509232,0.767137,0.027953
us_000575871,0.767137,0.027960
us_000530351,0.767137,0.027975
us_000497550,0.767137,0.027985
us_000548520,0.767137,0.027991
us_000496945,0.767137,0.027995
us_000361429,0.767137,0.028047
us_000526118,0.767137,0.028058
us_000503962,0.767137,0.028088
us_000531863,0.767137,0.028106
us_000574005,0.767137,0.028126
us_000517684,0.767137,0.028129
us_000556090,0.767137,0.028193
us_000572716,0.767137,0.028253
us_000494333,0.767137,0.028326
us_000511156,0.767137,0.028350
us_000568400,0.767137,0.028384
us_000504114,0.767137,0.028506
us_000404245,0.767137,0.028535
us_000514329,0.767137,0.028597
us_000469305,0.767137,0.028647
us_000508171,0.767137,0.028675
us_000515265,0.767137,0.028703
us_000511306,0.767137,0.028786
us_000576817,0.767137,0.028814
us_000500340,0.767137,0.028935
us_000468252,0.767137,0.028957
us_000525320,0.767137,0.029003
us_000513209,0.767137,0.029033
us_000463382,0.767137,0.029072
us_000496439,0.767137,0.029088
us_000572485,0.767137,0.029109
us_000468780,0.767137,0.029240
us_000486491,0.767137,0.029267
us_000576932,0.767137,0.029362
us_000513150,0.767137,0.029406
us_000584295,0.767137,0.029410
us_000497872,0.767137,0.029423
us_000567586,0.767137,0.029491
us_000481457,0.767137,0.029503
us_000533545,0.767137,0.029506
us_000556413,0.767137,0.029530
us_000518678,0.767137,0.029588
us_000485564,0.767137,0.029632
us_000482508,0.767137,0.029644
us_000541727,0.767137,0.029795
us_000518898,0.767137,0.029822
us_000508567,0.767137,0.029966
us_000547542,0.767137,0.029969
us_000507504,0.767137,0.030116
us_000501398,0.767137,0.030142
us_000497053,0.767137,0.030242
us_000479712,0.767137,0.030274
us_000565824,0.767137,0.030280
us_000587475,0.767137,0.030325
us_000552766,0.767137,0.030454
us_000539870,0.767137,0.030711
us_000516526,0.767137,0.030729
us_000614341,0.767137,0.030784
us_000615573,0.767137,0.030917
us_000580374,0.767137,0.030940
us_000588746,0.767137,0.031018
us_000600342,0.767137,0.031066
us_000610106,0.767137,0.031150
us_000480713,0.767137,0.031196
us_000514110,0.767137,0.031254
us_000565325,0.767137,0.031284
us_000548886,0.767137,0.031477
us_000576241,0.767137,0.031528
us_000616627,0.767137,0.031530
us_000616793,0.767137,0.031544
us_000584198,0.767137,0.031565
us_000558523,0.767137,0.031597
us_000610978,0.767137,0.031598
us_000612747,0.767137,0.031703
us_000473961,0.767137,0.031716
us_000538006,0.767137,0.031752
us_000613578,0.767137,0.031822
us_000121410,0.767137,0.031892
us_000121710,0.767137,0.031908
us_000482011,0.767137,0.032005
us_000481991,0.767137,0.032012
us_000466104,0.767137,0.032193
us_000560435,0.767137,0.032215
us_000618003,0.767137,0.032311
us_000468559,0.767137,0.032423
us_000471831,0.767137,0.032451
us_000474615,0.767137,0.032570
us_000493769,0.767137,0.032637
us_000618794,0.767137,0.032819
us_000595862,0.767137,0.033314
us_000477893,0.767137,0.033325
us_000493560,0.767137,0.033370
us_000620021,0.767137,0.033477
us_000543132,0.767137,0.033548
us_000577528,0.767137,0.033807
us_000551379,0.767137,0.034163
us_000517945,0.767137,0.034213
us_000551619,0.767137,0.034303
us_000584288,0.767137,0.034364
us_000556385,0.767137,0.034486
us_000582217,0.767137,0.034713
us_000554628,0.767137,0.035095
us_000533363,0.767137,0.035330
us_000558222,0.767137,0.035909
us_000506301,0.767137,0.035928
us_000542673,0.767137,0.035974
us_000573743,0.767137,0.036158
us_000523338,0.767137,0.036674
us_000566962,0.767137,0.036742
us_000492991,0.767137,0.037303
us_000579856,0.767137,0.037665
us_000524688,0.767137,0.038086
us_000568965,0.767137,0.038142
us_000573447,0.767137,0.038699
us_000594515,0.767137,0.038800
us_000530235,0.767137,0.038901
us_000566765,0.767137,0.039030
us_000482820,0.767137,0.039858
us_000549496,0.767137,0.040410
us_000555473,0.767137,0.040842
us_000423674,0.767137,0.041224
us_000556228,0.767137,0.041539
us_000527897,0.767137,0.042175
us_000512697,0.767137,0.042588
us_000614345,0.767137,0.042722
us_000588082,0.767137,0.042897
us_000539495,0.767137,0.043120
us_000589106,0.767137,0.044091
us_000552374,0.767137,0.044350
us_000492275,0.767137,0.044927
us_000494979,0.767137,0.045496
us_000495430,0.767137,0.045787
us_000567864,0.767137,0.046057
us_000545698,0.767137,0.046307
us_000538791,0.767137,0.046473
us_000480613,0.767137,0.048135
us_000558003,0.767137,0.048266
us_000515366,0.767137,0.048321
us_000576249,0.767137,0.049084
us_000592717,0.767137,0.049706
us_000233327,0.767137,0.049741
us_000595760,0.767137,0.049942
us_000588083,0.767137,0.050125
us_000486641,0.767137,0.050211
us_000482847,0.767137,0.050391
us_000542865,0.767137,0.052188
us_000555796,0.767137,0.052717
us_000489690,0.767137,0.053008
us_000511096,0.767137,0.054273
us_000501064,0.767137,0.054558
us_000507893,0.767137,0.054893
us_000533909,0.767137,0.057285
us_000589007,0.767137,0.057500
us_000570218,0.767137,0.058603
us_000547759,0.767137,0.058620
us_000495554,0.767137,0.059468
us_000556782,0.767137,0.059481
us_000479753,0.767137,0.062718
us_000546833,0.767137,0.063205
us_000544174,0.767137,0.065058
us_000525607,0.767137,0.065987
us_000492488,0.767137,0.066241
us_000594806,0.767137,0.066361
us_000564909,0.767137,0.067778
us_000523434,0.767137,0.068633
us_000514187,0.767137,0.068750
us_000514148,0.767137,0.068797
us_000466250,0.767137,0.070294
us_000479303,0.767137,0.073350
us_000508077,0.767137,0.073727
us_000534866,0.767137,0.074244
us_000515961,0.767137,0.075698
us_000485150,0.767137,0.077003
us_000580501,0.767137,0.077633
us_000551155,0.767137,0.080030
us_000488981,0.767137,0.081137
us_000499876,0.767137,0.081521
us_000529464,0.767137,0.081701
us_000529187,0.767137,0.085315
us_000548660,0.767137,0.089794
us_000591184,0.767137,0.091820
us_000502835,0.767137,0.092670
us_000565359,0.767137,0.097541
us_000500156,0.767137,0.099045
us_000529185,0.767137,0.105845
us_000568654,0.767137,0.111455
us_000515765,0.767137,0.111939
us_000594861,0.767137,0.112604
us_000483488,0.767137,0.114686
us_000538258,0.767137,0.115937
us_000536371,0.767137,0.116187
us_000534665,0.767137,0.118121
us_000512355,0.767137,0.119664
us_000481593,0.767137,0.124293
us_000525092,0.767137,0.128110
us_000533576,0.767137,0.129001
us_000567232,0.767137,0.135015
us_000546813,0.767137,0.141732
us_000452674,0.767137,0.160652
us_000508659,0.767137,0.166375
us_000499197,0.767137,0.170317
us_000499965,0.767137,0.171284
us_000567156,0.767137,0.172104
us_000470107,0.767137,0.172860
us_000565816,0.767137,0.173128
us_000515896,0.767137,0.178060
us_000573943,0.767137,0.185025
us_000487934,0.767137,0.185247
us_000594354,0.767137,0.189851
us_000519617,0.767137,0.191477
us_000509436,0.767137,0.193502
us_000539745,0.767137,0.195190
us_000141668,0.767137,0.198600
us_000507942,0.767137,0.200631
us_000566897,0.767137,0.203918
us_000477223,0.767137,0.204845
us_000566430,0.767137,0.205411
us_000595261,0.767137,0.211321
us_000571495,0.767137,0.215466
us_000305045,0.767137,0.217830
us_000519430,0.767137,0.222388
us_000517878,0.767137,0.227494
us_000506258,0.767137,0.237806
us_000550679,0.767137,0.241672
us_000530294,0.767137,0.242912
us_000506635,0.767137,0.249700
us_000565690,0.767137,0.259949
us_000520205,0.767137,0.272414
us_000520580,0.767137,0.277799
us_000511195,0.767137,0.278824
us_000523197,0.767137,0.286865
us_000568078,0.767137,0.289843
us_000584429,0.767137,0.290950
us_000546834,0.767137,0.291225
us_000595846,0.767137,0.291684
us_000538203,0.767137,0.292546
us_000476094,0.767137,0.293351
us_000490883,0.767137,0.293554
us_000501565,0.767137,0.294816
us_000503071,0.767137,0.295856
us_000267746,0.767137,0.297680
us_000553953,0.767137,0.298154
us_000583123,0.767137,0.298759
us_000494577,0.767137,0.300448
us_000526152,0.767137,0.303830
us_000548905,0.767137,0.307782
us_000514778,0.767137,0.308014
us_000484629,0.767137,0.308338
us_000527972,0.767137,0.308512
us_000572715,0.767137,0.309276
us_000572693,0.767137,0.314618
us_000410611,0.767137,0.316351
us_000485179,0.767137,0.317816
us_000519878,0.767137,0.321263
us_000531359,0.767137,0.325558
us_000484235,0.767137,0.326483
us_000510041,0.767137,0.328037
us_000496363,0.767137,0.332687
us_000597971,0.767137,0.333847
us_000520143,0.767137,0.353318
us_000570220,0.767137,0.353342
us_000593412,0.767137,0.365867
us_000521327,0.767137,0.373060
us_000542370,0.767137,0.390540
us_000476548,0.767137,0.399063
us_000503101,0.767137,0.407419
us_000495195,0.767137,0.416591
us_000524574,0.767137,0.432308
us_000550316,0.767137,0.459272
us_000515240,0.767137,0.460315
us_000547678,0.767137,0.466345
us_000570517,0.767137,0.472971
us_000578064,0.767137,0.495197
us_000510693,0.767137,0.500553
us_000481923,0.767137,0.509867
us_000472317,0.767137,0.564898
us_000567492,0.767137,0.565553
us_000481792,0.767137,0.567639
