Product ID : 1009 # of JPs covered : 1 : 67 : Banking, 
OID,Confidence at Map Node,Error at Map Node
us_000556808,0.178982, 0.001496
us_000485552,0.178982, 0.001502
us_000522825,0.178982, 0.001538
us_000480574,0.178982, 0.001587
us_000537067,0.178982, 0.001594
us_000552871,0.178982, 0.001635
us_000512072,0.178982, 0.001832
us_000550459,0.178982, 0.001980
us_000549257,0.178982, 0.001992
pr_000226350,0.178982, 0.002099
us_000513899,0.178982, 0.002139
us_000561752,0.178982, 0.002253
us_000523157,0.178982, 0.002300
us_000494764,0.178982, 0.002344
us_000547195,0.178982, 0.002362
us_000524701,0.178982, 0.002398
us_000509043,0.178982, 0.002404
us_000539645,0.178982, 0.002438
us_000502020,0.178982, 0.002540
us_000566825,0.178982, 0.002605
us_000569854,0.178982, 0.002613
us_000532976,0.178982, 0.002713
us_000503893,0.178982, 0.002744
us_000542141,0.178982, 0.002824
us_000587580,0.178982, 0.003131
us_000526915,0.178982, 0.003168
us_000517459,0.178982, 0.003339
us_000556308,0.178982, 0.003365
us_000556336,0.178982, 0.003387
us_000500890,0.178982, 0.003388
us_000528763,0.178982, 0.003404
us_000532685,0.178982, 0.003502
us_000555484,0.178982, 0.003834
us_000563129,0.178982, 0.003848
us_000536785,0.178982, 0.003867
us_000577786,0.178982, 0.003874
us_000526235,0.178982, 0.004254
us_000502708,0.178982, 0.004254
us_000613996,0.178982, 0.004301
us_000519307,0.178982, 0.004308
us_000615725,0.178982, 0.004393
us_000595829,0.178982, 0.004394
us_000493854,0.178982, 0.004728
us_000492738,0.178982, 0.005030
us_000507371,0.178982, 0.006164
us_000564469,0.178982, 0.007449
us_000531346,0.178982, 0.008269
us_000563492,0.178982, 0.008638
us_000504595,0.178982, 0.009768
us_000528902,0.178982, 0.010292
us_000511335,0.178982, 0.011310
us_000540033,0.178982, 0.013401
us_000480975,0.178982, 0.016102
us_000605586,0.178982, 0.017546
us_000572498,0.178982, 0.019420
us_000535388,0.178982, 0.020265
us_000458704,0.178982, 0.021262
us_000486755,0.178982, 0.024909
us_000501411,0.178982, 0.029463
us_000572839,0.178982, 0.029629
us_000472038,0.178982, 0.030349
us_000497723,0.178982, 0.030859
us_000494579,0.178982, 0.032041
us_000481242,0.178982, 0.034038
us_000562930,0.178982, 0.034880
us_000530025,0.178982, 0.036607
us_000500589,0.178982, 0.040333
us_000478796,0.178982, 0.040442
us_000593309,0.178982, 0.042399
us_000592043,0.178982, 0.049421
us_000579054,0.178982, 0.055969
us_000516082,0.178982, 0.066339
us_000302679,0.178982, 0.066877
us_000547362,0.178982, 0.067653
us_000528730,0.178982, 0.068764
us_000560083,0.178982, 0.082274
us_000488361,0.178982, 0.092010
us_000496235,0.178982, 0.093503
us_000514614,0.178982, 0.093786
us_000473904,0.178982, 0.104884
us_000526920,0.178982, 0.114898
us_000471174,0.178982, 0.190850
us_000550323,0.178982, 0.191377
us_000508259,0.178982, 0.262400
us_000584909,0.174206, 0.000000
us_000606724,0.174206, 0.000000
us_000556872,0.174206, 0.000000
us_000578888,0.174206, 0.000000
us_000593003,0.174206, 0.000000
us_000555030,0.174206, 0.000000
us_000578042,0.174206, 0.000000
us_000586673,0.174206, 0.000000
us_000600189,0.174206, 0.000000
us_000578681,0.174206, 0.000000
us_000572275,0.174206, 0.000000
us_000586053,0.174206, 0.000000
us_000614903,0.174206, 0.000000
us_000604804,0.174206, 0.000000
us_000546096,0.174206, 0.000000
us_000558716,0.174206, 0.000000
us_000528043,0.174206, 0.000000
us_000529022,0.174206, 0.000000
us_000600176,0.174206, 0.000000
us_000594945,0.174206, 0.000000
us_000600362,0.174206, 0.000000
us_000528463,0.174206, 0.000000
us_000586055,0.174206, 0.000000
us_000529944,0.174206, 0.000000
pr_002206423,0.174206, 0.000000
pr_000998664,0.174206, 0.000000
pr_001659615,0.174206, 0.000000
pr_000398873,0.174206, 0.000000
pr_001720986,0.174206, 0.000000
pr_002137183,0.174206, 0.000000
pr_000735359,0.174206, 0.000000
pr_001988076,0.174206, 0.000000
pr_001702580,0.174206, 0.000000
pr_002219174,0.174206, 0.000000
pr_002219354,0.174206, 0.000000
pr_001753027,0.174206, 0.000000
pr_002113139,0.174206, 0.000000
pr_001095224,0.174206, 0.000000
pr_002144286,0.174206, 0.000000
pr_001737179,0.174206, 0.000000
pr_002077018,0.174206, 0.000000
pr_002093370,0.174206, 0.000000
pr_002210105,0.174206, 0.000000
pr_002082021,0.174206, 0.000000
pr_002173841,0.174206, 0.000000
pr_000380080,0.174206, 0.000000
pr_001665231,0.174206, 0.000000
pr_002159714,0.174206, 0.000000
pr_002172955,0.174206, 0.000000
pr_000873226,0.174206, 0.000000
pr_001968687,0.174206, 0.000000
pr_002096421,0.174206, 0.000000
pr_001926681,0.174206, 0.000000
pr_002056324,0.174206, 0.000000
pr_002199044,0.174206, 0.000000
pr_002111489,0.174206, 0.000000
pr_002069980,0.174206, 0.000000
pr_002058183,0.174206, 0.000000
pr_001987437,0.174206, 0.000000
pr_001732892,0.174206, 0.000000
pr_002233560,0.174206, 0.000000
pr_002077582,0.174206, 0.000000
pr_002084836,0.174206, 0.000000
pr_002197744,0.174206, 0.000000
pr_000902044,0.174206, 0.000000
pr_000897168,0.174206, 0.000000
pr_001875940,0.174206, 0.000000
pr_002157461,0.174206, 0.000000
pr_002082042,0.174206, 0.000000
pr_002114194,0.174206, 0.000000
pr_002079803,0.174206, 0.000000
pr_001664602,0.174206, 0.000000
pr_002168209,0.174206, 0.000000
pr_001845821,0.174206, 0.000000
pr_001699276,0.174206, 0.000000
pr_001406876,0.174206, 0.000000
us_000495336,0.174206, 0.000005
us_000464764,0.174206, 0.000005
us_000257941,0.174206, 0.000005
us_000595950,0.174206, 0.000005
us_000514973,0.174206, 0.000005
us_000522075,0.174206, 0.000005
pr_000094828,0.174206, 0.000006
us_000524555,0.174206, 0.000006
pr_001149756,0.174206, 0.000009
pr_001134261,0.174206, 0.000009
pr_000873761,0.174206, 0.000014
us_000460734,0.174206, 0.000015
pr_000892724,0.174206, 0.000015
pr_000893738,0.174206, 0.000016
pr_000718454,0.174206, 0.000018
us_000489162,0.174206, 0.000030
us_000372093,0.174206, 0.000030
us_000354198,0.174206, 0.000030
us_000465434,0.174206, 0.000032
pr_000386786,0.174206, 0.000051
pr_001155052,0.174206, 0.000051
pr_000375581,0.174206, 0.000051
pr_000597223,0.174206, 0.000051
pr_001156807,0.174206, 0.000051
pr_001158641,0.174206, 0.000051
pr_000389354,0.174206, 0.000051
pr_001621737,0.174206, 0.000051
pr_000510914,0.174206, 0.000051
pr_000592536,0.174206, 0.000056
us_000491469,0.174206, 0.000084
us_000546536,0.174206, 0.000195
us_000524537,0.174206, 0.000209
us_000528525,0.174206, 0.000283
us_000575868,0.174206, 0.001216
us_000512693,0.174206, 0.001355
us_000471418,0.174206, 0.001459
pr_001022708,0.174206, 0.001666
us_000568999,0.174206, 0.002910
us_000506679,0.174206, 0.006689
us_000505021,0.174206, 0.008001
us_000485001,0.174206, 0.010282
us_000550494,0.174206, 0.011400
us_000563388,0.174206, 0.011852
us_000600406,0.174206, 0.012203
us_000485516,0.174206, 0.012496
us_000483239,0.174206, 0.056242
us_000595593,0.174206, 0.131385
pr_001326479,0.174206, 0.986497
us_000484293,0.154064, 0.000000
pr_002172150,0.154064, 0.000001
pr_002082188,0.154064, 0.000001
pr_001932738,0.154064, 0.000001
pr_002082090,0.154064, 0.000001
pr_001089187,0.154064, 0.000007
pr_001606541,0.154064, 0.000015
pr_001394138,0.154064, 0.000017
pr_002112465,0.154064, 0.000017
pr_000968793,0.154064, 0.000031
pr_001085885,0.154064, 0.000031
us_000462722,0.154064, 0.000163
us_000581909,0.154064, 0.000334
us_000471706,0.154064, 0.000334
us_000614657,0.154064, 0.000334
us_000471717,0.154064, 0.000334
pr_000929264,0.154064, 0.000573
us_000466010,0.154064, 0.002018
us_000469720,0.154064, 0.003160
us_000529569,0.154064, 0.018168
us_000495162,0.154064, 0.065865
us_000497186,0.154064, 0.074368
us_000487499,0.154064, 0.986302
us_000484333,0.154064, 1.172160
us_000332177,0.154064, 1.267356
us_000477854,0.154064, 1.307923
us_000477704,0.154064, 1.359087
us_000614007,0.146921, 0.000000
us_000579584,0.146921, 0.000001
pr_000811684,0.146921, 0.000014
pr_001008642,0.146921, 0.000034
us_000591676,0.146921, 0.000070
pr_001393097,0.146921, 0.000075
pr_000292008,0.146921, 0.000075
pr_000976558,0.146921, 0.000075
pr_001581120,0.146921, 0.000075
pr_000846122,0.146921, 0.000075
pr_000694566,0.146921, 0.000075
pr_000816001,0.146921, 0.000075
pr_000587451,0.146921, 0.000075
pr_000812083,0.146921, 0.000075
pr_000990603,0.146921, 0.000075
pr_001050782,0.146921, 0.000075
pr_000948664,0.146921, 0.000075
pr_001078712,0.146921, 0.000075
pr_000836651,0.146921, 0.000101
pr_000291763,0.146921, 0.000129
pr_000900143,0.146921, 0.000147
pr_000335205,0.146921, 0.000163
us_000591679,0.146921, 0.000179
pr_000989145,0.146921, 0.000231
pr_000769560,0.146921, 0.000245
us_000604368,0.146921, 0.000261
pr_001583770,0.146921, 0.000265
pr_000985350,0.146921, 0.000336
pr_000953342,0.146921, 0.000664
pr_000343248,0.146921, 0.000664
pr_000944114,0.146921, 0.000664
pr_000958584,0.146921, 0.000664
pr_000952750,0.146921, 0.000664
pr_002056356,0.146921, 0.000664
pr_000960086,0.146921, 0.000664
pr_000648118,0.146921, 0.000664
pr_001013456,0.146921, 0.000664
pr_000817392,0.146921, 0.000673
pr_000759739,0.146921, 0.000679
pr_001611431,0.146921, 0.000753
pr_000730907,0.146921, 0.000753
pr_000943183,0.146921, 0.000753
pr_001686073,0.146921, 0.000817
pr_001651438,0.146921, 0.000834
pr_001954439,0.146921, 0.000879
pr_001012546,0.146921, 0.000934
pr_001003537,0.146921, 0.001022
pr_000628353,0.146921, 0.001070
pr_002139046,0.146921, 0.001153
pr_000756940,0.146921, 0.001234
pr_000092933,0.146921, 0.001312
us_000497147,0.146921, 0.001508
us_000510323,0.146921, 0.001508
us_000542463,0.146921, 0.001508
pr_001686026,0.146921, 0.001812
pr_000690384,0.146921, 0.001936
pr_000666471,0.146921, 0.001955
pr_000845920,0.146921, 0.002341
pr_000759221,0.146921, 0.002533
us_000490526,0.146921, 0.005416
us_000500303,0.146921, 0.005858
us_000598732,0.146921, 0.005946
us_000557539,0.146921, 0.006657
us_000536764,0.146921, 0.006935
us_000494504,0.146921, 0.007796
us_000611276,0.146921, 0.007807
us_000488330,0.146921, 0.010306
us_000523477,0.146921, 0.021918
us_000523609,0.146921, 0.025177
us_000549475,0.146921, 0.029777
us_000522323,0.146921, 0.037256
us_000490156,0.146921, 0.053228
us_000500308,0.146921, 0.056203
us_000379896,0.146921, 0.110415
us_000481771,0.146921, 0.110844
us_000553997,0.059327, 0.000000
us_000541581,0.059327, 0.000000
us_000278479,0.059327, 0.000000
us_000462211,0.059327, 0.000000
us_000460795,0.059327, 0.000000
us_000579698,0.059327, 0.000000
us_000549087,0.059327, 0.000000
us_000549089,0.059327, 0.000000
us_000485418,0.059327, 0.000000
us_000447477,0.059327, 0.000000
us_000462165,0.059327, 0.000000
us_000481079,0.059327, 0.000000
us_000548979,0.059327, 0.000000
us_000483228,0.059327, 0.000000
us_000462113,0.059327, 0.000000
us_000539387,0.059327, 0.000000
us_000438341,0.059327, 0.000000
pr_001627957,0.059327, 0.000000
pr_001145177,0.059327, 0.000000
us_000570257,0.059327, 0.000000
us_000479632,0.059327, 0.000000
pr_000298367,0.059327, 0.000001
pr_001620395,0.059327, 0.000001
pr_000384447,0.059327, 0.000001
pr_001825403,0.059327, 0.000001
pr_000764598,0.059327, 0.000001
pr_001155863,0.059327, 0.000001
pr_000629350,0.059327, 0.000001
pr_000389808,0.059327, 0.000001
pr_001156935,0.059327, 0.000001
pr_001158850,0.059327, 0.000001
pr_001035554,0.059327, 0.000001
pr_001828659,0.059327, 0.000001
pr_000764229,0.059327, 0.000001
pr_000616765,0.059327, 0.000001
pr_001071265,0.059327, 0.000001
pr_000571440,0.059327, 0.000001
pr_001035445,0.059327, 0.000001
pr_001824432,0.059327, 0.000001
pr_001035168,0.059327, 0.000001
pr_000966183,0.059327, 0.000001
pr_000998347,0.059327, 0.000001
pr_000570961,0.059327, 0.000001
pr_000383825,0.059327, 0.000001
pr_000515128,0.059327, 0.000001
pr_001621152,0.059327, 0.000001
pr_001821657,0.059327, 0.000001
pr_001737820,0.059327, 0.000001
pr_001611593,0.059327, 0.000001
pr_001035525,0.059327, 0.000001
pr_001817568,0.059327, 0.000001
pr_001735193,0.059327, 0.000001
pr_000374248,0.059327, 0.000001
pr_000374411,0.059327, 0.000001
pr_000768189,0.059327, 0.000001
pr_001155242,0.059327, 0.000001
pr_000383624,0.059327, 0.000001
pr_001828356,0.059327, 0.000001
pr_001824851,0.059327, 0.000001
pr_001034634,0.059327, 0.000001
pr_000383977,0.059327, 0.000001
pr_001820085,0.059327, 0.000001
pr_001685742,0.059327, 0.000001
pr_000446525,0.059327, 0.000001
pr_000690896,0.059327, 0.000001
pr_000389434,0.059327, 0.000001
pr_000570491,0.059327, 0.000001
pr_001819338,0.059327, 0.000001
pr_001034745,0.059327, 0.000001
pr_001825037,0.059327, 0.000001
pr_001034210,0.059327, 0.000001
pr_001034312,0.059327, 0.000001
pr_000508100,0.059327, 0.000001
us_000616886,0.059327, 0.000001
us_000617244,0.059327, 0.000001
us_000617201,0.059327, 0.000001
us_000580684,0.059327, 0.000001
us_000495225,0.059327, 0.000001
pr_001799107,0.059327, 0.000001
pr_001655466,0.059327, 0.000001
pr_001817115,0.059327, 0.000001
pr_001020307,0.059327, 0.000006
pr_001132655,0.059327, 0.000006
pr_000770865,0.059327, 0.000006
pr_000210322,0.059327, 0.000007
pr_002134273,0.059327, 0.000007
pr_001114780,0.059327, 0.000007
pr_001897039,0.059327, 0.000007
pr_001973140,0.059327, 0.000007
us_000504084,0.059327, 0.000011
pr_001123942,0.059327, 0.000019
pr_001400526,0.059327, 0.000026
pr_001890419,0.059327, 0.000026
pr_000522400,0.059327, 0.000030
us_000572673,0.059327, 0.000035
us_000580656,0.059327, 0.000050
us_000539111,0.059327, 0.000050
pr_000381936,0.059327, 0.000051
pr_000169145,0.059327, 0.000051
us_000592840,0.059327, 0.000083
us_000613574,0.059327, 0.000094
us_000532726,0.059327, 0.000109
pr_001392964,0.059327, 0.000111
pr_000747539,0.059327, 0.000115
pr_001037013,0.059327, 0.000119
us_000574295,0.059327, 0.000144
pr_002072273,0.059327, 0.000149
pr_000343018,0.059327, 0.000163
pr_000833237,0.059327, 0.000177
us_000540234,0.059327, 0.000231
us_000583498,0.059327, 0.000231
pr_000959084,0.059327, 0.000234
pr_000963270,0.059327, 0.000292
pr_000653440,0.059327, 0.000310
us_000563564,0.059327, 0.000320
pr_001980885,0.059327, 0.000329
pr_000196149,0.059327, 0.000342
pr_000716855,0.059327, 0.000383
pr_000707393,0.059327, 0.000383
pr_000704327,0.059327, 0.000447
pr_001625421,0.059327, 0.000486
pr_000767447,0.059327, 0.000569
pr_000646258,0.059327, 0.000618
us_000446743,0.059327, 0.000625
pr_000167486,0.059327, 0.000636
us_000506975,0.059327, 0.000645
pr_001024822,0.059327, 0.000763
pr_000667625,0.059327, 0.000764
pr_000181476,0.059327, 0.000765
pr_000738632,0.059327, 0.000773
pr_000693885,0.059327, 0.000808
pr_001390890,0.059327, 0.000857
us_000524108,0.059327, 0.000990
pr_001121529,0.059327, 0.001409
us_000480204,0.059327, 0.001517
us_000502645,0.059327, 0.001528
pr_000611737,0.059327, 0.001597
pr_000172256,0.059327, 0.001761
us_000560244,0.059327, 0.002058
pr_000890479,0.059327, 0.002454
pr_000681479,0.059327, 0.002828
pr_001590508,0.059327, 0.002838
us_000489712,0.059327, 0.003870
us_000513287,0.059327, 0.005001
us_000511446,0.059327, 0.005469
us_000480050,0.059327, 0.005570
us_000578277,0.059327, 0.006275
us_000487693,0.059327, 0.009411
us_000510870,0.059327, 0.012185
us_000487797,0.059327, 0.013599
us_000608055,0.059327, 0.014769
us_000495256,0.059327, 0.015415
us_000614109,0.059327, 0.016812
us_000401290,0.059327, 0.032024
us_000397538,0.059327, 0.046259
us_000592663,0.059327, 0.057755
us_000484528,0.059327, 0.062999
pr_001837475,0.059327, 0.063935
pr_001989642,0.059327, 0.064985
us_000463837,0.059327, 0.066418
us_000588215,0.059327, 0.086383
us_000564412,0.059327, 0.098485
pr_001727847,0.059327, 0.133363
us_000509710,0.059327, 0.134481
us_000545774,0.059327, 0.139599
us_000432583,0.059327, 0.288220
us_000510998,0.059327, 0.393654
pr_002113835,0.059327, 0.873199
pr_001960072,0.059327, 0.875643
pr_001943815,0.059327, 0.879475
pr_001959450,0.059327, 0.881627
pr_001946879,0.059327, 0.884791
pr_001937560,0.059327, 0.885590
pr_001937561,0.059327, 0.885590
pr_001917724,0.059327, 0.887354
pr_002116381,0.059327, 0.888920
pr_002054714,0.059327, 0.889612
pr_001993335,0.059327, 0.890208
pr_001962694,0.059327, 0.890569
pr_002110740,0.059327, 0.891346
pr_002111741,0.059327, 0.892368
pr_002059575,0.059327, 0.892680
pr_001946982,0.059327, 0.892820
pr_002114234,0.059327, 0.892981
pr_002114230,0.059327, 0.892981
pr_002114231,0.059327, 0.892981
pr_001926884,0.059327, 0.893052
pr_001952638,0.059327, 0.893211
pr_001948199,0.059327, 0.893782
pr_001960372,0.059327, 0.893877
pr_001855683,0.059327, 0.895177
pr_001982576,0.059327, 0.895539
pr_001953208,0.059327, 0.895718
pr_001854584,0.059327, 0.895904
pr_002139610,0.059327, 0.896047
pr_001951881,0.059327, 0.896568
pr_001951882,0.059327, 0.896568
pr_002099663,0.059327, 0.896939
pr_001961845,0.059327, 0.896970
pr_002070977,0.059327, 0.897828
pr_001951727,0.059327, 0.897842
pr_002070279,0.059327, 0.898100
pr_001951034,0.059327, 0.898119
pr_001947707,0.059327, 0.898164
pr_001982659,0.059327, 0.898619
pr_001957186,0.059327, 0.898760
pr_002110428,0.059327, 0.898773
pr_002099282,0.059327, 0.898779
pr_002099283,0.059327, 0.898779
pr_001954517,0.059327, 0.898959
pr_001949965,0.059327, 0.899203
pr_001968931,0.059327, 0.899539
pr_002055768,0.059327, 0.899564
pr_002055767,0.059327, 0.899564
pr_001977752,0.059327, 0.900059
pr_002056514,0.059327, 0.901237
pr_001982846,0.059327, 0.901969
pr_002065925,0.059327, 0.901994
pr_001956059,0.059327, 0.902115
pr_001958140,0.059327, 0.902653
pr_001958139,0.059327, 0.902653
pr_002108620,0.059327, 0.903147
pr_002127743,0.059327, 0.903689
pr_002073077,0.059327, 0.903699
pr_001886957,0.059327, 0.903953
pr_002101399,0.059327, 0.904071
pr_002103277,0.059327, 0.904841
pr_002070027,0.059327, 0.905389
pr_002106830,0.059327, 0.905945
pr_002106043,0.059327, 0.906008
pr_002106041,0.059327, 0.906008
pr_002106044,0.059327, 0.906008
pr_002106831,0.059327, 0.906064
pr_002106835,0.059327, 0.906064
pr_001705357,0.059327, 0.906217
pr_001956718,0.059327, 0.914162
pr_001845291,0.059327, 0.924052
pr_002107946,0.059327, 0.944314
pr_001974112,0.059327, 0.947680
pr_001724109,0.059327, 0.957334
pr_001708014,0.059327, 0.987523
pr_001731875,0.059327, 0.992366
pr_001691187,0.059327, 0.993515
pr_001717119,0.059327, 0.996182
pr_001873258,0.059327, 1.033162
pr_002070026,0.059327, 1.055662
us_000587523,0.059327, 1.127327
pr_001596367,0.059327, 1.333031
pr_002126845,0.059327, 1.409742
pr_001968880,0.059327, 1.500074
us_000537124,0.059327, 1.504851
pr_001930400,0.059327, 1.528479
pr_001914869,0.059327, 1.550864
pr_001936118,0.059327, 1.550942
pr_001693495,0.059327, 1.553536
pr_000856057,0.059327, 1.577710
pr_001828355,0.059327, 1.580066
pr_002124791,0.059327, 1.593509
pr_002114228,0.059327, 1.598602
pr_000167877,0.059327, 1.602374
pr_000858498,0.059327, 1.606696
pr_002110430,0.059327, 1.612497
pr_002123450,0.059327, 1.614492
pr_002126990,0.059327, 1.622127
pr_002110429,0.059327, 1.627144
us_000596773,0.059327, 1.628402
us_000580324,0.059327, 1.633129
pr_000051171,0.059327, 1.639335
pr_000856894,0.059327, 1.658372
us_000504804,0.059327, 1.659502
pr_000856129,0.059327, 1.659782
us_000594762,0.059327, 1.665064
us_000511852,0.059327, 1.671544
pr_001865976,0.059327, 1.673691
pr_000855898,0.059327, 1.674842
pr_002110432,0.059327, 1.676915
pr_002110431,0.059327, 1.676915
pr_002110745,0.059327, 1.681248
pr_000978198,0.059327, 1.681913
pr_000842389,0.059327, 1.683196
pr_001154310,0.059327, 1.684704
us_000592918,0.059327, 1.695045
us_000520437,0.059327, 1.695333
pr_001704485,0.059327, 1.697365
us_000564989,0.059327, 1.698192
us_000548800,0.059327, 1.712402
pr_001694908,0.059327, 1.723128
pr_001764771,0.059327, 1.724349
pr_001925004,0.059327, 1.727459
us_000480431,0.059327, 1.736165
us_000567310,0.059327, 1.743738
pr_001037471,0.059327, 1.746099
us_000495883,0.059327, 1.748087
us_000543720,0.059327, 1.760576
pr_001927851,0.059327, 1.765085
pr_000175263,0.059327, 1.768759
pr_001840394,0.059327, 1.780263
pr_001866019,0.059327, 1.780263
pr_001637871,0.059327, 1.780263
pr_000160801,0.059327, 1.780263
pr_001638865,0.059327, 1.780263
pr_000903484,0.059327, 1.780931
us_000556167,0.059327, 1.794388
pr_001683215,0.059327, 1.795506
us_000586204,0.059327, 1.833708
pr_001342953,0.059327, 1.930773
pr_001502165,0.059327, 1.953965
us_000483519,0.059327, 2.128120
us_000514695,0.059327, 2.336457
pr_001359652,0.059327, 2.344074
us_000549583,0.059327, 2.541057
us_000549302,0.059327, 2.763326
us_000509919,0.059327, 3.156423
pr_000342992,0.023116, 0.000001
pr_001079859,0.023116, 0.000001
pr_000759341,0.023116, 0.000001
pr_000494608,0.023116, 0.000002
pr_001024895,0.023116, 0.000012
pr_001589004,0.023116, 0.000018
pr_000949087,0.023116, 0.000021
pr_000725347,0.023116, 0.000030
pr_000208534,0.023116, 0.000040
pr_000165704,0.023116, 0.000095
pr_000943695,0.023116, 0.000259
pr_000943873,0.023116, 0.000271
pr_000979142,0.023116, 0.000281
pr_000872454,0.023116, 0.000289
pr_000163032,0.023116, 0.000319
us_000591042,0.023116, 0.000322
pr_000002862,0.023116, 0.000338
pr_000896529,0.023116, 0.000352
pr_000727543,0.023116, 0.000364
pr_000108371,0.023116, 0.000689
pr_000864888,0.023116, 0.000776
pr_000889922,0.023116, 0.001078
us_000573938,0.023116, 0.001787
us_000614169,0.023116, 0.001787
us_000573887,0.023116, 0.001787
us_000606808,0.023116, 0.001787
us_000574039,0.023116, 0.001787
us_000573972,0.023116, 0.001787
us_000574019,0.023116, 0.001844
us_000577081,0.023116, 0.002106
us_000575313,0.023116, 0.002106
us_000575971,0.023116, 0.002494
us_000602276,0.023116, 0.003471
us_000575939,0.023116, 0.004061
us_000001357,0.023116, 0.006418
us_000573987,0.023116, 0.009186
pr_001730728,0.023116, 0.176073
pr_001611421,0.023116, 0.237647
pr_001957177,0.023116, 0.265169
pr_001964933,0.023116, 0.265627
us_000582791,0.023116, 0.294158
us_000460720,0.003457, 0.000000
us_000496168,0.003457, 0.000000
us_000482150,0.003457, 0.000000
us_000467043,0.003457, 0.000000
us_000489992,0.003457, 0.000000
us_000334760,0.003457, 0.000000
us_000477817,0.003457, 0.000000
us_000467165,0.003457, 0.000000
us_000489558,0.003457, 0.000000
us_000485892,0.003457, 0.000000
us_000550366,0.003457, 0.000000
us_000472932,0.003457, 0.000000
us_000475471,0.003457, 0.000000
us_000462576,0.003457, 0.000000
us_000055459,0.003457, 0.000000
us_000337159,0.003457, 0.000000
pr_001910025,0.003457, 0.000000
pr_002040499,0.003457, 0.000000
pr_001790175,0.003457, 0.000000
pr_001851203,0.003457, 0.000000
pr_001795157,0.003457, 0.000000
pr_002121895,0.003457, 0.000000
pr_002099522,0.003457, 0.000000
pr_002230926,0.003457, 0.000000
pr_001975808,0.003457, 0.000000
pr_002080868,0.003457, 0.000000
pr_001888714,0.003457, 0.000000
pr_001895037,0.003457, 0.000000
pr_002244087,0.003457, 0.000000
pr_001940059,0.003457, 0.000000
pr_001635031,0.003457, 0.000000
pr_001886219,0.003457, 0.000000
pr_001895424,0.003457, 0.000000
pr_002198244,0.003457, 0.000000
pr_001835231,0.003457, 0.000000
pr_001610021,0.003457, 0.000000
pr_001719640,0.003457, 0.000000
pr_002063817,0.003457, 0.000000
pr_001942211,0.003457, 0.000000
pr_002069481,0.003457, 0.000000
pr_001398993,0.003457, 0.000000
pr_001815064,0.003457, 0.000000
pr_001895133,0.003457, 0.000000
pr_001939302,0.003457, 0.000000
pr_002244139,0.003457, 0.000000
pr_001138603,0.003457, 0.000000
pr_002245401,0.003457, 0.000000
pr_001806050,0.003457, 0.000000
pr_001942590,0.003457, 0.000000
pr_001895463,0.003457, 0.000000
pr_002121350,0.003457, 0.000000
pr_001889539,0.003457, 0.000000
pr_002204781,0.003457, 0.000000
pr_001729582,0.003457, 0.000000
pr_002132328,0.003457, 0.000000
pr_001625422,0.003457, 0.000000
pr_001894976,0.003457, 0.000000
pr_001907633,0.003457, 0.000000
pr_001840212,0.003457, 0.000000
pr_001905968,0.003457, 0.000000
pr_001733356,0.003457, 0.000000
pr_001942557,0.003457, 0.000000
pr_001884664,0.003457, 0.000000
pr_002105308,0.003457, 0.000000
pr_001397452,0.003457, 0.000000
pr_002176529,0.003457, 0.000000
pr_001963421,0.003457, 0.000000
pr_002053779,0.003457, 0.000000
pr_002136151,0.003457, 0.000000
pr_001154010,0.003457, 0.000000
pr_001942195,0.003457, 0.000000
pr_001898640,0.003457, 0.000000
pr_002222870,0.003457, 0.000000
pr_001908659,0.003457, 0.000000
pr_001583809,0.003457, 0.000000
pr_001907472,0.003457, 0.000000
pr_002123605,0.003457, 0.000000
pr_001899381,0.003457, 0.000000
pr_001786250,0.003457, 0.000000
pr_001940604,0.003457, 0.000000
pr_001980777,0.003457, 0.000000
pr_002065757,0.003457, 0.000000
pr_002121870,0.003457, 0.000000
pr_002201026,0.003457, 0.000000
pr_001906133,0.003457, 0.000000
pr_002121938,0.003457, 0.000000
us_000460885,0.003457, 0.000000
us_000265889,0.003457, 0.000001
pr_001884379,0.003457, 0.000001
pr_001802625,0.003457, 0.000001
pr_001936294,0.003457, 0.000001
pr_001906164,0.003457, 0.000001
pr_001391552,0.003457, 0.000001
pr_001906137,0.003457, 0.000001
pr_001158271,0.003457, 0.000001
pr_001907198,0.003457, 0.000001
pr_001888757,0.003457, 0.000001
pr_001901513,0.003457, 0.000002
pr_001104374,0.003457, 0.000003
pr_000755902,0.003457, 0.000003
pr_000946972,0.003457, 0.000003
pr_001134268,0.003457, 0.000003
pr_000882684,0.003457, 0.000003
pr_001053652,0.003457, 0.000003
pr_001628306,0.003457, 0.000003
pr_001134269,0.003457, 0.000003
pr_000934956,0.003457, 0.000003
pr_001149587,0.003457, 0.000003
pr_001135018,0.003457, 0.000003
pr_001098658,0.003457, 0.000003
pr_001614140,0.003457, 0.000003
pr_001011612,0.003457, 0.000003
pr_000946603,0.003457, 0.000003
pr_000848162,0.003457, 0.000003
pr_001134817,0.003457, 0.000003
pr_001137097,0.003457, 0.000003
pr_001058248,0.003457, 0.000003
pr_001049934,0.003457, 0.000003
pr_001153498,0.003457, 0.000003
pr_001028027,0.003457, 0.000005
us_000595288,0.003457, 0.000006
pr_001802613,0.003457, 0.000006
pr_001120535,0.003457, 0.000006
pr_001787351,0.003457, 0.000006
us_000550108,0.003457, 0.000006
us_000558039,0.003457, 0.000007
us_000573322,0.003457, 0.000007
