Product ID : 7875 # of JPs covered : 1 : 426 : Tax Prep-Foreign Individual, 
us_000568216,0.055998,0.138678
us_000594114,0.055998,0.138971
pr_000852841,0.055998,0.139074
us_000592010,0.055998,0.139253
pr_000834592,0.055998,0.139374
us_000583322,0.055998,0.139402
us_000601141,0.055998,0.139518
us_000601038,0.055998,0.139531
us_000476415,0.055998,0.139566
us_000587272,0.055998,0.139788
us_000611737,0.055998,0.140101
us_000611835,0.055998,0.140101
us_000583538,0.055998,0.140365
us_000617076,0.055998,0.140372
us_000580483,0.055998,0.140465
us_000578891,0.055998,0.140519
us_000578892,0.055998,0.140519
us_000599788,0.055998,0.140551
us_000566531,0.055998,0.140658
pr_002138233,0.055998,0.140742
pr_001644149,0.055998,0.140742
pr_001198186,0.055998,0.140792
us_000592006,0.055998,0.140863
us_000591962,0.055998,0.140872
us_000589996,0.055998,0.140984
us_000498942,0.055998,0.141057
us_000581800,0.055998,0.141383
us_000616231,0.055998,0.141460
pr_001389787,0.055998,0.141483
pr_002094400,0.055998,0.141483
pr_001198635,0.055998,0.141483
pr_001857908,0.055998,0.141483
pr_000828593,0.055998,0.141483
pr_001387677,0.055998,0.141483
pr_001619009,0.055998,0.141483
pr_001153196,0.055998,0.141483
pr_000977175,0.055998,0.141483
pr_001951765,0.055998,0.141483
pr_000836358,0.055998,0.141483
pr_002114233,0.055998,0.141483
pr_001981682,0.055998,0.141483
pr_001589290,0.055998,0.141483
pr_001049981,0.055998,0.141483
pr_001668189,0.055998,0.141483
us_000401943,0.055998,0.141648
us_000594362,0.055998,0.141720
pr_001929182,0.055998,0.141845
pr_001979454,0.055998,0.141845
pr_000905476,0.055998,0.142126
us_000592944,0.055998,0.142229
us_000593939,0.055998,0.142330
us_000613836,0.055998,0.142399
pr_001597193,0.055998,0.142508
pr_001912685,0.055998,0.142508
pr_001923855,0.055998,0.142508
us_000613387,0.055998,0.142517
pr_001613023,0.055998,0.142530
pr_001946254,0.055998,0.142530
pr_000836023,0.055998,0.142530
pr_000969406,0.055998,0.142530
pr_000927738,0.055998,0.142530
pr_000907460,0.055998,0.142530
pr_000838502,0.055998,0.142530
us_000592683,0.055998,0.142568
us_000613011,0.055998,0.142602
pr_000840882,0.055998,0.142621
us_000567700,0.055998,0.142633
us_000555620,0.055998,0.142744
pr_001409388,0.055998,0.142796
us_000612177,0.055998,0.142843
us_000602420,0.055998,0.142921
us_000603988,0.055998,0.142921
us_000603620,0.055998,0.142921
us_000600902,0.055998,0.142969
us_000600860,0.055998,0.142989
us_000590355,0.055998,0.143114
us_000600192,0.055998,0.143150
pr_001988892,0.055998,0.143157
us_000573119,0.055998,0.143165
us_000475694,0.055998,0.143182
us_000599793,0.055998,0.143235
us_000599790,0.055998,0.143235
us_000599791,0.055998,0.143235
us_000599789,0.055998,0.143235
us_000599787,0.055998,0.143235
us_000599785,0.055998,0.143235
us_000599786,0.055998,0.143235
us_000599784,0.055998,0.143235
us_000477035,0.055998,0.143360
us_000599092,0.055998,0.143405
us_000583612,0.055998,0.143556
us_000583134,0.055998,0.143580
us_000583133,0.055998,0.143580
pr_001387668,0.055998,0.143583
us_000550833,0.055998,0.143661
us_000590432,0.055998,0.143701
us_000595243,0.055998,0.144009
us_000595242,0.055998,0.144009
us_000593701,0.055998,0.144169
us_000593502,0.055998,0.144220
us_000593142,0.055998,0.144248
us_000593045,0.055998,0.144252
us_000593047,0.055998,0.144252
us_000593049,0.055998,0.144252
us_000593048,0.055998,0.144252
us_000592843,0.055998,0.144274
us_000592658,0.055998,0.144292
us_000591963,0.055998,0.144341
us_000611382,0.055998,0.144555
us_000587659,0.055998,0.144606
us_000567289,0.055998,0.144726
us_000584357,0.055998,0.144771
us_000583607,0.055998,0.144801
us_000582499,0.055998,0.144848
us_000581391,0.055998,0.144886
us_000577072,0.055998,0.144909
us_000578813,0.055998,0.144980
us_000578562,0.055998,0.144989
us_000578530,0.055998,0.144990
us_000578456,0.055998,0.144998
us_000578422,0.055998,0.144999
us_000578362,0.055998,0.144999
us_000559430,0.055998,0.145028
us_000535722,0.055998,0.145054
us_000571522,0.055998,0.145178
us_000568547,0.055998,0.145234
us_000568475,0.055998,0.145238
pr_001740565,0.055998,0.145251
us_000592549,0.055998,0.146032
pr_001930332,0.055998,0.146077
pr_001747722,0.055998,0.146077
pr_000974147,0.055998,0.146077
pr_002149332,0.055998,0.146077
pr_002220922,0.055998,0.146077
pr_001927491,0.055998,0.146077
pr_000830277,0.055998,0.146077
pr_001044652,0.055998,0.146077
pr_001601542,0.055998,0.146077
pr_001915578,0.055998,0.146077
pr_001933406,0.055998,0.146077
pr_001018929,0.055998,0.146077
pr_001916897,0.055998,0.146077
pr_001943718,0.055998,0.146077
pr_001875988,0.055998,0.146077
pr_001649501,0.055998,0.146077
pr_001928288,0.055998,0.146077
pr_000830807,0.055998,0.146077
pr_002174322,0.055998,0.146077
pr_001990606,0.055998,0.146077
pr_001152180,0.055998,0.146077
pr_000980935,0.055998,0.146077
pr_002175424,0.055998,0.146077
pr_001969589,0.055998,0.146077
pr_002168950,0.055998,0.146077
pr_001933940,0.055998,0.146077
pr_002055612,0.055998,0.146077
pr_001933095,0.055998,0.146077
pr_001992375,0.055998,0.146077
pr_001924870,0.055998,0.146077
pr_001694169,0.055998,0.146077
pr_001594528,0.055998,0.146077
pr_000976318,0.055998,0.146077
pr_000836943,0.055998,0.146077
pr_001936027,0.055998,0.146077
pr_000856334,0.055998,0.146077
pr_000906659,0.055998,0.146077
pr_001943847,0.055998,0.146077
pr_002192062,0.055998,0.146077
pr_001594515,0.055998,0.146077
pr_001960003,0.055998,0.146077
pr_002209312,0.055998,0.146077
pr_001915573,0.055998,0.146077
pr_001904909,0.055998,0.146077
pr_001934262,0.055998,0.146077
pr_001988912,0.055998,0.146077
pr_001953269,0.055998,0.146077
pr_002173001,0.055998,0.146077
pr_000851637,0.055998,0.146077
pr_001924885,0.055998,0.146077
pr_001983163,0.055998,0.146077
pr_001589218,0.055998,0.146077
pr_001661857,0.055998,0.146077
pr_002165828,0.055998,0.146077
pr_001064584,0.055998,0.146077
pr_001988709,0.055998,0.146077
pr_001739784,0.055998,0.146077
pr_001596181,0.055998,0.146077
pr_002170594,0.055998,0.146077
pr_000830552,0.055998,0.146077
pr_001059984,0.055998,0.146077
pr_000970247,0.055998,0.146077
pr_000849978,0.055998,0.146077
pr_001949874,0.055998,0.146077
pr_001706160,0.055998,0.146077
pr_001981760,0.055998,0.146077
pr_001981772,0.055998,0.146077
pr_001388881,0.055998,0.146077
pr_002148844,0.055998,0.146077
pr_002087368,0.055998,0.146077
pr_002182953,0.055998,0.146077
pr_001397822,0.055998,0.146077
pr_001920282,0.055998,0.146077
pr_002138101,0.055998,0.146077
pr_001982789,0.055998,0.146077
pr_001925793,0.055998,0.146077
pr_001654856,0.055998,0.146077
pr_000909375,0.055998,0.146077
pr_002199043,0.055998,0.146077
pr_001396840,0.055998,0.146077
pr_002149184,0.055998,0.146077
pr_002094761,0.055998,0.146077
pr_000927824,0.055998,0.146077
pr_001921285,0.055998,0.146077
pr_001059761,0.055998,0.146077
pr_001990602,0.055998,0.146077
pr_001045852,0.055998,0.146077
pr_002171906,0.055998,0.146077
pr_000835275,0.055998,0.146077
pr_001875971,0.055998,0.146077
pr_001926533,0.055998,0.146077
pr_001155393,0.055998,0.146077
pr_001947640,0.055998,0.146077
pr_002148407,0.055998,0.146077
pr_002140292,0.055998,0.146077
pr_001914921,0.055998,0.146077
pr_002187101,0.055998,0.146077
pr_002125449,0.055998,0.146077
pr_002142287,0.055998,0.146077
pr_002142045,0.055998,0.146077
pr_001649494,0.055998,0.146077
pr_001632968,0.055998,0.146077
pr_002257123,0.055998,0.146077
pr_002170552,0.055998,0.146077
pr_002082568,0.055998,0.146077
pr_001951860,0.055998,0.146077
pr_001966578,0.055998,0.146077
pr_001913612,0.055998,0.146077
pr_002171896,0.055998,0.146077
pr_002169249,0.055998,0.146077
pr_001915923,0.055998,0.146077
pr_001659102,0.055998,0.146077
pr_000984052,0.055998,0.146077
pr_001600737,0.055998,0.146077
pr_000904504,0.055998,0.146077
pr_001988890,0.055998,0.146077
pr_001044944,0.055998,0.146077
pr_000974844,0.055998,0.146077
pr_001866276,0.055998,0.146077
pr_002088488,0.055998,0.146077
pr_001937527,0.055998,0.146077
pr_001913425,0.055998,0.146077
pr_000972207,0.055998,0.146077
pr_000975839,0.055998,0.146077
pr_001640839,0.055998,0.146077
pr_002144382,0.055998,0.146077
pr_002192102,0.055998,0.146077
pr_002235692,0.055998,0.146077
pr_001914867,0.055998,0.146077
pr_001722050,0.055998,0.146077
pr_000829626,0.055998,0.146077
pr_001990669,0.055998,0.146077
pr_000832493,0.055998,0.146077
pr_001928797,0.055998,0.146077
pr_002077904,0.055998,0.146077
pr_001139097,0.055998,0.146077
pr_001153546,0.055998,0.146077
pr_002085293,0.055998,0.146077
pr_001965793,0.055998,0.146077
pr_000840721,0.055998,0.146077
pr_001927456,0.055998,0.146077
pr_001950891,0.055998,0.146077
pr_001411533,0.055998,0.146077
pr_002105284,0.055998,0.146077
pr_001090294,0.055998,0.146077
pr_001923854,0.055998,0.146077
pr_002084678,0.055998,0.146077
pr_002152292,0.055998,0.146077
pr_001983454,0.055998,0.146077
pr_002063587,0.055998,0.146077
pr_000838937,0.055998,0.146077
pr_001943759,0.055998,0.146077
pr_002157449,0.055998,0.146077
pr_002170537,0.055998,0.146077
pr_001956676,0.055998,0.146077
pr_001649576,0.055998,0.146077
pr_001920344,0.055998,0.146077
pr_001943976,0.055998,0.146077
pr_001073454,0.055998,0.146077
pr_002186614,0.055998,0.146077
pr_001967716,0.055998,0.146077
pr_001709769,0.055998,0.146077
pr_001741558,0.055998,0.146077
pr_001650968,0.055998,0.146077
pr_002164435,0.055998,0.146077
pr_001979442,0.055998,0.146077
pr_000962236,0.055998,0.146077
pr_001923765,0.055998,0.146077
pr_001956005,0.055998,0.146077
pr_002103261,0.055998,0.146077
pr_000829520,0.055998,0.146077
pr_001057649,0.055998,0.146077
pr_001198589,0.055998,0.146077
pr_001666944,0.055998,0.146077
pr_001867507,0.055998,0.146077
pr_001936689,0.055998,0.146077
pr_001660027,0.055998,0.146077
pr_001721545,0.055998,0.146077
pr_000879319,0.055998,0.146077
pr_001074200,0.055998,0.146077
pr_001936799,0.055998,0.146077
pr_001921764,0.055998,0.146077
pr_001705267,0.055998,0.146077
pr_001920454,0.055998,0.146077
pr_001628333,0.055998,0.146077
pr_001597147,0.055998,0.146077
pr_001123912,0.055998,0.146077
pr_000910691,0.055998,0.146077
pr_001739933,0.055998,0.146077
pr_002175496,0.055998,0.146077
pr_001132442,0.055998,0.146077
pr_001864207,0.055998,0.146077
pr_001959427,0.055998,0.146077
pr_001912570,0.055998,0.146077
pr_001906123,0.055998,0.146077
pr_001709851,0.055998,0.146077
pr_001927690,0.055998,0.146077
pr_001934245,0.055998,0.146077
pr_001621585,0.055998,0.146453
pr_000909518,0.055998,0.146530
us_000557951,0.055998,0.146585
us_000522232,0.055998,0.146586
us_000486140,0.055998,0.147580
pr_001599662,0.055998,0.147756
pr_001634873,0.055998,0.148487
us_000514980,0.055998,0.148809
pr_001597713,0.055998,0.148849
pr_001951744,0.055998,0.148882
pr_000833635,0.055998,0.149985
pr_000976093,0.055998,0.149985
pr_001933863,0.055998,0.149985
pr_000969576,0.055998,0.149985
pr_001937545,0.055998,0.149985
pr_001639719,0.055998,0.149985
pr_002140542,0.055998,0.149985
pr_001047124,0.055998,0.149985
pr_001717629,0.055998,0.149985
pr_001992424,0.055998,0.149985
us_000565751,0.055998,0.150031
us_000314471,0.055998,0.150066
pr_001007098,0.055998,0.151311
pr_002176184,0.055998,0.151981
us_000592000,0.055998,0.152475
us_000566022,0.055998,0.153970
us_000599063,0.055998,0.155742
pr_002184213,0.055998,0.156098
pr_000855500,0.055998,0.157383
pr_001669748,0.055998,0.159412
us_000549110,0.055998,0.160478
us_000501197,0.055998,0.162067
pr_000970931,0.055998,0.163212
us_000545522,0.055998,0.163958
pr_000939740,0.055998,0.165750
pr_001043116,0.055998,0.166917
us_000581808,0.055998,0.168127
us_000580675,0.055998,0.168374
us_000583663,0.055998,0.169311
us_000468629,0.055998,0.169412
us_000595184,0.055998,0.169942
us_000599792,0.055998,0.170640
pr_000979457,0.055998,0.175806
pr_001618279,0.055998,0.176585
us_000493876,0.055998,0.177047
pr_000864859,0.055998,0.177659
us_000484189,0.055998,0.179390
pr_000833387,0.055998,0.183208
us_000565288,0.055998,0.183887
us_000466217,0.055998,0.185337
us_000574824,0.055998,0.187447
pr_002083406,0.055998,0.187937
us_000538933,0.055998,0.191800
pr_001070183,0.055998,0.193095
pr_001972257,0.055998,0.193278
pr_000927744,0.055998,0.201748
us_000593322,0.055998,0.202556
pr_000876839,0.055998,0.205294
pr_002094258,0.055998,0.205294
pr_000883635,0.055998,0.205294
pr_001684294,0.055998,0.208114
pr_000918348,0.055998,0.215378
us_000376970,0.055998,0.215610
pr_000899633,0.055998,0.217291
us_000603410,0.055998,0.218153
us_000485765,0.055998,0.218255
us_000593329,0.055998,0.218717
pr_000971271,0.055998,0.226533
us_000611901,0.055998,0.228502
pr_001947615,0.055998,0.238801
us_000607447,0.055998,0.241731
pr_001913696,0.055998,0.250798
pr_001659926,0.055998,0.252165
us_000597639,0.055998,0.254069
us_000577118,0.055998,0.259849
pr_000847590,0.055998,0.263319
pr_001695626,0.055998,0.273590
pr_001039417,0.055998,0.274616
pr_002106779,0.055998,0.278249
us_000490771,0.055998,0.279220
pr_001068876,0.055998,0.281568
us_000514919,0.055998,0.284343
pr_001993888,0.055998,0.286167
us_000584095,0.055998,0.290241
pr_002194890,0.055998,0.291357
pr_001711493,0.055998,0.293447
pr_002151243,0.055998,0.293447
pr_002149090,0.055998,0.299120
pr_001586173,0.055998,0.300430
pr_002082492,0.055998,0.301587
pr_002078272,0.055998,0.301587
pr_002140344,0.055998,0.301587
pr_001967832,0.055998,0.301587
pr_000829675,0.055998,0.302287
us_000529966,0.055998,0.313332
us_000583559,0.055998,0.314743
pr_001682945,0.055998,0.321836
pr_001018553,0.055998,0.322836
us_000542496,0.055998,0.326899
us_000546005,0.055998,0.327205
us_000594127,0.055998,0.329276
us_000468590,0.055998,0.331377
pr_001016939,0.055998,0.331651
pr_002095480,0.055998,0.331920
us_000600565,0.055998,0.334580
pr_002083709,0.055998,0.335861
pr_001682722,0.055998,0.350102
us_000599955,0.055998,0.356393
us_000599075,0.055998,0.369116
pr_001703237,0.055998,0.374255
us_000482872,0.055998,0.382791
us_000529835,0.055998,0.383677
us_000540398,0.055998,0.384352
us_000577020,0.055998,0.397607
us_000541479,0.055998,0.398033
us_000572037,0.055998,0.411143
us_000590071,0.055998,0.412552
us_000550239,0.055998,0.414358
us_000570548,0.055998,0.424427
us_000611985,0.055998,0.435864
us_000504140,0.055998,0.453714
us_000578353,0.055998,0.469808
us_000524513,0.055998,0.486102
pr_001063830,0.055998,0.515101
pr_002256222,0.055998,0.547840
pr_002181134,0.055998,0.570503
pr_001399605,0.055998,0.587581
pr_002144495,0.055998,0.600021
us_000579220,0.055998,0.619992
pr_002141922,0.055998,0.638662
pr_002141923,0.055998,0.638662
pr_002172145,0.055998,0.654705
pr_002172147,0.055998,0.654705
pr_002172143,0.055998,0.654705
pr_002172142,0.055998,0.654705
pr_002193566,0.055998,0.656743
pr_002165702,0.055998,0.658161
pr_002165703,0.055998,0.658161
pr_002236597,0.055998,0.668840
pr_002236596,0.055998,0.668840
pr_002236595,0.055998,0.668840
pr_002236594,0.055998,0.668840
pr_002236592,0.055998,0.668840
pr_002236591,0.055998,0.668840
pr_002236599,0.055998,0.668840
pr_002236601,0.055998,0.668840
pr_002236600,0.055998,0.668840
pr_002144627,0.055998,0.669828
us_000507129,0.055998,0.672168
pr_002160280,0.055998,0.694059
pr_002160281,0.055998,0.694059
pr_002160282,0.055998,0.694059
pr_002160278,0.055998,0.694059
pr_002160279,0.055998,0.694059
pr_002141926,0.055998,0.698745
pr_002141925,0.055998,0.698745
pr_002141924,0.055998,0.698745
us_000126202,0.055998,0.706147
pr_002162767,0.055998,0.730176
pr_002162766,0.055998,0.730176
pr_002162765,0.055998,0.730176
pr_002188464,0.055998,0.735068
pr_002171987,0.055998,0.765892
pr_001855681,0.055998,0.896959
pr_002163656,0.055998,0.966348
pr_001016600,0.055998,1.252202
pr_002174368,0.055998,1.257629
pr_001315866,0.055998,1.453255
us_000602670,0.055998,1.507749
us_000509077,0.055998,1.559572
us_000537725,0.055998,1.571880
us_000513106,0.055998,1.623134
us_000512082,0.055998,1.677967
pr_001706562,0.055998,2.289397
pr_001633067,0.055998,2.430529
pr_001591388,0.055660,0.052478
pr_000875025,0.055660,0.171584
us_000584447,0.055660,0.189168
pr_002156735,0.055660,0.235068
us_000580426,0.055660,0.266522
us_000568726,0.055660,0.287330
us_000583374,0.055660,0.291625
us_000485801,0.055660,0.302442
us_000535828,0.055660,0.331751
pr_000951058,0.055660,0.338605
us_000480567,0.055660,0.374960
pr_002204964,0.055660,0.514354
pr_002204962,0.055660,0.514354
pr_002204960,0.055660,0.514354
pr_002204958,0.055660,0.514354
pr_002204963,0.055660,0.514354
pr_002204961,0.055660,0.514354
us_000525508,0.055660,0.524947
pr_002256427,0.055660,0.540643
pr_002256426,0.055660,0.540643
us_000556911,0.055660,0.555384
pr_002204957,0.055660,0.574638
us_000501454,0.055660,0.594994
pr_001141855,0.055660,0.607395
pr_002152144,0.055660,0.632858
pr_002147847,0.055660,0.676880
pr_002241483,0.055660,0.690966
us_000477948,0.055660,0.742487
pr_002153534,0.055660,0.745588
pr_002153535,0.055660,0.745588
pr_002153533,0.055660,0.745588
pr_002152257,0.055660,0.783589
us_000481645,0.055660,0.817679
us_000527826,0.055660,0.819785
us_000556137,0.055660,0.845374
pr_002170223,0.055660,0.889181
pr_002156546,0.055660,1.084883
pr_001323712,0.055660,1.298685
us_000482458,0.055660,1.312634
pr_001182074,0.055660,1.378803
pr_000435073,0.054078,0.000000
pr_001210541,0.053848,0.000088
pr_001322981,0.053848,0.000088
pr_001268651,0.053848,0.000088
pr_001347766,0.053848,0.000088
pr_001269826,0.053848,0.000088
pr_001219494,0.053848,0.000088
us_000504207,0.053848,0.000108
us_000560016,0.053848,0.000179
us_000505659,0.053848,0.000208
us_000504403,0.053848,0.000213
pr_001212926,0.053848,0.000239
pr_001348046,0.053848,0.000239
pr_001361885,0.053848,0.000239
pr_001197778,0.053848,0.000239
pr_001541846,0.053848,0.000239
pr_001279400,0.053848,0.000239
pr_001370526,0.053848,0.000239
pr_001464642,0.053848,0.000239
pr_001381974,0.053848,0.000239
pr_001320096,0.053848,0.000239
pr_001286390,0.053848,0.000239
pr_001352133,0.053848,0.000239
pr_001383756,0.053848,0.000239
pr_001366760,0.053848,0.000239
pr_001387584,0.053848,0.000239
pr_001367006,0.053848,0.000239
pr_001285336,0.053848,0.000239
pr_001344394,0.053848,0.000239
pr_001273709,0.053848,0.000239
pr_001482033,0.053848,0.000239
pr_001318507,0.053848,0.000239
us_000578994,0.053848,0.000250
us_000504380,0.053848,0.000279
us_000613185,0.053848,0.000400
pr_001233020,0.053848,0.000409
us_000596695,0.053848,0.000429
pr_001283874,0.053848,0.000456
pr_001458212,0.053848,0.000626
us_000523994,0.053848,0.001554
us_000567591,0.053848,0.001612
us_000505159,0.053848,0.001757
pr_001270799,0.053848,0.001793
pr_001234450,0.053848,0.001793
pr_001231426,0.053848,0.001793
pr_001217403,0.053848,0.001840
pr_001286601,0.053848,0.001840
pr_001278497,0.053848,0.001840
pr_001219796,0.053848,0.001840
pr_001280261,0.053848,0.001840
pr_001232478,0.053848,0.002658
pr_001236878,0.053848,0.002658
pr_001217546,0.053848,0.002982
pr_001458190,0.053848,0.009423
pr_001371814,0.053848,0.012569
pr_001360579,0.053848,0.012569
pr_001232416,0.053848,0.012569
pr_001376858,0.053848,0.012569
pr_001359653,0.053848,0.012569
pr_001370653,0.053848,0.013953
pr_001358607,0.053848,0.013953
pr_001284169,0.053848,0.013953
pr_001201749,0.053848,0.013953
pr_001281824,0.053848,0.014148
pr_001287444,0.053848,0.021152
pr_001218506,0.053848,0.024466
pr_001348828,0.053848,0.026261
us_000523893,0.053848,0.028654
pr_001279198,0.053848,0.032753
pr_001279496,0.053848,0.032904
pr_001270459,0.053848,0.032904
pr_001286030,0.053848,0.032904
us_000504163,0.053848,0.033123
us_000556795,0.053848,0.033763
pr_001279206,0.053848,0.034505
pr_001279212,0.053848,0.034505
pr_001234375,0.053848,0.035306
pr_001238864,0.053848,0.035323
pr_001284378,0.053848,0.037077
pr_001446815,0.053848,0.038857
pr_001472167,0.053848,0.039113
pr_001217248,0.053848,0.039330
pr_001206400,0.053848,0.039686
pr_001286375,0.053848,0.040374
pr_001268755,0.053848,0.040497
pr_001236308,0.053848,0.040618
pr_001285770,0.053848,0.042286
pr_001199899,0.053848,0.046618
pr_001287993,0.053848,0.047463
pr_001310570,0.053848,0.052827
pr_001352072,0.053848,0.057674
pr_001281587,0.053848,0.059897
pr_001279301,0.053848,0.073740
us_000505362,0.053848,0.087623
pr_001287096,0.053848,0.094565
pr_001376712,0.053848,0.124242
pr_001320260,0.053848,0.124242
pr_001370713,0.053848,0.125626
pr_001271886,0.053848,0.125626
pr_001199395,0.053848,0.125626
pr_001208224,0.053848,0.125626
us_000504465,0.053848,0.128578
pr_001320715,0.053848,0.178443
us_000536097,0.053813,0.068895
us_000520684,0.053813,0.069078
us_000573958,0.053813,0.069098
us_000557907,0.053813,0.069319
us_000538940,0.053813,0.069520
us_000553938,0.053813,0.069576
us_000563452,0.053813,0.069643
us_000555131,0.053813,0.069921
us_000522091,0.053813,0.070558
us_000570750,0.053813,0.070568
pr_001218031,0.053813,0.071754
pr_001496309,0.053813,0.071754
pr_001310869,0.053813,0.071754
pr_001353671,0.053813,0.071754
pr_001282818,0.053813,0.071754
pr_001176958,0.053813,0.071754
pr_001350064,0.053813,0.071754
pr_001207372,0.053813,0.071754
pr_001212266,0.053813,0.071754
pr_001196301,0.053813,0.071754
pr_001357224,0.053813,0.071754
pr_001199077,0.053813,0.071754
pr_001356757,0.053813,0.071754
pr_001211141,0.053813,0.071754
pr_001332485,0.053813,0.071754
pr_001334943,0.053813,0.071754
pr_001370467,0.053813,0.071754
pr_001271975,0.053813,0.071754
pr_001195759,0.053813,0.071754
pr_001380488,0.053813,0.071754
pr_001259235,0.053813,0.071754
pr_001319373,0.053813,0.071754
pr_001211043,0.053813,0.071754
pr_001270887,0.053813,0.071754
pr_001234957,0.053813,0.071754
pr_001372857,0.053813,0.071754
pr_001265189,0.053813,0.071754
pr_001259095,0.053813,0.071754
pr_001331642,0.053813,0.071754
pr_001351899,0.053813,0.071754
pr_001331654,0.053813,0.071754
pr_001364427,0.053813,0.071754
pr_001550267,0.053813,0.071754
pr_001255971,0.053813,0.071754
pr_001204362,0.053813,0.071754
pr_001256554,0.053813,0.071754
pr_001315512,0.053813,0.071754
pr_001175865,0.053813,0.071754
pr_001309674,0.053813,0.071754
pr_001234552,0.053813,0.071754
pr_001195163,0.053813,0.071754
pr_001343825,0.053813,0.071754
pr_001500079,0.053813,0.071754
pr_001278614,0.053813,0.071754
pr_001230072,0.053813,0.071754
pr_001345000,0.053813,0.071754
pr_001365900,0.053813,0.071754
pr_001380660,0.053813,0.071754
pr_001270921,0.053813,0.071754
pr_001218957,0.053813,0.071754
pr_001285811,0.053813,0.071754
pr_001368098,0.053813,0.071754
pr_001347837,0.053813,0.071754
pr_001195609,0.053813,0.071754
pr_001365775,0.053813,0.071754
pr_001471252,0.053813,0.071754
pr_001374781,0.053813,0.071754
pr_001280567,0.053813,0.071754
pr_001365981,0.053813,0.071754
pr_001287592,0.053813,0.071754
pr_001312908,0.053813,0.071754
pr_001237799,0.053813,0.071754
pr_001356183,0.053813,0.071754
pr_001438538,0.053813,0.071754
pr_001365480,0.053813,0.071754
pr_001288660,0.053813,0.071754
pr_001342676,0.053813,0.071754
pr_001379199,0.053813,0.071754
pr_001427156,0.053813,0.071754
pr_001309338,0.053813,0.071754
pr_001372497,0.053813,0.071754
pr_001219718,0.053813,0.071754
pr_001344483,0.053813,0.071754
pr_001282536,0.053813,0.071754
pr_001235835,0.053813,0.071754
pr_001367857,0.053813,0.071754
pr_001207979,0.053813,0.071754
pr_001278540,0.053813,0.071754
pr_001317545,0.053813,0.071754
pr_001200697,0.053813,0.071754
pr_001260205,0.053813,0.071754
pr_001361970,0.053813,0.071754
pr_001344076,0.053813,0.071754
pr_001340920,0.053813,0.071754
pr_001236751,0.053813,0.071754
pr_001283066,0.053813,0.071754
pr_001191481,0.053813,0.071754
pr_001257256,0.053813,0.071754
pr_001333109,0.053813,0.071754
pr_001366638,0.053813,0.071754
pr_001450896,0.053813,0.071754
pr_001286420,0.053813,0.071754
pr_001256707,0.053813,0.071754
pr_001334460,0.053813,0.071754
pr_001276482,0.053813,0.071754
pr_001209972,0.053813,0.071754
pr_001324237,0.053813,0.071754
pr_001256677,0.053813,0.071754
pr_001332651,0.053813,0.071754
pr_001265148,0.053813,0.071754
pr_001372383,0.053813,0.071754
pr_001511166,0.053813,0.071754
pr_001179308,0.053813,0.071754
pr_001219780,0.053813,0.071754
pr_001280370,0.053813,0.071754
pr_001220152,0.053813,0.071754
pr_001220067,0.053813,0.071754
pr_001348716,0.053813,0.071754
pr_001471230,0.053813,0.071754
pr_001265964,0.053813,0.071754
pr_001346269,0.053813,0.071754
pr_001339064,0.053813,0.071754
pr_001315362,0.053813,0.071754
pr_001434401,0.053813,0.071754
pr_001192930,0.053813,0.071754
pr_001237113,0.053813,0.071754
pr_001232430,0.053813,0.071754
pr_001334642,0.053813,0.071754
pr_001355991,0.053813,0.071754
pr_001234495,0.053813,0.071754
pr_001375039,0.053813,0.071754
pr_001206898,0.053813,0.071754
pr_001201541,0.053813,0.071754
pr_001237693,0.053813,0.071754
pr_001256496,0.053813,0.071754
pr_001359113,0.053813,0.071754
pr_001382468,0.053813,0.071754
pr_001270733,0.053813,0.071754
pr_001358368,0.053813,0.071754
pr_001232464,0.053813,0.071754
pr_001287162,0.053813,0.071754
pr_001260683,0.053813,0.071754
pr_001344195,0.053813,0.071754
pr_001438577,0.053813,0.071754
pr_001212459,0.053813,0.071754
pr_001443355,0.053813,0.071754
pr_001343693,0.053813,0.071754
pr_001337517,0.053813,0.071754
pr_001380363,0.053813,0.071754
pr_001207970,0.053813,0.071754
pr_001209822,0.053813,0.071754
pr_001370365,0.053813,0.071754
pr_001470364,0.053813,0.071754
pr_001496352,0.053813,0.071754
pr_001255174,0.053813,0.071754
pr_001345218,0.053813,0.071754
pr_001335167,0.053813,0.071754
pr_001315681,0.053813,0.071754
pr_001233824,0.053813,0.071754
us_000533428,0.053813,0.074936
us_000536448,0.053813,0.075760
pr_001266012,0.053813,0.076105
pr_001211677,0.053813,0.076105
pr_001180118,0.053813,0.076105
pr_001218017,0.053813,0.076105
pr_001535779,0.053813,0.076105
pr_001257928,0.053813,0.076105
pr_001343996,0.053813,0.077605
pr_001255351,0.053813,0.079289
pr_001476818,0.053813,0.079776
us_000534015,0.053813,0.080048
pr_001469640,0.053813,0.082584
us_000525697,0.053813,0.083683
pr_001202075,0.053813,0.084287
pr_001433973,0.053813,0.085447
pr_001335652,0.053813,0.095230
pr_001232652,0.053813,0.095230
pr_001273133,0.053813,0.095230
pr_001112348,0.053813,0.095230
pr_001324396,0.053813,0.095230
pr_001268255,0.053813,0.095230
pr_001372948,0.053813,0.095270
pr_001374995,0.053813,0.095270
pr_001182203,0.053813,0.095270
pr_001211810,0.053813,0.095270
pr_001275627,0.053813,0.099621
pr_001218552,0.053813,0.100717
