Product ID : 215 # of JPs covered : 1 : 97 : Healthcare, 
OID,Confidence at Map Node,Error at Map Node
us_000477129,0.019098, 0.041551
us_000461836,0.019098, 0.041551
us_000472100,0.019098, 0.041551
us_000470453,0.019098, 0.041551
us_000458845,0.019098, 0.041551
us_000333785,0.019098, 0.041551
us_000459079,0.019098, 0.041551
us_000348208,0.019098, 0.041551
us_000458942,0.019098, 0.041551
us_000465386,0.019098, 0.041551
us_000470666,0.019098, 0.041551
us_000461226,0.019098, 0.041551
us_000477229,0.019098, 0.041551
us_000462274,0.019098, 0.041551
us_000469695,0.019098, 0.041551
us_000461940,0.019098, 0.041551
us_000470777,0.019098, 0.041551
us_000468178,0.019098, 0.041551
us_000463123,0.019098, 0.041551
us_000103126,0.019098, 0.041551
us_000461973,0.019098, 0.041551
us_000467943,0.019098, 0.041551
us_000464821,0.019098, 0.041551
us_000178446,0.019098, 0.041551
us_000470529,0.019098, 0.041551
us_000462538,0.019098, 0.041551
us_000470015,0.019098, 0.041551
us_000349540,0.019098, 0.041551
us_000461989,0.019098, 0.041551
us_000467431,0.019098, 0.041551
us_000460363,0.019098, 0.041551
us_000462938,0.019098, 0.041551
us_000478233,0.019098, 0.041551
us_000176909,0.019098, 0.041551
us_000461326,0.019098, 0.041551
us_000465785,0.019098, 0.041551
us_000174785,0.019098, 0.041551
us_000462940,0.019098, 0.041551
us_000460346,0.019098, 0.041551
us_000098697,0.019098, 0.041551
us_000472643,0.019098, 0.041551
us_000501200,0.019098, 0.041551
us_000475569,0.019098, 0.041551
us_000463731,0.019098, 0.041551
us_000188773,0.019098, 0.041551
us_000471097,0.019098, 0.041551
us_000474546,0.019098, 0.041551
us_000469660,0.019098, 0.041551
us_000469707,0.019098, 0.041551
us_000467138,0.019098, 0.041551
us_000466040,0.019098, 0.041551
us_000499508,0.019098, 0.041551
us_000460434,0.019098, 0.041551
us_000468104,0.019098, 0.041551
us_000472938,0.019098, 0.041551
us_000156597,0.019098, 0.041551
us_000468113,0.019098, 0.041551
us_000468989,0.019098, 0.041551
us_000471932,0.019098, 0.041551
us_000474638,0.019098, 0.041551
us_000464915,0.019098, 0.041551
us_000469648,0.019098, 0.041551
us_000470105,0.019098, 0.041551
us_000461765,0.019098, 0.041551
us_000469973,0.019098, 0.041551
us_000462679,0.019098, 0.041551
us_000462032,0.019098, 0.041551
us_000472437,0.019098, 0.041551
us_000610892,0.019098, 0.041551
us_000467478,0.019098, 0.041551
us_000099751,0.019098, 0.041551
us_000470976,0.019098, 0.041551
us_000470653,0.019098, 0.041551
us_000157273,0.019098, 0.041551
us_000472422,0.019098, 0.041551
us_000470220,0.019098, 0.041551
us_000466318,0.019098, 0.041551
us_000459995,0.019098, 0.041551
us_000470336,0.019098, 0.041551
us_000470652,0.019098, 0.041551
us_000469348,0.019098, 0.041551
us_000472745,0.019098, 0.041551
us_000587746,0.019098, 0.041551
us_000465791,0.019098, 0.041551
us_000460457,0.019098, 0.041551
us_000464898,0.019098, 0.041551
us_000462041,0.019098, 0.041551
us_000466041,0.019098, 0.041551
us_000471560,0.019098, 0.041551
us_000462563,0.019098, 0.041551
us_000474652,0.019098, 0.041551
us_000469816,0.019098, 0.041551
us_000468686,0.019098, 0.041551
us_000466337,0.019098, 0.041551
us_000461982,0.019098, 0.041551
us_000463102,0.019098, 0.041551
us_000473184,0.019098, 0.041551
us_000465380,0.019098, 0.041551
us_000461235,0.019098, 0.041551
us_000462298,0.019098, 0.041551
us_000261900,0.019098, 0.041551
us_000459831,0.019098, 0.041551
us_000469784,0.019098, 0.041551
us_000462321,0.019098, 0.041551
us_000465989,0.019098, 0.041551
us_000465131,0.019098, 0.041551
us_000296812,0.019098, 0.041551
us_000475511,0.019098, 0.041551
us_000473700,0.019098, 0.041551
us_000474147,0.019098, 0.041551
us_000462700,0.019098, 0.041551
us_000461802,0.019098, 0.041551
us_000367224,0.019098, 0.041551
us_000467539,0.019098, 0.041551
us_000584140,0.019098, 0.041551
us_000475697,0.019098, 0.041551
us_000459812,0.019098, 0.041551
us_000458599,0.019098, 0.041551
us_000465082,0.019098, 0.041551
us_000460236,0.019098, 0.041551
us_000462035,0.019098, 0.041551
us_000499542,0.019098, 0.041551
us_000472190,0.019098, 0.041551
us_000262129,0.019098, 0.041551
us_000475363,0.019098, 0.041551
us_000468140,0.019098, 0.041551
us_000472122,0.019098, 0.041551
us_000469965,0.019098, 0.041551
us_000475379,0.019098, 0.041551
us_000462600,0.019098, 0.041551
us_000465975,0.019098, 0.041551
us_000469320,0.019098, 0.041551
us_000473699,0.019098, 0.041551
us_000463034,0.019098, 0.041551
us_000465839,0.019098, 0.041551
us_000469815,0.019098, 0.041551
us_000469649,0.019098, 0.041551
us_000458815,0.019098, 0.041551
us_000460053,0.019098, 0.041589
pr_000875817,0.019098, 0.041629
pr_000997593,0.019098, 0.041634
us_000517892,0.019098, 0.041644
us_000147064,0.019098, 0.041672
pr_000943352,0.019098, 0.041712
us_000472361,0.019098, 0.041738
pr_000895992,0.019098, 0.041796
pr_001405344,0.019098, 0.041837
us_000428746,0.019098, 0.041860
pr_001970969,0.019098, 0.041883
pr_001407079,0.019098, 0.041948
pr_000635614,0.019098, 0.041970
pr_000406659,0.019098, 0.042007
pr_000588805,0.019098, 0.042020
pr_001406015,0.019098, 0.042033
pr_000577248,0.019098, 0.042087
pr_000991473,0.019098, 0.042102
pr_000991688,0.019098, 0.042120
us_000557305,0.019098, 0.042141
pr_001732091,0.019098, 0.042173
us_000570060,0.019098, 0.042181
us_000475509,0.019098, 0.042209
pr_000977476,0.019098, 0.042251
pr_001730134,0.019098, 0.042304
us_000519585,0.019098, 0.042336
pr_000583701,0.019098, 0.042347
us_000600926,0.019098, 0.042358
us_000514896,0.019098, 0.042370
us_000572778,0.019098, 0.042392
pr_000758449,0.019098, 0.042474
us_000462330,0.019098, 0.042512
pr_000593821,0.019098, 0.042537
pr_002175147,0.019098, 0.042537
pr_000408552,0.019098, 0.042574
us_000365328,0.019098, 0.042578
pr_001151015,0.019098, 0.042586
us_000520350,0.019098, 0.042596
pr_000992210,0.019098, 0.042637
pr_001000851,0.019098, 0.042655
pr_000348171,0.019098, 0.042686
pr_001407626,0.019098, 0.042727
pr_001860616,0.019098, 0.042740
us_000463018,0.019098, 0.042793
pr_001406843,0.019098, 0.042814
pr_000600180,0.019098, 0.042828
us_000464922,0.019098, 0.042833
pr_000863122,0.019098, 0.042853
pr_000991706,0.019098, 0.042898
pr_000865812,0.019098, 0.042914
us_000464617,0.019098, 0.042927
pr_000864417,0.019098, 0.042930
us_000439703,0.019098, 0.042954
pr_001407762,0.019098, 0.042957
pr_000871653,0.019098, 0.042979
pr_000875197,0.019098, 0.042989
pr_000677504,0.019098, 0.043006
pr_000880275,0.019098, 0.043009
pr_000188453,0.019098, 0.043034
pr_001961138,0.019098, 0.043078
pr_000960293,0.019098, 0.043090
pr_001407549,0.019098, 0.043094
pr_001707279,0.019098, 0.043100
pr_000583124,0.019098, 0.043112
us_000578284,0.019098, 0.043140
pr_000991580,0.019098, 0.043146
pr_001001017,0.019098, 0.043174
pr_001967987,0.019098, 0.043177
pr_001704927,0.019098, 0.043191
pr_000877589,0.019098, 0.043194
pr_000872085,0.019098, 0.043229
pr_001407523,0.019098, 0.043241
pr_000263754,0.019098, 0.043252
pr_001093596,0.019098, 0.043279
pr_000991204,0.019098, 0.043281
pr_000902635,0.019098, 0.043307
pr_000992089,0.019098, 0.043312
pr_000991602,0.019098, 0.043323
pr_000874653,0.019098, 0.043338
pr_000637309,0.019098, 0.043339
pr_002146976,0.019098, 0.043341
pr_000188206,0.019098, 0.043341
pr_000583743,0.019098, 0.043370
pr_001951734,0.019098, 0.043377
pr_000874049,0.019098, 0.043377
pr_000873460,0.019098, 0.043413
pr_001729262,0.019098, 0.043461
pr_000594018,0.019098, 0.043467
pr_001404563,0.019098, 0.043490
pr_001406126,0.019098, 0.043508
pr_001959410,0.019098, 0.043509
pr_001961663,0.019098, 0.043509
pr_000600161,0.019098, 0.043509
pr_000901843,0.019098, 0.043526
pr_001730110,0.019098, 0.043528
pr_001407787,0.019098, 0.043582
pr_001728893,0.019098, 0.043598
pr_000897043,0.019098, 0.043598
pr_000991216,0.019098, 0.043637
pr_001405163,0.019098, 0.043641
us_000475499,0.019098, 0.043666
pr_001398190,0.019098, 0.043683
pr_000880539,0.019098, 0.043695
pr_001721568,0.019098, 0.043705
pr_001409351,0.019098, 0.043707
pr_000590338,0.019098, 0.043714
us_000599883,0.019098, 0.043752
pr_000992551,0.019098, 0.043772
pr_001408465,0.019098, 0.043781
pr_000991284,0.019098, 0.043790
pr_000344349,0.019098, 0.043800
pr_000188460,0.019098, 0.043806
pr_001732789,0.019098, 0.043865
pr_000408017,0.019098, 0.043865
pr_002194510,0.019098, 0.043883
pr_000408297,0.019098, 0.043888
pr_000874842,0.019098, 0.043888
pr_000762227,0.019098, 0.043898
pr_001403691,0.019098, 0.043914
pr_001729341,0.019098, 0.043917
pr_000991993,0.019098, 0.043918
pr_001119324,0.019098, 0.043923
pr_000189233,0.019098, 0.043937
pr_000992278,0.019098, 0.043957
pr_000990596,0.019098, 0.043958
pr_000991008,0.019098, 0.043965
pr_000188727,0.019098, 0.044013
pr_000991108,0.019098, 0.044033
pr_000992202,0.019098, 0.044033
pr_002083979,0.019098, 0.044033
pr_000288099,0.019098, 0.044035
pr_000875175,0.019098, 0.044035
pr_000402460,0.019098, 0.044056
pr_000967686,0.019098, 0.044064
pr_001717356,0.019098, 0.044102
pr_000985194,0.019098, 0.044109
pr_000583192,0.019098, 0.044109
pr_001661452,0.019098, 0.044125
pr_000596058,0.019098, 0.044132
pr_001406234,0.019098, 0.044132
pr_001000641,0.019098, 0.044145
pr_000346336,0.019098, 0.044167
pr_000890575,0.019098, 0.044207
pr_000873438,0.019098, 0.044207
pr_000408536,0.019098, 0.044209
pr_001824307,0.019098, 0.044209
pr_000588995,0.019098, 0.044218
pr_000991590,0.019098, 0.044218
pr_001988871,0.019098, 0.044218
pr_000637264,0.019098, 0.044218
pr_000878519,0.019098, 0.044218
pr_000879970,0.019098, 0.044218
pr_000992213,0.019098, 0.044232
pr_000872024,0.019098, 0.044240
pr_001405252,0.019098, 0.044241
pr_000849831,0.019098, 0.044264
pr_000591945,0.019098, 0.044276
pr_000960880,0.019098, 0.044282
us_000574052,0.019098, 0.044317
pr_000347095,0.019098, 0.044347
pr_000343102,0.019098, 0.044359
pr_000978274,0.019098, 0.044379
pr_000992082,0.019098, 0.044379
pr_000887561,0.019098, 0.044392
pr_001727416,0.019098, 0.044392
pr_000877823,0.019098, 0.044392
pr_000188095,0.019098, 0.044407
pr_000587939,0.019098, 0.044418
pr_001410886,0.019098, 0.044424
pr_000408181,0.019098, 0.044439
pr_001764007,0.019098, 0.044464
pr_001724580,0.019098, 0.044464
pr_001000865,0.019098, 0.044470
pr_000880557,0.019098, 0.044474
pr_000406856,0.019098, 0.044488
pr_001051984,0.019098, 0.044514
us_000599664,0.019098, 0.044516
us_000479644,0.019098, 0.044530
pr_000189231,0.019098, 0.044530
pr_000188443,0.019098, 0.044556
pr_000869299,0.019098, 0.044560
pr_000865915,0.019098, 0.044560
pr_001726765,0.019098, 0.044560
pr_002160195,0.019098, 0.044560
pr_000862989,0.019098, 0.044560
pr_002189518,0.019098, 0.044560
pr_000990742,0.019098, 0.044563
pr_000832142,0.019098, 0.044563
pr_000692564,0.019098, 0.044570
pr_001723067,0.019098, 0.044589
pr_000876682,0.019098, 0.044589
pr_000595177,0.019098, 0.044616
pr_000991516,0.019098, 0.044621
pr_000896273,0.019098, 0.044621
pr_001817856,0.019098, 0.044621
pr_000188391,0.019098, 0.044622
pr_001728663,0.019098, 0.044629
us_000466527,0.019098, 0.044638
pr_000983218,0.019098, 0.044640
pr_000188621,0.019098, 0.044643
pr_001722073,0.019098, 0.044651
pr_000640319,0.019098, 0.044663
pr_000347534,0.019098, 0.044663
pr_000890766,0.019098, 0.044673
pr_001732814,0.019098, 0.044676
pr_000902825,0.019098, 0.044704
pr_001408333,0.019098, 0.044727
pr_000601929,0.019098, 0.044740
pr_001722526,0.019098, 0.044752
pr_001728318,0.019098, 0.044758
pr_000974624,0.019098, 0.044772
pr_000863716,0.019098, 0.044772
pr_000865973,0.019098, 0.044772
pr_000991133,0.019098, 0.044772
pr_000969752,0.019098, 0.044772
pr_000263527,0.019098, 0.044774
pr_001404060,0.019098, 0.044778
pr_000583172,0.019098, 0.044798
pr_001409302,0.019098, 0.044799
pr_001063309,0.019098, 0.044802
pr_000997141,0.019098, 0.044819
pr_001815114,0.019098, 0.044823
pr_001732403,0.019098, 0.044827
pr_000346909,0.019098, 0.044831
pr_001631779,0.019098, 0.044831
pr_000118386,0.019098, 0.044841
pr_001703899,0.019098, 0.044841
pr_000407381,0.019098, 0.044890
pr_000991081,0.019098, 0.044898
pr_000879975,0.019098, 0.044907
pr_000635265,0.019098, 0.044908
pr_000865922,0.019098, 0.044920
pr_001722532,0.019098, 0.044923
pr_001647714,0.019098, 0.044923
pr_000601873,0.019098, 0.044923
pr_000878936,0.019098, 0.044923
pr_000408386,0.019098, 0.044940
pr_000352053,0.019098, 0.044948
pr_001086738,0.019098, 0.044948
pr_001410857,0.019098, 0.044948
pr_001410990,0.019098, 0.044957
pr_001405154,0.019098, 0.044961
pr_000601375,0.019098, 0.044963
pr_000888989,0.019098, 0.044977
pr_000994184,0.019098, 0.044984
pr_001046899,0.019098, 0.044995
pr_000347572,0.019098, 0.044995
pr_000889019,0.019098, 0.044995
pr_001744267,0.019098, 0.044995
pr_000895822,0.019098, 0.044995
pr_001732794,0.019098, 0.044995
pr_001827187,0.019098, 0.044995
pr_001734496,0.019098, 0.045019
pr_000835240,0.019098, 0.045046
pr_000188878,0.019098, 0.045046
pr_001409490,0.019098, 0.045052
pr_000845758,0.019098, 0.045078
pr_000407951,0.019098, 0.045084
pr_000347119,0.019098, 0.045091
pr_001404391,0.019098, 0.045091
pr_000587503,0.019098, 0.045091
pr_001638630,0.019098, 0.045091
pr_000902225,0.019098, 0.045091
pr_000408071,0.019098, 0.045100
pr_000844181,0.019098, 0.045129
pr_000344313,0.019098, 0.045151
pr_000273121,0.019098, 0.045159
pr_000869709,0.019098, 0.045176
pr_000548221,0.019098, 0.045195
pr_000991110,0.019098, 0.045210
pr_001734488,0.019098, 0.045210
pr_001014752,0.019098, 0.045210
pr_000347613,0.019098, 0.045239
pr_001601701,0.019098, 0.045246
pr_000872784,0.019098, 0.045249
pr_000864400,0.019098, 0.045254
pr_001101266,0.019098, 0.045268
pr_000811223,0.019098, 0.045275
pr_000483153,0.019098, 0.045295
pr_000596107,0.019098, 0.045297
pr_001409295,0.019098, 0.045297
pr_000868972,0.019098, 0.045297
pr_000871382,0.019098, 0.045307
pr_001831544,0.019098, 0.045307
pr_000592648,0.019098, 0.045307
pr_001402820,0.019098, 0.045307
us_000562211,0.019098, 0.045309
pr_000890816,0.019098, 0.045325
pr_000590244,0.019098, 0.045357
pr_000982582,0.019098, 0.045361
pr_000991451,0.019098, 0.045361
pr_000599850,0.019098, 0.045361
pr_000902856,0.019098, 0.045365
pr_000593514,0.019098, 0.045365
pr_001820244,0.019098, 0.045365
pr_000561570,0.019098, 0.045365
pr_000961987,0.019098, 0.045375
pr_000853348,0.019098, 0.045375
pr_001102824,0.019098, 0.045377
pr_001653797,0.019098, 0.045424
pr_000864500,0.019098, 0.045442
pr_000863923,0.019098, 0.045442
pr_001142803,0.019098, 0.045442
pr_001407080,0.019098, 0.045451
pr_001769848,0.019098, 0.045457
pr_000892797,0.019098, 0.045457
pr_000590012,0.019098, 0.045457
pr_001057241,0.019098, 0.045457
pr_000872084,0.019098, 0.045465
pr_000991285,0.019098, 0.045465
pr_001828498,0.019098, 0.045470
pr_000990766,0.019098, 0.045483
pr_001079472,0.019098, 0.045483
pr_001764001,0.019098, 0.045483
pr_000990762,0.019098, 0.045499
pr_001645668,0.019098, 0.045509
us_000501560,0.019098, 0.045511
pr_000587923,0.019098, 0.045520
pr_001000722,0.019098, 0.045529
pr_000788073,0.019098, 0.045555
pr_000919235,0.019098, 0.045572
pr_000967903,0.019098, 0.045584
pr_000888654,0.019098, 0.045596
pr_000874540,0.019098, 0.045596
pr_001406216,0.019098, 0.045600
pr_000991090,0.019098, 0.045608
pr_000992269,0.019098, 0.045661
pr_001405277,0.019098, 0.045661
pr_000978297,0.019098, 0.045661
pr_000582850,0.019098, 0.045667
pr_001111622,0.019098, 0.045687
pr_000789109,0.019098, 0.045707
pr_000954840,0.019098, 0.045712
pr_001406529,0.019098, 0.045712
pr_001135905,0.019098, 0.045724
pr_001410937,0.019098, 0.045734
pr_001413466,0.019098, 0.045734
pr_001655135,0.019098, 0.045734
pr_001994237,0.019098, 0.045738
pr_001413328,0.019098, 0.045748
pr_001406173,0.019098, 0.045776
pr_000994164,0.019098, 0.045782
pr_000991673,0.019098, 0.045806
pr_000640905,0.019098, 0.045812
pr_000992067,0.019098, 0.045821
pr_001411621,0.019098, 0.045835
pr_001407376,0.019098, 0.045835
pr_001164055,0.019098, 0.045844
pr_001401151,0.019098, 0.045844
pr_000991062,0.019098, 0.045844
pr_001663751,0.019098, 0.045845
pr_000333962,0.019098, 0.045874
pr_000408538,0.019098, 0.045874
pr_000587015,0.019098, 0.045893
pr_000869319,0.019098, 0.045893
pr_001095297,0.019098, 0.045898
pr_001405148,0.019098, 0.045898
pr_000850110,0.019098, 0.045902
pr_000587706,0.019098, 0.045902
pr_001732803,0.019098, 0.045906
pr_000751743,0.019098, 0.045907
pr_000601198,0.019098, 0.045976
pr_000968465,0.019098, 0.045995
pr_000588620,0.019098, 0.045995
pr_000845735,0.019098, 0.045995
pr_001000926,0.019098, 0.045995
pr_000874308,0.019098, 0.045995
pr_000997788,0.019098, 0.045995
pr_001027506,0.019098, 0.045995
pr_001402987,0.019098, 0.045995
pr_000407608,0.019098, 0.045995
pr_000889970,0.019098, 0.045995
pr_000342773,0.019098, 0.045995
pr_000991246,0.019098, 0.045995
pr_001007260,0.019098, 0.045995
pr_001100213,0.019098, 0.046010
pr_000344201,0.019098, 0.046016
pr_000882948,0.019098, 0.046060
pr_001408341,0.019098, 0.046089
pr_000848213,0.019098, 0.046120
pr_001008263,0.019098, 0.046192
pr_001723069,0.019098, 0.046235
pr_001665798,0.019098, 0.046357
pr_000230132,0.019098, 0.046433
us_000461838,0.019098, 0.046530
pr_000829517,0.019098, 0.046696
pr_000183304,0.019098, 0.046701
us_000490670,0.019098, 0.046763
pr_000988472,0.019098, 0.046786
pr_000409081,0.019098, 0.046861
pr_000595144,0.019098, 0.047057
pr_000830582,0.019098, 0.047101
pr_001408985,0.019098, 0.047109
pr_000839491,0.019098, 0.047120
us_000472625,0.019098, 0.047152
pr_001628941,0.019098, 0.047208
us_000485984,0.019098, 0.047230
us_000576817,0.019098, 0.047419
pr_000432275,0.019098, 0.047434
pr_000726835,0.019098, 0.047516
us_000437905,0.019098, 0.047542
pr_000804972,0.019098, 0.047602
us_000483031,0.019098, 0.047631
pr_000583001,0.019098, 0.047762
us_000460539,0.019098, 0.047837
pr_000344399,0.019098, 0.047930
pr_000187854,0.019098, 0.047952
us_000459229,0.019098, 0.047990
pr_000105209,0.019098, 0.048331
pr_000183229,0.019098, 0.048331
pr_000187091,0.019098, 0.048362
pr_000589769,0.019098, 0.048404
us_000517049,0.019098, 0.048513
us_000588170,0.019098, 0.048584
us_000590485,0.019098, 0.048701
us_000554323,0.019098, 0.048872
pr_000280119,0.019098, 0.048927
pr_001101889,0.019098, 0.048949
us_000487345,0.019098, 0.048982
pr_000343971,0.019098, 0.049260
pr_000582068,0.019098, 0.049376
us_000219317,0.019098, 0.049438
us_000476125,0.019098, 0.049438
pr_001002208,0.019098, 0.049604
pr_001011470,0.019098, 0.049855
pr_001011458,0.019098, 0.049877
us_000459565,0.019098, 0.050161
pr_000940353,0.019098, 0.050222
pr_001039101,0.019098, 0.050370
pr_000330876,0.019098, 0.050381
pr_000343377,0.019098, 0.050632
us_000575006,0.019098, 0.050701
pr_001613070,0.019098, 0.050732
pr_001004940,0.019098, 0.050861
us_000616184,0.019098, 0.050862
pr_000347781,0.019098, 0.050900
pr_000997285,0.019098, 0.050916
pr_001076109,0.019098, 0.051119
pr_001019150,0.019098, 0.051170
pr_000583736,0.019098, 0.051362
pr_000977182,0.019098, 0.051453
pr_001929658,0.019098, 0.051782
us_000460022,0.019098, 0.052126
us_000511222,0.019098, 0.052394
us_000306494,0.019098, 0.052702
us_000473860,0.019098, 0.052791
us_000592724,0.019098, 0.053856
us_000560507,0.019098, 0.053903
us_000596286,0.019098, 0.053903
us_000583060,0.019098, 0.053903
pr_001079258,0.019098, 0.053908
us_000461108,0.019098, 0.054335
us_000577066,0.019098, 0.054568
us_000323279,0.019098, 0.054782
us_000577366,0.019098, 0.054783
us_000570289,0.019098, 0.054783
us_000587402,0.019098, 0.054807
us_000589395,0.019098, 0.055144
pr_000982139,0.019098, 0.055330
pr_001732319,0.019098, 0.056040
pr_000875869,0.019098, 0.056246
us_000565650,0.019098, 0.056317
pr_001037456,0.019098, 0.056317
us_000314666,0.019098, 0.056652
pr_000839492,0.019098, 0.056701
pr_000300771,0.019098, 0.056748
us_000613803,0.019098, 0.056975
us_000601437,0.019098, 0.057114
us_000542202,0.019098, 0.057307
pr_001003966,0.019098, 0.057666
us_000592766,0.019098, 0.058053
us_000558979,0.019098, 0.058067
us_000387819,0.019098, 0.058120
us_000531686,0.019098, 0.058364
pr_001043648,0.019098, 0.058600
us_000577313,0.019098, 0.058647
pr_001000858,0.019098, 0.058814
pr_000991739,0.019098, 0.059085
pr_001634330,0.019098, 0.059349
us_000502401,0.019098, 0.059788
us_000587138,0.019098, 0.060109
us_000599339,0.019098, 0.060270
pr_000875965,0.019098, 0.060643
us_000520368,0.019098, 0.060753
pr_001006658,0.019098, 0.061568
pr_001019634,0.019098, 0.062181
us_000593889,0.019098, 0.062362
us_000486401,0.019098, 0.063152
us_000558060,0.019098, 0.063385
pr_000992047,0.019098, 0.063403
us_000569976,0.019098, 0.063418
us_000572509,0.019098, 0.063890
us_000584277,0.019098, 0.064257
pr_001006657,0.019098, 0.064753
us_000579348,0.019098, 0.066658
us_000548091,0.019098, 0.067240
us_000587533,0.019098, 0.067251
us_000609810,0.019098, 0.067270
us_000511415,0.019098, 0.068266
us_000587625,0.019098, 0.069685
us_000613614,0.019098, 0.070839
us_000059264,0.019098, 0.070952
us_000462309,0.019098, 0.071154
us_000212918,0.019098, 0.073848
pr_001005880,0.019098, 0.075921
us_000460356,0.019098, 0.075928
us_000465850,0.019098, 0.076432
us_000608616,0.019098, 0.076561
us_000524991,0.019098, 0.076592
us_000476388,0.019098, 0.076689
us_000600999,0.019098, 0.077233
us_000510788,0.019098, 0.077326
pr_001625530,0.019098, 0.079117
us_000589555,0.019098, 0.079138
us_000578921,0.019098, 0.080134
us_000474762,0.019098, 0.081223
us_000245809,0.019098, 0.081457
us_000594146,0.019098, 0.082261
us_000511745,0.019098, 0.082366
us_000597970,0.019098, 0.082366
us_000577772,0.019098, 0.082589
us_000476750,0.019098, 0.083475
us_000132598,0.019098, 0.084113
us_000527882,0.019098, 0.084238
us_000599248,0.019098, 0.084316
us_000569144,0.019098, 0.084446
us_000614391,0.019098, 0.085912
us_000489808,0.019098, 0.087360
pr_001029904,0.019098, 0.087604
us_000512212,0.019098, 0.088805
us_000548029,0.019098, 0.088810
pr_001664282,0.019098, 0.090202
us_000584049,0.019098, 0.090335
us_000322084,0.019098, 0.091140
us_000596793,0.019098, 0.095605
us_000577481,0.019098, 0.095615
us_000465716,0.019098, 0.097368
pr_001596136,0.019098, 0.100205
us_000468841,0.019098, 0.100353
us_000570810,0.019098, 0.101311
us_000474231,0.019098, 0.101314
us_000488453,0.019098, 0.102405
us_000467509,0.019098, 0.104507
us_000494512,0.019098, 0.105775
us_000553346,0.019098, 0.106511
us_000501154,0.019098, 0.106863
us_000570403,0.019098, 0.108492
us_000615361,0.019098, 0.109241
us_000528609,0.019098, 0.109638
us_000593887,0.019098, 0.112567
us_000566207,0.019098, 0.113265
us_000575631,0.019098, 0.113850
us_000583046,0.019098, 0.114379
us_000597497,0.019098, 0.114379
us_000590137,0.019098, 0.115395
us_000593890,0.019098, 0.117849
us_000541910,0.019098, 0.118961
us_000410836,0.019098, 0.120857
us_000553884,0.019098, 0.121624
us_000546580,0.019098, 0.122346
us_000495994,0.019098, 0.123356
us_000573943,0.019098, 0.124638
us_000530429,0.019098, 0.125165
us_000186869,0.019098, 0.125861
us_000592295,0.019098, 0.127024
us_000494128,0.019098, 0.129623
us_000592814,0.019098, 0.130880
us_000491832,0.019098, 0.138938
us_000458601,0.019098, 0.139895
us_000515386,0.019098, 0.143527
us_000524784,0.019098, 0.147099
us_000474604,0.019098, 0.147305
us_000419477,0.019098, 0.147791
us_000552286,0.019098, 0.149920
us_000609364,0.019098, 0.152139
us_000522043,0.019098, 0.154255
us_000572892,0.019098, 0.155671
us_000589729,0.019098, 0.156417
us_000520782,0.019098, 0.156959
us_000587229,0.019098, 0.157493
us_000589007,0.019098, 0.157716
us_000337146,0.019098, 0.159754
us_000599314,0.019098, 0.161015
us_000487562,0.019098, 0.164335
us_000530235,0.019098, 0.165376
us_000544673,0.019098, 0.166554
us_000495182,0.019098, 0.166990
us_000477318,0.019098, 0.167569
us_000488690,0.019098, 0.173622
us_000473521,0.019098, 0.175525
us_000505139,0.019098, 0.178294
us_000586048,0.019098, 0.178300
us_000488044,0.019098, 0.178747
us_000593965,0.019098, 0.179927
us_000138517,0.019098, 0.181970
us_000588082,0.019098, 0.183263
us_000586520,0.019098, 0.189984
us_000395089,0.019098, 0.198609
us_000578488,0.019098, 0.198745
us_000470852,0.019098, 0.200441
us_000601084,0.019098, 0.200923
us_000482162,0.019098, 0.203899
us_000369079,0.019098, 0.206242
us_000587409,0.019098, 0.222500
us_000498524,0.019098, 0.223348
us_000521029,0.019098, 0.235968
us_000580071,0.019098, 0.239047
us_000483759,0.019098, 0.243322
us_000477075,0.019098, 0.248301
us_000520296,0.019098, 0.255742
us_000524037,0.019098, 0.259243
us_000473696,0.019098, 0.262979
us_000588482,0.019098, 0.266143
us_000487594,0.019098, 0.277808
us_000588083,0.019098, 0.282204
us_000489379,0.019098, 0.289384
us_000570383,0.019098, 0.296681
us_000153636,0.019098, 0.338038
us_000572561,0.019098, 0.343527
us_000480749,0.019098, 0.344131
us_000461415,0.019098, 0.344933
us_000592335,0.019098, 0.353156
us_000505530,0.019098, 0.372906
us_000561388,0.019098, 0.387327
us_000464116,0.019098, 0.392894
us_000596347,0.019098, 0.397443
us_000524488,0.019098, 0.406118
us_000574107,0.019098, 0.406807
us_000600538,0.019098, 0.408652
us_000101471,0.019098, 0.426670
us_000613477,0.019098, 0.429396
us_000475008,0.019098, 0.431858
us_000480468,0.019098, 0.438885
us_000543358,0.019098, 0.453482
us_000591911,0.019098, 0.505677
us_000539026,0.019098, 0.515202
us_000558458,0.019098, 0.524738
us_000586481,0.019098, 0.531009
us_000595100,0.019098, 0.579780
us_000616638,0.019098, 0.604651
us_000588081,0.019098, 0.612445
us_000506072,0.019098, 0.620533
us_000525341,0.019098, 0.622187
us_000468072,0.019098, 0.623997
us_000556492,0.019098, 0.626424
us_000476888,0.019098, 0.649971
us_000232774,0.019098, 0.669782
us_000592661,0.019098, 0.695017
us_000427059,0.019098, 0.699783
us_000486215,0.019098, 0.837783
us_000524587,0.019098, 0.852615
us_000516001,0.019098, 0.882719
us_000502571,0.019098, 0.901948
us_000511581,0.019098, 0.989871
us_000562544,0.019098, 1.018280
us_000488580,0.019098, 1.240082
us_000310126,0.019098, 1.311389
